
Spine Number of Voxel Ch=2 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
44,,Spine,2,7,Image 1,4,1,100000000,610000005300,
98,,Spine,2,4,Image 1,4,1,100000001,610000005306,
68,,Spine,2,4,Image 1,4,1,100000001,610000005310,
46,,Spine,2,3,Image 1,2,1,100000000,610000005314,
73,,Spine,2,0,Image 1,1,1,100000000,610000005321,
275,,Spine,2,0,Image 1,1,1,100000000,610000005330,
47,,Spine,2,0,Image 1,1,1,100000000,610000005335,
121,,Spine,2,0,Image 1,1,1,100000000,610000005339,
90,,Spine,2,0,Image 1,1,1,100000001,610000005344,
147,,Spine,2,1,Image 1,2,1,100000001,610000005347,
261,,Spine,2,0,Image 1,1,1,100000000,610000005355,
104,,Spine,2,8,Image 1,4,1,100000000,610000005358,
221,,Spine,2,6,Image 1,2,1,100000002,610000005364,
217,,Spine,2,0,Image 1,1,1,100000000,610000005366,
451,,Spine,2,0,Image 1,1,1,100000000,610000005374,
62,,Spine,2,6,Image 1,3,1,100000002,610000005377,
65,,Spine,2,5,Image 1,4,1,100000001,610000005379,
235,,Spine,2,10,Image 1,1,1,100000002,610000005382,
213,,Spine,2,0,Image 1,1,1,100000000,610000005389,
101,,Spine,2,2,Image 1,2,1,100000000,610000005392,
292,,Spine,2,6,Image 1,2,1,100000002,610000005397,
129,,Spine,2,1,Image 1,2,1,100000002,610000005400,
137,,Spine,2,6,Image 1,3,1,100000000,610000005403,
140,,Spine,2,14,Image 1,3,1,100000002,610000005408,
75,,Spine,2,11,Image 1,6,1,100000001,610000005410,
403,,Spine,2,3,Image 1,1,1,100000001,610000005414,
67,,Spine,2,8,Image 1,1,1,100000002,610000005416,
113,,Spine,2,1,Image 1,2,1,100000001,610000005418,
152,,Spine,2,2,Image 1,2,1,100000001,610000005422,
91,,Spine,2,2,Image 1,2,1,100000001,610000005424,
457,,Spine,2,3,Image 1,1,1,100000001,610000005428,
108,,Spine,2,2,Image 1,2,1,100000001,610000005434,
302,,Spine,2,1,Image 1,1,1,100000002,610000005438,
358,,Spine,2,3,Image 1,1,1,100000001,610000005442,
77,,Spine,2,4,Image 1,4,1,100000001,610000005444,
188,,Spine,2,1,Image 1,1,1,100000000,610000005450,
158,,Spine,2,4,Image 1,2,1,100000002,610000005453,
129,,Spine,2,13,Image 1,2,1,100000002,610000005456,
17,,Spine,2,0,Image 1,1,1,100000002,610000005462,
401,,Spine,2,3,Image 1,1,1,100000001,610000005466,
165,,Spine,2,6,Image 1,2,1,100000002,610000005473,
262,,Spine,2,2,Image 1,2,1,100000002,610000005479,
100,,Spine,2,2,Image 1,2,1,100000001,610000005482,
210,,Spine,2,6,Image 1,4,1,100000001,610000005492,
276,,Spine,2,0,Image 1,1,1,100000000,610000005496,
407,,Spine,2,2,Image 1,1,1,100000001,610000005507,
283,,Spine,2,0,Image 1,1,1,100000000,610000005510,
233,,Spine,2,0,Image 1,1,1,100000000,610000005532,
96,,Spine,2,10,Image 1,3,1,100000000,610000005553,
94,,Spine,2,10,Image 1,3,1,100000000,610000005554,
130,,Spine,2,9,Image 1,3,1,100000000,610000005555,
36,,Spine,2,8,Image 1,4,1,100000000,610000005556,
78,,Spine,2,6,Image 1,3,1,100000000,610000005557,
209,,Spine,2,7,Image 1,3,1,100000000,610000005558,
61,,Spine,2,6,Image 1,2,1,100000000,610000005559,
62,,Spine,2,5,Image 1,2,1,100000000,610000005560,
53,,Spine,2,1,Image 1,2,1,100000000,610000005561,
36,,Spine,2,3,Image 1,2,1,100000000,610000005562,
36,,Spine,2,4,Image 1,3,1,100000000,610000005563,
130,,Spine,2,0,Image 1,1,1,100000000,610000005564,
112,,Spine,2,0,Image 1,1,1,100000000,610000005565,
116,,Spine,2,9,Image 1,5,1,100000000,610000005567,
91,,Spine,2,8,Image 1,4,1,100000000,610000005568,
94,,Spine,2,6,Image 1,3,1,100000000,610000005569,
101,,Spine,2,5,Image 1,2,1,100000000,610000005570,
55,,Spine,2,5,Image 1,3,1,100000000,610000005571,
54,,Spine,2,2,Image 1,2,1,100000000,610000005572,
92,,Spine,2,2,Image 1,2,1,100000000,610000005573,
221,,Spine,2,0,Image 1,1,1,100000000,610000005574,
103,,Spine,2,1,Image 1,1,1,100000001,610000005575,
115,,Spine,2,1,Image 1,1,1,100000001,610000005576,
55,,Spine,2,1,Image 1,2,1,100000001,610000005577,
31,,Spine,2,0,Image 1,1,1,100000001,610000005578,
46,,Spine,2,0,Image 1,1,1,100000001,610000005579,
44,,Spine,2,0,Image 1,1,1,100000001,610000005581,
138,,Spine,2,2,Image 1,2,1,100000001,610000005582,
175,,Spine,2,5,Image 1,1,1,100000001,610000005583,
74,,Spine,2,5,Image 1,2,1,100000001,610000005584,
314,,Spine,2,3,Image 1,2,1,100000001,610000005585,
697,,Spine,2,1,Image 1,1,1,100000001,610000005586,
306,,Spine,2,1,Image 1,1,1,100000001,610000005587,
50,,Spine,2,6,Image 1,4,1,100000001,610000005588,
68,,Spine,2,2,Image 1,2,1,100000001,610000005589,
83,,Spine,2,2,Image 1,2,1,100000001,610000005590,
68,,Spine,2,6,Image 1,4,1,100000001,610000005592,
56,,Spine,2,6,Image 1,5,1,100000001,610000005593,
131,,Spine,2,5,Image 1,4,1,100000001,610000005594,
75,,Spine,2,2,Image 1,2,1,100000001,610000005595,
61,,Spine,2,2,Image 1,2,1,100000001,610000005596,
155,,Spine,2,1,Image 1,1,1,100000001,610000005597,
46,,Spine,2,2,Image 1,2,1,100000001,610000005598,
81,,Spine,2,2,Image 1,2,1,100000001,610000005599,
53,,Spine,2,1,Image 1,2,1,100000001,610000005600,
115,,Spine,2,13,Image 1,2,1,100000002,610000005602,
31,,Spine,2,12,Image 1,3,1,100000002,610000005603,
49,,Spine,2,12,Image 1,3,1,100000002,610000005604,
82,,Spine,2,12,Image 1,3,1,100000002,610000005605,
114,,Spine,2,13,Image 1,2,1,100000002,610000005606,
45,,Spine,2,15,Image 1,1,1,100000002,610000005607,
63,,Spine,2,14,Image 1,2,1,100000002,610000005608,
47,,Spine,2,13,Image 1,1,1,100000002,610000005609,
128,,Spine,2,10,Image 1,1,1,100000002,610000005610,
131,,Spine,2,10,Image 1,1,1,100000002,610000005611,
219,,Spine,2,9,Image 1,1,1,100000002,610000005612,
48,,Spine,2,7,Image 1,2,1,100000002,610000005613,
74,,Spine,2,7,Image 1,2,1,100000002,610000005614,
154,,Spine,2,6,Image 1,1,1,100000002,610000005615,
300,,Spine,2,6,Image 1,1,1,100000002,610000005616,
313,,Spine,2,6,Image 1,1,1,100000002,610000005617,
130,,Spine,2,6,Image 1,2,1,100000002,610000005618,
102,,Spine,2,6,Image 1,2,1,100000002,610000005619,
108,,Spine,2,5,Image 1,2,1,100000002,610000005620,
111,,Spine,2,2,Image 1,3,1,100000002,610000005621,
38,,Spine,2,3,Image 1,2,1,100000002,610000005624,
53,,Spine,2,1,Image 1,2,1,100000002,610000005625,
199,,Spine,2,0,Image 1,1,1,100000002,610000005628,
207,,Spine,2,0,Image 1,1,1,100000002,610000005629,
371,,Spine,2,0,Image 1,1,1,100000002,610000005630,
147,,Spine,2,4,Image 1,2,1,100000002,610000005632,
260,,Spine,2,1,Image 1,1,1,100000002,610000005633,
37,,Spine,2,0,Image 1,1,1,100000002,610000005634,
