
Segment Center Intensity Sum Ch=4 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
27,,Segment,4,12,Image 1,3,1,100000002,510000000016,
56,,Segment,4,11,Image 1,2,1,100000002,510000000028,
50,,Segment,4,10,Image 1,2,1,100000002,510000000040,
130,,Segment,4,9,Image 1,1,1,100000002,510000000068,
32,,Segment,4,8,Image 1,1,1,100000002,510000000072,
37,,Segment,4,7,Image 1,1,1,100000002,510000000080,
133,,Segment,4,6,Image 1,1,1,100000002,510000000102,
22,,Segment,4,5,Image 1,1,1,100000002,510000000107,
13,,Segment,4,3,Image 1,1,1,100000002,510000000110,
7,,Segment,4,2,Image 1,1,1,100000002,510000000112,
38,,Segment,4,1,Image 1,1,1,100000002,510000000123,
20,,Segment,4,0,Image 1,1,1,100000002,510000000146,
52,,Segment,4,7,Image 1,3,1,100000001,510000000175,
8,,Segment,4,6,Image 1,2,1,100000001,510000000177,
22,,Segment,4,5,Image 1,2,1,100000001,510000000180,
200,,Segment,4,4,Image 1,2,1,100000001,510000000237,
87,,Segment,4,3,Image 1,1,1,100000001,510000000262,
49,,Segment,4,2,Image 1,1,1,100000001,510000000270,
23,,Segment,4,1,Image 1,1,1,100000001,510000000276,
7,,Segment,4,0,Image 1,1,1,100000001,510000000282,
89,,Segment,4,3,Image 1,2,1,100000002,510000000344,
34,,Segment,4,2,Image 1,1,1,100000002,510000000350,
94,,Segment,4,1,Image 1,1,1,100000002,510000000374,
45,,Segment,4,0,Image 1,1,1,100000002,510000000404,
10,,Segment,4,7,Image 1,4,1,100000000,510000000437,
145,,Segment,4,6,Image 1,3,1,100000000,510000000477,
25,,Segment,4,5,Image 1,2,1,100000000,510000000483,
15,,Segment,4,4,Image 1,2,1,100000000,510000000486,
33,,Segment,4,3,Image 1,2,1,100000000,510000000497,
11,,Segment,4,2,Image 1,1,1,100000000,510000000499,
86,,Segment,4,1,Image 1,1,1,100000000,510000000518,
132,,Segment,4,0,Image 1,1,1,100000000,510000000544,
39,,Segment,4,12,Image 1,3,1,100000002,510000000560,
76,,Segment,4,11,Image 1,2,1,100000002,510000000604,
153,,Segment,4,10,Image 1,1,1,100000002,510000000651,
104,,Segment,4,11,Image 1,6,1,100000001,510000000680,
68,,Segment,4,9,Image 1,5,1,100000001,510000000697,
32,,Segment,4,8,Image 1,4,1,100000001,510000000708,
11,,Segment,4,7,Image 1,4,1,100000001,510000000710,
48,,Segment,4,6,Image 1,3,1,100000001,510000000728,
10,,Segment,4,13,Image 1,3,1,100000002,510000000732,
9,,Segment,4,12,Image 1,2,1,100000002,510000000734,
21,,Segment,4,13,Image 1,2,1,100000002,510000000739,
36,,Segment,4,4,Image 1,3,1,100000000,510000000762,
154,,Segment,4,3,Image 1,2,1,100000000,510000000891,
40,,Segment,4,2,Image 1,1,1,100000000,510000000908,
109,,Segment,4,1,Image 1,1,1,100000000,510000000942,
13,,Segment,4,0,Image 1,1,1,100000000,510000000953,
23,,Segment,4,4,Image 1,2,1,100000000,510000000963,
21,,Segment,4,10,Image 1,5,1,100000000,510000000988,
14,,Segment,4,9,Image 1,4,1,100000000,510000000991,
13,,Segment,4,8,Image 1,4,1,100000000,510000000994,
13,,Segment,4,7,Image 1,4,1,100000000,510000000996,
23,,Segment,4,6,Image 1,3,1,100000000,510000001002,
32,,Segment,4,5,Image 1,2,1,100000000,510000001008,
16,,Segment,4,4,Image 1,2,1,100000000,510000001013,
133,,Segment,4,3,Image 1,2,1,100000000,510000001057,
99,,Segment,4,2,Image 1,2,1,100000000,510000001084,
67,,Segment,4,1,Image 1,1,1,100000000,510000001105,
125,,Segment,4,0,Image 1,1,1,100000000,510000001128,
42,,Segment,4,4,Image 1,2,1,100000002,510000001139,
155,,Segment,4,3,Image 1,1,1,100000002,510000001167,
25,,Segment,4,4,Image 1,1,1,100000002,510000001171,
65,,Segment,4,1,Image 1,2,1,100000002,510000001193,
8,,Segment,4,2,Image 1,2,1,100000002,510000001195,
161,,Segment,4,10,Image 1,6,1,100000001,510000001239,
45,,Segment,4,11,Image 1,5,1,100000001,510000001252,
20,,Segment,4,2,Image 1,2,1,100000000,510000001290,
248,,Segment,4,2,Image 1,2,1,100000001,510000001404,
169,,Segment,4,1,Image 1,1,1,100000001,510000001418,
9,,Segment,4,0,Image 1,1,1,100000001,510000001424,
151,,Segment,4,0,Image 1,1,1,100000001,510000001491,
54,,Segment,4,2,Image 1,2,1,100000002,510000001525,
43,,Segment,4,1,Image 1,1,1,100000002,510000001546,
48,,Segment,4,0,Image 1,1,1,100000002,510000001569,
52,,Segment,4,2,Image 1,2,1,100000002,510000001581,
192,,Segment,4,1,Image 1,1,1,100000002,510000001624,
85,,Segment,4,0,Image 1,1,1,100000002,510000001653,
17,,Segment,4,3,Image 1,2,1,100000002,510000001657,
7,,Segment,4,2,Image 1,1,1,100000002,510000001659,
19,,Segment,4,3,Image 1,1,1,100000002,510000001664,
25,,Segment,4,1,Image 1,2,1,100000002,510000001666,
122,,Segment,4,15,Image 1,4,1,100000002,510000001716,
26,,Segment,4,14,Image 1,3,1,100000002,510000001730,
38,,Segment,4,13,Image 1,3,1,100000002,510000001748,
56,,Segment,4,12,Image 1,2,1,100000002,510000001762,
5,,Segment,4,15,Image 1,3,1,100000002,510000001764,
403,,Segment,4,6,Image 1,2,1,100000002,510000001803,
45,,Segment,4,9,Image 1,4,1,100000001,510000001811,
78,,Segment,4,6,Image 1,4,1,100000001,510000001851,
78,,Segment,4,5,Image 1,4,1,100000001,510000001885,
4,,Segment,4,4,Image 1,3,1,100000001,510000001888,
19,,Segment,4,3,Image 1,3,1,100000001,510000001904,
40,,Segment,4,2,Image 1,2,1,100000001,510000001925,
36,,Segment,4,1,Image 1,1,1,100000001,510000001937,
125,,Segment,4,0,Image 1,1,1,100000001,510000001970,
94,,Segment,4,6,Image 1,1,1,100000001,510000002024,
60,,Segment,4,5,Image 1,1,1,100000001,510000002042,
96,,Segment,4,4,Image 1,1,1,100000001,510000002072,
31,,Segment,4,3,Image 1,1,1,100000001,510000002080,
12,,Segment,4,2,Image 1,1,1,100000001,510000002083,
11,,Segment,4,8,Image 1,3,1,100000002,510000002087,
17,,Segment,4,7,Image 1,3,1,100000002,510000002093,
18,,Segment,4,6,Image 1,2,1,100000002,510000002104,
22,,Segment,4,5,Image 1,2,1,100000002,510000002116,
12,,Segment,4,4,Image 1,1,1,100000002,510000002120,
9,,Segment,4,3,Image 1,1,1,100000002,510000002123,
17,,Segment,4,2,Image 1,1,1,100000002,510000002131,
40,,Segment,4,1,Image 1,1,1,100000002,510000002150,
17,,Segment,4,0,Image 1,1,1,100000002,510000002156,
10,,Segment,4,8,Image 1,4,1,100000002,510000002171,
10,,Segment,4,7,Image 1,2,1,100000002,510000002176,
55,,Segment,4,10,Image 1,6,1,100000000,510000002186,
27,,Segment,4,9,Image 1,5,1,100000000,510000002203,
66,,Segment,4,8,Image 1,4,1,100000000,510000002220,
24,,Segment,4,7,Image 1,3,1,100000000,510000002225,
66,,Segment,4,8,Image 1,2,1,100000002,510000002252,
22,,Segment,4,7,Image 1,2,1,100000002,510000002259,
58,,Segment,4,6,Image 1,2,1,100000002,510000002275,
59,,Segment,4,5,Image 1,1,1,100000002,510000002300,
52,,Segment,4,15,Image 1,4,1,100000002,510000002319,
20,,Segment,4,14,Image 1,3,1,100000002,510000002326,
37,,Segment,4,13,Image 1,2,1,100000002,510000002337,
68,,Segment,4,12,Image 1,2,1,100000002,510000002374,
20,,Segment,4,11,Image 1,1,1,100000002,510000002382,
4,,Segment,4,16,Image 1,3,1,100000002,510000002384,
12,,Segment,4,15,Image 1,3,1,100000002,510000002387,
2,,Segment,4,16,Image 1,4,1,100000002,510000002389,
53,,Segment,4,13,Image 1,3,1,100000002,510000002411,
12,,Segment,4,14,Image 1,2,1,100000002,510000002418,
