
Spine Center Intensity StdDev Ch=4 Img=1
 ==================== 
Spine Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0.5,,Spine,4,15,Image 1,1,1,100000002,610000005607,
0.5,,Spine,4,14,Image 1,2,1,100000002,610000005608,
2,,Spine,4,13,Image 1,1,1,100000002,610000005609,
1.5,,Spine,4,10,Image 1,1,1,100000002,610000005610,
0,,Spine,4,10,Image 1,1,1,100000002,610000005611,
0.5,,Spine,4,9,Image 1,1,1,100000002,610000005612,
0,,Spine,4,7,Image 1,2,1,100000002,610000005613,
0.5,,Spine,4,7,Image 1,2,1,100000002,610000005614,
0.5,,Spine,4,6,Image 1,1,1,100000002,610000005615,
5,,Spine,4,6,Image 1,1,1,100000002,610000005616,
1,,Spine,4,6,Image 1,1,1,100000002,610000005617,
0,,Spine,4,6,Image 1,2,1,100000002,610000005618,
2,,Spine,4,6,Image 1,2,1,100000002,610000005619,
1.5,,Spine,4,5,Image 1,2,1,100000002,610000005620,
0.5,,Spine,4,2,Image 1,3,1,100000002,610000005621,
1.5,,Spine,4,3,Image 1,2,1,100000002,610000005624,
3,,Spine,4,1,Image 1,2,1,100000002,610000005625,
3.5,,Spine,4,0,Image 1,1,1,100000002,610000005628,
2.5,,Spine,4,0,Image 1,1,1,100000002,610000005629,
1.5,,Spine,4,0,Image 1,1,1,100000002,610000005630,
0.5,,Spine,4,4,Image 1,2,1,100000002,610000005632,
2.5,,Spine,4,1,Image 1,1,1,100000002,610000005633,
1.5,,Spine,4,0,Image 1,1,1,100000002,610000005634,
1.5,,Spine,4,1,Image 1,1,1,100000002,610000005635,
2.5,,Spine,4,8,Image 1,1,1,100000002,610000005636,
1.5,,Spine,4,2,Image 1,2,1,100000002,610000005637,
1,,Spine,4,1,Image 1,1,1,100000002,610000005638,
0.5,,Spine,4,3,Image 1,4,1,100000002,610000005639,
1,,Spine,4,3,Image 1,4,1,100000002,610000005640,
1.5,,Spine,4,3,Image 1,4,1,100000002,610000005641,
2,,Spine,4,4,Image 1,4,1,100000002,610000005642,
1,,Spine,4,3,Image 1,3,1,100000002,610000005643,
1.5,,Spine,4,2,Image 1,2,1,100000002,610000005644,
0,,Spine,4,2,Image 1,1,1,100000002,610000005645,
0.5,,Spine,4,1,Image 1,1,1,100000002,610000005646,
0.5,,Spine,4,0,Image 1,1,1,100000002,610000005647,
