
Spine Part Min Diameter Neck
 ==================== 
Spine Part Min Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0,µm,Spine,Spine Part Min Diameter,7,2,1,100000002,610000005614,
0,µm,Spine,Spine Part Min Diameter,6,1,1,100000002,610000005615,
0,µm,Spine,Spine Part Min Diameter,6,1,1,100000002,610000005616,
0,µm,Spine,Spine Part Min Diameter,6,1,1,100000002,610000005617,
0,µm,Spine,Spine Part Min Diameter,6,2,1,100000002,610000005618,
0,µm,Spine,Spine Part Min Diameter,6,2,1,100000002,610000005619,
0,µm,Spine,Spine Part Min Diameter,5,2,1,100000002,610000005620,
0,µm,Spine,Spine Part Min Diameter,2,3,1,100000002,610000005621,
0,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000005624,
0,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000005625,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000005628,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000005629,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000005630,
0,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000005632,
0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000005633,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000005634,
0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000005635,
0,µm,Spine,Spine Part Min Diameter,8,1,1,100000002,610000005636,
0,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000005637,
0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000005638,
0,µm,Spine,Spine Part Min Diameter,3,4,1,100000002,610000005639,
0,µm,Spine,Spine Part Min Diameter,3,4,1,100000002,610000005640,
0,µm,Spine,Spine Part Min Diameter,3,4,1,100000002,610000005641,
0,µm,Spine,Spine Part Min Diameter,4,4,1,100000002,610000005642,
0,µm,Spine,Spine Part Min Diameter,3,3,1,100000002,610000005643,
0,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000005644,
0,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000005645,
0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000005646,
0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000005647,
