
Spine Center Intensity Max Ch=5 Img=1
 ==================== 
Spine Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2,,Spine,5,7,Image 1,4,1,100000000,610000005300,
3,,Spine,5,4,Image 1,4,1,100000001,610000005306,
2,,Spine,5,4,Image 1,4,1,100000001,610000005310,
3,,Spine,5,3,Image 1,2,1,100000000,610000005314,
3,,Spine,5,0,Image 1,1,1,100000000,610000005321,
5,,Spine,5,0,Image 1,1,1,100000000,610000005330,
4,,Spine,5,0,Image 1,1,1,100000000,610000005335,
5,,Spine,5,0,Image 1,1,1,100000000,610000005339,
5,,Spine,5,0,Image 1,1,1,100000001,610000005344,
5,,Spine,5,1,Image 1,2,1,100000001,610000005347,
5,,Spine,5,0,Image 1,1,1,100000000,610000005355,
10,,Spine,5,8,Image 1,4,1,100000000,610000005358,
8,,Spine,5,6,Image 1,2,1,100000002,610000005364,
2,,Spine,5,0,Image 1,1,1,100000000,610000005366,
8,,Spine,5,0,Image 1,1,1,100000000,610000005374,
4,,Spine,5,6,Image 1,3,1,100000002,610000005377,
12,,Spine,5,5,Image 1,4,1,100000001,610000005379,
5,,Spine,5,10,Image 1,1,1,100000002,610000005382,
5,,Spine,5,0,Image 1,1,1,100000000,610000005389,
3,,Spine,5,2,Image 1,2,1,100000000,610000005392,
8,,Spine,5,6,Image 1,2,1,100000002,610000005397,
4,,Spine,5,1,Image 1,2,1,100000002,610000005400,
6,,Spine,5,6,Image 1,3,1,100000000,610000005403,
1,,Spine,5,14,Image 1,3,1,100000002,610000005408,
8,,Spine,5,11,Image 1,6,1,100000001,610000005410,
7,,Spine,5,3,Image 1,1,1,100000001,610000005414,
4,,Spine,5,8,Image 1,1,1,100000002,610000005416,
5,,Spine,5,1,Image 1,2,1,100000001,610000005418,
2,,Spine,5,2,Image 1,2,1,100000001,610000005422,
6,,Spine,5,2,Image 1,2,1,100000001,610000005424,
7,,Spine,5,3,Image 1,1,1,100000001,610000005428,
8,,Spine,5,2,Image 1,2,1,100000001,610000005434,
2,,Spine,5,1,Image 1,1,1,100000002,610000005438,
7,,Spine,5,3,Image 1,1,1,100000001,610000005442,
2,,Spine,5,4,Image 1,4,1,100000001,610000005444,
4,,Spine,5,1,Image 1,1,1,100000000,610000005450,
4,,Spine,5,4,Image 1,2,1,100000002,610000005453,
3,,Spine,5,13,Image 1,2,1,100000002,610000005456,
3,,Spine,5,0,Image 1,1,1,100000002,610000005462,
6,,Spine,5,3,Image 1,1,1,100000001,610000005466,
4,,Spine,5,6,Image 1,2,1,100000002,610000005473,
3,,Spine,5,2,Image 1,2,1,100000002,610000005479,
3,,Spine,5,2,Image 1,2,1,100000001,610000005482,
2,,Spine,5,6,Image 1,4,1,100000001,610000005492,
6,,Spine,5,0,Image 1,1,1,100000000,610000005496,
2,,Spine,5,2,Image 1,1,1,100000001,610000005507,
12,,Spine,5,0,Image 1,1,1,100000000,610000005510,
25,,Spine,5,0,Image 1,1,1,100000000,610000005532,
1,,Spine,5,10,Image 1,3,1,100000000,610000005553,
5,,Spine,5,10,Image 1,3,1,100000000,610000005554,
3,,Spine,5,9,Image 1,3,1,100000000,610000005555,
2,,Spine,5,8,Image 1,4,1,100000000,610000005556,
5,,Spine,5,6,Image 1,3,1,100000000,610000005557,
5,,Spine,5,7,Image 1,3,1,100000000,610000005558,
5,,Spine,5,6,Image 1,2,1,100000000,610000005559,
3,,Spine,5,5,Image 1,2,1,100000000,610000005560,
2,,Spine,5,1,Image 1,2,1,100000000,610000005561,
3,,Spine,5,3,Image 1,2,1,100000000,610000005562,
3,,Spine,5,4,Image 1,3,1,100000000,610000005563,
4,,Spine,5,0,Image 1,1,1,100000000,610000005564,
5,,Spine,5,0,Image 1,1,1,100000000,610000005565,
5,,Spine,5,9,Image 1,5,1,100000000,610000005567,
3,,Spine,5,8,Image 1,4,1,100000000,610000005568,
5,,Spine,5,6,Image 1,3,1,100000000,610000005569,
6,,Spine,5,5,Image 1,2,1,100000000,610000005570,
6,,Spine,5,5,Image 1,3,1,100000000,610000005571,
9,,Spine,5,2,Image 1,2,1,100000000,610000005572,
9,,Spine,5,2,Image 1,2,1,100000000,610000005573,
25,,Spine,5,0,Image 1,1,1,100000000,610000005574,
