
Segment Center Number of Voxel Ch=5 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
15,,Segment,5,12,Image 1,3,1,100000002,510000000016,
13,,Segment,5,11,Image 1,2,1,100000002,510000000028,
13,,Segment,5,10,Image 1,2,1,100000002,510000000040,
29,,Segment,5,9,Image 1,1,1,100000002,510000000068,
5,,Segment,5,8,Image 1,1,1,100000002,510000000072,
9,,Segment,5,7,Image 1,1,1,100000002,510000000080,
23,,Segment,5,6,Image 1,1,1,100000002,510000000102,
6,,Segment,5,5,Image 1,1,1,100000002,510000000107,
3,,Segment,5,3,Image 1,1,1,100000002,510000000110,
3,,Segment,5,2,Image 1,1,1,100000002,510000000112,
12,,Segment,5,1,Image 1,1,1,100000002,510000000123,
4,,Segment,5,0,Image 1,1,1,100000002,510000000146,
29,,Segment,5,7,Image 1,3,1,100000001,510000000175,
3,,Segment,5,6,Image 1,2,1,100000001,510000000177,
4,,Segment,5,5,Image 1,2,1,100000001,510000000180,
58,,Segment,5,4,Image 1,2,1,100000001,510000000237,
26,,Segment,5,3,Image 1,1,1,100000001,510000000262,
9,,Segment,5,2,Image 1,1,1,100000001,510000000270,
7,,Segment,5,1,Image 1,1,1,100000001,510000000276,
3,,Segment,5,0,Image 1,1,1,100000001,510000000282,
38,,Segment,5,3,Image 1,2,1,100000002,510000000344,
7,,Segment,5,2,Image 1,1,1,100000002,510000000350,
25,,Segment,5,1,Image 1,1,1,100000002,510000000374,
20,,Segment,5,0,Image 1,1,1,100000002,510000000404,
25,,Segment,5,7,Image 1,4,1,100000000,510000000437,
41,,Segment,5,6,Image 1,3,1,100000000,510000000477,
7,,Segment,5,5,Image 1,2,1,100000000,510000000483,
4,,Segment,5,4,Image 1,2,1,100000000,510000000486,
12,,Segment,5,3,Image 1,2,1,100000000,510000000497,
3,,Segment,5,2,Image 1,1,1,100000000,510000000499,
20,,Segment,5,1,Image 1,1,1,100000000,510000000518,
18,,Segment,5,0,Image 1,1,1,100000000,510000000544,
14,,Segment,5,12,Image 1,3,1,100000002,510000000560,
45,,Segment,5,11,Image 1,2,1,100000002,510000000604,
48,,Segment,5,10,Image 1,1,1,100000002,510000000651,
30,,Segment,5,11,Image 1,6,1,100000001,510000000680,
17,,Segment,5,9,Image 1,5,1,100000001,510000000697,
12,,Segment,5,8,Image 1,4,1,100000001,510000000708,
3,,Segment,5,7,Image 1,4,1,100000001,510000000710,
19,,Segment,5,6,Image 1,3,1,100000001,510000000728,
