
Segment Center Intensity Mean Ch=4 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
55.7333,,Segment,4,3,Image 1,2,1,100000000,510000000019,
49.2632,,Segment,4,2,Image 1,1,1,100000000,510000000037,
74.7302,,Segment,4,1,Image 1,1,1,100000000,510000000099,
86.7619,,Segment,4,0,Image 1,1,1,100000000,510000000121,
32.3333,,Segment,4,3,Image 1,1,1,100000000,510000000138,
39.125,,Segment,4,2,Image 1,2,1,100000000,510000000145,
63.7308,,Segment,4,2,Image 1,2,1,100000001,510000000196,
72,,Segment,4,1,Image 1,1,1,100000001,510000000236,
69.2941,,Segment,4,0,Image 1,1,1,100000001,510000000256,
43.25,,Segment,4,2,Image 1,1,1,100000001,510000000275,
60.4706,,Segment,4,9,Image 1,4,1,100000001,510000000291,
109.815,,Segment,4,8,Image 1,3,1,100000001,510000000317,
67.4545,,Segment,4,7,Image 1,3,1,100000001,510000000327,
38.75,,Segment,4,5,Image 1,3,1,100000001,510000000335,
52.4706,,Segment,4,4,Image 1,3,1,100000001,510000000351,
80.6471,,Segment,4,3,Image 1,2,1,100000001,510000000367,
62.2245,,Segment,4,2,Image 1,2,1,100000001,510000000415,
55.7234,,Segment,4,1,Image 1,2,1,100000001,510000000461,
117,,Segment,4,0,Image 1,1,1,100000001,510000000463,
96.0833,,Segment,4,9,Image 1,3,1,100000001,510000000491,
38.6154,,Segment,4,7,Image 1,4,1,100000001,510000000503,
47.8333,,Segment,4,6,Image 1,4,1,100000001,510000000508,
84.0833,,Segment,4,8,Image 1,4,1,100000001,510000000519,
73.75,,Segment,4,7,Image 1,5,1,100000001,510000000522,
52.6667,,Segment,4,4,Image 1,2,1,100000001,510000000526,
73.3333,,Segment,4,3,Image 1,3,1,100000001,510000000534,
41.0769,,Segment,4,2,Image 1,3,1,100000001,510000000546,
50.7037,,Segment,4,2,Image 1,3,1,100000001,510000000572,
60.5625,,Segment,4,1,Image 1,2,1,100000001,510000000587,
61.6316,,Segment,4,3,Image 1,2,1,100000001,510000000605,
58,,Segment,4,3,Image 1,3,1,100000001,510000000614,
38.0952,,Segment,4,14,Image 1,2,1,100000000,510000000634,
58,,Segment,4,13,Image 1,2,1,100000000,510000000636,
71.9286,,Segment,4,12,Image 1,2,1,100000000,510000000649,
83.7647,,Segment,4,11,Image 1,2,1,100000000,510000000665,
34.3333,,Segment,4,10,Image 1,2,1,100000000,510000000667,
58.2759,,Segment,4,9,Image 1,2,1,100000000,510000000695,
102.214,,Segment,4,8,Image 1,1,1,100000000,510000000708,
133.333,,Segment,4,7,Image 1,1,1,100000000,510000000710,
75.3077,,Segment,4,6,Image 1,1,1,100000000,510000000722,
123.5,,Segment,4,5,Image 1,1,1,100000000,510000000725,
112.643,,Segment,4,4,Image 1,1,1,100000000,510000000738,
129.692,,Segment,4,3,Image 1,1,1,100000000,510000000750,
