
Segment Center Intensity Min Ch=3 Img=1
 ==================== 
Segment Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,3,3,Image 1,2,1,100000000,510000000019,
0,,Segment,3,2,Image 1,1,1,100000000,510000000037,
0,,Segment,3,1,Image 1,1,1,100000000,510000000099,
0,,Segment,3,0,Image 1,1,1,100000000,510000000121,
0,,Segment,3,3,Image 1,1,1,100000000,510000000138,
0,,Segment,3,2,Image 1,2,1,100000000,510000000145,
0,,Segment,3,2,Image 1,2,1,100000001,510000000196,
0,,Segment,3,1,Image 1,1,1,100000001,510000000236,
0,,Segment,3,0,Image 1,1,1,100000001,510000000256,
0,,Segment,3,2,Image 1,1,1,100000001,510000000275,
0,,Segment,3,9,Image 1,4,1,100000001,510000000291,
0,,Segment,3,8,Image 1,3,1,100000001,510000000317,
0,,Segment,3,7,Image 1,3,1,100000001,510000000327,
0,,Segment,3,5,Image 1,3,1,100000001,510000000335,
0,,Segment,3,4,Image 1,3,1,100000001,510000000351,
0,,Segment,3,3,Image 1,2,1,100000001,510000000367,
0,,Segment,3,2,Image 1,2,1,100000001,510000000415,
0,,Segment,3,1,Image 1,2,1,100000001,510000000461,
0,,Segment,3,0,Image 1,1,1,100000001,510000000463,
0,,Segment,3,9,Image 1,3,1,100000001,510000000491,
0,,Segment,3,7,Image 1,4,1,100000001,510000000503,
0,,Segment,3,6,Image 1,4,1,100000001,510000000508,
0,,Segment,3,8,Image 1,4,1,100000001,510000000519,
0,,Segment,3,7,Image 1,5,1,100000001,510000000522,
0,,Segment,3,4,Image 1,2,1,100000001,510000000526,
0,,Segment,3,3,Image 1,3,1,100000001,510000000534,
0,,Segment,3,2,Image 1,3,1,100000001,510000000546,
0,,Segment,3,2,Image 1,3,1,100000001,510000000572,
0,,Segment,3,1,Image 1,2,1,100000001,510000000587,
0,,Segment,3,3,Image 1,2,1,100000001,510000000605,
0,,Segment,3,3,Image 1,3,1,100000001,510000000614,
0,,Segment,3,14,Image 1,2,1,100000000,510000000634,
0,,Segment,3,13,Image 1,2,1,100000000,510000000636,
0,,Segment,3,12,Image 1,2,1,100000000,510000000649,
0,,Segment,3,11,Image 1,2,1,100000000,510000000665,
0,,Segment,3,10,Image 1,2,1,100000000,510000000667,
0,,Segment,3,9,Image 1,2,1,100000000,510000000695,
0,,Segment,3,8,Image 1,1,1,100000000,510000000708,
0,,Segment,3,7,Image 1,1,1,100000000,510000000710,
0,,Segment,3,6,Image 1,1,1,100000000,510000000722,
0,,Segment,3,5,Image 1,1,1,100000000,510000000725,
0,,Segment,3,4,Image 1,1,1,100000000,510000000738,
0,,Segment,3,3,Image 1,1,1,100000000,510000000750,
0,,Segment,3,2,Image 1,1,1,100000000,510000000759,
0,,Segment,3,1,Image 1,1,1,100000000,510000000767,
0,,Segment,3,0,Image 1,1,1,100000000,510000000812,
0,,Segment,3,9,Image 1,3,1,100000000,510000000818,
0,,Segment,3,8,Image 1,3,1,100000000,510000000831,
0,,Segment,3,7,Image 1,2,1,100000000,510000000851,
0,,Segment,3,6,Image 1,2,1,100000000,510000000858,
0,,Segment,3,5,Image 1,2,1,100000000,510000000881,
0,,Segment,3,4,Image 1,2,1,100000000,510000000889,
0,,Segment,3,9,Image 1,4,1,100000000,510000000893,
0,,Segment,3,13,Image 1,3,1,100000000,510000000900,
0,,Segment,3,11,Image 1,3,1,100000000,510000000918,
0,,Segment,3,14,Image 1,3,1,100000000,510000000920,
0,,Segment,3,12,Image 1,3,1,100000000,510000000933,
0,,Segment,3,8,Image 1,2,1,100000000,510000000937,
0,,Segment,3,10,Image 1,3,1,100000000,510000000942,
0,,Segment,3,7,Image 1,3,1,100000000,510000000948,
0,,Segment,3,7,Image 1,2,1,100000000,510000000983,
0,,Segment,3,6,Image 1,3,1,100000000,510000000990,
0,,Segment,3,9,Image 1,1,1,100000000,510000000992,
0,,Segment,3,6,Image 1,2,1,100000000,510000001003,
0,,Segment,3,8,Image 1,2,1,100000000,510000001010,
0,,Segment,3,4,Image 1,4,1,100000000,510000001022,
0,,Segment,3,3,Image 1,3,1,100000000,510000001025,
0,,Segment,3,2,Image 1,2,1,100000000,510000001049,
0,,Segment,3,5,Image 1,4,1,100000000,510000001067,
0,,Segment,3,4,Image 1,3,1,100000000,510000001076,
0,,Segment,3,3,Image 1,2,1,100000000,510000001079,
0,,Segment,3,5,Image 1,3,1,100000000,510000001084,
0,,Segment,3,4,Image 1,2,1,100000000,510000001098,
0,,Segment,3,4,Image 1,3,1,100000000,510000001107,
0,,Segment,3,3,Image 1,2,1,100000000,510000001117,
0,,Segment,3,1,Image 1,2,1,100000000,510000001120,
0,,Segment,3,5,Image 1,2,1,100000001,510000001162,
0,,Segment,3,4,Image 1,2,1,100000001,510000001174,
0,,Segment,3,3,Image 1,2,1,100000001,510000001205,
0,,Segment,3,2,Image 1,2,1,100000001,510000001212,
0,,Segment,3,1,Image 1,1,1,100000001,510000001221,
0,,Segment,3,0,Image 1,1,1,100000001,510000001255,
0,,Segment,3,5,Image 1,3,1,100000001,510000001277,
0,,Segment,3,4,Image 1,3,1,100000001,510000001280,
0,,Segment,3,3,Image 1,3,1,100000001,510000001315,
0,,Segment,3,1,Image 1,2,1,100000000,510000001362,
0,,Segment,3,0,Image 1,1,1,100000000,510000001392,
0,,Segment,3,2,Image 1,1,1,100000000,510000001407,
0,,Segment,3,1,Image 1,1,1,100000000,510000001443,
0,,Segment,3,13,Image 1,3,1,100000001,510000001468,
0,,Segment,3,12,Image 1,3,1,100000001,510000001474,
0,,Segment,3,10,Image 1,2,1,100000001,510000001477,
0,,Segment,3,9,Image 1,2,1,100000001,510000001499,
0,,Segment,3,8,Image 1,2,1,100000001,510000001508,
0,,Segment,3,7,Image 1,2,1,100000001,510000001512,
0,,Segment,3,6,Image 1,2,1,100000001,510000001537,
0,,Segment,3,5,Image 1,2,1,100000001,510000001546,
0,,Segment,3,4,Image 1,2,1,100000001,510000001552,
0,,Segment,3,3,Image 1,2,1,100000001,510000001606,
0,,Segment,3,2,Image 1,1,1,100000001,510000001609,
0,,Segment,3,1,Image 1,1,1,100000001,510000001623,
0,,Segment,3,0,Image 1,1,1,100000001,510000001634,
0,,Segment,3,13,Image 1,4,1,100000001,510000001656,
0,,Segment,3,12,Image 1,2,1,100000001,510000001661,
0,,Segment,3,10,Image 1,3,1,100000001,510000001674,
0,,Segment,3,11,Image 1,3,1,100000001,510000001678,
0,,Segment,3,9,Image 1,3,1,100000001,510000001690,
0,,Segment,3,7,Image 1,3,1,100000001,510000001702,
0,,Segment,3,8,Image 1,3,1,100000001,510000001705,
0,,Segment,3,4,Image 1,2,1,100000001,510000001720,
0,,Segment,3,3,Image 1,1,1,100000001,510000001737,
0,,Segment,3,2,Image 1,1,1,100000001,510000001740,
0,,Segment,3,4,Image 1,1,1,100000001,510000001750,
0,,Segment,3,3,Image 1,2,1,100000001,510000001752,
0,,Segment,3,5,Image 1,2,1,100000001,510000001776,
0,,Segment,3,4,Image 1,2,1,100000001,510000001793,
0,,Segment,3,3,Image 1,2,1,100000001,510000001852,
0,,Segment,3,2,Image 1,1,1,100000001,510000001869,
0,,Segment,3,1,Image 1,1,1,100000001,510000001880,
0,,Segment,3,5,Image 1,3,1,100000001,510000001885,
0,,Segment,3,5,Image 1,3,1,100000001,510000001902,
0,,Segment,3,4,Image 1,2,1,100000001,510000001951,
0,,Segment,3,3,Image 1,2,1,100000001,510000001967,
0,,Segment,3,2,Image 1,2,1,100000001,510000001978,
0,,Segment,3,1,Image 1,2,1,100000001,510000001992,
0,,Segment,3,0,Image 1,1,1,100000001,510000002006,
0,,Segment,3,5,Image 1,2,1,100000001,510000002028,
0,,Segment,3,5,Image 1,3,1,100000001,510000002032,
0,,Segment,3,6,Image 1,3,1,100000001,510000002040,
0,,Segment,3,4,Image 1,3,1,100000001,510000002045,
0,,Segment,3,4,Image 1,3,1,100000001,510000002054,
0,,Segment,3,4,Image 1,3,1,100000001,510000002065,
0,,Segment,3,2,Image 1,2,1,100000000,510000002142,
0,,Segment,3,1,Image 1,1,1,100000000,510000002151,
0,,Segment,3,0,Image 1,1,1,100000000,510000002161,
0,,Segment,3,4,Image 1,3,1,100000001,510000002169,
0,,Segment,3,3,Image 1,2,1,100000001,510000002183,
0,,Segment,3,2,Image 1,2,1,100000001,510000002194,
0,,Segment,3,4,Image 1,2,1,100000001,510000002198,
0,,Segment,3,3,Image 1,1,1,100000001,510000002211,
0,,Segment,3,3,Image 1,3,1,100000001,510000002214,
