
Segment Center Intensity StdDev Ch=4 Img=1
 ==================== 
Segment Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
31.8464,,Segment,4,3,Image 1,2,1,100000000,510000000019,
28.9334,,Segment,4,2,Image 1,1,1,100000000,510000000037,
49.362,,Segment,4,1,Image 1,1,1,100000000,510000000099,
40.5109,,Segment,4,0,Image 1,1,1,100000000,510000000121,
16.2138,,Segment,4,3,Image 1,1,1,100000000,510000000138,
33.3483,,Segment,4,2,Image 1,2,1,100000000,510000000145,
23.6172,,Segment,4,2,Image 1,2,1,100000001,510000000196,
45.1534,,Segment,4,1,Image 1,1,1,100000001,510000000236,
43.6736,,Segment,4,0,Image 1,1,1,100000001,510000000256,
12.8914,,Segment,4,2,Image 1,1,1,100000001,510000000275,
29.1106,,Segment,4,9,Image 1,4,1,100000001,510000000291,
35.6724,,Segment,4,8,Image 1,3,1,100000001,510000000317,
12.2946,,Segment,4,7,Image 1,3,1,100000001,510000000327,
19.556,,Segment,4,5,Image 1,3,1,100000001,510000000335,
18.4713,,Segment,4,4,Image 1,3,1,100000001,510000000351,
26.8502,,Segment,4,3,Image 1,2,1,100000001,510000000367,
28.5015,,Segment,4,2,Image 1,2,1,100000001,510000000415,
37.8045,,Segment,4,1,Image 1,2,1,100000001,510000000461,
6,,Segment,4,0,Image 1,1,1,100000001,510000000463,
29.8314,,Segment,4,9,Image 1,3,1,100000001,510000000491,
13.7759,,Segment,4,7,Image 1,4,1,100000001,510000000503,
17.5918,,Segment,4,6,Image 1,4,1,100000001,510000000508,
24.8745,,Segment,4,8,Image 1,4,1,100000001,510000000519,
49.3274,,Segment,4,7,Image 1,5,1,100000001,510000000522,
29.8254,,Segment,4,4,Image 1,2,1,100000001,510000000526,
34.6571,,Segment,4,3,Image 1,3,1,100000001,510000000534,
23.3253,,Segment,4,2,Image 1,3,1,100000001,510000000546,
41.5691,,Segment,4,2,Image 1,3,1,100000001,510000000572,
25.1346,,Segment,4,1,Image 1,2,1,100000001,510000000587,
25.031,,Segment,4,3,Image 1,2,1,100000001,510000000605,
21.4113,,Segment,4,3,Image 1,3,1,100000001,510000000614,
22.7761,,Segment,4,14,Image 1,2,1,100000000,510000000634,
16.3911,,Segment,4,13,Image 1,2,1,100000000,510000000636,
19.1403,,Segment,4,12,Image 1,2,1,100000000,510000000649,
26.8252,,Segment,4,11,Image 1,2,1,100000000,510000000665,
25.0377,,Segment,4,10,Image 1,2,1,100000000,510000000667,
29.9711,,Segment,4,9,Image 1,2,1,100000000,510000000695,
21.3949,,Segment,4,8,Image 1,1,1,100000000,510000000708,
14.7045,,Segment,4,7,Image 1,1,1,100000000,510000000710,
25.5896,,Segment,4,6,Image 1,1,1,100000000,510000000722,
28.8314,,Segment,4,5,Image 1,1,1,100000000,510000000725,
16.6459,,Segment,4,4,Image 1,1,1,100000000,510000000738,
21.5848,,Segment,4,3,Image 1,1,1,100000000,510000000750,
16.712,,Segment,4,2,Image 1,1,1,100000000,510000000759,
12.7521,,Segment,4,1,Image 1,1,1,100000000,510000000767,
47.5707,,Segment,4,0,Image 1,1,1,100000000,510000000812,
17.2248,,Segment,4,9,Image 1,3,1,100000000,510000000818,
24.3228,,Segment,4,8,Image 1,3,1,100000000,510000000831,
17.8712,,Segment,4,7,Image 1,2,1,100000000,510000000851,
15.7857,,Segment,4,6,Image 1,2,1,100000000,510000000858,
38.3782,,Segment,4,5,Image 1,2,1,100000000,510000000881,
19.7146,,Segment,4,4,Image 1,2,1,100000000,510000000889,
17.0129,,Segment,4,9,Image 1,4,1,100000000,510000000893,
31.5136,,Segment,4,13,Image 1,3,1,100000000,510000000900,
23.7839,,Segment,4,11,Image 1,3,1,100000000,510000000918,
19.0671,,Segment,4,14,Image 1,3,1,100000000,510000000920,
45.8452,,Segment,4,12,Image 1,3,1,100000000,510000000933,
9.77752,,Segment,4,8,Image 1,2,1,100000000,510000000937,
65.3036,,Segment,4,10,Image 1,3,1,100000000,510000000942,
19.1044,,Segment,4,7,Image 1,3,1,100000000,510000000948,
28.3111,,Segment,4,7,Image 1,2,1,100000000,510000000983,
33.5426,,Segment,4,6,Image 1,3,1,100000000,510000000990,
21.9545,,Segment,4,9,Image 1,1,1,100000000,510000000992,
22.2991,,Segment,4,6,Image 1,2,1,100000000,510000001003,
38.0885,,Segment,4,8,Image 1,2,1,100000000,510000001010,
24.1756,,Segment,4,4,Image 1,4,1,100000000,510000001022,
45.5549,,Segment,4,3,Image 1,3,1,100000000,510000001025,
19.8222,,Segment,4,2,Image 1,2,1,100000000,510000001049,
27.2811,,Segment,4,5,Image 1,4,1,100000000,510000001067,
26.6655,,Segment,4,4,Image 1,3,1,100000000,510000001076,
23.0543,,Segment,4,3,Image 1,2,1,100000000,510000001079,
13.8012,,Segment,4,5,Image 1,3,1,100000000,510000001084,
39.1862,,Segment,4,4,Image 1,2,1,100000000,510000001098,
29.2508,,Segment,4,4,Image 1,3,1,100000000,510000001107,
26.5502,,Segment,4,3,Image 1,2,1,100000000,510000001117,
27.7252,,Segment,4,1,Image 1,2,1,100000000,510000001120,
32.5797,,Segment,4,5,Image 1,2,1,100000001,510000001162,
13.6373,,Segment,4,4,Image 1,2,1,100000001,510000001174,
28.9454,,Segment,4,3,Image 1,2,1,100000001,510000001205,
30.4179,,Segment,4,2,Image 1,2,1,100000001,510000001212,
36.6253,,Segment,4,1,Image 1,1,1,100000001,510000001221,
36.0614,,Segment,4,0,Image 1,1,1,100000001,510000001255,
13.0755,,Segment,4,5,Image 1,3,1,100000001,510000001277,
42.9789,,Segment,4,4,Image 1,3,1,100000001,510000001280,
34.2654,,Segment,4,3,Image 1,3,1,100000001,510000001315,
27.8177,,Segment,4,1,Image 1,2,1,100000000,510000001362,
32.9896,,Segment,4,0,Image 1,1,1,100000000,510000001392,
18.1842,,Segment,4,2,Image 1,1,1,100000000,510000001407,
30.7768,,Segment,4,1,Image 1,1,1,100000000,510000001443,
47.4779,,Segment,4,13,Image 1,3,1,100000001,510000001468,
20.195,,Segment,4,12,Image 1,3,1,100000001,510000001474,
22.529,,Segment,4,10,Image 1,2,1,100000001,510000001477,
24.6406,,Segment,4,9,Image 1,2,1,100000001,510000001499,
35.7234,,Segment,4,8,Image 1,2,1,100000001,510000001508,
10,,Segment,4,7,Image 1,2,1,100000001,510000001512,
55.7199,,Segment,4,6,Image 1,2,1,100000001,510000001537,
20.7483,,Segment,4,5,Image 1,2,1,100000001,510000001546,
27.4613,,Segment,4,4,Image 1,2,1,100000001,510000001552,
31.2247,,Segment,4,3,Image 1,2,1,100000001,510000001606,
6.87386,,Segment,4,2,Image 1,1,1,100000001,510000001609,
23.1875,,Segment,4,1,Image 1,1,1,100000001,510000001623,
25.9856,,Segment,4,0,Image 1,1,1,100000001,510000001634,
35.9411,,Segment,4,13,Image 1,4,1,100000001,510000001656,
26.0507,,Segment,4,12,Image 1,2,1,100000001,510000001661,
34.5392,,Segment,4,10,Image 1,3,1,100000001,510000001674,
36.3978,,Segment,4,11,Image 1,3,1,100000001,510000001678,
34.6362,,Segment,4,9,Image 1,3,1,100000001,510000001690,
40.2416,,Segment,4,7,Image 1,3,1,100000001,510000001702,
65.3658,,Segment,4,8,Image 1,3,1,100000001,510000001705,
22.4478,,Segment,4,4,Image 1,2,1,100000001,510000001720,
28.9493,,Segment,4,3,Image 1,1,1,100000001,510000001737,
10.1366,,Segment,4,2,Image 1,1,1,100000001,510000001740,
22.0963,,Segment,4,4,Image 1,1,1,100000001,510000001750,
35.9537,,Segment,4,3,Image 1,2,1,100000001,510000001752,
41.1915,,Segment,4,5,Image 1,2,1,100000001,510000001776,
44.2144,,Segment,4,4,Image 1,2,1,100000001,510000001793,
42.6122,,Segment,4,3,Image 1,2,1,100000001,510000001852,
25.3536,,Segment,4,2,Image 1,1,1,100000001,510000001869,
17.1778,,Segment,4,1,Image 1,1,1,100000001,510000001880,
29.8854,,Segment,4,5,Image 1,3,1,100000001,510000001885,
33.8524,,Segment,4,5,Image 1,3,1,100000001,510000001902,
22.8282,,Segment,4,4,Image 1,2,1,100000001,510000001951,
35.0961,,Segment,4,3,Image 1,2,1,100000001,510000001967,
48.6966,,Segment,4,2,Image 1,2,1,100000001,510000001978,
63.4884,,Segment,4,1,Image 1,2,1,100000001,510000001992,
68.6428,,Segment,4,0,Image 1,1,1,100000001,510000002006,
23.6296,,Segment,4,5,Image 1,2,1,100000001,510000002028,
41.5375,,Segment,4,5,Image 1,3,1,100000001,510000002032,
46.4346,,Segment,4,6,Image 1,3,1,100000001,510000002040,
24.1483,,Segment,4,4,Image 1,3,1,100000001,510000002045,
13.8261,,Segment,4,4,Image 1,3,1,100000001,510000002054,
17.9279,,Segment,4,4,Image 1,3,1,100000001,510000002065,
38.2232,,Segment,4,2,Image 1,2,1,100000000,510000002142,
15.5319,,Segment,4,1,Image 1,1,1,100000000,510000002151,
32.8478,,Segment,4,0,Image 1,1,1,100000000,510000002161,
24.513,,Segment,4,4,Image 1,3,1,100000001,510000002169,
14.9969,,Segment,4,3,Image 1,2,1,100000001,510000002183,
16.1424,,Segment,4,2,Image 1,2,1,100000001,510000002194,
25.1396,,Segment,4,4,Image 1,2,1,100000001,510000002198,
31.8511,,Segment,4,3,Image 1,1,1,100000001,510000002211,
40.1902,,Segment,4,3,Image 1,3,1,100000001,510000002214,
50.3597,,Segment,4,3,Image 1,3,1,100000001,510000002222,
40.6701,,Segment,4,2,Image 1,2,1,100000001,510000002255,
6.63023,,Segment,4,1,Image 1,1,1,100000001,510000002264,
13.1403,,Segment,4,3,Image 1,1,1,100000001,510000002266,
30.2851,,Segment,4,2,Image 1,2,1,100000001,510000002269,
14.2615,,Segment,4,1,Image 1,1,1,100000001,510000002288,
17.3367,,Segment,4,0,Image 1,1,1,100000001,510000002300,
21.9636,,Segment,4,1,Image 1,2,1,100000001,510000002312,
32.1789,,Segment,4,1,Image 1,2,1,100000001,510000002319,
27.627,,Segment,4,2,Image 1,3,1,100000001,510000002322,
71.113,,Segment,4,2,Image 1,1,1,100000001,510000002328,
23.5199,,Segment,4,1,Image 1,2,1,100000001,510000002333,
32.9166,,Segment,4,1,Image 1,2,1,100000001,510000002340,
23.0705,,Segment,4,0,Image 1,1,1,100000001,510000002348,
27.8837,,Segment,4,1,Image 1,2,1,100000001,510000002355,
42.7629,,Segment,4,1,Image 1,2,1,100000000,510000002386,
29.2434,,Segment,4,1,Image 1,2,1,100000000,510000002426,
13.5974,,Segment,4,1,Image 1,1,1,100000001,510000002433,
27.2845,,Segment,4,0,Image 1,1,1,100000001,510000002441,
9.03235,,Segment,4,2,Image 1,1,1,100000000,510000002448,
5.71548,,Segment,4,0,Image 1,1,1,100000000,510000002452,
22,,Segment,4,5,Image 1,2,1,100000000,510000002454,
13,,Segment,4,5,Image 1,3,1,100000000,510000002455,
38.5,,Segment,4,2,Image 1,2,1,100000000,510000002456,
22,,Segment,4,2,Image 1,2,1,100000001,510000002458,
3.5,,Segment,4,6,Image 1,3,1,100000001,510000002461,
6.5,,Segment,4,7,Image 1,4,1,100000001,510000002462,
29.5,,Segment,4,5,Image 1,4,1,100000001,510000002463,
12,,Segment,4,0,Image 1,1,1,100000001,510000002465,
