
Spine Number of Voxel Ch=1 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
46,,Spine,1,2,Image 1,2,1,100000000,610000002694,
342,,Spine,1,1,Image 1,2,1,100000000,610000002709,
94,,Spine,1,0,Image 1,1,1,100000000,610000002712,
179,,Spine,1,9,Image 1,3,1,100000001,610000002716,
62,,Spine,1,6,Image 1,2,1,100000000,610000002718,
126,,Spine,1,5,Image 1,2,1,100000000,610000002721,
181,,Spine,1,2,Image 1,1,1,100000001,610000002725,
141,,Spine,1,12,Image 1,2,1,100000000,610000002728,
74,,Spine,1,9,Image 1,3,1,100000000,610000002730,
121,,Spine,1,1,Image 1,2,1,100000001,610000002734,
221,,Spine,1,1,Image 1,2,1,100000001,610000002737,
181,,Spine,1,1,Image 1,2,1,100000000,610000002743,
177,,Spine,1,1,Image 1,2,1,100000001,610000002745,
174,,Spine,1,3,Image 1,3,1,100000001,610000002748,
92,,Spine,1,0,Image 1,1,1,100000000,610000002750,
46,,Spine,1,0,Image 1,1,1,100000000,610000002752,
117,,Spine,1,13,Image 1,3,1,100000001,610000002754,
215,,Spine,1,4,Image 1,2,1,100000001,610000002756,
132,,Spine,1,1,Image 1,2,1,100000001,610000002759,
241,,Spine,1,3,Image 1,2,1,100000001,610000002762,
127,,Spine,1,12,Image 1,3,1,100000000,610000002766,
127,,Spine,1,1,Image 1,2,1,100000001,610000002768,
110,,Spine,1,2,Image 1,2,1,100000000,610000002771,
122,,Spine,1,2,Image 1,3,1,100000001,610000002775,
311,,Spine,1,1,Image 1,2,1,100000001,610000002780,
235,,Spine,1,6,Image 1,1,1,100000000,610000002782,
157,,Spine,1,1,Image 1,2,1,100000000,610000002786,
505,,Spine,1,1,Image 1,2,1,100000001,610000002790,
109,,Spine,1,5,Image 1,3,1,100000001,610000002794,
111,,Spine,1,12,Image 1,2,1,100000000,610000002796,
72,,Spine,1,1,Image 1,1,1,100000000,610000002802,
239,,Spine,1,8,Image 1,2,1,100000001,610000002805,
43,,Spine,1,14,Image 1,2,1,100000000,610000002807,
94,,Spine,1,0,Image 1,1,1,100000000,610000002811,
107,,Spine,1,2,Image 1,1,1,100000000,610000002813,
269,,Spine,1,0,Image 1,1,1,100000001,610000002817,
33,,Spine,1,6,Image 1,2,1,100000001,610000002820,
2593,,Spine,1,1,Image 1,2,1,100000001,610000002824,
133,,Spine,1,4,Image 1,2,1,100000001,610000002827,
96,,Spine,1,1,Image 1,1,1,100000000,610000002830,
313,,Spine,1,8,Image 1,2,1,100000001,610000002832,
266,,Spine,1,1,Image 1,2,1,100000001,610000002836,
284,,Spine,1,0,Image 1,1,1,100000000,610000002838,
103,,Spine,1,1,Image 1,2,1,100000001,610000002840,
152,,Spine,1,1,Image 1,2,1,100000001,610000002842,
120,,Spine,1,5,Image 1,2,1,100000001,610000002845,
512,,Spine,1,1,Image 1,1,1,100000001,610000002847,
358,,Spine,1,1,Image 1,2,1,100000001,610000002849,
79,,Spine,1,1,Image 1,1,1,100000000,610000002851,
560,,Spine,1,2,Image 1,2,1,100000001,610000002854,
152,,Spine,1,3,Image 1,1,1,100000001,610000002857,
351,,Spine,1,2,Image 1,1,1,100000001,610000002864,
135,,Spine,1,9,Image 1,3,1,100000001,610000002866,
146,,Spine,1,3,Image 1,1,1,100000001,610000002869,
79,,Spine,1,1,Image 1,1,1,100000000,610000002873,
111,,Spine,1,9,Image 1,3,1,100000001,610000002878,
295,,Spine,1,2,Image 1,2,1,100000001,610000002880,
114,,Spine,1,7,Image 1,2,1,100000000,610000002886,
115,,Spine,1,0,Image 1,1,1,100000000,610000002908,
80,,Spine,1,0,Image 1,1,1,100000000,610000002909,
102,,Spine,1,12,Image 1,3,1,100000000,610000002910,
93,,Spine,1,12,Image 1,3,1,100000000,610000002911,
40,,Spine,1,11,Image 1,3,1,100000000,610000002912,
42,,Spine,1,10,Image 1,3,1,100000000,610000002913,
65,,Spine,1,10,Image 1,3,1,100000000,610000002914,
62,,Spine,1,9,Image 1,3,1,100000000,610000002915,
41,,Spine,1,8,Image 1,3,1,100000000,610000002916,
120,,Spine,1,5,Image 1,2,1,100000000,610000002917,
64,,Spine,1,5,Image 1,3,1,100000000,610000002918,
101,,Spine,1,4,Image 1,3,1,100000000,610000002919,
99,,Spine,1,0,Image 1,1,1,100000000,610000002920,
96,,Spine,1,0,Image 1,1,1,100000000,610000002921,
82,,Spine,1,1,Image 1,2,1,100000000,610000002922,
106,,Spine,1,2,Image 1,2,1,100000000,610000002923,
105,,Spine,1,1,Image 1,1,1,100000001,610000002924,
147,,Spine,1,1,Image 1,1,1,100000001,610000002925,
66,,Spine,1,2,Image 1,3,1,100000001,610000002926,
128,,Spine,1,8,Image 1,3,1,100000001,610000002927,
141,,Spine,1,8,Image 1,3,1,100000001,610000002928,
44,,Spine,1,8,Image 1,4,1,100000001,610000002929,
73,,Spine,1,7,Image 1,3,1,100000001,610000002930,
106,,Spine,1,1,Image 1,2,1,100000001,610000002931,
131,,Spine,1,4,Image 1,2,1,100000001,610000002932,
103,,Spine,1,3,Image 1,1,1,100000001,610000002933,
132,,Spine,1,3,Image 1,1,1,100000001,610000002934,
120,,Spine,1,3,Image 1,1,1,100000001,610000002935,
212,,Spine,1,2,Image 1,1,1,100000001,610000002936,
236,,Spine,1,13,Image 1,3,1,100000001,610000002937,
120,,Spine,1,9,Image 1,3,1,100000001,610000002938,
279,,Spine,1,8,Image 1,2,1,100000001,610000002939,
77,,Spine,1,7,Image 1,3,1,100000001,610000002940,
21,,Spine,1,6,Image 1,2,1,100000001,610000002941,
26,,Spine,1,4,Image 1,3,1,100000001,610000002942,
179,,Spine,1,1,Image 1,1,1,100000001,610000002943,
182,,Spine,1,1,Image 1,2,1,100000001,610000002944,
182,,Spine,1,0,Image 1,1,1,100000001,610000002945,
196,,Spine,1,4,Image 1,2,1,100000001,610000002950,
200,,Spine,1,0,Image 1,1,1,100000001,610000002951,
183,,Spine,1,2,Image 1,2,1,100000001,610000002952,
83,,Spine,1,2,Image 1,3,1,100000001,610000002953,
129,,Spine,1,2,Image 1,2,1,100000001,610000002954,
354,,Spine,1,1,Image 1,2,1,100000001,610000002955,
419,,Spine,1,2,Image 1,1,1,100000001,610000002956,
