
Spine Attachment Pt Distance
 ==================== 
Spine Attachment Pt Distance,Unit,Category,Depth,Level,Time,FilamentID,ID,
8.33012,µm,Spine,2,2,1,100000000,610000002694,
1.03437,µm,Spine,0,1,1,100000000,610000002712,
15.6646,µm,Spine,9,3,1,100000001,610000002716,
8.35114,µm,Spine,6,2,1,100000000,610000002718,
9.59731,µm,Spine,5,2,1,100000000,610000002721,
3.2335,µm,Spine,2,1,1,100000001,610000002725,
14.4569,µm,Spine,12,2,1,100000000,610000002728,
13.7268,µm,Spine,9,3,1,100000000,610000002730,
3.93922,µm,Spine,1,2,1,100000001,610000002734,
0.903386,µm,Spine,1,2,1,100000001,610000002737,
3.6544,µm,Spine,1,2,1,100000000,610000002743,
2.26772,µm,Spine,1,2,1,100000001,610000002745,
5.70161,µm,Spine,3,3,1,100000001,610000002748,
1.37954,µm,Spine,0,1,1,100000000,610000002750,
2.19555,µm,Spine,0,1,1,100000000,610000002752,
16.1561,µm,Spine,13,3,1,100000001,610000002754,
6.36277,µm,Spine,4,2,1,100000001,610000002756,
4.52508,µm,Spine,3,2,1,100000001,610000002762,
15.3281,µm,Spine,12,3,1,100000000,610000002766,
2.75259,µm,Spine,2,2,1,100000000,610000002771,
2.62569,µm,Spine,2,3,1,100000001,610000002775,
8.75885,µm,Spine,6,1,1,100000000,610000002782,
3.6544,µm,Spine,1,2,1,100000000,610000002786,
11.4434,µm,Spine,5,3,1,100000001,610000002794,
14.4569,µm,Spine,12,2,1,100000000,610000002796,
5.82179,µm,Spine,1,1,1,100000000,610000002802,
11.4256,µm,Spine,8,2,1,100000001,610000002805,
17.2557,µm,Spine,14,2,1,100000000,610000002807,
2.38677,µm,Spine,0,1,1,100000000,610000002811,
8.89783,µm,Spine,2,1,1,100000000,610000002813,
0.352073,µm,Spine,0,1,1,100000001,610000002817,
9.39038,µm,Spine,6,2,1,100000001,610000002820,
9.78021,µm,Spine,4,2,1,100000001,610000002827,
3.86786,µm,Spine,1,1,1,100000000,610000002830,
11.141,µm,Spine,8,2,1,100000001,610000002832,
0.10231,µm,Spine,0,1,1,100000000,610000002838,
4.05653,µm,Spine,1,2,1,100000001,610000002840,
9.48429,µm,Spine,5,2,1,100000001,610000002845,
1.56709,µm,Spine,1,1,1,100000001,610000002847,
3.86786,µm,Spine,1,1,1,100000000,610000002851,
2.17213,µm,Spine,2,2,1,100000001,610000002854,
4.43761,µm,Spine,3,1,1,100000001,610000002857,
2.46241,µm,Spine,2,1,1,100000001,610000002864,
12.6322,µm,Spine,9,3,1,100000001,610000002866,
4.34941,µm,Spine,3,1,1,100000001,610000002869,
5.82179,µm,Spine,1,1,1,100000000,610000002873,
12.7689,µm,Spine,9,3,1,100000001,610000002878,
2.36148,µm,Spine,2,2,1,100000001,610000002880,
11.8631,µm,Spine,7,2,1,100000000,610000002886,
1.10734,µm,Spine,0,1,1,100000000,610000002908,
0.716302,µm,Spine,0,1,1,100000000,610000002909,
15.3281,µm,Spine,12,3,1,100000000,610000002910,
15.3281,µm,Spine,12,3,1,100000000,610000002911,
13.5307,µm,Spine,11,3,1,100000000,610000002912,
13.2507,µm,Spine,10,3,1,100000000,610000002913,
13.1043,µm,Spine,10,3,1,100000000,610000002914,
13.627,µm,Spine,9,3,1,100000000,610000002915,
12.7967,µm,Spine,8,3,1,100000000,610000002916,
7.75697,µm,Spine,5,2,1,100000000,610000002917,
7.29498,µm,Spine,5,3,1,100000000,610000002918,
7.29841,µm,Spine,4,3,1,100000000,610000002919,
2.6013,µm,Spine,0,1,1,100000000,610000002920,
2.6013,µm,Spine,0,1,1,100000000,610000002921,
2.24759,µm,Spine,1,2,1,100000000,610000002922,
4.45521,µm,Spine,2,2,1,100000000,610000002923,
4.34016,µm,Spine,1,1,1,100000001,610000002924,
3.05571,µm,Spine,1,1,1,100000001,610000002925,
4.00361,µm,Spine,2,3,1,100000001,610000002926,
13.4414,µm,Spine,8,3,1,100000001,610000002927,
12.9643,µm,Spine,8,3,1,100000001,610000002928,
13.4133,µm,Spine,8,4,1,100000001,610000002929,
12.0046,µm,Spine,7,3,1,100000001,610000002930,
3.81921,µm,Spine,1,2,1,100000001,610000002931,
9.78021,µm,Spine,4,2,1,100000001,610000002932,
4.43761,µm,Spine,3,1,1,100000001,610000002933,
3.82559,µm,Spine,3,1,1,100000001,610000002934,
3.73524,µm,Spine,3,1,1,100000001,610000002935,
2.24624,µm,Spine,2,1,1,100000001,610000002936,
16.9109,µm,Spine,13,3,1,100000001,610000002937,
12.7689,µm,Spine,9,3,1,100000001,610000002938,
11.141,µm,Spine,8,2,1,100000001,610000002939,
11.6188,µm,Spine,7,3,1,100000001,610000002940,
9.39038,µm,Spine,6,2,1,100000001,610000002941,
7.5556,µm,Spine,4,3,1,100000001,610000002942,
1.65841,µm,Spine,1,1,1,100000001,610000002943,
0.903386,µm,Spine,1,2,1,100000001,610000002944,
0.0744101,µm,Spine,0,1,1,100000001,610000002945,
6.05156,µm,Spine,4,2,1,100000001,610000002950,
0.352073,µm,Spine,0,1,1,100000001,610000002951,
2.38508,µm,Spine,2,2,1,100000001,610000002952,
2.62569,µm,Spine,2,3,1,100000001,610000002953,
2.26247,µm,Spine,2,2,1,100000001,610000002954,
1.31263,µm,Spine,1,2,1,100000001,610000002955,
2.32227,µm,Spine,2,1,1,100000001,610000002956,
