
Segment Intensity Max Ch=2 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
158,,Segment,2,3,Image 1,2,1,100000000,510000000019,
127,,Segment,2,2,Image 1,1,1,100000000,510000000037,
190,,Segment,2,1,Image 1,1,1,100000000,510000000099,
187,,Segment,2,0,Image 1,1,1,100000000,510000000121,
67,,Segment,2,3,Image 1,1,1,100000000,510000000138,
127,,Segment,2,2,Image 1,2,1,100000000,510000000145,
146,,Segment,2,2,Image 1,2,1,100000001,510000000196,
174,,Segment,2,1,Image 1,1,1,100000001,510000000236,
163,,Segment,2,0,Image 1,1,1,100000001,510000000256,
114,,Segment,2,2,Image 1,1,1,100000001,510000000275,
116,,Segment,2,9,Image 1,4,1,100000001,510000000291,
154,,Segment,2,8,Image 1,3,1,100000001,510000000317,
99,,Segment,2,7,Image 1,3,1,100000001,510000000327,
91,,Segment,2,5,Image 1,3,1,100000001,510000000335,
112,,Segment,2,4,Image 1,3,1,100000001,510000000351,
142,,Segment,2,3,Image 1,2,1,100000001,510000000367,
127,,Segment,2,2,Image 1,2,1,100000001,510000000415,
151,,Segment,2,1,Image 1,2,1,100000001,510000000461,
151,,Segment,2,0,Image 1,1,1,100000001,510000000463,
156,,Segment,2,9,Image 1,3,1,100000001,510000000491,
86,,Segment,2,7,Image 1,4,1,100000001,510000000503,
91,,Segment,2,6,Image 1,4,1,100000001,510000000508,
137,,Segment,2,8,Image 1,4,1,100000001,510000000519,
168,,Segment,2,7,Image 1,5,1,100000001,510000000522,
112,,Segment,2,4,Image 1,2,1,100000001,510000000526,
135,,Segment,2,3,Image 1,3,1,100000001,510000000534,
127,,Segment,2,2,Image 1,3,1,100000001,510000000546,
141,,Segment,2,2,Image 1,3,1,100000001,510000000572,
142,,Segment,2,1,Image 1,2,1,100000001,510000000587,
108,,Segment,2,3,Image 1,2,1,100000001,510000000605,
97,,Segment,2,3,Image 1,3,1,100000001,510000000614,
107,,Segment,2,14,Image 1,2,1,100000000,510000000634,
105,,Segment,2,13,Image 1,2,1,100000000,510000000636,
133,,Segment,2,12,Image 1,2,1,100000000,510000000649,
145,,Segment,2,11,Image 1,2,1,100000000,510000000665,
97,,Segment,2,10,Image 1,2,1,100000000,510000000667,
116,,Segment,2,9,Image 1,2,1,100000000,510000000695,
177,,Segment,2,8,Image 1,1,1,100000000,510000000708,
177,,Segment,2,7,Image 1,1,1,100000000,510000000710,
154,,Segment,2,6,Image 1,1,1,100000000,510000000722,
157,,Segment,2,5,Image 1,1,1,100000000,510000000725,
157,,Segment,2,4,Image 1,1,1,100000000,510000000738,
173,,Segment,2,3,Image 1,1,1,100000000,510000000750,
184,,Segment,2,2,Image 1,1,1,100000000,510000000759,
183,,Segment,2,1,Image 1,1,1,100000000,510000000767,
185,,Segment,2,0,Image 1,1,1,100000000,510000000812,
