
Segment Number of Voxel Ch=5 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
207,,Segment,5,3,Image 1,2,1,100000000,510000000019,
235,,Segment,5,2,Image 1,1,1,100000000,510000000037,
846,,Segment,5,1,Image 1,1,1,100000000,510000000099,
480,,Segment,5,0,Image 1,1,1,100000000,510000000121,
83,,Segment,5,3,Image 1,1,1,100000000,510000000138,
157,,Segment,5,2,Image 1,2,1,100000000,510000000145,
946,,Segment,5,2,Image 1,2,1,100000001,510000000196,
959,,Segment,5,1,Image 1,1,1,100000001,510000000236,
348,,Segment,5,0,Image 1,1,1,100000001,510000000256,
293,,Segment,5,2,Image 1,1,1,100000001,510000000275,
396,,Segment,5,9,Image 1,4,1,100000001,510000000291,
547,,Segment,5,8,Image 1,3,1,100000001,510000000317,
374,,Segment,5,7,Image 1,3,1,100000001,510000000327,
155,,Segment,5,5,Image 1,3,1,100000001,510000000335,
198,,Segment,5,4,Image 1,3,1,100000001,510000000351,
297,,Segment,5,3,Image 1,2,1,100000001,510000000367,
762,,Segment,5,2,Image 1,2,1,100000001,510000000415,
1378,,Segment,5,1,Image 1,2,1,100000001,510000000461,
310,,Segment,5,0,Image 1,1,1,100000001,510000000463,
361,,Segment,5,9,Image 1,3,1,100000001,510000000491,
225,,Segment,5,7,Image 1,4,1,100000001,510000000503,
258,,Segment,5,6,Image 1,4,1,100000001,510000000508,
194,,Segment,5,8,Image 1,4,1,100000001,510000000519,
109,,Segment,5,7,Image 1,5,1,100000001,510000000522,
81,,Segment,5,4,Image 1,2,1,100000001,510000000526,
215,,Segment,5,3,Image 1,3,1,100000001,510000000534,
216,,Segment,5,2,Image 1,3,1,100000001,510000000546,
542,,Segment,5,2,Image 1,3,1,100000001,510000000572,
319,,Segment,5,1,Image 1,2,1,100000001,510000000587,
402,,Segment,5,3,Image 1,2,1,100000001,510000000605,
224,,Segment,5,3,Image 1,3,1,100000001,510000000614,
208,,Segment,5,14,Image 1,2,1,100000000,510000000634,
65,,Segment,5,13,Image 1,2,1,100000000,510000000636,
392,,Segment,5,12,Image 1,2,1,100000000,510000000649,
309,,Segment,5,11,Image 1,2,1,100000000,510000000665,
78,,Segment,5,10,Image 1,2,1,100000000,510000000667,
367,,Segment,5,9,Image 1,2,1,100000000,510000000695,
332,,Segment,5,8,Image 1,1,1,100000000,510000000708,
235,,Segment,5,7,Image 1,1,1,100000000,510000000710,
442,,Segment,5,6,Image 1,1,1,100000000,510000000722,
158,,Segment,5,5,Image 1,1,1,100000000,510000000725,
424,,Segment,5,4,Image 1,1,1,100000000,510000000738,
617,,Segment,5,3,Image 1,1,1,100000000,510000000750,
801,,Segment,5,2,Image 1,1,1,100000000,510000000759,
553,,Segment,5,1,Image 1,1,1,100000000,510000000767,
378,,Segment,5,0,Image 1,1,1,100000000,510000000812,
93,,Segment,5,9,Image 1,3,1,100000000,510000000818,
163,,Segment,5,8,Image 1,3,1,100000000,510000000831,
330,,Segment,5,7,Image 1,2,1,100000000,510000000851,
191,,Segment,5,6,Image 1,2,1,100000000,510000000858,
504,,Segment,5,5,Image 1,2,1,100000000,510000000881,
270,,Segment,5,4,Image 1,2,1,100000000,510000000889,
80,,Segment,5,9,Image 1,4,1,100000000,510000000893,
117,,Segment,5,13,Image 1,3,1,100000000,510000000900,
317,,Segment,5,11,Image 1,3,1,100000000,510000000918,
72,,Segment,5,14,Image 1,3,1,100000000,510000000920,
219,,Segment,5,12,Image 1,3,1,100000000,510000000933,
171,,Segment,5,8,Image 1,2,1,100000000,510000000937,
158,,Segment,5,10,Image 1,3,1,100000000,510000000942,
116,,Segment,5,7,Image 1,3,1,100000000,510000000948,
992,,Segment,5,7,Image 1,2,1,100000000,510000000983,
153,,Segment,5,6,Image 1,3,1,100000000,510000000990,
137,,Segment,5,9,Image 1,1,1,100000000,510000000992,
296,,Segment,5,6,Image 1,2,1,100000000,510000001003,
158,,Segment,5,8,Image 1,2,1,100000000,510000001010,
129,,Segment,5,4,Image 1,4,1,100000000,510000001022,
95,,Segment,5,3,Image 1,3,1,100000000,510000001025,
