
Segment Center Intensity Max Ch=2 Img=1
 ==================== 
Segment Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
110,,Segment,2,3,Image 1,2,1,100000000,510000000019,
113,,Segment,2,2,Image 1,1,1,100000000,510000000037,
170,,Segment,2,1,Image 1,1,1,100000000,510000000099,
165,,Segment,2,0,Image 1,1,1,100000000,510000000121,
54,,Segment,2,3,Image 1,1,1,100000000,510000000138,
113,,Segment,2,2,Image 1,2,1,100000000,510000000145,
129,,Segment,2,2,Image 1,2,1,100000001,510000000196,
165,,Segment,2,1,Image 1,1,1,100000001,510000000236,
142,,Segment,2,0,Image 1,1,1,100000001,510000000256,
52,,Segment,2,2,Image 1,1,1,100000001,510000000275,
110,,Segment,2,9,Image 1,4,1,100000001,510000000291,
154,,Segment,2,8,Image 1,3,1,100000001,510000000317,
82,,Segment,2,7,Image 1,3,1,100000001,510000000327,
68,,Segment,2,5,Image 1,3,1,100000001,510000000335,
97,,Segment,2,4,Image 1,3,1,100000001,510000000351,
128,,Segment,2,3,Image 1,2,1,100000001,510000000367,
115,,Segment,2,2,Image 1,2,1,100000001,510000000415,
123,,Segment,2,1,Image 1,2,1,100000001,510000000461,
123,,Segment,2,0,Image 1,1,1,100000001,510000000463,
154,,Segment,2,9,Image 1,3,1,100000001,510000000491,
65,,Segment,2,7,Image 1,4,1,100000001,510000000503,
68,,Segment,2,6,Image 1,4,1,100000001,510000000508,
116,,Segment,2,8,Image 1,4,1,100000001,510000000519,
123,,Segment,2,7,Image 1,5,1,100000001,510000000522,
90,,Segment,2,4,Image 1,2,1,100000001,510000000526,
117,,Segment,2,3,Image 1,3,1,100000001,510000000534,
107,,Segment,2,2,Image 1,3,1,100000001,510000000546,
133,,Segment,2,2,Image 1,3,1,100000001,510000000572,
142,,Segment,2,1,Image 1,2,1,100000001,510000000587,
108,,Segment,2,3,Image 1,2,1,100000001,510000000605,
97,,Segment,2,3,Image 1,3,1,100000001,510000000614,
98,,Segment,2,14,Image 1,2,1,100000000,510000000634,
79,,Segment,2,13,Image 1,2,1,100000000,510000000636,
96,,Segment,2,12,Image 1,2,1,100000000,510000000649,
132,,Segment,2,11,Image 1,2,1,100000000,510000000665,
60,,Segment,2,10,Image 1,2,1,100000000,510000000667,
112,,Segment,2,9,Image 1,2,1,100000000,510000000695,
151,,Segment,2,8,Image 1,1,1,100000000,510000000708,
151,,Segment,2,7,Image 1,1,1,100000000,510000000710,
115,,Segment,2,6,Image 1,1,1,100000000,510000000722,
157,,Segment,2,5,Image 1,1,1,100000000,510000000725,
134,,Segment,2,4,Image 1,1,1,100000000,510000000738,
157,,Segment,2,3,Image 1,1,1,100000000,510000000750,
165,,Segment,2,2,Image 1,1,1,100000000,510000000759,
160,,Segment,2,1,Image 1,1,1,100000000,510000000767,
160,,Segment,2,0,Image 1,1,1,100000000,510000000812,
58,,Segment,2,9,Image 1,3,1,100000000,510000000818,
92,,Segment,2,8,Image 1,3,1,100000000,510000000831,
99,,Segment,2,7,Image 1,2,1,100000000,510000000851,
52,,Segment,2,6,Image 1,2,1,100000000,510000000858,
170,,Segment,2,5,Image 1,2,1,100000000,510000000881,
120,,Segment,2,4,Image 1,2,1,100000000,510000000889,
47,,Segment,2,9,Image 1,4,1,100000000,510000000893,
110,,Segment,2,13,Image 1,3,1,100000000,510000000900,
98,,Segment,2,11,Image 1,3,1,100000000,510000000918,
79,,Segment,2,14,Image 1,3,1,100000000,510000000920,
158,,Segment,2,12,Image 1,3,1,100000000,510000000933,
47,,Segment,2,8,Image 1,2,1,100000000,510000000937,
193,,Segment,2,10,Image 1,3,1,100000000,510000000942,
55,,Segment,2,7,Image 1,3,1,100000000,510000000948,
135,,Segment,2,7,Image 1,2,1,100000000,510000000983,
105,,Segment,2,6,Image 1,3,1,100000000,510000000990,
103,,Segment,2,9,Image 1,1,1,100000000,510000000992,
79,,Segment,2,6,Image 1,2,1,100000000,510000001003,
173,,Segment,2,8,Image 1,2,1,100000000,510000001010,
88,,Segment,2,4,Image 1,4,1,100000000,510000001022,
151,,Segment,2,3,Image 1,3,1,100000000,510000001025,
167,,Segment,2,2,Image 1,2,1,100000000,510000001049,
133,,Segment,2,5,Image 1,4,1,100000000,510000001067,
163,,Segment,2,4,Image 1,3,1,100000000,510000001076,
163,,Segment,2,3,Image 1,2,1,100000000,510000001079,
56,,Segment,2,5,Image 1,3,1,100000000,510000001084,
163,,Segment,2,4,Image 1,2,1,100000000,510000001098,
114,,Segment,2,4,Image 1,3,1,100000000,510000001107,
119,,Segment,2,3,Image 1,2,1,100000000,510000001117,
127,,Segment,2,1,Image 1,2,1,100000000,510000001120,
168,,Segment,2,5,Image 1,2,1,100000001,510000001162,
119,,Segment,2,4,Image 1,2,1,100000001,510000001174,
138,,Segment,2,3,Image 1,2,1,100000001,510000001205,
90,,Segment,2,2,Image 1,2,1,100000001,510000001212,
106,,Segment,2,1,Image 1,1,1,100000001,510000001221,
160,,Segment,2,0,Image 1,1,1,100000001,510000001255,
106,,Segment,2,5,Image 1,3,1,100000001,510000001277,
116,,Segment,2,4,Image 1,3,1,100000001,510000001280,
151,,Segment,2,3,Image 1,3,1,100000001,510000001315,
134,,Segment,2,1,Image 1,2,1,100000000,510000001362,
161,,Segment,2,0,Image 1,1,1,100000000,510000001392,
74,,Segment,2,2,Image 1,1,1,100000000,510000001407,
135,,Segment,2,1,Image 1,1,1,100000000,510000001443,
161,,Segment,2,13,Image 1,3,1,100000001,510000001468,
113,,Segment,2,12,Image 1,3,1,100000001,510000001474,
122,,Segment,2,10,Image 1,2,1,100000001,510000001477,
180,,Segment,2,9,Image 1,2,1,100000001,510000001499,
199,,Segment,2,8,Image 1,2,1,100000001,510000001508,
200,,Segment,2,7,Image 1,2,1,100000001,510000001512,
176,,Segment,2,6,Image 1,2,1,100000001,510000001537,
115,,Segment,2,5,Image 1,2,1,100000001,510000001546,
122,,Segment,2,4,Image 1,2,1,100000001,510000001552,
124,,Segment,2,3,Image 1,2,1,100000001,510000001606,
118,,Segment,2,2,Image 1,1,1,100000001,510000001609,
131,,Segment,2,1,Image 1,1,1,100000001,510000001623,
109,,Segment,2,0,Image 1,1,1,100000001,510000001634,
106,,Segment,2,13,Image 1,4,1,100000001,510000001656,
85,,Segment,2,12,Image 1,2,1,100000001,510000001661,
134,,Segment,2,10,Image 1,3,1,100000001,510000001674,
122,,Segment,2,11,Image 1,3,1,100000001,510000001678,
174,,Segment,2,9,Image 1,3,1,100000001,510000001690,
176,,Segment,2,7,Image 1,3,1,100000001,510000001702,
199,,Segment,2,8,Image 1,3,1,100000001,510000001705,
141,,Segment,2,4,Image 1,2,1,100000001,510000001720,
134,,Segment,2,3,Image 1,1,1,100000001,510000001737,
118,,Segment,2,2,Image 1,1,1,100000001,510000001740,
143,,Segment,2,4,Image 1,1,1,100000001,510000001750,
102,,Segment,2,3,Image 1,2,1,100000001,510000001752,
138,,Segment,2,5,Image 1,2,1,100000001,510000001776,
173,,Segment,2,4,Image 1,2,1,100000001,510000001793,
184,,Segment,2,3,Image 1,2,1,100000001,510000001852,
155,,Segment,2,2,Image 1,1,1,100000001,510000001869,
123,,Segment,2,1,Image 1,1,1,100000001,510000001880,
87,,Segment,2,5,Image 1,3,1,100000001,510000001885,
119,,Segment,2,5,Image 1,3,1,100000001,510000001902,
112,,Segment,2,4,Image 1,2,1,100000001,510000001951,
143,,Segment,2,3,Image 1,2,1,100000001,510000001967,
190,,Segment,2,2,Image 1,2,1,100000001,510000001978,
198,,Segment,2,1,Image 1,2,1,100000001,510000001992,
197,,Segment,2,0,Image 1,1,1,100000001,510000002006,
87,,Segment,2,5,Image 1,2,1,100000001,510000002028,
103,,Segment,2,5,Image 1,3,1,100000001,510000002032,
148,,Segment,2,6,Image 1,3,1,100000001,510000002040,
72,,Segment,2,4,Image 1,3,1,100000001,510000002045,
75,,Segment,2,4,Image 1,3,1,100000001,510000002054,
68,,Segment,2,4,Image 1,3,1,100000001,510000002065,
157,,Segment,2,2,Image 1,2,1,100000000,510000002142,
169,,Segment,2,1,Image 1,1,1,100000000,510000002151,
151,,Segment,2,0,Image 1,1,1,100000000,510000002161,
123,,Segment,2,4,Image 1,3,1,100000001,510000002169,
125,,Segment,2,3,Image 1,2,1,100000001,510000002183,
150,,Segment,2,2,Image 1,2,1,100000001,510000002194,
117,,Segment,2,4,Image 1,2,1,100000001,510000002198,
144,,Segment,2,3,Image 1,1,1,100000001,510000002211,
109,,Segment,2,3,Image 1,3,1,100000001,510000002214,
143,,Segment,2,3,Image 1,3,1,100000001,510000002222,
193,,Segment,2,2,Image 1,2,1,100000001,510000002255,
199,,Segment,2,1,Image 1,1,1,100000001,510000002264,
113,,Segment,2,3,Image 1,1,1,100000001,510000002266,
108,,Segment,2,2,Image 1,2,1,100000001,510000002269,
126,,Segment,2,1,Image 1,1,1,100000001,510000002288,
129,,Segment,2,0,Image 1,1,1,100000001,510000002300,
79,,Segment,2,1,Image 1,2,1,100000001,510000002312,
114,,Segment,2,1,Image 1,2,1,100000001,510000002319,
145,,Segment,2,2,Image 1,3,1,100000001,510000002322,
190,,Segment,2,2,Image 1,1,1,100000001,510000002328,
59,,Segment,2,1,Image 1,2,1,100000001,510000002333,
136,,Segment,2,1,Image 1,2,1,100000001,510000002340,
128,,Segment,2,0,Image 1,1,1,100000001,510000002348,
118,,Segment,2,1,Image 1,2,1,100000001,510000002355,
141,,Segment,2,1,Image 1,2,1,100000000,510000002386,
172,,Segment,2,1,Image 1,2,1,100000000,510000002426,
88,,Segment,2,1,Image 1,1,1,100000001,510000002433,
163,,Segment,2,0,Image 1,1,1,100000001,510000002441,
124,,Segment,2,2,Image 1,1,1,100000000,510000002448,
56,,Segment,2,0,Image 1,1,1,100000000,510000002452,
120,,Segment,2,5,Image 1,2,1,100000000,510000002454,
