
Spine Position Y
 ==================== 
Spine Position Y,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
21636.5,µm,Spine,Spine Position,1,2,1,100000000,610000002922,
21632.9,µm,Spine,Spine Position,2,2,1,100000000,610000002923,
21641.7,µm,Spine,Spine Position,1,1,1,100000001,610000002924,
21641.5,µm,Spine,Spine Position,1,1,1,100000001,610000002925,
21643.4,µm,Spine,Spine Position,2,3,1,100000001,610000002926,
21628.7,µm,Spine,Spine Position,8,3,1,100000001,610000002927,
21629.1,µm,Spine,Spine Position,8,3,1,100000001,610000002928,
21629.2,µm,Spine,Spine Position,8,4,1,100000001,610000002929,
21630.1,µm,Spine,Spine Position,7,3,1,100000001,610000002930,
21637,µm,Spine,Spine Position,1,2,1,100000001,610000002931,
21636.9,µm,Spine,Spine Position,4,2,1,100000001,610000002932,
21640.5,µm,Spine,Spine Position,3,1,1,100000001,610000002933,
21640.1,µm,Spine,Spine Position,3,1,1,100000001,610000002934,
21640,µm,Spine,Spine Position,3,1,1,100000001,610000002935,
21639.8,µm,Spine,Spine Position,2,1,1,100000001,610000002936,
21640.4,µm,Spine,Spine Position,13,3,1,100000001,610000002937,
21639.9,µm,Spine,Spine Position,9,3,1,100000001,610000002938,
21640.8,µm,Spine,Spine Position,8,2,1,100000001,610000002939,
21640.1,µm,Spine,Spine Position,7,3,1,100000001,610000002940,
21641.1,µm,Spine,Spine Position,6,2,1,100000001,610000002941,
21642.8,µm,Spine,Spine Position,4,3,1,100000001,610000002942,
21640.7,µm,Spine,Spine Position,1,1,1,100000001,610000002943,
21639.9,µm,Spine,Spine Position,1,2,1,100000001,610000002944,
21640.1,µm,Spine,Spine Position,0,1,1,100000001,610000002945,
21637.1,µm,Spine,Spine Position,4,2,1,100000001,610000002950,
21638.7,µm,Spine,Spine Position,0,1,1,100000001,610000002951,
21636.4,µm,Spine,Spine Position,2,2,1,100000001,610000002952,
21636.5,µm,Spine,Spine Position,2,3,1,100000001,610000002953,
21636.5,µm,Spine,Spine Position,2,2,1,100000001,610000002954,
21637.2,µm,Spine,Spine Position,1,2,1,100000001,610000002955,
21637.6,µm,Spine,Spine Position,2,1,1,100000001,610000002956,
