
Spine Orientation Angle
 ==================== 
Spine Orientation Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
-85.8535,°,Spine,4,3,1,100000000,610000002919,
-152.967,°,Spine,0,1,1,100000000,610000002920,
-177.27,°,Spine,0,1,1,100000000,610000002921,
169.97,°,Spine,1,2,1,100000000,610000002922,
-28.2434,°,Spine,2,2,1,100000000,610000002923,
-32.4526,°,Spine,1,1,1,100000001,610000002924,
99.1696,°,Spine,1,1,1,100000001,610000002925,
52.2803,°,Spine,2,3,1,100000001,610000002926,
-155.889,°,Spine,8,3,1,100000001,610000002927,
43.1444,°,Spine,8,3,1,100000001,610000002928,
107.292,°,Spine,8,4,1,100000001,610000002929,
179.15,°,Spine,7,3,1,100000001,610000002930,
75.2275,°,Spine,1,2,1,100000001,610000002931,
-21.7816,°,Spine,4,2,1,100000001,610000002932,
150.734,°,Spine,3,1,1,100000001,610000002933,
1.85368,°,Spine,3,1,1,100000001,610000002934,
-10.4457,°,Spine,3,1,1,100000001,610000002935,
102.502,°,Spine,2,1,1,100000001,610000002936,
-154.721,°,Spine,13,3,1,100000001,610000002937,
-18.5249,°,Spine,9,3,1,100000001,610000002938,
109.139,°,Spine,8,2,1,100000001,610000002939,
-158.085,°,Spine,7,3,1,100000001,610000002940,
78.0787,°,Spine,6,2,1,100000001,610000002941,
89.5976,°,Spine,4,3,1,100000001,610000002942,
61.7695,°,Spine,1,1,1,100000001,610000002943,
153.472,°,Spine,1,2,1,100000001,610000002944,
-114.176,°,Spine,0,1,1,100000001,610000002945,
86.6927,°,Spine,4,2,1,100000001,610000002950,
-130.967,°,Spine,0,1,1,100000001,610000002951,
131.962,°,Spine,2,2,1,100000001,610000002952,
-27.9585,°,Spine,2,3,1,100000001,610000002953,
23.0225,°,Spine,2,2,1,100000001,610000002954,
7.51316,°,Spine,1,2,1,100000001,610000002955,
132.353,°,Spine,2,1,1,100000001,610000002956,
