
Segment Center Intensity Min Ch=2 Img=1
 ==================== 
Segment Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
22,,Segment,2,6,Image 1,3,1,100000003,510000000045,
1,,Segment,2,5,Image 1,2,1,100000003,510000000102,
58,,Segment,2,4,Image 1,2,1,100000003,510000000104,
0,,Segment,2,3,Image 1,2,1,100000003,510000000144,
54,,Segment,2,2,Image 1,1,1,100000003,510000000184,
30,,Segment,2,1,Image 1,1,1,100000003,510000000197,
60,,Segment,2,0,Image 1,1,1,100000003,510000000220,
13,,Segment,2,5,Image 1,3,1,100000003,510000000245,
21,,Segment,2,4,Image 1,3,1,100000003,510000000248,
11,,Segment,2,7,Image 1,2,1,100000003,510000000252,
46,,Segment,2,6,Image 1,1,1,100000003,510000000272,
9,,Segment,2,5,Image 1,1,1,100000003,510000000298,
0,,Segment,2,4,Image 1,1,1,100000003,510000000393,
49,,Segment,2,3,Image 1,1,1,100000003,510000000425,
35,,Segment,2,2,Image 1,1,1,100000003,510000000454,
25,,Segment,2,1,Image 1,1,1,100000003,510000000496,
6,,Segment,2,0,Image 1,1,1,100000003,510000000537,
13,,Segment,2,7,Image 1,1,1,100000003,510000000559,
12,,Segment,2,5,Image 1,2,1,100000003,510000000574,
6,,Segment,2,3,Image 1,3,1,100000003,510000000644,
0,,Segment,2,2,Image 1,2,1,100000003,510000000669,
10,,Segment,2,3,Image 1,2,1,100000003,510000000682,
18,,Segment,2,1,Image 1,2,1,100000003,510000000702,
1,,Segment,2,0,Image 1,1,1,100000003,510000000760,
39,,Segment,2,1,Image 1,1,1,100000003,510000000779,
10,,Segment,2,5,Image 1,5,1,100000001,510000000781,
8,,Segment,2,4,Image 1,4,1,100000001,510000000797,
67,,Segment,2,3,Image 1,3,1,100000001,510000000813,
4,,Segment,2,2,Image 1,2,1,100000001,510000000837,
53,,Segment,2,1,Image 1,2,1,100000001,510000000844,
48,,Segment,2,0,Image 1,1,1,100000001,510000000857,
12,,Segment,2,5,Image 1,3,1,100000001,510000000909,
46,,Segment,2,4,Image 1,3,1,100000001,510000000911,
10,,Segment,2,4,Image 1,3,1,100000001,510000000974,
61,,Segment,2,3,Image 1,2,1,100000001,510000000996,
7,,Segment,2,5,Image 1,3,1,100000001,510000001033,
83,,Segment,2,4,Image 1,2,1,100000001,510000001037,
14,,Segment,2,5,Image 1,2,1,100000001,510000001042,
21,,Segment,2,5,Image 1,4,1,100000001,510000001045,
1,,Segment,2,0,Image 1,1,1,100000005,510000001124,
8,,Segment,2,5,Image 1,2,1,100000005,510000001186,
8,,Segment,2,4,Image 1,2,1,100000005,510000001208,
26,,Segment,2,3,Image 1,1,1,100000005,510000001213,
31,,Segment,2,2,Image 1,1,1,100000005,510000001217,
15,,Segment,2,1,Image 1,1,1,100000005,510000001229,
36,,Segment,2,0,Image 1,1,1,100000005,510000001235,
9,,Segment,2,6,Image 1,2,1,100000000,510000001269,
21,,Segment,2,5,Image 1,1,1,100000000,510000001276,
24,,Segment,2,4,Image 1,1,1,100000000,510000001279,
33,,Segment,2,3,Image 1,1,1,100000000,510000001291,
31,,Segment,2,2,Image 1,1,1,100000000,510000001307,
6,,Segment,2,1,Image 1,1,1,100000000,510000001367,
60,,Segment,2,0,Image 1,1,1,100000000,510000001412,
3,,Segment,2,5,Image 1,3,1,100000005,510000001434,
5,,Segment,2,7,Image 1,2,1,100000000,510000001436,
8,,Segment,2,6,Image 1,1,1,100000000,510000001438,
7,,Segment,2,1,Image 1,1,1,100000005,510000001477,
19,,Segment,2,0,Image 1,1,1,100000005,510000001503,
11,,Segment,2,3,Image 1,2,1,100000000,510000001528,
35,,Segment,2,2,Image 1,2,1,100000000,510000001535,
11,,Segment,2,4,Image 1,2,1,100000003,510000001538,
19,,Segment,2,3,Image 1,3,1,100000005,510000001545,
5,,Segment,2,2,Image 1,2,1,100000005,510000001552,
47,,Segment,2,1,Image 1,1,1,100000005,510000001563,
25,,Segment,2,4,Image 1,1,1,100000005,510000001585,
16,,Segment,2,3,Image 1,1,1,100000005,510000001611,
8,,Segment,2,4,Image 1,2,1,100000005,510000001619,
12,,Segment,2,5,Image 1,2,1,100000000,510000001622,
10,,Segment,2,3,Image 1,2,1,100000003,510000001625,
19,,Segment,2,4,Image 1,2,1,100000000,510000001628,
5,,Segment,2,3,Image 1,2,1,100000000,510000001631,
9,,Segment,2,3,Image 1,3,1,100000000,510000001636,
18,,Segment,2,1,Image 1,2,1,100000005,510000001643,
9,,Segment,2,3,Image 1,2,1,100000005,510000001649,
23,,Segment,2,2,Image 1,2,1,100000005,510000001652,
52,,Segment,2,1,Image 1,1,1,100000005,510000001654,
15,,Segment,2,0,Image 1,1,1,100000005,510000001666,
5,,Segment,2,4,Image 1,1,1,100000005,510000001675,
15,,Segment,2,1,Image 1,2,1,100000005,510000001681,
10,,Segment,2,0,Image 1,1,1,100000005,510000001686,
13,,Segment,2,2,Image 1,1,1,100000005,510000001699,
15,,Segment,2,0,Image 1,1,1,100000005,510000001705,
5,,Segment,2,2,Image 1,2,1,100000000,510000001739,
11,,Segment,2,1,Image 1,2,1,100000000,510000001759,
18,,Segment,2,0,Image 1,1,1,100000005,510000001765,
15,,Segment,2,0,Image 1,1,1,100000005,510000001775,
8,,Segment,2,7,Image 1,3,1,100000001,510000001793,
12,,Segment,2,6,Image 1,3,1,100000001,510000001818,
73,,Segment,2,5,Image 1,2,1,100000001,510000001820,
15,,Segment,2,4,Image 1,1,1,100000001,510000001866,
103,,Segment,2,3,Image 1,1,1,100000001,510000001872,
104,,Segment,2,2,Image 1,1,1,100000001,510000001876,
101,,Segment,2,1,Image 1,1,1,100000001,510000001887,
97,,Segment,2,0,Image 1,1,1,100000001,510000001917,
53,,Segment,2,0,Image 1,1,1,100000005,510000001934,
15,,Segment,2,7,Image 1,4,1,100000001,510000001953,
10,,Segment,2,1,Image 1,2,1,100000005,510000001956,
10,,Segment,2,0,Image 1,1,1,100000005,510000001965,
37,,Segment,2,0,Image 1,1,1,100000005,510000001986,
6,,Segment,2,2,Image 1,3,1,100000003,510000001989,
13,,Segment,2,1,Image 1,2,1,100000003,510000002004,
13,,Segment,2,1,Image 1,1,1,100000005,510000002007,
37,,Segment,2,1,Image 1,2,1,100000005,510000002009,
2,,Segment,2,1,Image 1,1,1,100000001,510000002034,
39,,Segment,2,0,Image 1,1,1,100000001,510000002062,
3,,Segment,2,2,Image 1,2,1,100000003,510000002080,
13,,Segment,2,2,Image 1,2,1,100000005,510000002087,
10,,Segment,2,0,Image 1,1,1,100000005,510000002090,
4,,Segment,2,7,Image 1,3,1,100000001,510000002095,
59,,Segment,2,6,Image 1,2,1,100000001,510000002100,
14,,Segment,2,5,Image 1,1,1,100000001,510000002126,
9,,Segment,2,0,Image 1,1,1,100000002,510000002200,
18,,Segment,2,0,Image 1,1,1,100000005,510000002214,
50,,Segment,2,0,Image 1,1,1,100000005,510000002222,
1,,Segment,2,2,Image 1,3,1,100000000,510000002240,
34,,Segment,2,0,Image 1,1,1,100000005,510000002242,
34,,Segment,2,0,Image 1,1,1,100000005,510000002255,
13,,Segment,2,1,Image 1,1,1,100000004,510000002280,
31,,Segment,2,0,Image 1,1,1,100000004,510000002324,
18,,Segment,2,0,Image 1,1,1,100000005,510000002349,
10,,Segment,2,3,Image 1,1,1,100000003,510000002351,
15,,Segment,2,7,Image 1,2,1,100000001,510000002356,
7,,Segment,2,1,Image 1,2,1,100000001,510000002403,
21,,Segment,2,2,Image 1,2,1,100000001,510000002432,
18,,Segment,2,0,Image 1,1,1,100000001,510000002445,
3,,Segment,2,2,Image 1,2,1,100000003,510000002462,
78,,Segment,2,1,Image 1,1,1,100000003,510000002468,
62,,Segment,2,0,Image 1,1,1,100000003,510000002484,
6,,Segment,2,4,Image 1,2,1,100000001,510000002491,
26,,Segment,2,1,Image 1,2,1,100000004,510000002500,
17,,Segment,2,0,Image 1,1,1,100000004,510000002538,
15,,Segment,2,2,Image 1,2,1,100000003,510000002581,
33,,Segment,2,1,Image 1,2,1,100000004,510000002587,
8,,Segment,2,1,Image 1,2,1,100000003,510000002591,
