
Segment Position
 ==================== 
Segment Position X,Segment Position Y,Segment Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
-14633.9,24058,1473.84,µm,Segment,Segment Position,0,1,1,100000003,510000000220,
-14631.3,24048.7,1470.78,µm,Segment,Segment Position,0,1,1,100000003,510000000537,
-14623.7,24064.7,1471.07,µm,Segment,Segment Position,0,1,1,100000003,510000000760,
-14621,23958.5,1468.56,µm,Segment,Segment Position,0,1,1,100000001,510000000857,
-14719.5,24042.8,1467.59,µm,Segment,Segment Position,0,1,1,100000005,510000001124,
-14705.4,24059.8,1461.46,µm,Segment,Segment Position,0,1,1,100000005,510000001235,
-14615.6,24047.5,1456.39,µm,Segment,Segment Position,0,1,1,100000000,510000001412,
-14716.8,24049.5,1458.77,µm,Segment,Segment Position,0,1,1,100000005,510000001503,
-14708,24046.9,1462.29,µm,Segment,Segment Position,0,1,1,100000005,510000001666,
-14709.3,24049.2,1456.79,µm,Segment,Segment Position,0,1,1,100000005,510000001686,
-14708.8,24049.1,1458,µm,Segment,Segment Position,0,1,1,100000005,510000001705,
-14708.9,24047.9,1459.83,µm,Segment,Segment Position,0,1,1,100000005,510000001765,
-14711.9,24045.2,1465.67,µm,Segment,Segment Position,0,1,1,100000005,510000001775,
-14613.5,23961.6,1467.26,µm,Segment,Segment Position,0,1,1,100000001,510000001917,
-14713.2,24045.4,1455.12,µm,Segment,Segment Position,0,1,1,100000005,510000001934,
-14708.8,24058.8,1467.18,µm,Segment,Segment Position,0,1,1,100000005,510000001965,
-14711.8,24047.2,1455.56,µm,Segment,Segment Position,0,1,1,100000005,510000001986,
-14618.1,23954.2,1462.1,µm,Segment,Segment Position,0,1,1,100000001,510000002062,
-14712.7,24049.5,1457.88,µm,Segment,Segment Position,0,1,1,100000005,510000002090,
-14693.7,23973.1,1467.62,µm,Segment,Segment Position,0,1,1,100000002,510000002200,
-14706,24058.4,1467.49,µm,Segment,Segment Position,0,1,1,100000005,510000002214,
-14710.6,24046.7,1463.85,µm,Segment,Segment Position,0,1,1,100000005,510000002222,
-14712.6,24049.7,1458.23,µm,Segment,Segment Position,0,1,1,100000005,510000002242,
-14706,24056.9,1466.4,µm,Segment,Segment Position,0,1,1,100000005,510000002255,
-14610,24058.7,1461.71,µm,Segment,Segment Position,0,1,1,100000004,510000002324,
-14706.8,24054.8,1465.39,µm,Segment,Segment Position,0,1,1,100000005,510000002349,
-14618.5,23954.7,1467.16,µm,Segment,Segment Position,0,1,1,100000001,510000002445,
-14631.6,24061.3,1473.46,µm,Segment,Segment Position,0,1,1,100000003,510000002484,
-14626,24067.4,1460.37,µm,Segment,Segment Position,0,1,1,100000004,510000002538,
-14707.7,24056.9,1459.44,µm,Segment,Segment Position,0,1,1,100000005,510000002633,
-14709.3,24057.7,1460.03,µm,Segment,Segment Position,0,1,1,100000005,510000002665,
-14621.6,24056.6,1474.29,µm,Segment,Segment Position,0,1,1,100000003,510000002678,
-14687.2,23972.2,1459.61,µm,Segment,Segment Position,0,1,1,100000002,510000002705,
-14687,23967.4,1469.66,µm,Segment,Segment Position,0,1,1,100000002,510000002745,
-14684.7,23968.8,1466.29,µm,Segment,Segment Position,0,1,1,100000002,510000002773,
-14688.3,23971.8,1462.87,µm,Segment,Segment Position,0,1,1,100000002,510000002821,
-14687.2,23973.8,1459.42,µm,Segment,Segment Position,0,1,1,100000002,510000002825,
-14685.4,23975.3,1459.8,µm,Segment,Segment Position,0,1,1,100000002,510000002832,
-14622.1,24049.8,1458.35,µm,Segment,Segment Position,0,1,1,100000000,510000002885,
-14688.3,23973.2,1461.23,µm,Segment,Segment Position,0,1,1,100000002,510000002911,
-14621.9,24058.8,1474.3,µm,Segment,Segment Position,0,1,1,100000003,510000002922,
-14625.2,24062.2,1457.28,µm,Segment,Segment Position,0,1,1,100000004,510000002928,
-14623.8,24060.4,1455.85,µm,Segment,Segment Position,0,1,1,100000004,510000002944,
-14625.1,24062.9,1457.35,µm,Segment,Segment Position,0,1,1,100000004,510000002947,
-14688.5,23967.6,1472.37,µm,Segment,Segment Position,0,1,1,100000002,510000002957,
-14684.2,23967.4,1470.88,µm,Segment,Segment Position,0,1,1,100000002,510000002987,
-14621.2,24049.7,1454.53,µm,Segment,Segment Position,0,1,1,100000000,510000003000,
-14617.2,24058.3,1456.54,µm,Segment,Segment Position,0,1,1,100000004,510000003025,
-14621.3,24057.2,1456,µm,Segment,Segment Position,0,1,1,100000000,510000003056,
-14683.8,23968.8,1473.37,µm,Segment,Segment Position,0,1,1,100000002,510000003061,
-14684.9,23974,1461.6,µm,Segment,Segment Position,0,1,1,100000002,510000003082,
-14712.6,24044.5,1459.09,µm,Segment,Segment Position,0,1,1,100000005,510000003094,
-14708.1,24056.8,1459.73,µm,Segment,Segment Position,0,1,1,100000005,510000003108,
-14637.1,24057.4,1473.12,µm,Segment,Segment Position,1,1,1,100000003,510000000197,
-14638.1,24041.3,1472.06,µm,Segment,Segment Position,1,1,1,100000003,510000000496,
-14621.8,24069.9,1471.26,µm,Segment,Segment Position,1,1,1,100000003,510000000779,
-14703.9,24060.9,1461.41,µm,Segment,Segment Position,1,1,1,100000005,510000001229,
-14613.6,24039,1455.46,µm,Segment,Segment Position,1,1,1,100000000,510000001367,
-14722.9,24050.1,1459.29,µm,Segment,Segment Position,1,1,1,100000005,510000001477,
-14712.5,24042.9,1458.66,µm,Segment,Segment Position,1,1,1,100000005,510000001563,
-14707.1,24047.4,1462.53,µm,Segment,Segment Position,1,1,1,100000005,510000001654,
-14611.5,23963.5,1464.33,µm,Segment,Segment Position,1,1,1,100000001,510000001887,
-14709.1,24059,1469.49,µm,Segment,Segment Position,1,1,1,100000005,510000002007,
-14615.6,23951,1465.6,µm,Segment,Segment Position,1,1,1,100000001,510000002034,
-14603.1,24061.8,1466.03,µm,Segment,Segment Position,1,1,1,100000004,510000002280,
-14633.2,24063.7,1473.05,µm,Segment,Segment Position,1,1,1,100000003,510000002468,
-14628.6,24070.5,1464.9,µm,Segment,Segment Position,1,1,1,100000004,510000002594,
-14683.1,23969.4,1463.77,µm,Segment,Segment Position,1,1,1,100000002,510000002767,
-14689.2,23971.2,1462.82,µm,Segment,Segment Position,1,1,1,100000002,510000002817,
-14687.1,23966,1470.69,µm,Segment,Segment Position,1,1,1,100000002,510000002952,
-14621.8,23958.2,1466.8,µm,Segment,Segment Position,1,1,1,100000001,510000002996,
-14619,23953.4,1467.35,µm,Segment,Segment Position,1,1,1,100000001,510000003080,
-14619.8,24069.9,1469.95,µm,Segment,Segment Position,1,2,1,100000003,510000000702,
-14622.3,23959.2,1468.56,µm,Segment,Segment Position,1,2,1,100000001,510000000844,
-14720,24049.7,1456.79,µm,Segment,Segment Position,1,2,1,100000005,510000001643,
-14706.6,24047.7,1461.27,µm,Segment,Segment Position,1,2,1,100000005,510000001681,
-14611.1,24045,1457.7,µm,Segment,Segment Position,1,2,1,100000000,510000001759,
-14708.8,24059,1468.95,µm,Segment,Segment Position,1,2,1,100000005,510000001956,
-14634.5,24042.5,1471.74,µm,Segment,Segment Position,1,2,1,100000003,510000002004,
-14712.6,24044.1,1458.48,µm,Segment,Segment Position,1,2,1,100000005,510000002009,
-14607.4,23962.7,1467.16,µm,Segment,Segment Position,1,2,1,100000001,510000002403,
-14629.2,24070.8,1464.44,µm,Segment,Segment Position,1,2,1,100000004,510000002500,
-14605.2,24060.4,1465.58,µm,Segment,Segment Position,1,2,1,100000004,510000002587,
-14633,24063.3,1472.15,µm,Segment,Segment Position,1,2,1,100000003,510000002591,
-14619.3,23953.5,1466.89,µm,Segment,Segment Position,1,2,1,100000001,510000002668,
-14687.3,23966.6,1469.99,µm,Segment,Segment Position,1,2,1,100000002,510000002732,
-14618.7,23953.5,1467.87,µm,Segment,Segment Position,1,2,1,100000001,510000002748,
-14688.8,23971.8,1463.34,µm,Segment,Segment Position,1,2,1,100000002,510000002901,
-14616.1,23951.7,1459.61,µm,Segment,Segment Position,1,2,1,100000001,510000002908,
-14636.1,24056.9,1473.52,µm,Segment,Segment Position,1,2,1,100000003,510000002914,
-14684.4,23967.2,1465.91,µm,Segment,Segment Position,1,2,1,100000002,510000003020,
-14705.1,24060.1,1461.47,µm,Segment,Segment Position,1,2,1,100000005,510000003105,
-14642.2,24057.8,1470.51,µm,Segment,Segment Position,2,1,1,100000003,510000000184,
-14642.1,24035.7,1473.95,µm,Segment,Segment Position,2,1,1,100000003,510000000454,
-14702.1,24062.2,1461.31,µm,Segment,Segment Position,2,1,1,100000005,510000001217,
-14612.9,24031,1457.23,µm,Segment,Segment Position,2,1,1,100000000,510000001307,
-14707.1,24047.2,1463.87,µm,Segment,Segment Position,2,1,1,100000005,510000001699,
-14610.9,23965,1461.77,µm,Segment,Segment Position,2,1,1,100000001,510000001876,
-14619.4,23953.2,1467.54,µm,Segment,Segment Position,2,1,1,100000001,510000002600,
-14636.1,24067.3,1473.92,µm,Segment,Segment Position,2,1,1,100000003,510000002629,
-14712.1,24041.2,1458.21,µm,Segment,Segment Position,2,1,1,100000005,510000003096,
-14643.5,24040.1,1473.32,µm,Segment,Segment Position,2,2,1,100000003,510000000669,
-14624.8,23960.3,1467.21,µm,Segment,Segment Position,2,2,1,100000001,510000000837,
-14614.6,24031.6,1456.91,µm,Segment,Segment Position,2,2,1,100000000,510000001535,
-14711.5,24041.1,1458.16,µm,Segment,Segment Position,2,2,1,100000005,510000001552,
-14707,24048,1463.53,µm,Segment,Segment Position,2,2,1,100000005,510000001652,
-14606.1,24047.7,1461.97,µm,Segment,Segment Position,2,2,1,100000000,510000001739,
-14632.8,24040.3,1472.55,µm,Segment,Segment Position,2,2,1,100000003,510000002080,
-14702.4,24062.3,1461.91,µm,Segment,Segment Position,2,2,1,100000005,510000002087,
-14619.1,23949.5,1469.51,µm,Segment,Segment Position,2,2,1,100000001,510000002432,
-14635.2,24064.7,1471.12,µm,Segment,Segment Position,2,2,1,100000003,510000002462,
-14640.7,24056.3,1473.98,µm,Segment,Segment Position,2,2,1,100000003,510000002581,
-14688.9,23966.6,1468.18,µm,Segment,Segment Position,2,2,1,100000002,510000002730,
-14610.6,23964.9,1462.44,µm,Segment,Segment Position,2,2,1,100000001,510000002924,
-14633,24040.4,1472.94,µm,Segment,Segment Position,2,3,1,100000003,510000001989,
-14607.2,24043.4,1460.62,µm,Segment,Segment Position,2,3,1,100000000,510000002240,
-14622.9,23960.2,1468.57,µm,Segment,Segment Position,2,3,1,100000001,510000003076,
-14687.8,23966.4,1469.89,µm,Segment,Segment Position,2,3,1,100000002,510000003084,
-14645,24032.5,1469.03,µm,Segment,Segment Position,3,1,1,100000003,510000000425,
-14701.3,24062.8,1460.78,µm,Segment,Segment Position,3,1,1,100000005,510000001213,
-14611.2,24028,1459.16,µm,Segment,Segment Position,3,1,1,100000000,510000001291,
-14713.6,24037.1,1458.32,µm,Segment,Segment Position,3,1,1,100000005,510000001611,
-14611.5,23966.3,1460.11,µm,Segment,Segment Position,3,1,1,100000001,510000001872,
-14646.2,24057.5,1469.93,µm,Segment,Segment Position,3,1,1,100000003,510000002351,
-14620.6,23953.8,1467.24,µm,Segment,Segment Position,3,1,1,100000001,510000002644,
-14649.5,24059.1,1469.54,µm,Segment,Segment Position,3,2,1,100000003,510000000144,
-14647.8,24041.2,1472.5,µm,Segment,Segment Position,3,2,1,100000003,510000000682,
-14629.6,23959.3,1465.73,µm,Segment,Segment Position,3,2,1,100000001,510000000996,
-14617.3,24029.2,1456.75,µm,Segment,Segment Position,3,2,1,100000000,510000001528,
-14641.9,24032.9,1471.79,µm,Segment,Segment Position,3,2,1,100000003,510000001625,
-14612,24028.8,1458.3,µm,Segment,Segment Position,3,2,1,100000000,510000001631,
-14711.8,24039.7,1458.81,µm,Segment,Segment Position,3,2,1,100000005,510000001649,
-14620.7,23953.8,1468.01,µm,Segment,Segment Position,3,2,1,100000001,510000002598,
-14610.8,23964.8,1457.63,µm,Segment,Segment Position,3,2,1,100000001,510000002659,
-14710.3,24041.1,1457.94,µm,Segment,Segment Position,3,2,1,100000005,510000003095,
-14701.5,24062.5,1461,µm,Segment,Segment Position,3,2,1,100000005,510000003104,
-14648.8,24044.4,1464.05,µm,Segment,Segment Position,3,3,1,100000003,510000000644,
-14626.1,23958,1464.47,µm,Segment,Segment Position,3,3,1,100000001,510000000813,
-14710,24041,1456.97,µm,Segment,Segment Position,3,3,1,100000005,510000001545,
-14615.9,24030.8,1458.18,µm,Segment,Segment Position,3,3,1,100000000,510000001636,
-14623.2,23961.1,1469.57,µm,Segment,Segment Position,3,3,1,100000001,510000002809,
-14623.1,23960.9,1469.32,µm,Segment,Segment Position,3,4,1,100000001,510000003078,
-14656.2,24029.9,1467.6,µm,Segment,Segment Position,4,1,1,100000003,510000000393,
-14609.2,24026.8,1459.82,µm,Segment,Segment Position,4,1,1,100000000,510000001279,
-14714.7,24033.1,1459.79,µm,Segment,Segment Position,4,1,1,100000005,510000001585,
-14700.6,24064.1,1459.63,µm,Segment,Segment Position,4,1,1,100000005,510000001675,
-14615.2,23970.3,1458.32,µm,Segment,Segment Position,4,1,1,100000001,510000001866,
-14653.4,24063,1469.2,µm,Segment,Segment Position,4,2,1,100000003,510000000104,
-14632.2,23960,1463.9,µm,Segment,Segment Position,4,2,1,100000001,510000001037,
-14698.9,24065.6,1461.72,µm,Segment,Segment Position,4,2,1,100000005,510000001208,
-14648.1,24032.6,1466.98,µm,Segment,Segment Position,4,2,1,100000003,510000001538,
-14715.4,24034.6,1460.09,µm,Segment,Segment Position,4,2,1,100000005,510000001619,
-14609.1,24027,1459.32,µm,Segment,Segment Position,4,2,1,100000000,510000001628,
-14612.1,23967.8,1458.56,µm,Segment,Segment Position,4,2,1,100000001,510000002491,
-14653.4,24063,1468.62,µm,Segment,Segment Position,4,3,1,100000003,510000000248,
-14624.9,23956.2,1461.97,µm,Segment,Segment Position,4,3,1,100000001,510000000911,
-14637.1,23959.3,1467.03,µm,Segment,Segment Position,4,3,1,100000001,510000000974,
-14625.3,23962.4,1473.08,µm,Segment,Segment Position,4,3,1,100000001,510000002806,
-14624.3,23955.8,1458.79,µm,Segment,Segment Position,4,4,1,100000001,510000000797,
-14623.3,23961.6,1470.48,µm,Segment,Segment Position,4,4,1,100000001,510000003077,
-14667.2,24026.4,1468.67,µm,Segment,Segment Position,5,1,1,100000003,510000000298,
-14607.7,24025.6,1460.59,µm,Segment,Segment Position,5,1,1,100000000,510000001276,
-14614.4,23974.1,1459.74,µm,Segment,Segment Position,5,1,1,100000001,510000002126,
-14657.5,24067.5,1466.12,µm,Segment,Segment Position,5,2,1,100000003,510000000102,
-14666.5,24029,1471.45,µm,Segment,Segment Position,5,2,1,100000003,510000000574,
-14632.4,23960.6,1461.96,µm,Segment,Segment Position,5,2,1,100000001,510000001042,
-14697.6,24070.1,1462.96,µm,Segment,Segment Position,5,2,1,100000005,510000001186,
-14608,24026.6,1460.12,µm,Segment,Segment Position,5,2,1,100000000,510000001622,
-14616.8,23974.1,1456.88,µm,Segment,Segment Position,5,2,1,100000001,510000001820,
-14653.5,24064.1,1470.67,µm,Segment,Segment Position,5,3,1,100000003,510000000245,
-14627.2,23952,1459.11,µm,Segment,Segment Position,5,3,1,100000001,510000000909,
-14636.5,23960.1,1461.34,µm,Segment,Segment Position,5,3,1,100000001,510000001033,
-14697.8,24068.6,1461.47,µm,Segment,Segment Position,5,3,1,100000005,510000001434,
-14625.2,23955.2,1462.91,µm,Segment,Segment Position,5,4,1,100000001,510000001045,
-14624.8,23955.2,1454.56,µm,Segment,Segment Position,5,4,1,100000001,510000003075,
-14624.8,23955.2,1454.42,µm,Segment,Segment Position,5,5,1,100000001,510000000781,
-14670.2,24023.8,1466.39,µm,Segment,Segment Position,6,1,1,100000003,510000000272,
-14606.5,24024.5,1461.16,µm,Segment,Segment Position,6,1,1,100000000,510000001438,
-14605.9,24022.8,1462.78,µm,Segment,Segment Position,6,2,1,100000000,510000001269,
-14616.6,23975.2,1456.01,µm,Segment,Segment Position,6,2,1,100000001,510000002100,
-14662.5,24068.2,1462.14,µm,Segment,Segment Position,6,2,1,100000003,510000003088,
-14669.8,24025.5,1467.94,µm,Segment,Segment Position,6,2,1,100000003,510000003089,
-14664.4,24068.8,1460.15,µm,Segment,Segment Position,6,3,1,100000003,510000000045,
-14618.9,23976.3,1457.37,µm,Segment,Segment Position,6,3,1,100000001,510000001818,
-14670.7,24020.2,1464.82,µm,Segment,Segment Position,7,1,1,100000003,510000000559,
-14606.1,24024.3,1460.35,µm,Segment,Segment Position,7,1,1,100000000,510000003073,
-14670.1,24021.6,1463.82,µm,Segment,Segment Position,7,2,1,100000003,510000000252,
-14606,24024.2,1460.25,µm,Segment,Segment Position,7,2,1,100000000,510000001436,
-14616,23976.5,1454.62,µm,Segment,Segment Position,7,2,1,100000001,510000002356,
-14622.7,23978.9,1458.84,µm,Segment,Segment Position,7,3,1,100000001,510000001793,
-14616.2,23976.4,1453.94,µm,Segment,Segment Position,7,3,1,100000001,510000002095,
-14622.6,23978.8,1455.39,µm,Segment,Segment Position,7,4,1,100000001,510000001953,
