
Segment Center Intensity Sum Ch=5 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
271,,Segment,5,0,Image 1,1,1,100000005,510000001705,
1851,,Segment,5,2,Image 1,2,1,100000000,510000001739,
1482,,Segment,5,1,Image 1,2,1,100000000,510000001759,
142,,Segment,5,0,Image 1,1,1,100000005,510000001765,
294,,Segment,5,0,Image 1,1,1,100000005,510000001775,
1021,,Segment,5,7,Image 1,3,1,100000001,510000001793,
1121,,Segment,5,6,Image 1,3,1,100000001,510000001818,
266,,Segment,5,5,Image 1,2,1,100000001,510000001820,
4788,,Segment,5,4,Image 1,1,1,100000001,510000001866,
941,,Segment,5,3,Image 1,1,1,100000001,510000001872,
666,,Segment,5,2,Image 1,1,1,100000001,510000001876,
1481,,Segment,5,1,Image 1,1,1,100000001,510000001887,
1422,,Segment,5,0,Image 1,1,1,100000001,510000001917,
710,,Segment,5,0,Image 1,1,1,100000005,510000001934,
908,,Segment,5,7,Image 1,4,1,100000001,510000001953,
33,,Segment,5,1,Image 1,2,1,100000005,510000001956,
112,,Segment,5,0,Image 1,1,1,100000005,510000001965,
124,,Segment,5,0,Image 1,1,1,100000005,510000001986,
47,,Segment,5,2,Image 1,3,1,100000003,510000001989,
647,,Segment,5,1,Image 1,2,1,100000003,510000002004,
135,,Segment,5,1,Image 1,1,1,100000005,510000002007,
150,,Segment,5,1,Image 1,2,1,100000005,510000002009,
1388,,Segment,5,1,Image 1,1,1,100000001,510000002034,
2738,,Segment,5,0,Image 1,1,1,100000001,510000002062,
71,,Segment,5,2,Image 1,2,1,100000003,510000002080,
109,,Segment,5,2,Image 1,2,1,100000005,510000002087,
72,,Segment,5,0,Image 1,1,1,100000005,510000002090,
184,,Segment,5,7,Image 1,3,1,100000001,510000002095,
639,,Segment,5,6,Image 1,2,1,100000001,510000002100,
1745,,Segment,5,5,Image 1,1,1,100000001,510000002126,
2642,,Segment,5,0,Image 1,1,1,100000002,510000002200,
280,,Segment,5,0,Image 1,1,1,100000005,510000002214,
124,,Segment,5,0,Image 1,1,1,100000005,510000002222,
700,,Segment,5,2,Image 1,3,1,100000000,510000002240,
151,,Segment,5,0,Image 1,1,1,100000005,510000002242,
91,,Segment,5,0,Image 1,1,1,100000005,510000002255,
1661,,Segment,5,1,Image 1,1,1,100000004,510000002280,
3470,,Segment,5,0,Image 1,1,1,100000004,510000002324,
47,,Segment,5,0,Image 1,1,1,100000005,510000002349,
80,,Segment,5,3,Image 1,1,1,100000003,510000002351,
164,,Segment,5,7,Image 1,2,1,100000001,510000002356,
3160,,Segment,5,1,Image 1,2,1,100000001,510000002403,
2381,,Segment,5,2,Image 1,2,1,100000001,510000002432,
483,,Segment,5,0,Image 1,1,1,100000001,510000002445,
558,,Segment,5,2,Image 1,2,1,100000003,510000002462,
709,,Segment,5,1,Image 1,1,1,100000003,510000002468,
1550,,Segment,5,0,Image 1,1,1,100000003,510000002484,
283,,Segment,5,4,Image 1,2,1,100000001,510000002491,
85,,Segment,5,1,Image 1,2,1,100000004,510000002500,
2659,,Segment,5,0,Image 1,1,1,100000004,510000002538,
481,,Segment,5,2,Image 1,2,1,100000003,510000002581,
382,,Segment,5,1,Image 1,2,1,100000004,510000002587,
207,,Segment,5,1,Image 1,2,1,100000003,510000002591,
156,,Segment,5,1,Image 1,1,1,100000004,510000002594,
178,,Segment,5,3,Image 1,2,1,100000001,510000002598,
205,,Segment,5,2,Image 1,1,1,100000001,510000002600,
1189,,Segment,5,2,Image 1,1,1,100000003,510000002629,
206,,Segment,5,0,Image 1,1,1,100000005,510000002633,
137,,Segment,5,3,Image 1,1,1,100000001,510000002644,
1151,,Segment,5,3,Image 1,2,1,100000001,510000002659,
102,,Segment,5,0,Image 1,1,1,100000005,510000002665,
177,,Segment,5,1,Image 1,2,1,100000001,510000002668,
159,,Segment,5,0,Image 1,1,1,100000003,510000002678,
385,,Segment,5,0,Image 1,1,1,100000002,510000002705,
766,,Segment,5,2,Image 1,2,1,100000002,510000002730,
252,,Segment,5,1,Image 1,2,1,100000002,510000002732,
358,,Segment,5,0,Image 1,1,1,100000002,510000002745,
152,,Segment,5,1,Image 1,2,1,100000001,510000002748,
1244,,Segment,5,1,Image 1,1,1,100000002,510000002767,
168,,Segment,5,0,Image 1,1,1,100000002,510000002773,
3395,,Segment,5,4,Image 1,3,1,100000001,510000002806,
293,,Segment,5,3,Image 1,3,1,100000001,510000002809,
496,,Segment,5,1,Image 1,1,1,100000002,510000002817,
98,,Segment,5,0,Image 1,1,1,100000002,510000002821,
170,,Segment,5,0,Image 1,1,1,100000002,510000002825,
414,,Segment,5,0,Image 1,1,1,100000002,510000002832,
121,,Segment,5,0,Image 1,1,1,100000000,510000002885,
184,,Segment,5,1,Image 1,2,1,100000002,510000002901,
684,,Segment,5,1,Image 1,2,1,100000001,510000002908,
164,,Segment,5,0,Image 1,1,1,100000002,510000002911,
280,,Segment,5,1,Image 1,2,1,100000003,510000002914,
33,,Segment,5,0,Image 1,1,1,100000003,510000002922,
295,,Segment,5,2,Image 1,2,1,100000001,510000002924,
237,,Segment,5,0,Image 1,1,1,100000004,510000002928,
142,,Segment,5,0,Image 1,1,1,100000004,510000002944,
269,,Segment,5,0,Image 1,1,1,100000004,510000002947,
404,,Segment,5,1,Image 1,1,1,100000002,510000002952,
127,,Segment,5,0,Image 1,1,1,100000002,510000002957,
906,,Segment,5,0,Image 1,1,1,100000002,510000002987,
662,,Segment,5,1,Image 1,1,1,100000001,510000002996,
66,,Segment,5,0,Image 1,1,1,100000000,510000003000,
326,,Segment,5,1,Image 1,2,1,100000002,510000003020,
172,,Segment,5,0,Image 1,1,1,100000004,510000003025,
464,,Segment,5,0,Image 1,1,1,100000000,510000003056,
170,,Segment,5,0,Image 1,1,1,100000002,510000003061,
25,,Segment,5,7,Image 1,1,1,100000000,510000003073,
86,,Segment,5,5,Image 1,4,1,100000001,510000003075,
124,,Segment,5,2,Image 1,3,1,100000001,510000003076,
184,,Segment,5,4,Image 1,4,1,100000001,510000003077,
167,,Segment,5,3,Image 1,4,1,100000001,510000003078,
171,,Segment,5,1,Image 1,1,1,100000001,510000003080,
141,,Segment,5,0,Image 1,1,1,100000002,510000003082,
118,,Segment,5,2,Image 1,3,1,100000002,510000003084,
157,,Segment,5,6,Image 1,2,1,100000003,510000003088,
96,,Segment,5,6,Image 1,2,1,100000003,510000003089,
156,,Segment,5,0,Image 1,1,1,100000005,510000003094,
122,,Segment,5,3,Image 1,2,1,100000005,510000003095,
172,,Segment,5,2,Image 1,1,1,100000005,510000003096,
99,,Segment,5,3,Image 1,2,1,100000005,510000003104,
82,,Segment,5,1,Image 1,2,1,100000005,510000003105,
47,,Segment,5,0,Image 1,1,1,100000005,510000003108,
