
Spine Center Intensity Sum Ch=2 Img=1
 ==================== 
Spine Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
585,,Spine,2,0,Image 1,1,1,100000001,610000003428,
210,,Spine,2,1,Image 1,2,1,100000005,610000003433,
278,,Spine,2,3,Image 1,1,1,100000003,610000003437,
554,,Spine,2,0,Image 1,1,1,100000000,610000003447,
145,,Spine,2,0,Image 1,1,1,100000004,610000003451,
395,,Spine,2,0,Image 1,1,1,100000004,610000003458,
250,,Spine,2,0,Image 1,1,1,100000001,610000003462,
288,,Spine,2,0,Image 1,1,1,100000002,610000003468,
366,,Spine,2,0,Image 1,1,1,100000002,610000003474,
241,,Spine,2,0,Image 1,1,1,100000002,610000003479,
650,,Spine,2,1,Image 1,1,1,100000001,610000003487,
157,,Spine,2,1,Image 1,1,1,100000002,610000003489,
216,,Spine,2,0,Image 1,1,1,100000002,610000003493,
435,,Spine,2,0,Image 1,1,1,100000000,610000003501,
392,,Spine,2,0,Image 1,1,1,100000004,610000003507,
488,,Spine,2,0,Image 1,1,1,100000004,610000003513,
141,,Spine,2,0,Image 1,1,1,100000004,610000003517,
303,,Spine,2,0,Image 1,1,1,100000004,610000003522,
349,,Spine,2,0,Image 1,1,1,100000001,610000003526,
276,,Spine,2,2,Image 1,2,1,100000001,610000003529,
187,,Spine,2,0,Image 1,1,1,100000002,610000003532,
202,,Spine,2,0,Image 1,1,1,100000001,610000003537,
257,,Spine,2,0,Image 1,1,1,100000002,610000003541,
297,,Spine,2,0,Image 1,1,1,100000001,610000003545,
297,,Spine,2,1,Image 1,2,1,100000005,610000003549,
326,,Spine,2,0,Image 1,1,1,100000004,610000003554,
503,,Spine,2,0,Image 1,1,1,100000000,610000003560,
283,,Spine,2,0,Image 1,1,1,100000002,610000003564,
106,,Spine,2,0,Image 1,1,1,100000005,610000003567,
485,,Spine,2,0,Image 1,1,1,100000001,610000003572,
