
Segment Orientation Angle
 ==================== 
Segment Orientation Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
-95.9185,°,Segment,2,1,1,100000005,510000001699,
5.13444,°,Segment,0,1,1,100000005,510000001705,
49.1799,°,Segment,2,2,1,100000000,510000001739,
-6.19189,°,Segment,1,2,1,100000000,510000001759,
61.7866,°,Segment,0,1,1,100000005,510000001765,
-121.727,°,Segment,0,1,1,100000005,510000001775,
146.032,°,Segment,7,3,1,100000001,510000001793,
143.782,°,Segment,6,3,1,100000001,510000001818,
96.7486,°,Segment,5,2,1,100000001,510000001820,
126.783,°,Segment,4,1,1,100000001,510000001866,
111.599,°,Segment,3,1,1,100000001,510000001872,
115.046,°,Segment,2,1,1,100000001,510000001876,
62.8692,°,Segment,1,1,1,100000001,510000001887,
28.1869,°,Segment,0,1,1,100000001,510000001917,
-133.489,°,Segment,0,1,1,100000005,510000001934,
153.747,°,Segment,7,4,1,100000001,510000001953,
-4.75093,°,Segment,1,2,1,100000005,510000001956,
146.544,°,Segment,0,1,1,100000005,510000001965,
-15.7512,°,Segment,0,1,1,100000005,510000001986,
-128.881,°,Segment,2,3,1,100000003,510000001989,
-56.1909,°,Segment,1,2,1,100000003,510000002004,
170.563,°,Segment,1,1,1,100000005,510000002007,
-69.3376,°,Segment,1,2,1,100000005,510000002009,
-23.5771,°,Segment,1,1,1,100000001,510000002034,
-65.2213,°,Segment,0,1,1,100000001,510000002062,
-47.1811,°,Segment,2,2,1,100000003,510000002080,
101.583,°,Segment,2,2,1,100000005,510000002087,
60.1588,°,Segment,0,1,1,100000005,510000002090,
110.031,°,Segment,7,3,1,100000001,510000002095,
65.1597,°,Segment,6,2,1,100000001,510000002100,
13.299,°,Segment,5,1,1,100000001,510000002126,
163.634,°,Segment,0,1,1,100000002,510000002200,
-8.3814,°,Segment,0,1,1,100000005,510000002214,
135.939,°,Segment,0,1,1,100000005,510000002222,
-31.0395,°,Segment,2,3,1,100000000,510000002240,
65.2976,°,Segment,0,1,1,100000005,510000002242,
-39.5748,°,Segment,0,1,1,100000005,510000002255,
35.1612,°,Segment,1,1,1,100000004,510000002280,
6.8914,°,Segment,0,1,1,100000004,510000002324,
-5.97432,°,Segment,0,1,1,100000005,510000002349,
172.569,°,Segment,3,1,1,100000003,510000002351,
59.7007,°,Segment,7,2,1,100000001,510000002356,
8.71876,°,Segment,1,2,1,100000001,510000002403,
-100.582,°,Segment,2,2,1,100000001,510000002432,
-106.754,°,Segment,0,1,1,100000001,510000002445,
160.087,°,Segment,2,2,1,100000003,510000002462,
129.617,°,Segment,1,1,1,100000003,510000002468,
121.398,°,Segment,0,1,1,100000003,510000002484,
110.864,°,Segment,4,2,1,100000001,510000002491,
176.828,°,Segment,1,2,1,100000004,510000002500,
123.458,°,Segment,0,1,1,100000004,510000002538,
-154.155,°,Segment,2,2,1,100000003,510000002581,
68.9458,°,Segment,1,2,1,100000004,510000002587,
140.219,°,Segment,1,2,1,100000003,510000002591,
-134.341,°,Segment,1,1,1,100000004,510000002594,
167.08,°,Segment,3,2,1,100000001,510000002598,
153.137,°,Segment,2,1,1,100000001,510000002600,
122.947,°,Segment,2,1,1,100000003,510000002629,
16.0557,°,Segment,0,1,1,100000005,510000002633,
154.569,°,Segment,3,1,1,100000001,510000002644,
-73.289,°,Segment,3,2,1,100000001,510000002659,
96.8817,°,Segment,0,1,1,100000005,510000002665,
148.351,°,Segment,1,2,1,100000001,510000002668,
11.5068,°,Segment,0,1,1,100000003,510000002678,
19.3451,°,Segment,0,1,1,100000002,510000002705,
142.601,°,Segment,2,2,1,100000002,510000002730,
-150.725,°,Segment,1,2,1,100000002,510000002732,
-104.867,°,Segment,0,1,1,100000002,510000002745,
18.8606,°,Segment,1,2,1,100000001,510000002748,
50.0533,°,Segment,1,1,1,100000002,510000002767,
-52.7943,°,Segment,0,1,1,100000002,510000002773,
132.598,°,Segment,4,3,1,100000001,510000002806,
102.714,°,Segment,3,3,1,100000001,510000002809,
-122.055,°,Segment,1,1,1,100000002,510000002817,
-161.703,°,Segment,0,1,1,100000002,510000002821,
146.106,°,Segment,0,1,1,100000002,510000002825,
75.7155,°,Segment,0,1,1,100000002,510000002832,
-112.868,°,Segment,0,1,1,100000000,510000002885,
158.224,°,Segment,1,2,1,100000002,510000002901,
-15.8796,°,Segment,1,2,1,100000001,510000002908,
149.839,°,Segment,0,1,1,100000002,510000002911,
-95.8549,°,Segment,1,2,1,100000003,510000002914,
-4.14378,°,Segment,0,1,1,100000003,510000002922,
23.9425,°,Segment,2,2,1,100000001,510000002924,
-150.174,°,Segment,0,1,1,100000004,510000002928,
-77.8087,°,Segment,0,1,1,100000004,510000002944,
112.302,°,Segment,0,1,1,100000004,510000002947,
-102.067,°,Segment,1,1,1,100000002,510000002952,
-173.928,°,Segment,0,1,1,100000002,510000002957,
-68.2871,°,Segment,0,1,1,100000002,510000002987,
-94.607,°,Segment,1,1,1,100000001,510000002996,
-37.5505,°,Segment,0,1,1,100000000,510000003000,
-88.7821,°,Segment,1,2,1,100000002,510000003020,
-148.049,°,Segment,0,1,1,100000004,510000003025,
62.8299,°,Segment,0,1,1,100000000,510000003056,
16.6841,°,Segment,0,1,1,100000002,510000003061,
122.268,°,Segment,7,1,1,100000000,510000003073,
-167.515,°,Segment,5,4,1,100000001,510000003075,
109.867,°,Segment,2,3,1,100000001,510000003076,
36.6104,°,Segment,4,4,1,100000001,510000003077,
120.429,°,Segment,3,4,1,100000001,510000003078,
-112.694,°,Segment,1,1,1,100000001,510000003080,
1.89218,°,Segment,0,1,1,100000002,510000003082,
-94.5103,°,Segment,2,3,1,100000002,510000003084,
-88.65,°,Segment,6,2,1,100000003,510000003088,
140.782,°,Segment,6,2,1,100000003,510000003089,
-79.2005,°,Segment,0,1,1,100000005,510000003094,
-21.7826,°,Segment,3,2,1,100000005,510000003095,
-114.092,°,Segment,2,1,1,100000005,510000003096,
130.593,°,Segment,3,2,1,100000005,510000003104,
108.63,°,Segment,1,2,1,100000005,510000003105,
131.704,°,Segment,0,1,1,100000005,510000003108,
