
Segment Number of Voxel Ch=1 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
171,,Segment,1,2,Image 1,2,1,100000005,510000001652,
167,,Segment,1,1,Image 1,1,1,100000005,510000001654,
226,,Segment,1,0,Image 1,1,1,100000005,510000001666,
220,,Segment,1,4,Image 1,1,1,100000005,510000001675,
237,,Segment,1,1,Image 1,2,1,100000005,510000001681,
123,,Segment,1,0,Image 1,1,1,100000005,510000001686,
344,,Segment,1,2,Image 1,1,1,100000005,510000001699,
235,,Segment,1,0,Image 1,1,1,100000005,510000001705,
665,,Segment,1,2,Image 1,2,1,100000000,510000001739,
432,,Segment,1,1,Image 1,2,1,100000000,510000001759,
63,,Segment,1,0,Image 1,1,1,100000005,510000001765,
308,,Segment,1,0,Image 1,1,1,100000005,510000001775,
238,,Segment,1,7,Image 1,3,1,100000001,510000001793,
306,,Segment,1,6,Image 1,3,1,100000001,510000001818,
45,,Segment,1,5,Image 1,2,1,100000001,510000001820,
788,,Segment,1,4,Image 1,1,1,100000001,510000001866,
399,,Segment,1,3,Image 1,1,1,100000001,510000001872,
530,,Segment,1,2,Image 1,1,1,100000001,510000001876,
759,,Segment,1,1,Image 1,1,1,100000001,510000001887,
909,,Segment,1,0,Image 1,1,1,100000001,510000001917,
491,,Segment,1,0,Image 1,1,1,100000005,510000001934,
256,,Segment,1,7,Image 1,4,1,100000001,510000001953,
35,,Segment,1,1,Image 1,2,1,100000005,510000001956,
123,,Segment,1,0,Image 1,1,1,100000005,510000001965,
75,,Segment,1,0,Image 1,1,1,100000005,510000001986,
29,,Segment,1,2,Image 1,3,1,100000003,510000001989,
239,,Segment,1,1,Image 1,2,1,100000003,510000002004,
130,,Segment,1,1,Image 1,1,1,100000005,510000002007,
199,,Segment,1,1,Image 1,2,1,100000005,510000002009,
597,,Segment,1,1,Image 1,1,1,100000001,510000002034,
584,,Segment,1,0,Image 1,1,1,100000001,510000002062,
44,,Segment,1,2,Image 1,2,1,100000003,510000002080,
106,,Segment,1,2,Image 1,2,1,100000005,510000002087,
42,,Segment,1,0,Image 1,1,1,100000005,510000002090,
39,,Segment,1,7,Image 1,3,1,100000001,510000002095,
138,,Segment,1,6,Image 1,2,1,100000001,510000002100,
363,,Segment,1,5,Image 1,1,1,100000001,510000002126,
1181,,Segment,1,0,Image 1,1,1,100000002,510000002200,
175,,Segment,1,0,Image 1,1,1,100000005,510000002214,
42,,Segment,1,0,Image 1,1,1,100000005,510000002222,
310,,Segment,1,2,Image 1,3,1,100000000,510000002240,
53,,Segment,1,0,Image 1,1,1,100000005,510000002242,
269,,Segment,1,0,Image 1,1,1,100000005,510000002255,
645,,Segment,1,1,Image 1,1,1,100000004,510000002280,
1227,,Segment,1,0,Image 1,1,1,100000004,510000002324,
49,,Segment,1,0,Image 1,1,1,100000005,510000002349,
146,,Segment,1,3,Image 1,1,1,100000003,510000002351,
44,,Segment,1,7,Image 1,2,1,100000001,510000002356,
798,,Segment,1,1,Image 1,2,1,100000001,510000002403,
829,,Segment,1,2,Image 1,2,1,100000001,510000002432,
253,,Segment,1,0,Image 1,1,1,100000001,510000002445,
190,,Segment,1,2,Image 1,2,1,100000003,510000002462,
191,,Segment,1,1,Image 1,1,1,100000003,510000002468,
529,,Segment,1,0,Image 1,1,1,100000003,510000002484,
139,,Segment,1,4,Image 1,2,1,100000001,510000002491,
48,,Segment,1,1,Image 1,2,1,100000004,510000002500,
981,,Segment,1,0,Image 1,1,1,100000004,510000002538,
179,,Segment,1,2,Image 1,2,1,100000003,510000002581,
185,,Segment,1,1,Image 1,2,1,100000004,510000002587,
176,,Segment,1,1,Image 1,2,1,100000003,510000002591,
133,,Segment,1,1,Image 1,1,1,100000004,510000002594,
71,,Segment,1,3,Image 1,2,1,100000001,510000002598,
194,,Segment,1,2,Image 1,1,1,100000001,510000002600,
338,,Segment,1,2,Image 1,1,1,100000003,510000002629,
122,,Segment,1,0,Image 1,1,1,100000005,510000002633,
100,,Segment,1,3,Image 1,1,1,100000001,510000002644,
659,,Segment,1,3,Image 1,2,1,100000001,510000002659,
54,,Segment,1,0,Image 1,1,1,100000005,510000002665,
236,,Segment,1,1,Image 1,2,1,100000001,510000002668,
31,,Segment,1,0,Image 1,1,1,100000003,510000002678,
221,,Segment,1,0,Image 1,1,1,100000002,510000002705,
512,,Segment,1,2,Image 1,2,1,100000002,510000002730,
11,,Segment,1,1,Image 1,2,1,100000002,510000002732,
16,,Segment,1,0,Image 1,1,1,100000002,510000002745,
247,,Segment,1,1,Image 1,2,1,100000001,510000002748,
335,,Segment,1,1,Image 1,1,1,100000002,510000002767,
15,,Segment,1,0,Image 1,1,1,100000002,510000002773,
824,,Segment,1,4,Image 1,3,1,100000001,510000002806,
63,,Segment,1,3,Image 1,3,1,100000001,510000002809,
205,,Segment,1,1,Image 1,1,1,100000002,510000002817,
9,,Segment,1,0,Image 1,1,1,100000002,510000002821,
27,,Segment,1,0,Image 1,1,1,100000002,510000002825,
205,,Segment,1,0,Image 1,1,1,100000002,510000002832,
512,,Segment,1,0,Image 1,1,1,100000000,510000002885,
143,,Segment,1,1,Image 1,2,1,100000002,510000002901,
214,,Segment,1,1,Image 1,2,1,100000001,510000002908,
36,,Segment,1,0,Image 1,1,1,100000002,510000002911,
164,,Segment,1,1,Image 1,2,1,100000003,510000002914,
52,,Segment,1,0,Image 1,1,1,100000003,510000002922,
221,,Segment,1,2,Image 1,2,1,100000001,510000002924,
248,,Segment,1,0,Image 1,1,1,100000004,510000002928,
31,,Segment,1,0,Image 1,1,1,100000004,510000002944,
182,,Segment,1,0,Image 1,1,1,100000004,510000002947,
188,,Segment,1,1,Image 1,1,1,100000002,510000002952,
28,,Segment,1,0,Image 1,1,1,100000002,510000002957,
275,,Segment,1,0,Image 1,1,1,100000002,510000002987,
214,,Segment,1,1,Image 1,1,1,100000001,510000002996,
41,,Segment,1,0,Image 1,1,1,100000000,510000003000,
132,,Segment,1,1,Image 1,2,1,100000002,510000003020,
8,,Segment,1,0,Image 1,1,1,100000004,510000003025,
122,,Segment,1,0,Image 1,1,1,100000000,510000003056,
72,,Segment,1,0,Image 1,1,1,100000002,510000003061,
45,,Segment,1,7,Image 1,1,1,100000000,510000003073,
32,,Segment,1,5,Image 1,4,1,100000001,510000003075,
18,,Segment,1,2,Image 1,3,1,100000001,510000003076,
74,,Segment,1,4,Image 1,4,1,100000001,510000003077,
49,,Segment,1,3,Image 1,4,1,100000001,510000003078,
213,,Segment,1,1,Image 1,1,1,100000001,510000003080,
165,,Segment,1,0,Image 1,1,1,100000002,510000003082,
24,,Segment,1,2,Image 1,3,1,100000002,510000003084,
86,,Segment,1,6,Image 1,2,1,100000003,510000003088,
91,,Segment,1,6,Image 1,2,1,100000003,510000003089,
93,,Segment,1,0,Image 1,1,1,100000005,510000003094,
103,,Segment,1,3,Image 1,2,1,100000005,510000003095,
160,,Segment,1,2,Image 1,1,1,100000005,510000003096,
107,,Segment,1,3,Image 1,2,1,100000005,510000003104,
140,,Segment,1,1,Image 1,2,1,100000005,510000003105,
48,,Segment,1,0,Image 1,1,1,100000005,510000003108,
