
Spine Part Min Diameter
 ==================== 
Spine Part Min Diameter Ground,Spine Part Min Diameter Head,Spine Part Min Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.923022,1.0263,1.47055,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007185,
0.948144,0.538973,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007198,
0.922985,0.416667,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007206,
0.759811,0.702713,0.775793,µm,Spine,Spine Part Min Diameter,0,1,1,100000005,610000007211,
0.747658,0.625,0.741899,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007215,
0.578574,0.416667,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007217,
0.432694,0.423019,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000006,610000007229,
0.417195,0.417195,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007238,
0.416667,0.416667,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000006,610000007240,
0.919662,1.14678,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007246,
1.18164,1.38984,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007251,
0.439453,0.439453,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000006,610000007273,
1.06092,1.23417,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000006,610000007275,
0.439453,0.439453,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000006,610000007284,
0.579427,0.625,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007298,
0.727451,0.494778,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000006,610000007316,
0.513349,1.03088,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007320,
0.641486,0.480007,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007322,
0.416667,0.416667,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007341,
0.425118,0.517253,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007359,
0.416667,0.416667,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000006,610000007368,
0.423019,0.423019,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000006,610000007375,
0.416667,0.488461,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007378,
1.33038,1.32161,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007385,
0.839656,0.839656,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000006,610000007390,
0.416667,1.06958,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007432,
0.416667,1.44231,1.57637,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007443,
0.520833,0.756655,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007446,
1.36556,0.61372,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007451,
0.790776,0.429688,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007454,
0.851289,0.416667,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007459,
0.420022,0.420022,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007470,
0.416667,0.520833,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007475,
1.40079,1.40079,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000006,610000007492,
0.961326,1.05262,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007495,
0.729167,0.416667,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007504,
0.998739,3.35986,2.91095,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007510,
0.823357,0.904948,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007513,
0.474477,0.753532,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007528,
0.784505,1.67251,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007553,
1.23385,1.85215,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007564,
0.713956,0.790875,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007573,
1.32881,1.33693,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007615,
0.563942,0.563942,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007620,
1.03027,1.95737,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007645,
1.19546,1.10026,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007653,
0.748055,0.748055,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007709,
1.1542,1.27279,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007710,
0.572745,1.26302,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007711,
0.563491,0.563491,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007712,
1.2107,1.22281,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007713,
0.729167,0.729167,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007764,
0.625,0.625,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007778,
1.92342,1.92342,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007779,
0.494792,0.494792,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007785,
1.26212,1.81513,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007800,
0.416667,0.416667,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007801,
0.568904,0.568904,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007802,
1.44228,1.62963,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007803,
0.61833,0.61833,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007816,
1.32363,1.32363,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007817,
0.639466,1.18149,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007818,
0.642678,0.807631,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007819,
0.513349,1.75649,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007820,
0.747465,0.747465,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007845,
1.10532,1.10532,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007855,
0.771524,0.771524,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007856,
0.747658,0.747658,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007857,
0.760514,0.760514,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007859,
0.833333,0.833333,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007860,
0.983184,1.40223,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007861,
0.528971,0.528971,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007868,
1.17118,1.17118,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000005,610000007875,
0.742188,0.742188,0,µm,Spine,Spine Part Min Diameter,0,1,1,100000006,610000007940,
0.471206,0.497692,0.547261,µm,Spine,Spine Part Min Diameter,1,1,1,100000004,610000006928,
0.471206,0.650957,0.547261,µm,Spine,Spine Part Min Diameter,1,1,1,100000004,610000006955,
0.914714,0.833333,0.710964,µm,Spine,Spine Part Min Diameter,1,1,1,100000004,610000006969,
0.696324,0.455466,0.556025,µm,Spine,Spine Part Min Diameter,1,1,1,100000004,610000007005,
0.471206,0.547261,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000004,610000007018,
0.625,0.51585,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000005,610000007040,
0.476757,0.547261,0.471206,µm,Spine,Spine Part Min Diameter,1,1,1,100000004,610000007091,
0.649414,0.649414,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000007112,
1.02571,0.562509,0.810809,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000007127,
0.631558,0.612904,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000007137,
0.73748,0.790172,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000005,610000007219,
0.766518,0.660562,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000007267,
1.35123,0.618847,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000007271,
1.41978,0.517007,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000005,610000007288,
0.865356,0.833333,0.8903,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000007294,
0.833333,1.46468,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000007304,
0.970138,1.59943,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000006,610000007308,
1.00275,0.710964,0.914714,µm,Spine,Spine Part Min Diameter,1,1,1,100000004,610000007337,
0.865356,0.8903,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000007403,
1.04167,0.921021,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000004,610000007461,
1.05758,0.87856,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000007465,
0.83771,0.713413,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000007626,
0.728143,0.73642,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000007708,
0.655649,0.655649,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000007748,
0.654665,0.654665,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000007776,
0.558004,0.558004,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000007777,
2.13988,2.51302,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000007793,
1.64484,1.64484,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000007794,
1.29562,1.29562,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000007799,
1.04167,1.35052,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000007824,
1.34476,1.34476,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000004,610000007865,
1.44571,1.44571,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000004,610000007867,
0.416667,0.97455,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000006,610000007897,
0.416667,0.751139,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000006,610000007898,
0.416667,1.08146,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000006,610000007899,
0.605941,0.605941,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000006,610000007908,
0.651042,0.651042,0,µm,Spine,Spine Part Min Diameter,1,1,1,100000006,610000007939,
0.833333,0.512566,0.845091,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000006852,
0.833333,0.927292,0.845091,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000006858,
0.833333,0.625,0.845091,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000006879,
0.833333,0.845091,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000006936,
0.562003,0.416667,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000004,610000007038,
0.806267,0.416667,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000007291,
1.04111,0.622332,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000007419,
0.770793,0.576134,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000007449,
0.936926,0.833333,0.849092,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000007479,
0.956993,0.509427,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000007559,
0.854456,0.854456,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000007747,
0.923593,0.923593,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000007797,
0.908665,0.918893,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000007825,
0.737198,0.737198,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000007826,
1.05068,1.21098,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000004,610000007854,
0.652669,0.652669,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000004,610000007866,
0.833333,0.833333,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000006,610000007893,
1.55469,1.92789,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000006,610000007894,
0.593452,1.07343,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000006,610000007895,
0.416667,1.33228,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000006,610000007896,
0.809086,0.809086,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000006,610000007906,
0.54583,0.54583,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000006,610000007907,
0.980539,0.980539,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000006,610000007937,
0.985016,1.10632,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000006,610000007938,
0.979516,0.573123,0,µm,Spine,Spine Part Min Diameter,10,2,1,100000006,610000007105,
0.887408,0.523013,0,µm,Spine,Spine Part Min Diameter,10,2,1,100000006,610000007233,
0.416667,0.501302,0.498266,µm,Spine,Spine Part Min Diameter,10,3,1,100000003,610000006841,
0.416667,0.635579,0.498266,µm,Spine,Spine Part Min Diameter,10,3,1,100000003,610000006844,
0.625,0.625,0,µm,Spine,Spine Part Min Diameter,10,3,1,100000006,610000007890,
0.842344,0.628902,0.854914,µm,Spine,Spine Part Min Diameter,10,4,1,100000003,610000007100,
0.927077,0.943499,0,µm,Spine,Spine Part Min Diameter,10,4,1,100000001,610000007762,
0.802886,1.23047,0,µm,Spine,Spine Part Min Diameter,10,5,1,100000003,610000007835,
1.14712,1.26302,0,µm,Spine,Spine Part Min Diameter,10,7,1,100000006,610000007884,
0.625,0.527344,0,µm,Spine,Spine Part Min Diameter,11,3,1,100000002,610000006957,
0.533854,0.533854,0,µm,Spine,Spine Part Min Diameter,11,3,1,100000002,610000007808,
1.06746,0.450959,0,µm,Spine,Spine Part Min Diameter,11,6,1,100000006,610000007351,
1.20093,1.20093,0,µm,Spine,Spine Part Min Diameter,11,6,1,100000006,610000007887,
1.06746,1.06746,0,µm,Spine,Spine Part Min Diameter,11,6,1,100000006,610000007888,
0.416667,0.416667,0,µm,Spine,Spine Part Min Diameter,11,8,1,100000006,610000007883,
0.821125,0.769154,0,µm,Spine,Spine Part Min Diameter,12,1,1,100000001,610000007269,
0.915769,1.09375,0,µm,Spine,Spine Part Min Diameter,12,1,1,100000001,610000007383,
0.777995,0.777995,0,µm,Spine,Spine Part Min Diameter,12,5,1,100000001,610000007761,
0.416667,0.416667,0,µm,Spine,Spine Part Min Diameter,12,6,1,100000006,610000007885,
0.517026,0.517026,0,µm,Spine,Spine Part Min Diameter,12,6,1,100000006,610000007886,
0.745336,0.877184,1.2343,µm,Spine,Spine Part Min Diameter,12,7,1,100000006,610000006941,
0.961499,1.02772,0,µm,Spine,Spine Part Min Diameter,13,1,1,100000001,610000007759,
0.785248,0.870174,0,µm,Spine,Spine Part Min Diameter,13,2,1,100000001,610000007758,
0.625,0.625,0,µm,Spine,Spine Part Min Diameter,14,2,1,100000001,610000007757,
1.00179,1.00179,0,µm,Spine,Spine Part Min Diameter,14,4,1,100000003,610000007834,
0.741555,2.31902,0,µm,Spine,Spine Part Min Diameter,16,5,1,100000003,610000006988,
0.950601,0.416667,0.682821,µm,Spine,Spine Part Min Diameter,16,5,1,100000003,610000006996,
0.939285,0.988812,0,µm,Spine,Spine Part Min Diameter,16,5,1,100000003,610000007833,
0.981862,0.448873,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000007014,
0.903432,2.05889,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000004,610000007061,
0.963287,1.99247,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000004,610000007204,
1.04167,1.40458,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000004,610000007326,
0.598958,2.54197,1.80326,µm,Spine,Spine Part Min Diameter,2,1,1,100000004,610000007332,
0.625,0.881245,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000004,610000007356,
1.30791,0.625,2.51302,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000007365,
1.27516,2.13008,1.99247,µm,Spine,Spine Part Min Diameter,2,1,1,100000004,610000007417,
1.06771,1.45833,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000004,610000007429,
1.04167,1.78588,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000004,610000007436,
1.04167,2.54197,1.80326,µm,Spine,Spine Part Min Diameter,2,1,1,100000004,610000007485,
1.30791,0.833333,1.71499,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000007519,
0.731899,1.25263,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000004,610000007530,
0.739128,1.15173,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000004,610000007581,
1.75107,1.1656,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000007677,
1.88069,1.88069,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000007746,
1.29389,1.3649,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000007805,
1.28993,1.28993,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000007806,
0.416667,0.416667,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000007814,
1.15775,1.15775,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000007815,
1.16087,1.16087,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000004,610000007864,
1.05976,1.05976,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000004,610000007874,
1.29329,0.512293,1.3168,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007010,
0.824499,1.01653,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007032,
0.871775,0.625,1.73309,µm,Spine,Spine Part Min Diameter,2,2,1,100000001,610000007168,
0.908915,0.737349,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007281,
0.902466,0.851026,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007300,
1.29329,1.3168,1.64524,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007312,
0.416667,0.416667,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007353,
1.02805,0.625,0.625,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007381,
1.45037,0.625,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000007534,
0.833333,0.416667,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007556,
0.845006,1.11151,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000006,610000007589,
1.65806,1.65806,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000001,610000007724,
0.532988,1.875,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000001,610000007736,
0.580463,1.93441,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000001,610000007737,
0.416667,0.416667,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000007790,
0.918897,1.12427,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000007795,
0.726231,0.726231,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000007807,
1.15493,1.15493,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007839,
0.780057,1.2038,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007840,
0.902466,0.902466,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007841,
1.18944,1.30712,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007842,
0.833333,0.833333,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007843,
0.679236,0.679236,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007844,
1.1088,1.1088,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007851,
1.02427,1.02427,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007852,
1.32439,1.46655,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007853,
0.889633,0.889633,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007872,
1.87231,1.87231,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000006,610000007936,
0.625,0.440573,0,µm,Spine,Spine Part Min Diameter,2,3,1,100000004,610000006992,
0.868694,0.833333,0,µm,Spine,Spine Part Min Diameter,2,3,1,100000002,610000007506,
0.592448,0.592448,0,µm,Spine,Spine Part Min Diameter,2,3,1,100000001,610000007725,
0.46875,0.46875,0,µm,Spine,Spine Part Min Diameter,2,3,1,100000001,610000007726,
0.77474,0.77474,0,µm,Spine,Spine Part Min Diameter,2,3,1,100000001,610000007727,
1.00172,1.20623,0,µm,Spine,Spine Part Min Diameter,2,3,1,100000001,610000007728,
0.625,0.625,0,µm,Spine,Spine Part Min Diameter,2,3,1,100000002,610000007796,
0.870285,0.870285,0,µm,Spine,Spine Part Min Diameter,2,3,1,100000004,610000007849,
1.4881,1.4881,0,µm,Spine,Spine Part Min Diameter,2,3,1,100000006,610000007927,
0.867615,0.867615,0,µm,Spine,Spine Part Min Diameter,2,3,1,100000006,610000007928,
0.595991,0.473699,0.451508,µm,Spine,Spine Part Min Diameter,3,1,1,100000001,610000007115,
2.11044,0.625,0,µm,Spine,Spine Part Min Diameter,3,1,1,100000002,610000007396,
1.38223,1.48333,0,µm,Spine,Spine Part Min Diameter,3,1,1,100000001,610000007745,
0.416667,0.416667,0,µm,Spine,Spine Part Min Diameter,3,1,1,100000004,610000007862,
0.788991,0.788991,0,µm,Spine,Spine Part Min Diameter,3,1,1,100000004,610000007873,
1.38269,0.593266,0.978662,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000007054,
1.73358,0.416667,0.494265,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000007176,
1.15347,0.454761,0.596235,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000007194,
0.567292,0.469399,0.584798,µm,Spine,Spine Part Min Diameter,3,2,1,100000004,610000007265,
1.15347,0.596235,1.3497,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000007408,
1.15347,0.608496,1.04533,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000007425,
1.15347,1.0539,0,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000007551,
1.15347,1.15367,0,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000007599,
1.15347,1.04234,0,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000007607,
0.657461,0.657461,0,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000007720,
0.734391,0.734391,0,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000007721,
1.01192,1.14583,0,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000007732,
0.70638,0.70638,0,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000007743,
0.77935,0.77935,0,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000007775,
0.491058,0.491058,0,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000007791,
1.15347,1.68723,0,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000007792,
0.625,0.625,0,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000007813,
0.46875,0.46875,0,µm,Spine,Spine Part Min Diameter,3,2,1,100000006,610000007892,
0.533854,0.416667,0.527782,µm,Spine,Spine Part Min Diameter,3,3,1,100000002,610000006820,
0.773694,0.944659,0.759294,µm,Spine,Spine Part Min Diameter,3,3,1,100000001,610000006899,
0.559365,0.533854,0,µm,Spine,Spine Part Min Diameter,3,3,1,100000002,610000006932,
0.688572,0.416667,0,µm,Spine,Spine Part Min Diameter,3,3,1,100000002,610000007044,
0.890819,1.04167,0,µm,Spine,Spine Part Min Diameter,3,3,1,100000002,610000007221,
0.773694,0.865634,0,µm,Spine,Spine Part Min Diameter,3,3,1,100000001,610000007286,
0.896028,0.870738,0,µm,Spine,Spine Part Min Diameter,3,3,1,100000006,610000007687,
0.467315,0.467315,0,µm,Spine,Spine Part Min Diameter,3,3,1,100000001,610000007723,
0.480553,0.480553,0,µm,Spine,Spine Part Min Diameter,3,3,1,100000001,610000007773,
0.922274,0.922274,0,µm,Spine,Spine Part Min Diameter,3,3,1,100000001,610000007774,
0.890819,1.02781,0,µm,Spine,Spine Part Min Diameter,3,3,1,100000002,610000007787,
