
Soma Intensity StdDev Ch=3 Img=1
 ==================== 
Soma Intensity StdDev,Unit,Category,Channel,Image,Time,FilamentID,ID,
15.1038,,Soma,3,Image 1,1,100000000,800000000,
16.6935,,Soma,3,Image 1,1,100000001,800000001,
23.1134,,Soma,3,Image 1,1,100000002,800000002,
14.2936,,Soma,3,Image 1,1,100000003,800000003,
29.4856,,Soma,3,Image 1,1,100000004,800000004,
14.8086,,Soma,3,Image 1,1,100000005,800000005,
19.1342,,Soma,3,Image 1,1,100000006,800000006,
