
Spine Min Diameter
 ==================== 
Spine Min Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.963287,µm,Spine,2,1,1,100000004,610000007204,
0.416667,µm,Spine,0,1,1,100000002,610000007206,
0.416667,µm,Spine,4,1,1,100000002,610000007208,
0.702713,µm,Spine,0,1,1,100000005,610000007211,
0.625,µm,Spine,0,1,1,100000004,610000007215,
0.416667,µm,Spine,0,1,1,100000001,610000007217,
0.73748,µm,Spine,1,1,1,100000005,610000007219,
0.890819,µm,Spine,3,3,1,100000002,610000007221,
0.525716,µm,Spine,5,4,1,100000006,610000007226,
0.423019,µm,Spine,0,1,1,100000006,610000007229,
0.523013,µm,Spine,10,2,1,100000006,610000007233,
0.658366,µm,Spine,7,2,1,100000001,610000007236,
0.417195,µm,Spine,0,1,1,100000002,610000007238,
0.416667,µm,Spine,0,1,1,100000006,610000007240,
0.814616,µm,Spine,5,2,1,100000002,610000007242,
0.723165,µm,Spine,7,4,1,100000001,610000007244,
0.919662,µm,Spine,0,1,1,100000004,610000007246,
1.18164,µm,Spine,0,1,1,100000002,610000007251,
0.691195,µm,Spine,7,4,1,100000006,610000007255,
0.833333,µm,Spine,6,3,1,100000006,610000007258,
0.587598,µm,Spine,5,3,1,100000001,610000007261,
0.469399,µm,Spine,3,2,1,100000004,610000007265,
0.660562,µm,Spine,1,1,1,100000002,610000007267,
0.769154,µm,Spine,12,1,1,100000001,610000007269,
0.618847,µm,Spine,1,1,1,100000002,610000007271,
0.439453,µm,Spine,0,1,1,100000006,610000007273,
1.06092,µm,Spine,0,1,1,100000006,610000007275,
0.792954,µm,Spine,5,2,1,100000002,610000007277,
0.737349,µm,Spine,2,2,1,100000004,610000007281,
0.439453,µm,Spine,0,1,1,100000006,610000007284,
0.773694,µm,Spine,3,3,1,100000001,610000007286,
0.517007,µm,Spine,1,1,1,100000005,610000007288,
0.416667,µm,Spine,1,2,1,100000001,610000007291,
0.833333,µm,Spine,1,1,1,100000002,610000007294,
0.441436,µm,Spine,8,3,1,100000001,610000007296,
0.579427,µm,Spine,0,1,1,100000001,610000007298,
0.851026,µm,Spine,2,2,1,100000004,610000007300,
0.833333,µm,Spine,1,1,1,100000000,610000007304,
0.416667,µm,Spine,5,2,1,100000006,610000007306,
0.970138,µm,Spine,1,1,1,100000006,610000007308,
1.29329,µm,Spine,2,2,1,100000004,610000007312,
0.494778,µm,Spine,0,1,1,100000006,610000007316,
0.513349,µm,Spine,0,1,1,100000002,610000007320,
0.480007,µm,Spine,0,1,1,100000002,610000007322,
1.04167,µm,Spine,2,1,1,100000004,610000007326,
0.598958,µm,Spine,2,1,1,100000004,610000007332,
0.710964,µm,Spine,1,1,1,100000004,610000007337,
0.416667,µm,Spine,0,1,1,100000001,610000007341,
0.56452,µm,Spine,4,3,1,100000006,610000007347,
0.450959,µm,Spine,11,6,1,100000006,610000007351,
0.416667,µm,Spine,2,2,1,100000004,610000007353,
0.625,µm,Spine,2,1,1,100000004,610000007356,
0.425118,µm,Spine,0,1,1,100000002,610000007359,
0.511305,µm,Spine,4,1,1,100000001,610000007362,
0.625,µm,Spine,2,1,1,100000002,610000007365,
0.416667,µm,Spine,0,1,1,100000006,610000007368,
0.833333,µm,Spine,5,3,1,100000004,610000007371,
0.423019,µm,Spine,0,1,1,100000006,610000007375,
0.416667,µm,Spine,0,1,1,100000001,610000007378,
0.625,µm,Spine,2,2,1,100000004,610000007381,
0.915769,µm,Spine,12,1,1,100000001,610000007383,
1.32161,µm,Spine,0,1,1,100000001,610000007385,
0.839656,µm,Spine,0,1,1,100000006,610000007390,
0.625,µm,Spine,3,1,1,100000002,610000007396,
0.865356,µm,Spine,1,1,1,100000002,610000007403,
0.596235,µm,Spine,3,2,1,100000002,610000007408,
0.833333,µm,Spine,4,1,1,100000001,610000007411,
1.27516,µm,Spine,2,1,1,100000004,610000007417,
0.622332,µm,Spine,1,2,1,100000002,610000007419,
0.608496,µm,Spine,3,2,1,100000002,610000007425,
1.06771,µm,Spine,2,1,1,100000004,610000007429,
0.416667,µm,Spine,0,1,1,100000001,610000007432,
1.04167,µm,Spine,2,1,1,100000004,610000007436,
0.625,µm,Spine,8,3,1,100000006,610000007439,
0.416667,µm,Spine,0,1,1,100000002,610000007443,
0.520833,µm,Spine,0,1,1,100000001,610000007446,
0.576134,µm,Spine,1,2,1,100000002,610000007449,
0.61372,µm,Spine,0,1,1,100000001,610000007451,
0.429688,µm,Spine,0,1,1,100000004,610000007454,
0.416667,µm,Spine,0,1,1,100000004,610000007459,
0.921021,µm,Spine,1,1,1,100000004,610000007461,
0.87856,µm,Spine,1,1,1,100000001,610000007465,
0.420022,µm,Spine,0,1,1,100000001,610000007470,
0.416667,µm,Spine,0,1,1,100000002,610000007475,
0.833333,µm,Spine,1,2,1,100000002,610000007479,
1.04167,µm,Spine,2,1,1,100000004,610000007485,
1.40079,µm,Spine,0,1,1,100000006,610000007492,
0.961326,µm,Spine,0,1,1,100000002,610000007495,
0.416667,µm,Spine,0,1,1,100000002,610000007504,
0.833333,µm,Spine,2,3,1,100000002,610000007506,
0.998739,µm,Spine,0,1,1,100000002,610000007510,
0.823357,µm,Spine,0,1,1,100000001,610000007513,
0.963228,µm,Spine,5,3,1,100000001,610000007515,
0.833333,µm,Spine,2,1,1,100000002,610000007519,
0.928904,µm,Spine,6,2,1,100000001,610000007522,
0.474477,µm,Spine,0,1,1,100000001,610000007528,
0.731899,µm,Spine,2,1,1,100000004,610000007530,
0.625,µm,Spine,2,2,1,100000002,610000007534,
1.0539,µm,Spine,3,2,1,100000002,610000007551,
0.784505,µm,Spine,0,1,1,100000002,610000007553,
0.416667,µm,Spine,2,2,1,100000004,610000007556,
0.509427,µm,Spine,1,2,1,100000002,610000007559,
1.23385,µm,Spine,0,1,1,100000002,610000007564,
0.487721,µm,Spine,5,4,1,100000006,610000007566,
0.972081,µm,Spine,9,3,1,100000001,610000007569,
0.713956,µm,Spine,0,1,1,100000002,610000007573,
0.739128,µm,Spine,2,1,1,100000004,610000007581,
0.845006,µm,Spine,2,2,1,100000006,610000007589,
1.15347,µm,Spine,3,2,1,100000002,610000007599,
1.04234,µm,Spine,3,2,1,100000002,610000007607,
1.32881,µm,Spine,0,1,1,100000002,610000007615,
0.563942,µm,Spine,0,1,1,100000002,610000007620,
0.713413,µm,Spine,1,1,1,100000002,610000007626,
1.03027,µm,Spine,0,1,1,100000002,610000007645,
1.10026,µm,Spine,0,1,1,100000002,610000007653,
1.1656,µm,Spine,2,1,1,100000002,610000007677,
0.870738,µm,Spine,3,3,1,100000006,610000007687,
0.728143,µm,Spine,1,1,1,100000000,610000007708,
0.748055,µm,Spine,0,1,1,100000000,610000007709,
1.1542,µm,Spine,0,1,1,100000000,610000007710,
0.572745,µm,Spine,0,1,1,100000000,610000007711,
0.563491,µm,Spine,0,1,1,100000000,610000007712,
1.2107,µm,Spine,0,1,1,100000000,610000007713,
0.657461,µm,Spine,3,2,1,100000001,610000007720,
0.734391,µm,Spine,3,2,1,100000001,610000007721,
1.10877,µm,Spine,4,2,1,100000001,610000007722,
0.467315,µm,Spine,3,3,1,100000001,610000007723,
1.65806,µm,Spine,2,2,1,100000001,610000007724,
0.592448,µm,Spine,2,3,1,100000001,610000007725,
0.46875,µm,Spine,2,3,1,100000001,610000007726,
0.77474,µm,Spine,2,3,1,100000001,610000007727,
1.00172,µm,Spine,2,3,1,100000001,610000007728,
0.976541,µm,Spine,7,3,1,100000001,610000007729,
1.28408,µm,Spine,5,2,1,100000001,610000007730,
0.774763,µm,Spine,5,3,1,100000001,610000007731,
1.01192,µm,Spine,3,2,1,100000001,610000007732,
1.08783,µm,Spine,5,3,1,100000001,610000007735,
0.532988,µm,Spine,2,2,1,100000001,610000007736,
0.580463,µm,Spine,2,2,1,100000001,610000007737,
0.716553,µm,Spine,7,2,1,100000001,610000007738,
0.916744,µm,Spine,7,2,1,100000001,610000007739,
0.989583,µm,Spine,8,5,1,100000001,610000007740,
0.480733,µm,Spine,8,5,1,100000001,610000007741,
0.709072,µm,Spine,6,3,1,100000001,610000007742,
0.70638,µm,Spine,3,2,1,100000001,610000007743,
0.933199,µm,Spine,4,1,1,100000001,610000007744,
1.38223,µm,Spine,3,1,1,100000001,610000007745,
1.88069,µm,Spine,2,1,1,100000001,610000007746,
0.854456,µm,Spine,1,2,1,100000001,610000007747,
0.655649,µm,Spine,1,1,1,100000001,610000007748,
0.468323,µm,Spine,8,3,1,100000001,610000007751,
0.893682,µm,Spine,7,4,1,100000001,610000007752,
0.757713,µm,Spine,6,3,1,100000001,610000007753,
0.448327,µm,Spine,6,3,1,100000001,610000007754,
1.21679,µm,Spine,5,3,1,100000001,610000007755,
0.677594,µm,Spine,5,3,1,100000001,610000007756,
0.625,µm,Spine,14,2,1,100000001,610000007757,
0.785248,µm,Spine,13,2,1,100000001,610000007758,
0.961499,µm,Spine,13,1,1,100000001,610000007759,
1.09701,µm,Spine,8,1,1,100000001,610000007760,
0.777995,µm,Spine,12,5,1,100000001,610000007761,
0.927077,µm,Spine,10,4,1,100000001,610000007762,
1.65063,µm,Spine,8,2,1,100000001,610000007763,
0.729167,µm,Spine,0,1,1,100000001,610000007764,
0.442708,µm,Spine,4,4,1,100000001,610000007772,
0.480553,µm,Spine,3,3,1,100000001,610000007773,
0.922274,µm,Spine,3,3,1,100000001,610000007774,
0.77935,µm,Spine,3,2,1,100000001,610000007775,
0.654665,µm,Spine,1,1,1,100000001,610000007776,
0.558004,µm,Spine,1,1,1,100000001,610000007777,
0.625,µm,Spine,0,1,1,100000001,610000007778,
1.92342,µm,Spine,0,1,1,100000001,610000007779,
0.494792,µm,Spine,0,1,1,100000001,610000007785,
0.877416,µm,Spine,4,2,1,100000002,610000007786,
0.890819,µm,Spine,3,3,1,100000002,610000007787,
0.691009,µm,Spine,3,3,1,100000002,610000007788,
0.923145,µm,Spine,3,3,1,100000002,610000007789,
0.416667,µm,Spine,2,2,1,100000002,610000007790,
0.491058,µm,Spine,3,2,1,100000002,610000007791,
1.15347,µm,Spine,3,2,1,100000002,610000007792,
2.13988,µm,Spine,1,1,1,100000002,610000007793,
1.64484,µm,Spine,1,1,1,100000002,610000007794,
0.918897,µm,Spine,2,2,1,100000002,610000007795,
0.625,µm,Spine,2,3,1,100000002,610000007796,
0.923593,µm,Spine,1,2,1,100000002,610000007797,
1.29562,µm,Spine,1,1,1,100000002,610000007799,
1.26212,µm,Spine,0,1,1,100000002,610000007800,
0.416667,µm,Spine,0,1,1,100000002,610000007801,
0.568904,µm,Spine,0,1,1,100000002,610000007802,
1.44228,µm,Spine,0,1,1,100000002,610000007803,
0.891418,µm,Spine,6,2,1,100000002,610000007804,
1.29389,µm,Spine,2,1,1,100000002,610000007805,
1.28993,µm,Spine,2,1,1,100000002,610000007806,
0.726231,µm,Spine,2,2,1,100000002,610000007807,
0.533854,µm,Spine,11,3,1,100000002,610000007808,
0.758838,µm,Spine,9,2,1,100000002,610000007809,
0.807974,µm,Spine,9,2,1,100000002,610000007810,
0.625,µm,Spine,5,2,1,100000002,610000007811,
0.78561,µm,Spine,4,1,1,100000002,610000007812,
0.625,µm,Spine,3,2,1,100000002,610000007813,
0.416667,µm,Spine,2,1,1,100000002,610000007814,
1.15775,µm,Spine,2,1,1,100000002,610000007815,
0.61833,µm,Spine,0,1,1,100000002,610000007816,
1.32363,µm,Spine,0,1,1,100000002,610000007817,
0.639466,µm,Spine,0,1,1,100000002,610000007818,
0.642678,µm,Spine,0,1,1,100000002,610000007819,
0.513349,µm,Spine,0,1,1,100000002,610000007820,
0.683907,µm,Spine,5,2,1,100000002,610000007823,
1.04167,µm,Spine,1,1,1,100000002,610000007824,
0.908665,µm,Spine,1,2,1,100000002,610000007825,
0.737198,µm,Spine,1,2,1,100000002,610000007826,
0.939285,µm,Spine,16,5,1,100000003,610000007833,
1.00179,µm,Spine,14,4,1,100000003,610000007834,
0.802886,µm,Spine,10,5,1,100000003,610000007835,
0.852006,µm,Spine,6,3,1,100000003,610000007836,
0.729167,µm,Spine,6,3,1,100000003,610000007837,
1.15493,µm,Spine,2,2,1,100000004,610000007839,
0.780057,µm,Spine,2,2,1,100000004,610000007840,
0.902466,µm,Spine,2,2,1,100000004,610000007841,
1.18944,µm,Spine,2,2,1,100000004,610000007842,
0.833333,µm,Spine,2,2,1,100000004,610000007843,
0.679236,µm,Spine,2,2,1,100000004,610000007844,
0.747465,µm,Spine,0,1,1,100000004,610000007845,
0.881911,µm,Spine,5,3,1,100000004,610000007848,
0.870285,µm,Spine,2,3,1,100000004,610000007849,
1.01776,µm,Spine,3,3,1,100000004,610000007850,
1.1088,µm,Spine,2,2,1,100000004,610000007851,
1.02427,µm,Spine,2,2,1,100000004,610000007852,
1.32439,µm,Spine,2,2,1,100000004,610000007853,
1.05068,µm,Spine,1,2,1,100000004,610000007854,
1.10532,µm,Spine,0,1,1,100000004,610000007855,
0.771524,µm,Spine,0,1,1,100000004,610000007856,
0.747658,µm,Spine,0,1,1,100000004,610000007857,
0.760514,µm,Spine,0,1,1,100000004,610000007859,
0.833333,µm,Spine,0,1,1,100000004,610000007860,
0.983184,µm,Spine,0,1,1,100000004,610000007861,
0.416667,µm,Spine,3,1,1,100000004,610000007862,
1.16087,µm,Spine,2,1,1,100000004,610000007864,
1.34476,µm,Spine,1,1,1,100000004,610000007865,
0.652669,µm,Spine,1,2,1,100000004,610000007866,
1.44571,µm,Spine,1,1,1,100000004,610000007867,
0.528971,µm,Spine,0,1,1,100000004,610000007868,
0.766528,µm,Spine,4,2,1,100000004,610000007871,
0.889633,µm,Spine,2,2,1,100000004,610000007872,
0.788991,µm,Spine,3,1,1,100000004,610000007873,
1.05976,µm,Spine,2,1,1,100000004,610000007874,
1.17118,µm,Spine,0,1,1,100000005,610000007875,
0.416667,µm,Spine,11,8,1,100000006,610000007883,
1.14712,µm,Spine,10,7,1,100000006,610000007884,
0.416667,µm,Spine,12,6,1,100000006,610000007885,
0.517026,µm,Spine,12,6,1,100000006,610000007886,
1.20093,µm,Spine,11,6,1,100000006,610000007887,
1.06746,µm,Spine,11,6,1,100000006,610000007888,
0.494792,µm,Spine,9,6,1,100000006,610000007889,
0.625,µm,Spine,10,3,1,100000006,610000007890,
0.844735,µm,Spine,6,2,1,100000006,610000007891,
0.46875,µm,Spine,3,2,1,100000006,610000007892,
0.833333,µm,Spine,1,2,1,100000006,610000007893,
1.55469,µm,Spine,1,2,1,100000006,610000007894,
0.593452,µm,Spine,1,2,1,100000006,610000007895,
0.416667,µm,Spine,1,2,1,100000006,610000007896,
0.416667,µm,Spine,1,1,1,100000006,610000007897,
0.416667,µm,Spine,1,1,1,100000006,610000007898,
0.416667,µm,Spine,1,1,1,100000006,610000007899,
0.809086,µm,Spine,1,2,1,100000006,610000007906,
0.54583,µm,Spine,1,2,1,100000006,610000007907,
0.605941,µm,Spine,1,1,1,100000006,610000007908,
1.01641,µm,Spine,5,4,1,100000006,610000007920,
0.903576,µm,Spine,8,4,1,100000006,610000007921,
1.30214,µm,Spine,7,4,1,100000006,610000007922,
1.35567,µm,Spine,6,3,1,100000006,610000007923,
0.597592,µm,Spine,5,3,1,100000006,610000007924,
0.768658,µm,Spine,4,4,1,100000006,610000007925,
0.652081,µm,Spine,3,4,1,100000006,610000007926,
1.4881,µm,Spine,2,3,1,100000006,610000007927,
0.867615,µm,Spine,2,3,1,100000006,610000007928,
1.29529,µm,Spine,5,2,1,100000006,610000007929,
0.416667,µm,Spine,4,3,1,100000006,610000007930,
0.441847,µm,Spine,4,3,1,100000006,610000007931,
1.58728,µm,Spine,4,2,1,100000006,610000007932,
1.58728,µm,Spine,4,2,1,100000006,610000007933,
1.88398,µm,Spine,3,3,1,100000006,610000007934,
1.88398,µm,Spine,3,3,1,100000006,610000007935,
1.87231,µm,Spine,2,2,1,100000006,610000007936,
0.980539,µm,Spine,1,2,1,100000006,610000007937,
0.985016,µm,Spine,1,2,1,100000006,610000007938,
0.651042,µm,Spine,1,1,1,100000006,610000007939,
0.742188,µm,Spine,0,1,1,100000006,610000007940,
