
Segment Intensity Max Ch=1 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
9,,Segment,1,12,Image 1,8,1,100000006,510000000026,
5,,Segment,1,11,Image 1,8,1,100000006,510000000032,
7,,Segment,1,10,Image 1,7,1,100000006,510000000050,
7,,Segment,1,9,Image 1,6,1,100000006,510000000113,
5,,Segment,1,8,Image 1,5,1,100000006,510000000127,
5,,Segment,1,7,Image 1,4,1,100000006,510000000136,
9,,Segment,1,5,Image 1,4,1,100000006,510000000169,
3,,Segment,1,4,Image 1,3,1,100000006,510000000172,
12,,Segment,1,3,Image 1,3,1,100000006,510000000175,
24,,Segment,1,1,Image 1,2,1,100000006,510000000196,
3,,Segment,1,0,Image 1,1,1,100000006,510000000208,
13,,Segment,1,12,Image 1,6,1,100000006,510000000235,
17,,Segment,1,11,Image 1,6,1,100000006,510000000246,
5,,Segment,1,10,Image 1,6,1,100000006,510000000248,
4,,Segment,1,12,Image 1,7,1,100000006,510000000253,
12,,Segment,1,11,Image 1,7,1,100000006,510000000262,
5,,Segment,1,12,Image 1,9,1,100000006,510000000264,
7,,Segment,1,11,Image 1,7,1,100000006,510000000276,
5,,Segment,1,9,Image 1,5,1,100000006,510000000282,
5,,Segment,1,8,Image 1,4,1,100000006,510000000284,
4,,Segment,1,6,Image 1,5,1,100000006,510000000288,
6,,Segment,1,7,Image 1,5,1,100000006,510000000292,
20,,Segment,1,17,Image 1,6,1,100000003,510000000325,
7,,Segment,1,16,Image 1,5,1,100000003,510000000343,
4,,Segment,1,15,Image 1,4,1,100000003,510000000361,
2,,Segment,1,14,Image 1,4,1,100000003,510000000365,
5,,Segment,1,13,Image 1,4,1,100000003,510000000381,
4,,Segment,1,12,Image 1,3,1,100000003,510000000385,
5,,Segment,1,11,Image 1,3,1,100000003,510000000388,
25,,Segment,1,10,Image 1,3,1,100000003,510000000423,
17,,Segment,1,9,Image 1,3,1,100000003,510000000432,
8,,Segment,1,7,Image 1,2,1,100000003,510000000436,
8,,Segment,1,6,Image 1,2,1,100000003,510000000444,
5,,Segment,1,5,Image 1,2,1,100000003,510000000452,
5,,Segment,1,4,Image 1,2,1,100000003,510000000454,
11,,Segment,1,3,Image 1,2,1,100000003,510000000464,
17,,Segment,1,2,Image 1,2,1,100000003,510000000479,
8,,Segment,1,1,Image 1,2,1,100000003,510000000484,
2,,Segment,1,0,Image 1,1,1,100000003,510000000497,
25,,Segment,1,17,Image 1,5,1,100000003,510000000519,
19,,Segment,1,16,Image 1,4,1,100000003,510000000524,
30,,Segment,1,6,Image 1,2,1,100000001,510000000575,
30,,Segment,1,5,Image 1,2,1,100000001,510000000617,
8,,Segment,1,4,Image 1,1,1,100000001,510000000622,
7,,Segment,1,3,Image 1,1,1,100000001,510000000624,
5,,Segment,1,2,Image 1,1,1,100000001,510000000645,
4,,Segment,1,1,Image 1,1,1,100000001,510000000649,
4,,Segment,1,0,Image 1,1,1,100000001,510000000671,
30,,Segment,1,6,Image 1,3,1,100000001,510000000680,
16,,Segment,1,2,Image 1,2,1,100000004,510000000721,
2,,Segment,1,1,Image 1,2,1,100000004,510000000727,
4,,Segment,1,0,Image 1,1,1,100000004,510000000749,
4,,Segment,1,2,Image 1,3,1,100000004,510000000771,
27,,Segment,1,8,Image 1,2,1,100000001,510000000854,
14,,Segment,1,7,Image 1,1,1,100000001,510000000863,
7,,Segment,1,5,Image 1,1,1,100000001,510000000901,
21,,Segment,1,8,Image 1,1,1,100000001,510000000904,
5,,Segment,1,7,Image 1,2,1,100000001,510000000908,
4,,Segment,1,6,Image 1,2,1,100000001,510000000917,
56,,Segment,1,3,Image 1,2,1,100000001,510000000951,
14,,Segment,1,6,Image 1,5,1,100000006,510000000980,
13,,Segment,1,5,Image 1,4,1,100000006,510000001021,
4,,Segment,1,4,Image 1,3,1,100000006,510000001023,
19,,Segment,1,3,Image 1,3,1,100000006,510000001028,
40,,Segment,1,2,Image 1,3,1,100000006,510000001038,
4,,Segment,1,1,Image 1,2,1,100000006,510000001052,
4,,Segment,1,0,Image 1,1,1,100000006,510000001058,
4,,Segment,1,6,Image 1,4,1,100000006,510000001068,
4,,Segment,1,4,Image 1,2,1,100000002,510000001101,
4,,Segment,1,3,Image 1,2,1,100000002,510000001104,
39,,Segment,1,2,Image 1,2,1,100000002,510000001129,
26,,Segment,1,1,Image 1,1,1,100000002,510000001144,
13,,Segment,1,0,Image 1,1,1,100000002,510000001148,
6,,Segment,1,3,Image 1,3,1,100000002,510000001190,
4,,Segment,1,4,Image 1,3,1,100000002,510000001193,
10,,Segment,1,10,Image 1,2,1,100000006,510000001213,
6,,Segment,1,8,Image 1,2,1,100000006,510000001219,
6,,Segment,1,6,Image 1,2,1,100000006,510000001226,
5,,Segment,1,5,Image 1,2,1,100000006,510000001228,
21,,Segment,1,4,Image 1,2,1,100000006,510000001262,
29,,Segment,1,3,Image 1,2,1,100000006,510000001276,
4,,Segment,1,10,Image 1,3,1,100000006,510000001290,
4,,Segment,1,9,Image 1,3,1,100000006,510000001295,
4,,Segment,1,6,Image 1,3,1,100000006,510000001302,
5,,Segment,1,5,Image 1,3,1,100000006,510000001308,
20,,Segment,1,7,Image 1,3,1,100000006,510000001311,
6,,Segment,1,8,Image 1,3,1,100000006,510000001313,
3,,Segment,1,4,Image 1,3,1,100000006,510000001315,
3,,Segment,1,5,Image 1,3,1,100000006,510000001320,
4,,Segment,1,4,Image 1,4,1,100000006,510000001326,
26,,Segment,1,2,Image 1,3,1,100000006,510000001329,
3,,Segment,1,5,Image 1,3,1,100000004,510000001362,
3,,Segment,1,3,Image 1,3,1,100000004,510000001387,
2,,Segment,1,2,Image 1,3,1,100000004,510000001400,
3,,Segment,1,1,Image 1,2,1,100000004,510000001404,
3,,Segment,1,0,Image 1,1,1,100000004,510000001406,
3,,Segment,1,5,Image 1,5,1,100000004,510000001435,
3,,Segment,1,4,Image 1,4,1,100000004,510000001446,
3,,Segment,1,5,Image 1,4,1,100000004,510000001448,
3,,Segment,1,5,Image 1,4,1,100000004,510000001455,
8,,Segment,1,10,Image 1,4,1,100000003,510000001505,
4,,Segment,1,9,Image 1,4,1,100000003,510000001519,
10,,Segment,1,8,Image 1,3,1,100000003,510000001534,
2,,Segment,1,10,Image 1,5,1,100000003,510000001541,
4,,Segment,1,1,Image 1,2,1,100000005,510000001550,
3,,Segment,1,0,Image 1,1,1,100000005,510000001583,
3,,Segment,1,1,Image 1,1,1,100000005,510000001605,
