
Spine Terminal Pt Intensity Center Ch=2 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
36,,Spine,2,0,Image 1,1,100000004,610000007133,
66,,Spine,2,1,Image 1,1,100000002,610000007137,
77,,Spine,2,0,Image 1,1,,610000007139,
75,,Spine,2,0,Image 1,1,,610000007148,
39,,Spine,2,0,Image 1,1,100000004,610000007153,
52,,Spine,2,0,Image 1,1,100000002,610000007159,
55,,Spine,2,0,Image 1,1,,610000007162,
39,,Spine,2,2,Image 1,1,100000001,610000007168,
46,,Spine,2,3,Image 1,1,100000002,610000007176,
48,,Spine,2,7,Image 1,1,100000001,610000007180,
52,,Spine,2,0,Image 1,1,100000002,610000007185,
74,,Spine,2,3,Image 1,1,100000002,610000007194,
44,,Spine,2,0,Image 1,1,100000004,610000007198,
102,,Spine,2,2,Image 1,1,,610000007201,
53,,Spine,2,0,Image 1,1,100000002,610000007206,
34,,Spine,2,4,Image 1,1,100000002,610000007208,
53,,Spine,2,0,Image 1,1,100000005,610000007211,
42,,Spine,2,0,Image 1,1,100000004,610000007215,
47,,Spine,2,0,Image 1,1,100000001,610000007217,
41,,Spine,2,1,Image 1,1,100000005,610000007219,
84,,Spine,2,3,Image 1,1,100000002,610000007221,
48,,Spine,2,5,Image 1,1,100000006,610000007226,
43,,Spine,2,0,Image 1,1,,610000007228,
45,,Spine,2,10,Image 1,1,100000006,610000007233,
53,,Spine,2,7,Image 1,1,100000001,610000007236,
36,,Spine,2,5,Image 1,1,100000002,610000007242,
51,,Spine,2,7,Image 1,1,100000001,610000007244,
60,,Spine,2,0,Image 1,1,100000004,610000007246,
64,,Spine,2,0,Image 1,1,,610000007248,
56,,Spine,2,7,Image 1,1,100000006,610000007255,
32,,Spine,2,6,Image 1,1,100000006,610000007258,
32,,Spine,2,5,Image 1,1,100000001,610000007261,
41,,Spine,2,3,Image 1,1,100000004,610000007265,
35,,Spine,2,1,Image 1,1,100000002,610000007267,
55,,Spine,2,12,Image 1,1,100000001,610000007269,
66,,Spine,2,1,Image 1,1,100000002,610000007271,
25,,Spine,2,5,Image 1,1,100000002,610000007277,
35,,Spine,2,2,Image 1,1,100000004,610000007281,
65,,Spine,2,3,Image 1,1,100000001,610000007286,
54,,Spine,2,1,Image 1,1,100000005,610000007288,
35,,Spine,2,1,Image 1,1,100000001,610000007291,
69,,Spine,2,1,Image 1,1,100000002,610000007294,
48,,Spine,2,8,Image 1,1,100000001,610000007296,
31,,Spine,2,0,Image 1,1,100000001,610000007298,
49,,Spine,2,2,Image 1,1,100000004,610000007300,
67,,Spine,2,1,Image 1,1,,610000007303,
67,,Spine,2,5,Image 1,1,100000006,610000007306,
66,,Spine,2,1,Image 1,1,100000006,610000007308,
46,,Spine,2,2,Image 1,1,100000004,610000007312,
59,,Spine,2,0,Image 1,1,,610000007315,
99,,Spine,2,0,Image 1,1,100000002,610000007320,
59,,Spine,2,0,Image 1,1,100000002,610000007322,
90,,Spine,2,2,Image 1,1,,610000007325,
109,,Spine,2,2,Image 1,1,,610000007330,
89,,Spine,2,1,Image 1,1,100000004,610000007337,
56,,Spine,2,0,Image 1,1,100000001,610000007341,
39,,Spine,2,4,Image 1,1,100000006,610000007347,
44,,Spine,2,11,Image 1,1,100000006,610000007351,
38,,Spine,2,2,Image 1,1,100000004,610000007353,
83,,Spine,2,2,Image 1,1,,610000007355,
72,,Spine,2,4,Image 1,1,100000001,610000007362,
27,,Spine,2,2,Image 1,1,100000002,610000007365,
50,,Spine,2,5,Image 1,1,100000004,610000007371,
83,,Spine,2,2,Image 1,1,100000004,610000007381,
50,,Spine,2,12,Image 1,1,100000001,610000007383,
49,,Spine,2,0,Image 1,1,100000001,610000007385,
47,,Spine,2,3,Image 1,1,100000002,610000007396,
76,,Spine,2,1,Image 1,1,100000002,610000007403,
82,,Spine,2,3,Image 1,1,100000002,610000007408,
42,,Spine,2,4,Image 1,1,100000001,610000007411,
89,,Spine,2,2,Image 1,1,,610000007415,
42,,Spine,2,1,Image 1,1,100000002,610000007419,
65,,Spine,2,3,Image 1,1,100000002,610000007425,
47,,Spine,2,0,Image 1,1,,610000007431,
71,,Spine,2,8,Image 1,1,100000006,610000007439,
62,,Spine,2,0,Image 1,1,,610000007441,
47,,Spine,2,1,Image 1,1,100000002,610000007449,
58,,Spine,2,0,Image 1,1,100000001,610000007451,
55,,Spine,2,0,Image 1,1,100000004,610000007454,
88,,Spine,2,0,Image 1,1,100000004,610000007459,
57,,Spine,2,1,Image 1,1,100000004,610000007461,
68,,Spine,2,1,Image 1,1,100000001,610000007465,
36,,Spine,2,0,Image 1,1,100000002,610000007475,
84,,Spine,2,1,Image 1,1,100000002,610000007479,
98,,Spine,2,2,Image 1,1,,610000007483,
97,,Spine,2,0,Image 1,1,,610000007494,
55,,Spine,2,0,Image 1,1,100000002,610000007504,
60,,Spine,2,2,Image 1,1,100000002,610000007506,
80,,Spine,2,0,Image 1,1,,610000007508,
44,,Spine,2,5,Image 1,1,100000001,610000007515,
49,,Spine,2,2,Image 1,1,100000002,610000007519,
75,,Spine,2,6,Image 1,1,100000001,610000007522,
75,,Spine,2,2,Image 1,1,100000002,610000007534,
133,,Spine,2,3,Image 1,1,100000002,610000007551,
64,,Spine,2,2,Image 1,1,100000004,610000007556,
58,,Spine,2,1,Image 1,1,100000002,610000007559,
70,,Spine,2,5,Image 1,1,100000006,610000007566,
61,,Spine,2,9,Image 1,1,100000001,610000007569,
104,,Spine,2,2,Image 1,1,100000006,610000007589,
121,,Spine,2,3,Image 1,1,100000002,610000007599,
126,,Spine,2,3,Image 1,1,100000002,610000007607,
84,,Spine,2,1,Image 1,1,100000002,610000007626,
118,,Spine,2,0,Image 1,1,100000002,610000007653,
86,,Spine,2,2,Image 1,1,100000002,610000007677,
112,,Spine,2,3,Image 1,1,100000006,610000007687,
35,,Spine,2,4,Image 1,1,,610000007941,
31,,Spine,2,6,Image 1,1,,610000007941,
73,,Spine,2,1,Image 1,1,,610000007941,
67,,Spine,2,2,Image 1,1,,610000007941,
61,,Spine,2,0,Image 1,1,,610000007941,
39,,Spine,2,3,Image 1,1,,610000007942,
33,,Spine,2,6,Image 1,1,,610000007942,
73,,Spine,2,1,Image 1,1,,610000007942,
64,,Spine,2,2,Image 1,1,,610000007942,
45,,Spine,2,0,Image 1,1,,610000007942,
63,,Spine,2,10,Image 1,1,,610000007943,
36,,Spine,2,1,Image 1,1,,610000007943,
79,,Spine,2,2,Image 1,1,,610000007943,
48,,Spine,2,0,Image 1,1,,610000007943,
37,,Spine,2,14,Image 1,1,,610000007944,
86,,Spine,2,1,Image 1,1,,610000007944,
66,,Spine,2,2,Image 1,1,,610000007944,
38,,Spine,2,0,Image 1,1,,610000007944,
61,,Spine,2,16,Image 1,1,,610000007945,
100,,Spine,2,1,Image 1,1,,610000007945,
48,,Spine,2,2,Image 1,1,,610000007945,
35,,Spine,2,0,Image 1,1,,610000007945,
87,,Spine,2,3,Image 1,1,,610000007946,
48,,Spine,2,1,Image 1,1,,610000007946,
79,,Spine,2,2,Image 1,1,,610000007946,
138,,Spine,2,3,Image 1,1,,610000007947,
39,,Spine,2,1,Image 1,1,,610000007947,
25,,Spine,2,2,Image 1,1,,610000007947,
34,,Spine,2,10,Image 1,1,,610000007948,
65,,Spine,2,3,Image 1,1,,610000007948,
44,,Spine,2,2,Image 1,1,,610000007948,
45,,Spine,2,0,Image 1,1,,610000007948,
76,,Spine,2,3,Image 1,1,,610000007949,
59,,Spine,2,6,Image 1,1,,610000007949,
52,,Spine,2,1,Image 1,1,,610000007949,
53,,Spine,2,3,Image 1,1,,610000007950,
63,,Spine,2,0,Image 1,1,,610000007950,
32,,Spine,2,9,Image 1,1,,610000007951,
59,,Spine,2,3,Image 1,1,,610000007951,
54,,Spine,2,14,Image 1,1,,610000007951,
79,,Spine,2,2,Image 1,1,,610000007951,
35,,Spine,2,12,Image 1,1,,610000007952,
29,,Spine,2,4,Image 1,1,,610000007952,
40,,Spine,2,13,Image 1,1,,610000007952,
63,,Spine,2,2,Image 1,1,,610000007952,
71,,Spine,2,12,Image 1,1,,610000007953,
60,,Spine,2,1,Image 1,1,,610000007953,
97,,Spine,2,13,Image 1,1,,610000007953,
85,,Spine,2,2,Image 1,1,,610000007953,
46,,Spine,2,11,Image 1,1,,610000007954,
80,,Spine,2,8,Image 1,1,,610000007954,
67,,Spine,2,1,Image 1,1,,610000007954,
48,,Spine,2,2,Image 1,1,,610000007954,
72,,Spine,2,5,Image 1,1,,610000007955,
63,,Spine,2,12,Image 1,1,,610000007955,
90,,Spine,2,11,Image 1,1,,610000007955,
55,,Spine,2,1,Image 1,1,,610000007955,
43,,Spine,2,5,Image 1,1,,610000007956,
128,,Spine,2,10,Image 1,1,,610000007956,
47,,Spine,2,3,Image 1,1,,610000007956,
53,,Spine,2,11,Image 1,1,,610000007957,
49,,Spine,2,3,Image 1,1,,610000007957,
27,,Spine,2,8,Image 1,1,,610000007957,
69,,Spine,2,2,Image 1,1,,610000007957,
52,,Spine,2,5,Image 1,1,,610000007958,
110,,Spine,2,1,Image 1,1,,610000007958,
58,,Spine,2,2,Image 1,1,,610000007958,
59,,Spine,2,5,Image 1,1,,610000007959,
95,,Spine,2,1,Image 1,1,,610000007959,
50,,Spine,2,2,Image 1,1,,610000007959,
93,,Spine,2,4,Image 1,1,,610000007960,
32,,Spine,2,6,Image 1,1,,610000007960,
75,,Spine,2,1,Image 1,1,,610000007960,
65,,Spine,2,5,Image 1,1,,610000007961,
51,,Spine,2,6,Image 1,1,,610000007961,
104,,Spine,2,0,Image 1,1,,610000007961,
49,,Spine,2,7,Image 1,1,,610000007962,
40,,Spine,2,4,Image 1,1,,610000007962,
73,,Spine,2,0,Image 1,1,,610000007962,
49,,Spine,2,4,Image 1,1,,610000007963,
36,,Spine,2,8,Image 1,1,,610000007963,
77,,Spine,2,0,Image 1,1,,610000007963,
102,,Spine,2,4,Image 1,1,,610000007964,
67,,Spine,2,2,Image 1,1,,610000007964,
83,,Spine,2,0,Image 1,1,,610000007964,
80,,Spine,2,4,Image 1,1,,610000007965,
46,,Spine,2,2,Image 1,1,,610000007965,
71,,Spine,2,0,Image 1,1,,610000007965,
95,,Spine,2,3,Image 1,1,,610000007966,
54,,Spine,2,1,Image 1,1,,610000007966,
102,,Spine,2,0,Image 1,1,,610000007966,
73,,Spine,2,4,Image 1,1,,610000007967,
93,,Spine,2,3,Image 1,1,,610000007967,
38,,Spine,2,1,Image 1,1,,610000007967,
68,,Spine,2,5,Image 1,1,,610000007968,
52,,Spine,2,3,Image 1,1,,610000007968,
53,,Spine,2,1,Image 1,1,,610000007968,
98,,Spine,2,2,Image 1,1,,610000007968,
56,,Spine,2,9,Image 1,1,,610000007969,
66,,Spine,2,3,Image 1,1,,610000007969,
75,,Spine,2,1,Image 1,1,,610000007969,
53,,Spine,2,2,Image 1,1,,610000007969,
72,,Spine,2,9,Image 1,1,,610000007970,
45,,Spine,2,3,Image 1,1,,610000007970,
45,,Spine,2,2,Image 1,1,,610000007970,
40,,Spine,2,11,Image 1,1,,610000007971,
37,,Spine,2,4,Image 1,1,,610000007971,
169,,Spine,2,3,Image 1,1,,610000007971,
48,,Spine,2,2,Image 1,1,,610000007971,
36,,Spine,2,4,Image 1,1,,610000007972,
52,,Spine,2,3,Image 1,1,,610000007972,
84,,Spine,2,2,Image 1,1,,610000007972,
62,,Spine,2,0,Image 1,1,,610000007972,
74,,Spine,2,5,Image 1,1,,610000007973,
61,,Spine,2,8,Image 1,1,,610000007973,
102,,Spine,2,2,Image 1,1,,610000007973,
51,,Spine,2,0,Image 1,1,,610000007973,
22,,Spine,2,5,Image 1,1,,610000007974,
102,,Spine,2,7,Image 1,1,,610000007974,
107,,Spine,2,2,Image 1,1,,610000007974,
44,,Spine,2,0,Image 1,1,,610000007974,
31,,Spine,2,7,Image 1,1,,610000007975,
122,,Spine,2,6,Image 1,1,,610000007975,
50,,Spine,2,0,Image 1,1,,610000007975,
42,,Spine,2,5,Image 1,1,,610000007976,
43,,Spine,2,1,Image 1,1,,610000007976,
39,,Spine,2,5,Image 1,1,,610000007977,
66,,Spine,2,1,Image 1,1,,610000007977,
97,,Spine,2,0,Image 1,1,,610000007977,
73,,Spine,2,7,Image 1,1,,610000007978,
106,,Spine,2,1,Image 1,1,,610000007978,
74,,Spine,2,0,Image 1,1,,610000007978,
25,,Spine,2,7,Image 1,1,,610000007979,
46,,Spine,2,1,Image 1,1,,610000007979,
42,,Spine,2,0,Image 1,1,,610000007979,
64,,Spine,2,8,Image 1,1,,610000007980,
37,,Spine,2,1,Image 1,1,,610000007980,
42,,Spine,2,0,Image 1,1,,610000007980,
75,,Spine,2,8,Image 1,1,,610000007981,
66,,Spine,2,0,Image 1,1,,610000007981,
46,,Spine,2,6,Image 1,1,,610000007982,
63,,Spine,2,0,Image 1,1,,610000007982,
39,,Spine,2,3,Image 1,1,,610000007983,
84,,Spine,2,0,Image 1,1,,610000007983,
53,,Spine,2,4,Image 1,1,,610000007984,
99,,Spine,2,0,Image 1,1,,610000007984,
72,,Spine,2,3,Image 1,1,,610000007985,
73,,Spine,2,0,Image 1,1,,610000007985,
108,,Spine,2,2,Image 1,1,,610000007986,
100,,Spine,2,0,Image 1,1,,610000007986,
77,,Spine,2,2,Image 1,1,,610000007987,
57,,Spine,2,0,Image 1,1,,610000007987,
81,,Spine,2,2,Image 1,1,,610000007988,
68,,Spine,2,0,Image 1,1,,610000007988,
36,,Spine,2,5,Image 1,1,,610000007989,
56,,Spine,2,0,Image 1,1,,610000007989,
76,,Spine,2,0,Image 1,1,,610000007990,
35,,Spine,2,0,Image 1,1,,610000007991,
57,,Spine,2,0,Image 1,1,,610000007992,
55,,Spine,2,0,Image 1,1,,610000007993,
69,,Spine,2,0,Image 1,1,,610000007994,
80,,Spine,2,0,Image 1,1,,610000007995,
