
Spine Center Intensity StdDev Ch=2 Img=1
 ==================== 
Spine Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
25.3207,,Spine,2,3,Image 1,3,1,100000002,610000006820,
14.4154,,Spine,2,0,Image 1,1,1,100000006,610000006838,
14.3592,,Spine,2,10,Image 1,3,1,100000003,610000006841,
7.49583,,Spine,2,10,Image 1,3,1,100000003,610000006844,
12.9596,,Spine,2,1,Image 1,2,1,100000002,610000006852,
12.9615,,Spine,2,1,Image 1,2,1,100000002,610000006858,
15.4033,,Spine,2,0,Image 1,1,1,100000006,610000006873,
15.0414,,Spine,2,1,Image 1,2,1,100000002,610000006879,
16.8885,,Spine,2,0,Image 1,1,1,100000006,610000006891,
12.1909,,Spine,2,3,Image 1,3,1,100000001,610000006899,
22.3652,,Spine,2,0,Image 1,1,1,100000001,610000006906,
8.57645,,Spine,2,5,Image 1,2,1,100000001,610000006908,
18.5388,,Spine,2,0,Image 1,1,1,100000006,610000006919,
5.40255,,Spine,2,4,Image 1,1,1,100000002,610000006922,
14.2428,,Spine,2,1,Image 1,1,1,100000004,610000006928,
17.7471,,Spine,2,3,Image 1,3,1,100000002,610000006932,
12.8623,,Spine,2,1,Image 1,2,1,100000002,610000006936,
10.562,,Spine,2,12,Image 1,7,1,100000006,610000006941,
18.2939,,Spine,2,0,Image 1,1,1,100000002,610000006950,
17.9327,,Spine,2,1,Image 1,1,1,100000004,610000006955,
18.5472,,Spine,2,11,Image 1,3,1,100000002,610000006957,
6.25611,,Spine,2,0,Image 1,1,1,100000006,610000006963,
14.6287,,Spine,2,1,Image 1,1,1,100000004,610000006969,
9.51315,,Spine,2,6,Image 1,3,1,100000001,610000006972,
15.5349,,Spine,2,0,Image 1,1,1,100000002,610000006978,
12.3548,,Spine,2,0,Image 1,1,1,100000001,610000006983,
6.76461,,Spine,2,10,Image 1,5,1,100000003,610000006988,
10.4384,,Spine,2,2,Image 1,3,1,100000004,610000006992,
5.40833,,Spine,2,10,Image 1,5,1,100000003,610000006996,
2.16025,,Spine,2,0,Image 1,1,1,100000005,610000007000,
7.11805,,Spine,2,8,Image 1,3,1,100000001,610000007002,
25.4792,,Spine,2,1,Image 1,1,1,100000004,610000007005,
11.1865,,Spine,2,2,Image 1,2,1,100000004,610000007010,
26.8224,,Spine,2,2,Image 1,1,1,100000002,610000007014,
15.3701,,Spine,2,1,Image 1,1,1,100000004,610000007018,
8.80656,,Spine,2,0,Image 1,1,1,100000001,610000007021,
24.0117,,Spine,2,0,Image 1,1,1,100000004,610000007025,
6.18385,,Spine,2,0,Image 1,1,1,100000006,610000007030,
12.2474,,Spine,2,2,Image 1,2,1,100000004,610000007032,
21.3073,,Spine,2,4,Image 1,1,1,100000002,610000007036,
3.29983,,Spine,2,1,Image 1,2,1,100000004,610000007038,
8.65384,,Spine,2,1,Image 1,1,1,100000005,610000007040,
22.2657,,Spine,2,3,Image 1,3,1,100000002,610000007044,
42.8978,,Spine,2,8,Image 1,4,1,100000001,610000007046,
4.32049,,Spine,2,0,Image 1,1,1,100000006,610000007049,
9.62635,,Spine,2,5,Image 1,2,1,100000002,610000007051,
21.5116,,Spine,2,3,Image 1,2,1,100000001,610000007054,
16.68,,Spine,2,7,Image 1,3,1,100000001,610000007056,
19.6733,,Spine,2,1,Image 1,2,1,100000004,610000007061,
6.74537,,Spine,2,0,Image 1,1,1,100000001,610000007065,
6.0531,,Spine,2,0,Image 1,1,1,100000006,610000007070,
11.1305,,Spine,2,0,Image 1,1,1,100000002,610000007076,
9.46338,,Spine,2,0,Image 1,1,1,100000006,610000007079,
