
Spine Part Min Diameter Head
 ==================== 
Spine Part Min Diameter Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.416667,µm,Spine,Spine Part Min Diameter,16,5,1,100000003,610000006996,
2.5,µm,Spine,Spine Part Min Diameter,0,1,1,100000005,610000007000,
0.416667,µm,Spine,Spine Part Min Diameter,8,3,1,100000001,610000007002,
0.455466,µm,Spine,Spine Part Min Diameter,1,1,1,100000004,610000007005,
0.512293,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007010,
0.448873,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000007014,
0.547261,µm,Spine,Spine Part Min Diameter,1,1,1,100000004,610000007018,
0.557183,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007021,
0.416667,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007025,
0.438857,µm,Spine,Spine Part Min Diameter,0,1,1,100000006,610000007030,
1.01653,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007032,
0.589633,µm,Spine,Spine Part Min Diameter,4,1,1,100000002,610000007036,
0.416667,µm,Spine,Spine Part Min Diameter,1,2,1,100000004,610000007038,
0.51585,µm,Spine,Spine Part Min Diameter,1,1,1,100000005,610000007040,
0.416667,µm,Spine,Spine Part Min Diameter,3,3,1,100000002,610000007044,
0.736779,µm,Spine,Spine Part Min Diameter,8,4,1,100000001,610000007046,
0.860388,µm,Spine,Spine Part Min Diameter,0,1,1,100000006,610000007049,
0.961866,µm,Spine,Spine Part Min Diameter,5,2,1,100000002,610000007051,
0.593266,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000007054,
0.459403,µm,Spine,Spine Part Min Diameter,7,3,1,100000001,610000007056,
2.05889,µm,Spine,Spine Part Min Diameter,2,1,1,100000004,610000007061,
0.416667,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007065,
0.416667,µm,Spine,Spine Part Min Diameter,0,1,1,100000006,610000007070,
1.38984,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007076,
0.833333,µm,Spine,Spine Part Min Diameter,0,1,1,100000006,610000007079,
0.416667,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007083,
0.587961,µm,Spine,Spine Part Min Diameter,7,4,1,100000001,610000007085,
0.416667,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007088,
0.547261,µm,Spine,Spine Part Min Diameter,1,1,1,100000004,610000007091,
0.704854,µm,Spine,Spine Part Min Diameter,0,1,1,100000006,610000007094,
0.628902,µm,Spine,Spine Part Min Diameter,10,4,1,100000003,610000007100,
0.697157,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007103,
0.573123,µm,Spine,Spine Part Min Diameter,10,2,1,100000006,610000007105,
0.435123,µm,Spine,Spine Part Min Diameter,5,3,1,100000004,610000007108,
0.625,µm,Spine,Spine Part Min Diameter,8,4,1,100000001,610000007110,
0.649414,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000007112,
0.473699,µm,Spine,Spine Part Min Diameter,3,1,1,100000001,610000007115,
0.416667,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007119,
0.668039,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007121,
0.469531,µm,Spine,Spine Part Min Diameter,0,1,1,100000006,610000007124,
0.562509,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000007127,
0.438857,µm,Spine,Spine Part Min Diameter,0,1,1,100000006,610000007130,
0.625,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007133,
0.612904,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000007137,
0.505729,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007146,
0.505729,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007151,
0.625,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007153,
0.738081,µm,Spine,Spine Part Min Diameter,0,1,1,100000006,610000007156,
0.845289,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007159,
0.511357,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007165,
0.625,µm,Spine,Spine Part Min Diameter,2,2,1,100000001,610000007168,
0.416667,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000007176,
0.69774,µm,Spine,Spine Part Min Diameter,7,3,1,100000001,610000007180,
1.0263,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007185,
0.454761,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000007194,
0.538973,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007198,
1.99247,µm,Spine,Spine Part Min Diameter,2,1,1,100000004,610000007204,
0.416667,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007206,
0.416667,µm,Spine,Spine Part Min Diameter,4,1,1,100000002,610000007208,
0.702713,µm,Spine,Spine Part Min Diameter,0,1,1,100000005,610000007211,
0.625,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007215,
0.416667,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007217,
0.790172,µm,Spine,Spine Part Min Diameter,1,1,1,100000005,610000007219,
1.04167,µm,Spine,Spine Part Min Diameter,3,3,1,100000002,610000007221,
0.530599,µm,Spine,Spine Part Min Diameter,5,4,1,100000006,610000007226,
0.423019,µm,Spine,Spine Part Min Diameter,0,1,1,100000006,610000007229,
0.523013,µm,Spine,Spine Part Min Diameter,10,2,1,100000006,610000007233,
0.701307,µm,Spine,Spine Part Min Diameter,7,2,1,100000001,610000007236,
0.417195,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007238,
0.416667,µm,Spine,Spine Part Min Diameter,0,1,1,100000006,610000007240,
0.814616,µm,Spine,Spine Part Min Diameter,5,2,1,100000002,610000007242,
0.723165,µm,Spine,Spine Part Min Diameter,7,4,1,100000001,610000007244,
1.14678,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007246,
1.38984,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007251,
0.691195,µm,Spine,Spine Part Min Diameter,7,4,1,100000006,610000007255,
0.833333,µm,Spine,Spine Part Min Diameter,6,3,1,100000006,610000007258,
0.587598,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000007261,
0.469399,µm,Spine,Spine Part Min Diameter,3,2,1,100000004,610000007265,
0.660562,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000007267,
0.769154,µm,Spine,Spine Part Min Diameter,12,1,1,100000001,610000007269,
0.618847,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000007271,
0.439453,µm,Spine,Spine Part Min Diameter,0,1,1,100000006,610000007273,
1.23417,µm,Spine,Spine Part Min Diameter,0,1,1,100000006,610000007275,
0.833333,µm,Spine,Spine Part Min Diameter,5,2,1,100000002,610000007277,
0.737349,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007281,
0.439453,µm,Spine,Spine Part Min Diameter,0,1,1,100000006,610000007284,
0.865634,µm,Spine,Spine Part Min Diameter,3,3,1,100000001,610000007286,
0.517007,µm,Spine,Spine Part Min Diameter,1,1,1,100000005,610000007288,
0.416667,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000007291,
0.833333,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000007294,
0.441436,µm,Spine,Spine Part Min Diameter,8,3,1,100000001,610000007296,
0.625,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007298,
0.851026,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007300,
1.46468,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000007304,
0.416667,µm,Spine,Spine Part Min Diameter,5,2,1,100000006,610000007306,
1.59943,µm,Spine,Spine Part Min Diameter,1,1,1,100000006,610000007308,
1.3168,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007312,
0.494778,µm,Spine,Spine Part Min Diameter,0,1,1,100000006,610000007316,
1.03088,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007320,
0.480007,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007322,
1.40458,µm,Spine,Spine Part Min Diameter,2,1,1,100000004,610000007326,
2.54197,µm,Spine,Spine Part Min Diameter,2,1,1,100000004,610000007332,
0.710964,µm,Spine,Spine Part Min Diameter,1,1,1,100000004,610000007337,
0.416667,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007341,
0.56452,µm,Spine,Spine Part Min Diameter,4,3,1,100000006,610000007347,
0.450959,µm,Spine,Spine Part Min Diameter,11,6,1,100000006,610000007351,
0.416667,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007353,
0.881245,µm,Spine,Spine Part Min Diameter,2,1,1,100000004,610000007356,
0.517253,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007359,
0.511305,µm,Spine,Spine Part Min Diameter,4,1,1,100000001,610000007362,
0.625,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000007365,
0.416667,µm,Spine,Spine Part Min Diameter,0,1,1,100000006,610000007368,
1.3056,µm,Spine,Spine Part Min Diameter,5,3,1,100000004,610000007371,
0.423019,µm,Spine,Spine Part Min Diameter,0,1,1,100000006,610000007375,
0.488461,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007378,
0.625,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007381,
1.09375,µm,Spine,Spine Part Min Diameter,12,1,1,100000001,610000007383,
1.32161,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007385,
0.839656,µm,Spine,Spine Part Min Diameter,0,1,1,100000006,610000007390,
0.625,µm,Spine,Spine Part Min Diameter,3,1,1,100000002,610000007396,
0.8903,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000007403,
0.596235,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000007408,
0.833333,µm,Spine,Spine Part Min Diameter,4,1,1,100000001,610000007411,
2.13008,µm,Spine,Spine Part Min Diameter,2,1,1,100000004,610000007417,
0.622332,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000007419,
0.608496,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000007425,
1.45833,µm,Spine,Spine Part Min Diameter,2,1,1,100000004,610000007429,
1.06958,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007432,
1.78588,µm,Spine,Spine Part Min Diameter,2,1,1,100000004,610000007436,
0.625,µm,Spine,Spine Part Min Diameter,8,3,1,100000006,610000007439,
1.44231,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007443,
0.756655,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007446,
0.576134,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000007449,
0.61372,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007451,
0.429688,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007454,
0.416667,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007459,
0.921021,µm,Spine,Spine Part Min Diameter,1,1,1,100000004,610000007461,
0.87856,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000007465,
0.420022,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007470,
0.520833,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007475,
0.833333,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000007479,
2.54197,µm,Spine,Spine Part Min Diameter,2,1,1,100000004,610000007485,
1.40079,µm,Spine,Spine Part Min Diameter,0,1,1,100000006,610000007492,
1.05262,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007495,
0.416667,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007504,
0.833333,µm,Spine,Spine Part Min Diameter,2,3,1,100000002,610000007506,
3.35986,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007510,
0.904948,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007513,
0.963228,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000007515,
0.833333,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000007519,
0.928904,µm,Spine,Spine Part Min Diameter,6,2,1,100000001,610000007522,
0.753532,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007528,
1.25263,µm,Spine,Spine Part Min Diameter,2,1,1,100000004,610000007530,
0.625,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000007534,
1.0539,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000007551,
1.67251,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007553,
0.416667,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007556,
0.509427,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000007559,
1.85215,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007564,
0.487721,µm,Spine,Spine Part Min Diameter,5,4,1,100000006,610000007566,
1.33618,µm,Spine,Spine Part Min Diameter,9,3,1,100000001,610000007569,
0.790875,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007573,
1.15173,µm,Spine,Spine Part Min Diameter,2,1,1,100000004,610000007581,
1.11151,µm,Spine,Spine Part Min Diameter,2,2,1,100000006,610000007589,
1.15367,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000007599,
1.04234,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000007607,
1.33693,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007615,
0.563942,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007620,
0.713413,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000007626,
1.95737,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007645,
1.10026,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007653,
1.1656,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000007677,
0.870738,µm,Spine,Spine Part Min Diameter,3,3,1,100000006,610000007687,
0.73642,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000007708,
0.748055,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007709,
1.27279,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007710,
1.26302,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007711,
0.563491,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007712,
1.22281,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000007713,
0.657461,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000007720,
0.734391,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000007721,
1.12712,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000007722,
0.467315,µm,Spine,Spine Part Min Diameter,3,3,1,100000001,610000007723,
1.65806,µm,Spine,Spine Part Min Diameter,2,2,1,100000001,610000007724,
0.592448,µm,Spine,Spine Part Min Diameter,2,3,1,100000001,610000007725,
0.46875,µm,Spine,Spine Part Min Diameter,2,3,1,100000001,610000007726,
0.77474,µm,Spine,Spine Part Min Diameter,2,3,1,100000001,610000007727,
1.20623,µm,Spine,Spine Part Min Diameter,2,3,1,100000001,610000007728,
0.976541,µm,Spine,Spine Part Min Diameter,7,3,1,100000001,610000007729,
1.28408,µm,Spine,Spine Part Min Diameter,5,2,1,100000001,610000007730,
0.774763,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000007731,
1.14583,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000007732,
1.08783,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000007735,
1.875,µm,Spine,Spine Part Min Diameter,2,2,1,100000001,610000007736,
1.93441,µm,Spine,Spine Part Min Diameter,2,2,1,100000001,610000007737,
0.716553,µm,Spine,Spine Part Min Diameter,7,2,1,100000001,610000007738,
0.916744,µm,Spine,Spine Part Min Diameter,7,2,1,100000001,610000007739,
0.989583,µm,Spine,Spine Part Min Diameter,8,5,1,100000001,610000007740,
0.480733,µm,Spine,Spine Part Min Diameter,8,5,1,100000001,610000007741,
0.709072,µm,Spine,Spine Part Min Diameter,6,3,1,100000001,610000007742,
0.70638,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000007743,
0.933199,µm,Spine,Spine Part Min Diameter,4,1,1,100000001,610000007744,
1.48333,µm,Spine,Spine Part Min Diameter,3,1,1,100000001,610000007745,
1.88069,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000007746,
0.854456,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000007747,
0.655649,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000007748,
0.468323,µm,Spine,Spine Part Min Diameter,8,3,1,100000001,610000007751,
0.893682,µm,Spine,Spine Part Min Diameter,7,4,1,100000001,610000007752,
0.757713,µm,Spine,Spine Part Min Diameter,6,3,1,100000001,610000007753,
0.448327,µm,Spine,Spine Part Min Diameter,6,3,1,100000001,610000007754,
1.27958,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000007755,
0.677594,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000007756,
0.625,µm,Spine,Spine Part Min Diameter,14,2,1,100000001,610000007757,
0.870174,µm,Spine,Spine Part Min Diameter,13,2,1,100000001,610000007758,
1.02772,µm,Spine,Spine Part Min Diameter,13,1,1,100000001,610000007759,
1.09701,µm,Spine,Spine Part Min Diameter,8,1,1,100000001,610000007760,
0.777995,µm,Spine,Spine Part Min Diameter,12,5,1,100000001,610000007761,
0.943499,µm,Spine,Spine Part Min Diameter,10,4,1,100000001,610000007762,
2.08333,µm,Spine,Spine Part Min Diameter,8,2,1,100000001,610000007763,
0.729167,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007764,
0.442708,µm,Spine,Spine Part Min Diameter,4,4,1,100000001,610000007772,
0.480553,µm,Spine,Spine Part Min Diameter,3,3,1,100000001,610000007773,
0.922274,µm,Spine,Spine Part Min Diameter,3,3,1,100000001,610000007774,
0.77935,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000007775,
0.654665,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000007776,
0.558004,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000007777,
0.625,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007778,
1.92342,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007779,
0.494792,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000007785,
0.886117,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000007786,
1.02781,µm,Spine,Spine Part Min Diameter,3,3,1,100000002,610000007787,
0.691009,µm,Spine,Spine Part Min Diameter,3,3,1,100000002,610000007788,
0.923145,µm,Spine,Spine Part Min Diameter,3,3,1,100000002,610000007789,
0.416667,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000007790,
0.491058,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000007791,
1.68723,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000007792,
2.51302,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000007793,
1.64484,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000007794,
1.12427,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000007795,
0.625,µm,Spine,Spine Part Min Diameter,2,3,1,100000002,610000007796,
0.923593,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000007797,
1.29562,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000007799,
1.81513,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007800,
0.416667,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007801,
0.568904,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007802,
1.62963,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007803,
0.891418,µm,Spine,Spine Part Min Diameter,6,2,1,100000002,610000007804,
1.3649,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000007805,
1.28993,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000007806,
0.726231,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000007807,
0.533854,µm,Spine,Spine Part Min Diameter,11,3,1,100000002,610000007808,
0.758838,µm,Spine,Spine Part Min Diameter,9,2,1,100000002,610000007809,
0.807974,µm,Spine,Spine Part Min Diameter,9,2,1,100000002,610000007810,
0.625,µm,Spine,Spine Part Min Diameter,5,2,1,100000002,610000007811,
0.78561,µm,Spine,Spine Part Min Diameter,4,1,1,100000002,610000007812,
0.625,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000007813,
0.416667,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000007814,
1.15775,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000007815,
0.61833,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007816,
1.32363,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007817,
1.18149,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007818,
0.807631,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007819,
1.75649,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000007820,
0.683907,µm,Spine,Spine Part Min Diameter,5,2,1,100000002,610000007823,
1.35052,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000007824,
0.918893,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000007825,
0.737198,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000007826,
0.988812,µm,Spine,Spine Part Min Diameter,16,5,1,100000003,610000007833,
1.00179,µm,Spine,Spine Part Min Diameter,14,4,1,100000003,610000007834,
1.23047,µm,Spine,Spine Part Min Diameter,10,5,1,100000003,610000007835,
0.852006,µm,Spine,Spine Part Min Diameter,6,3,1,100000003,610000007836,
0.729167,µm,Spine,Spine Part Min Diameter,6,3,1,100000003,610000007837,
1.15493,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007839,
1.2038,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007840,
0.902466,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007841,
1.30712,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007842,
0.833333,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007843,
0.679236,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007844,
0.747465,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007845,
1.24103,µm,Spine,Spine Part Min Diameter,5,3,1,100000004,610000007848,
0.870285,µm,Spine,Spine Part Min Diameter,2,3,1,100000004,610000007849,
1.01776,µm,Spine,Spine Part Min Diameter,3,3,1,100000004,610000007850,
1.1088,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007851,
1.02427,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007852,
1.46655,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007853,
1.21098,µm,Spine,Spine Part Min Diameter,1,2,1,100000004,610000007854,
1.10532,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007855,
0.771524,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007856,
0.747658,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007857,
0.760514,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007859,
0.833333,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007860,
1.40223,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007861,
0.416667,µm,Spine,Spine Part Min Diameter,3,1,1,100000004,610000007862,
1.16087,µm,Spine,Spine Part Min Diameter,2,1,1,100000004,610000007864,
1.34476,µm,Spine,Spine Part Min Diameter,1,1,1,100000004,610000007865,
0.652669,µm,Spine,Spine Part Min Diameter,1,2,1,100000004,610000007866,
1.44571,µm,Spine,Spine Part Min Diameter,1,1,1,100000004,610000007867,
0.528971,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000007868,
0.833333,µm,Spine,Spine Part Min Diameter,4,2,1,100000004,610000007871,
0.889633,µm,Spine,Spine Part Min Diameter,2,2,1,100000004,610000007872,
0.788991,µm,Spine,Spine Part Min Diameter,3,1,1,100000004,610000007873,
1.05976,µm,Spine,Spine Part Min Diameter,2,1,1,100000004,610000007874,
1.17118,µm,Spine,Spine Part Min Diameter,0,1,1,100000005,610000007875,
0.416667,µm,Spine,Spine Part Min Diameter,11,8,1,100000006,610000007883,
1.26302,µm,Spine,Spine Part Min Diameter,10,7,1,100000006,610000007884,
0.416667,µm,Spine,Spine Part Min Diameter,12,6,1,100000006,610000007885,
0.517026,µm,Spine,Spine Part Min Diameter,12,6,1,100000006,610000007886,
1.20093,µm,Spine,Spine Part Min Diameter,11,6,1,100000006,610000007887,
1.06746,µm,Spine,Spine Part Min Diameter,11,6,1,100000006,610000007888,
0.494792,µm,Spine,Spine Part Min Diameter,9,6,1,100000006,610000007889,
0.625,µm,Spine,Spine Part Min Diameter,10,3,1,100000006,610000007890,
0.844735,µm,Spine,Spine Part Min Diameter,6,2,1,100000006,610000007891,
0.46875,µm,Spine,Spine Part Min Diameter,3,2,1,100000006,610000007892,
0.833333,µm,Spine,Spine Part Min Diameter,1,2,1,100000006,610000007893,
1.92789,µm,Spine,Spine Part Min Diameter,1,2,1,100000006,610000007894,
1.07343,µm,Spine,Spine Part Min Diameter,1,2,1,100000006,610000007895,
1.33228,µm,Spine,Spine Part Min Diameter,1,2,1,100000006,610000007896,
0.97455,µm,Spine,Spine Part Min Diameter,1,1,1,100000006,610000007897,
0.751139,µm,Spine,Spine Part Min Diameter,1,1,1,100000006,610000007898,
