
Spine Number of Voxel Ch=1 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
145,,Spine,1,7,Image 1,3,1,100000001,610000007056,
578,,Spine,1,1,Image 1,2,1,100000004,610000007061,
20,,Spine,1,0,Image 1,1,1,100000001,610000007065,
31,,Spine,1,0,Image 1,1,1,100000006,610000007070,
305,,Spine,1,0,Image 1,1,1,100000002,610000007076,
246,,Spine,1,0,Image 1,1,1,100000006,610000007079,
15,,Spine,1,0,Image 1,1,1,100000002,610000007083,
251,,Spine,1,7,Image 1,4,1,100000001,610000007085,
81,,Spine,1,0,Image 1,1,1,100000004,610000007088,
96,,Spine,1,1,Image 1,1,1,100000004,610000007091,
39,,Spine,1,0,Image 1,1,1,100000006,610000007094,
140,,Spine,1,10,Image 1,4,1,100000003,610000007100,
139,,Spine,1,0,Image 1,1,1,100000004,610000007103,
141,,Spine,1,10,Image 1,2,1,100000006,610000007105,
97,,Spine,1,5,Image 1,3,1,100000004,610000007108,
123,,Spine,1,8,Image 1,4,1,100000001,610000007110,
40,,Spine,1,1,Image 1,1,1,100000000,610000007112,
164,,Spine,1,3,Image 1,1,1,100000001,610000007115,
15,,Spine,1,0,Image 1,1,1,100000002,610000007119,
151,,Spine,1,0,Image 1,1,1,100000002,610000007121,
39,,Spine,1,0,Image 1,1,1,100000006,610000007124,
134,,Spine,1,1,Image 1,1,1,100000002,610000007127,
20,,Spine,1,0,Image 1,1,1,100000006,610000007130,
171,,Spine,1,0,Image 1,1,1,100000004,610000007133,
112,,Spine,1,1,Image 1,1,1,100000002,610000007137,
263,,Spine,1,0,Image 1,1,1,100000002,610000007146,
83,,Spine,1,0,Image 1,1,1,100000002,610000007151,
109,,Spine,1,0,Image 1,1,1,100000004,610000007153,
25,,Spine,1,0,Image 1,1,1,100000006,610000007156,
155,,Spine,1,0,Image 1,1,1,100000002,610000007159,
32,,Spine,1,0,Image 1,1,1,100000002,610000007165,
256,,Spine,1,2,Image 1,2,1,100000001,610000007168,
593,,Spine,1,3,Image 1,2,1,100000002,610000007176,
151,,Spine,1,7,Image 1,3,1,100000001,610000007180,
286,,Spine,1,0,Image 1,1,1,100000002,610000007185,
326,,Spine,1,3,Image 1,2,1,100000002,610000007194,
137,,Spine,1,0,Image 1,1,1,100000004,610000007198,
575,,Spine,1,1,Image 1,2,1,100000004,610000007204,
124,,Spine,1,0,Image 1,1,1,100000002,610000007206,
161,,Spine,1,4,Image 1,1,1,100000002,610000007208,
61,,Spine,1,0,Image 1,1,1,100000005,610000007211,
126,,Spine,1,0,Image 1,1,1,100000004,610000007215,
94,,Spine,1,0,Image 1,1,1,100000001,610000007217,
74,,Spine,1,1,Image 1,1,1,100000005,610000007219,
152,,Spine,1,3,Image 1,3,1,100000002,610000007221,
107,,Spine,1,5,Image 1,4,1,100000006,610000007226,
17,,Spine,1,0,Image 1,1,1,100000006,610000007229,
131,,Spine,1,10,Image 1,2,1,100000006,610000007233,
85,,Spine,1,7,Image 1,2,1,100000001,610000007236,
12,,Spine,1,0,Image 1,1,1,100000002,610000007238,
12,,Spine,1,0,Image 1,1,1,100000006,610000007240,
227,,Spine,1,5,Image 1,2,1,100000002,610000007242,
133,,Spine,1,7,Image 1,4,1,100000001,610000007244,
194,,Spine,1,0,Image 1,1,1,100000004,610000007246,
263,,Spine,1,0,Image 1,1,1,100000002,610000007251,
386,,Spine,1,7,Image 1,4,1,100000006,610000007255,
328,,Spine,1,6,Image 1,3,1,100000006,610000007258,
96,,Spine,1,5,Image 1,3,1,100000001,610000007261,
47,,Spine,1,3,Image 1,2,1,100000004,610000007265,
82,,Spine,1,1,Image 1,1,1,100000002,610000007267,
148,,Spine,1,12,Image 1,1,1,100000001,610000007269,
219,,Spine,1,1,Image 1,1,1,100000002,610000007271,
28,,Spine,1,0,Image 1,1,1,100000006,610000007273,
90,,Spine,1,0,Image 1,1,1,100000006,610000007275,
109,,Spine,1,5,Image 1,2,1,100000002,610000007277,
127,,Spine,1,2,Image 1,2,1,100000004,610000007281,
18,,Spine,1,0,Image 1,1,1,100000006,610000007284,
59,,Spine,1,3,Image 1,3,1,100000001,610000007286,
214,,Spine,1,1,Image 1,1,1,100000005,610000007288,
80,,Spine,1,1,Image 1,2,1,100000001,610000007291,
122,,Spine,1,1,Image 1,1,1,100000002,610000007294,
58,,Spine,1,8,Image 1,3,1,100000001,610000007296,
383,,Spine,1,0,Image 1,1,1,100000001,610000007298,
120,,Spine,1,2,Image 1,2,1,100000004,610000007300,
154,,Spine,1,1,Image 1,1,1,100000000,610000007304,
85,,Spine,1,5,Image 1,2,1,100000006,610000007306,
333,,Spine,1,1,Image 1,1,1,100000006,610000007308,
422,,Spine,1,2,Image 1,2,1,100000004,610000007312,
30,,Spine,1,0,Image 1,1,1,100000006,610000007316,
131,,Spine,1,0,Image 1,1,1,100000002,610000007320,
112,,Spine,1,0,Image 1,1,1,100000002,610000007322,
198,,Spine,1,1,Image 1,2,1,100000004,610000007326,
658,,Spine,1,1,Image 1,2,1,100000004,610000007332,
145,,Spine,1,1,Image 1,1,1,100000004,610000007337,
57,,Spine,1,0,Image 1,1,1,100000001,610000007341,
301,,Spine,1,4,Image 1,3,1,100000006,610000007347,
358,,Spine,1,11,Image 1,6,1,100000006,610000007351,
70,,Spine,1,2,Image 1,2,1,100000004,610000007353,
54,,Spine,1,1,Image 1,2,1,100000004,610000007356,
14,,Spine,1,0,Image 1,1,1,100000002,610000007359,
124,,Spine,1,4,Image 1,1,1,100000001,610000007362,
826,,Spine,1,2,Image 1,1,1,100000002,610000007365,
12,,Spine,1,0,Image 1,1,1,100000006,610000007368,
146,,Spine,1,5,Image 1,3,1,100000004,610000007371,
11,,Spine,1,0,Image 1,1,1,100000006,610000007375,
15,,Spine,1,0,Image 1,1,1,100000001,610000007378,
140,,Spine,1,2,Image 1,2,1,100000004,610000007381,
142,,Spine,1,12,Image 1,1,1,100000001,610000007383,
356,,Spine,1,0,Image 1,1,1,100000001,610000007385,
43,,Spine,1,0,Image 1,1,1,100000006,610000007390,
768,,Spine,1,3,Image 1,1,1,100000002,610000007396,
97,,Spine,1,1,Image 1,1,1,100000002,610000007403,
321,,Spine,1,3,Image 1,2,1,100000002,610000007408,
130,,Spine,1,4,Image 1,1,1,100000001,610000007411,
504,,Spine,1,1,Image 1,2,1,100000004,610000007417,
120,,Spine,1,1,Image 1,2,1,100000002,610000007419,
238,,Spine,1,3,Image 1,2,1,100000002,610000007425,
145,,Spine,1,1,Image 1,2,1,100000004,610000007429,
80,,Spine,1,0,Image 1,1,1,100000001,610000007432,
254,,Spine,1,1,Image 1,2,1,100000004,610000007436,
224,,Spine,1,8,Image 1,3,1,100000006,610000007439,
177,,Spine,1,0,Image 1,1,1,100000002,610000007443,
27,,Spine,1,0,Image 1,1,1,100000001,610000007446,
64,,Spine,1,1,Image 1,2,1,100000002,610000007449,
392,,Spine,1,0,Image 1,1,1,100000001,610000007451,
108,,Spine,1,0,Image 1,1,1,100000004,610000007454,
75,,Spine,1,0,Image 1,1,1,100000004,610000007459,
106,,Spine,1,1,Image 1,1,1,100000004,610000007461,
184,,Spine,1,1,Image 1,1,1,100000001,610000007465,
10,,Spine,1,0,Image 1,1,1,100000001,610000007470,
173,,Spine,1,0,Image 1,1,1,100000002,610000007475,
125,,Spine,1,1,Image 1,2,1,100000002,610000007479,
642,,Spine,1,1,Image 1,2,1,100000004,610000007485,
245,,Spine,1,0,Image 1,1,1,100000006,610000007492,
93,,Spine,1,0,Image 1,1,1,100000002,610000007495,
127,,Spine,1,0,Image 1,1,1,100000002,610000007504,
81,,Spine,1,2,Image 1,3,1,100000002,610000007506,
1488,,Spine,1,0,Image 1,1,1,100000002,610000007510,
38,,Spine,1,0,Image 1,1,1,100000001,610000007513,
162,,Spine,1,5,Image 1,3,1,100000001,610000007515,
975,,Spine,1,2,Image 1,1,1,100000002,610000007519,
175,,Spine,1,6,Image 1,2,1,100000001,610000007522,
26,,Spine,1,0,Image 1,1,1,100000001,610000007528,
83,,Spine,1,1,Image 1,2,1,100000004,610000007530,
276,,Spine,1,2,Image 1,2,1,100000002,610000007534,
306,,Spine,1,3,Image 1,2,1,100000002,610000007551,
176,,Spine,1,0,Image 1,1,1,100000002,610000007553,
131,,Spine,1,2,Image 1,2,1,100000004,610000007556,
97,,Spine,1,1,Image 1,2,1,100000002,610000007559,
245,,Spine,1,0,Image 1,1,1,100000002,610000007564,
96,,Spine,1,5,Image 1,4,1,100000006,610000007566,
160,,Spine,1,9,Image 1,3,1,100000001,610000007569,
28,,Spine,1,0,Image 1,1,1,100000002,610000007573,
84,,Spine,1,1,Image 1,2,1,100000004,610000007581,
558,,Spine,1,2,Image 1,2,1,100000006,610000007589,
243,,Spine,1,3,Image 1,2,1,100000002,610000007599,
245,,Spine,1,3,Image 1,2,1,100000002,610000007607,
130,,Spine,1,0,Image 1,1,1,100000002,610000007615,
29,,Spine,1,0,Image 1,1,1,100000002,610000007620,
90,,Spine,1,1,Image 1,1,1,100000002,610000007626,
274,,Spine,1,0,Image 1,1,1,100000002,610000007645,
209,,Spine,1,0,Image 1,1,1,100000002,610000007653,
541,,Spine,1,2,Image 1,1,1,100000002,610000007677,
337,,Spine,1,3,Image 1,3,1,100000006,610000007687,
50,,Spine,1,1,Image 1,1,1,100000000,610000007708,
81,,Spine,1,0,Image 1,1,1,100000000,610000007709,
196,,Spine,1,0,Image 1,1,1,100000000,610000007710,
104,,Spine,1,0,Image 1,1,1,100000000,610000007711,
102,,Spine,1,0,Image 1,1,1,100000000,610000007712,
158,,Spine,1,0,Image 1,1,1,100000000,610000007713,
58,,Spine,1,3,Image 1,2,1,100000001,610000007720,
44,,Spine,1,3,Image 1,2,1,100000001,610000007721,
119,,Spine,1,4,Image 1,2,1,100000001,610000007722,
57,,Spine,1,3,Image 1,3,1,100000001,610000007723,
413,,Spine,1,2,Image 1,2,1,100000001,610000007724,
59,,Spine,1,2,Image 1,3,1,100000001,610000007725,
79,,Spine,1,2,Image 1,3,1,100000001,610000007726,
87,,Spine,1,2,Image 1,3,1,100000001,610000007727,
175,,Spine,1,2,Image 1,3,1,100000001,610000007728,
116,,Spine,1,7,Image 1,3,1,100000001,610000007729,
254,,Spine,1,5,Image 1,2,1,100000001,610000007730,
78,,Spine,1,5,Image 1,3,1,100000001,610000007731,
111,,Spine,1,3,Image 1,2,1,100000001,610000007732,
123,,Spine,1,5,Image 1,3,1,100000001,610000007735,
249,,Spine,1,2,Image 1,2,1,100000001,610000007736,
302,,Spine,1,2,Image 1,2,1,100000001,610000007737,
64,,Spine,1,7,Image 1,2,1,100000001,610000007738,
154,,Spine,1,7,Image 1,2,1,100000001,610000007739,
135,,Spine,1,8,Image 1,5,1,100000001,610000007740,
37,,Spine,1,8,Image 1,5,1,100000001,610000007741,
103,,Spine,1,6,Image 1,3,1,100000001,610000007742,
50,,Spine,1,3,Image 1,2,1,100000001,610000007743,
212,,Spine,1,4,Image 1,1,1,100000001,610000007744,
227,,Spine,1,3,Image 1,1,1,100000001,610000007745,
553,,Spine,1,2,Image 1,1,1,100000001,610000007746,
105,,Spine,1,1,Image 1,2,1,100000001,610000007747,
129,,Spine,1,1,Image 1,1,1,100000001,610000007748,
47,,Spine,1,8,Image 1,3,1,100000001,610000007751,
133,,Spine,1,7,Image 1,4,1,100000001,610000007752,
132,,Spine,1,6,Image 1,3,1,100000001,610000007753,
44,,Spine,1,6,Image 1,3,1,100000001,610000007754,
152,,Spine,1,5,Image 1,3,1,100000001,610000007755,
104,,Spine,1,5,Image 1,3,1,100000001,610000007756,
71,,Spine,1,14,Image 1,2,1,100000001,610000007757,
58,,Spine,1,13,Image 1,2,1,100000001,610000007758,
83,,Spine,1,13,Image 1,1,1,100000001,610000007759,
191,,Spine,1,8,Image 1,1,1,100000001,610000007760,
74,,Spine,1,12,Image 1,5,1,100000001,610000007761,
83,,Spine,1,10,Image 1,4,1,100000001,610000007762,
523,,Spine,1,8,Image 1,2,1,100000001,610000007763,
388,,Spine,1,0,Image 1,1,1,100000001,610000007764,
55,,Spine,1,4,Image 1,4,1,100000001,610000007772,
52,,Spine,1,3,Image 1,3,1,100000001,610000007773,
106,,Spine,1,3,Image 1,3,1,100000001,610000007774,
61,,Spine,1,3,Image 1,2,1,100000001,610000007775,
71,,Spine,1,1,Image 1,1,1,100000001,610000007776,
80,,Spine,1,1,Image 1,1,1,100000001,610000007777,
176,,Spine,1,0,Image 1,1,1,100000001,610000007778,
513,,Spine,1,0,Image 1,1,1,100000001,610000007779,
69,,Spine,1,0,Image 1,1,1,100000001,610000007785,
88,,Spine,1,4,Image 1,2,1,100000002,610000007786,
91,,Spine,1,3,Image 1,3,1,100000002,610000007787,
78,,Spine,1,3,Image 1,3,1,100000002,610000007788,
110,,Spine,1,3,Image 1,3,1,100000002,610000007789,
57,,Spine,1,2,Image 1,2,1,100000002,610000007790,
50,,Spine,1,3,Image 1,2,1,100000002,610000007791,
258,,Spine,1,3,Image 1,2,1,100000002,610000007792,
882,,Spine,1,1,Image 1,1,1,100000002,610000007793,
392,,Spine,1,1,Image 1,1,1,100000002,610000007794,
90,,Spine,1,2,Image 1,2,1,100000002,610000007795,
59,,Spine,1,2,Image 1,3,1,100000002,610000007796,
135,,Spine,1,1,Image 1,2,1,100000002,610000007797,
220,,Spine,1,1,Image 1,1,1,100000002,610000007799,
305,,Spine,1,0,Image 1,1,1,100000002,610000007800,
99,,Spine,1,0,Image 1,1,1,100000002,610000007801,
132,,Spine,1,0,Image 1,1,1,100000002,610000007802,
258,,Spine,1,0,Image 1,1,1,100000002,610000007803,
96,,Spine,1,6,Image 1,2,1,100000002,610000007804,
194,,Spine,1,2,Image 1,1,1,100000002,610000007805,
177,,Spine,1,2,Image 1,1,1,100000002,610000007806,
67,,Spine,1,2,Image 1,2,1,100000002,610000007807,
49,,Spine,1,11,Image 1,3,1,100000002,610000007808,
150,,Spine,1,9,Image 1,2,1,100000002,610000007809,
143,,Spine,1,9,Image 1,2,1,100000002,610000007810,
103,,Spine,1,5,Image 1,2,1,100000002,610000007811,
93,,Spine,1,4,Image 1,1,1,100000002,610000007812,
50,,Spine,1,3,Image 1,2,1,100000002,610000007813,
198,,Spine,1,2,Image 1,1,1,100000002,610000007814,
198,,Spine,1,2,Image 1,1,1,100000002,610000007815,
276,,Spine,1,0,Image 1,1,1,100000002,610000007816,
294,,Spine,1,0,Image 1,1,1,100000002,610000007817,
93,,Spine,1,0,Image 1,1,1,100000002,610000007818,
49,,Spine,1,0,Image 1,1,1,100000002,610000007819,
220,,Spine,1,0,Image 1,1,1,100000002,610000007820,
48,,Spine,1,5,Image 1,2,1,100000002,610000007823,
148,,Spine,1,1,Image 1,1,1,100000002,610000007824,
68,,Spine,1,1,Image 1,2,1,100000002,610000007825,
68,,Spine,1,1,Image 1,2,1,100000002,610000007826,
84,,Spine,1,16,Image 1,5,1,100000003,610000007833,
135,,Spine,1,14,Image 1,4,1,100000003,610000007834,
106,,Spine,1,10,Image 1,5,1,100000003,610000007835,
70,,Spine,1,6,Image 1,3,1,100000003,610000007836,
69,,Spine,1,6,Image 1,3,1,100000003,610000007837,
275,,Spine,1,2,Image 1,2,1,100000004,610000007839,
123,,Spine,1,2,Image 1,2,1,100000004,610000007840,
87,,Spine,1,2,Image 1,2,1,100000004,610000007841,
182,,Spine,1,2,Image 1,2,1,100000004,610000007842,
101,,Spine,1,2,Image 1,2,1,100000004,610000007843,
98,,Spine,1,2,Image 1,2,1,100000004,610000007844,
84,,Spine,1,0,Image 1,1,1,100000004,610000007845,
124,,Spine,1,5,Image 1,3,1,100000004,610000007848,
91,,Spine,1,2,Image 1,3,1,100000004,610000007849,
133,,Spine,1,3,Image 1,3,1,100000004,610000007850,
181,,Spine,1,2,Image 1,2,1,100000004,610000007851,
163,,Spine,1,2,Image 1,2,1,100000004,610000007852,
239,,Spine,1,2,Image 1,2,1,100000004,610000007853,
137,,Spine,1,1,Image 1,2,1,100000004,610000007854,
200,,Spine,1,0,Image 1,1,1,100000004,610000007855,
65,,Spine,1,0,Image 1,1,1,100000004,610000007856,
72,,Spine,1,0,Image 1,1,1,100000004,610000007857,
45,,Spine,1,0,Image 1,1,1,100000004,610000007859,
68,,Spine,1,0,Image 1,1,1,100000004,610000007860,
174,,Spine,1,0,Image 1,1,1,100000004,610000007861,
83,,Spine,1,3,Image 1,1,1,100000004,610000007862,
141,,Spine,1,2,Image 1,1,1,100000004,610000007864,
202,,Spine,1,1,Image 1,1,1,100000004,610000007865,
61,,Spine,1,1,Image 1,2,1,100000004,610000007866,
313,,Spine,1,1,Image 1,1,1,100000004,610000007867,
180,,Spine,1,0,Image 1,1,1,100000004,610000007868,
64,,Spine,1,4,Image 1,2,1,100000004,610000007871,
185,,Spine,1,2,Image 1,2,1,100000004,610000007872,
74,,Spine,1,3,Image 1,1,1,100000004,610000007873,
182,,Spine,1,2,Image 1,1,1,100000004,610000007874,
179,,Spine,1,0,Image 1,1,1,100000005,610000007875,
70,,Spine,1,11,Image 1,8,1,100000006,610000007883,
152,,Spine,1,10,Image 1,7,1,100000006,610000007884,
72,,Spine,1,12,Image 1,6,1,100000006,610000007885,
84,,Spine,1,12,Image 1,6,1,100000006,610000007886,
443,,Spine,1,11,Image 1,6,1,100000006,610000007887,
380,,Spine,1,11,Image 1,6,1,100000006,610000007888,
69,,Spine,1,9,Image 1,6,1,100000006,610000007889,
51,,Spine,1,10,Image 1,3,1,100000006,610000007890,
98,,Spine,1,6,Image 1,2,1,100000006,610000007891,
51,,Spine,1,3,Image 1,2,1,100000006,610000007892,
80,,Spine,1,1,Image 1,2,1,100000006,610000007893,
351,,Spine,1,1,Image 1,2,1,100000006,610000007894,
70,,Spine,1,1,Image 1,2,1,100000006,610000007895,
102,,Spine,1,1,Image 1,2,1,100000006,610000007896,
52,,Spine,1,1,Image 1,1,1,100000006,610000007897,
41,,Spine,1,1,Image 1,1,1,100000006,610000007898,
69,,Spine,1,1,Image 1,1,1,100000006,610000007899,
118,,Spine,1,1,Image 1,2,1,100000006,610000007906,
43,,Spine,1,1,Image 1,2,1,100000006,610000007907,
63,,Spine,1,1,Image 1,1,1,100000006,610000007908,
161,,Spine,1,5,Image 1,4,1,100000006,610000007920,
144,,Spine,1,8,Image 1,4,1,100000006,610000007921,
177,,Spine,1,7,Image 1,4,1,100000006,610000007922,
210,,Spine,1,6,Image 1,3,1,100000006,610000007923,
118,,Spine,1,5,Image 1,3,1,100000006,610000007924,
79,,Spine,1,4,Image 1,4,1,100000006,610000007925,
43,,Spine,1,3,Image 1,4,1,100000006,610000007926,
279,,Spine,1,2,Image 1,3,1,100000006,610000007927,
98,,Spine,1,2,Image 1,3,1,100000006,610000007928,
217,,Spine,1,5,Image 1,2,1,100000006,610000007929,
144,,Spine,1,4,Image 1,3,1,100000006,610000007930,
83,,Spine,1,4,Image 1,3,1,100000006,610000007931,
400,,Spine,1,4,Image 1,2,1,100000006,610000007932,
311,,Spine,1,4,Image 1,2,1,100000006,610000007933,
569,,Spine,1,3,Image 1,3,1,100000006,610000007934,
570,,Spine,1,3,Image 1,3,1,100000006,610000007935,
730,,Spine,1,2,Image 1,2,1,100000006,610000007936,
113,,Spine,1,1,Image 1,2,1,100000006,610000007937,
102,,Spine,1,1,Image 1,2,1,100000006,610000007938,
103,,Spine,1,1,Image 1,1,1,100000006,610000007939,
66,,Spine,1,0,Image 1,1,1,100000006,610000007940,
