
Segment Intensity Max Ch=5 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
3,,Segment,5,9,Image 1,3,1,100000000,510000000091,
3,,Segment,5,8,Image 1,3,1,100000000,510000000105,
4,,Segment,5,7,Image 1,3,1,100000000,510000000120,
4,,Segment,5,6,Image 1,2,1,100000000,510000000124,
3,,Segment,5,5,Image 1,2,1,100000000,510000000152,
4,,Segment,5,4,Image 1,2,1,100000000,510000000158,
8,,Segment,5,3,Image 1,2,1,100000000,510000000182,
7,,Segment,5,2,Image 1,2,1,100000000,510000000185,
5,,Segment,5,1,Image 1,2,1,100000000,510000000226,
15,,Segment,5,0,Image 1,1,1,100000000,510000000258,
4,,Segment,5,9,Image 1,4,1,100000000,510000000375,
4,,Segment,5,8,Image 1,5,1,100000000,510000000420,
4,,Segment,5,7,Image 1,4,1,100000000,510000000465,
4,,Segment,5,6,Image 1,3,1,100000000,510000000480,
4,,Segment,5,5,Image 1,3,1,100000000,510000000537,
2,,Segment,5,0,Image 1,1,1,100000001,510000000545,
5,,Segment,5,9,Image 1,5,1,100000000,510000000629,
3,,Segment,5,8,Image 1,4,1,100000000,510000000651,
4,,Segment,5,8,Image 1,4,1,100000000,510000000669,
4,,Segment,5,6,Image 1,5,1,100000000,510000000676,
3,,Segment,5,5,Image 1,4,1,100000000,510000000768,
4,,Segment,5,4,Image 1,3,1,100000000,510000000770,
3,,Segment,5,6,Image 1,4,1,100000000,510000000777,
4,,Segment,5,2,Image 1,3,1,100000002,510000000802,
6,,Segment,5,1,Image 1,2,1,100000002,510000000865,
17,,Segment,5,0,Image 1,1,1,100000002,510000000877,
6,,Segment,5,2,Image 1,2,1,100000002,510000000952,
2,,Segment,5,1,Image 1,1,1,100000002,510000000955,
4,,Segment,5,0,Image 1,1,1,100000002,510000001004,
4,,Segment,5,10,Image 1,5,1,100000000,510000001010,
4,,Segment,5,10,Image 1,4,1,100000000,510000001019,
4,,Segment,5,5,Image 1,3,1,100000001,510000001050,
9,,Segment,5,4,Image 1,2,1,100000001,510000001074,
13,,Segment,5,3,Image 1,1,1,100000001,510000001085,
13,,Segment,5,2,Image 1,1,1,100000001,510000001090,
10,,Segment,5,1,Image 1,1,1,100000001,510000001093,
8,,Segment,5,0,Image 1,1,1,100000001,510000001110,
4,,Segment,5,8,Image 1,4,1,100000000,510000001134,
5,,Segment,5,7,Image 1,3,1,100000000,510000001179,
4,,Segment,5,8,Image 1,3,1,100000000,510000001183,
6,,Segment,5,0,Image 1,1,1,100000002,510000001240,
2,,Segment,5,6,Image 1,4,1,100000000,510000001242,
12,,Segment,5,3,Image 1,3,1,100000002,510000001294,
12,,Segment,5,2,Image 1,2,1,100000002,510000001308,
3,,Segment,5,0,Image 1,1,1,100000002,510000001320,
5,,Segment,5,5,Image 1,3,1,100000002,510000001342,
4,,Segment,5,4,Image 1,3,1,100000002,510000001344,
5,,Segment,5,3,Image 1,2,1,100000002,510000001411,
3,,Segment,5,2,Image 1,1,1,100000002,510000001413,
4,,Segment,5,1,Image 1,1,1,100000002,510000001429,
18,,Segment,5,0,Image 1,1,1,100000002,510000001465,
3,,Segment,5,5,Image 1,4,1,100000002,510000001479,
4,,Segment,5,4,Image 1,2,1,100000002,510000001481,
13,,Segment,5,3,Image 1,2,1,100000001,510000001542,
4,,Segment,5,4,Image 1,4,1,100000000,510000001561,
