
Spine Part Max Diameter Neck
 ==================== 
Spine Part Max Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.416667,µm,Spine,Spine Part Max Diameter,6,3,1,100000000,610000002782,
0.416667,µm,Spine,Spine Part Max Diameter,9,4,1,100000000,610000002802,
0.416667,µm,Spine,Spine Part Max Diameter,1,2,1,100000002,610000002830,
0.623576,µm,Spine,Spine Part Max Diameter,3,3,1,100000002,610000002839,
0.468064,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000002858,
0.637478,µm,Spine,Spine Part Max Diameter,3,4,1,100000000,610000002866,
0.637478,µm,Spine,Spine Part Max Diameter,3,4,1,100000000,610000002873,
0.416667,µm,Spine,Spine Part Max Diameter,3,4,1,100000000,610000002879,
0.453469,µm,Spine,Spine Part Max Diameter,4,4,1,100000000,610000002884,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000002888,
1.32012,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000002910,
1.32012,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000002931,
0.486593,µm,Spine,Spine Part Max Diameter,3,4,1,100000000,610000002937,
1.46949,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000002951,
0.995072,µm,Spine,Spine Part Max Diameter,9,5,1,100000000,610000002966,
0.995072,µm,Spine,Spine Part Max Diameter,9,5,1,100000000,610000002981,
0.995072,µm,Spine,Spine Part Max Diameter,9,5,1,100000000,610000002995,
0.416667,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000003003,
0.466779,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000003016,
0.416667,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000003028,
0.416667,µm,Spine,Spine Part Max Diameter,5,3,1,100000000,610000003039,
0.551055,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000003045,
0.416667,µm,Spine,Spine Part Max Diameter,9,5,1,100000000,610000003053,
1.02963,µm,Spine,Spine Part Max Diameter,8,3,1,100000000,610000003066,
1.02963,µm,Spine,Spine Part Max Diameter,8,3,1,100000000,610000003079,
0.963631,µm,Spine,Spine Part Max Diameter,8,3,1,100000000,610000003091,
0.963631,µm,Spine,Spine Part Max Diameter,8,3,1,100000000,610000003103,
0.963631,µm,Spine,Spine Part Max Diameter,8,3,1,100000000,610000003114,
0.740075,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000003121,
0.71405,µm,Spine,Spine Part Max Diameter,1,2,1,100000002,610000003128,
0.500206,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000003137,
0.873718,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000003144,
0.416667,µm,Spine,Spine Part Max Diameter,1,1,1,100000000,610000003150,
0,µm,Spine,Spine Part Max Diameter,7,3,1,100000000,610000003154,
0.833333,µm,Spine,Spine Part Max Diameter,4,3,1,100000000,610000003163,
0.833333,µm,Spine,Spine Part Max Diameter,4,3,1,100000000,610000003171,
0.763346,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003178,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003183,
1.5892,µm,Spine,Spine Part Max Diameter,9,3,1,100000000,610000003195,
1.5892,µm,Spine,Spine Part Max Diameter,9,3,1,100000000,610000003207,
1.5892,µm,Spine,Spine Part Max Diameter,9,3,1,100000000,610000003217,
0.972807,µm,Spine,Spine Part Max Diameter,9,3,1,100000000,610000003226,
0.972807,µm,Spine,Spine Part Max Diameter,9,3,1,100000000,610000003234,
0.972807,µm,Spine,Spine Part Max Diameter,9,3,1,100000000,610000003240,
0.416667,µm,Spine,Spine Part Max Diameter,9,3,1,100000000,610000003243,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000003245,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000003249,
0.74685,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000003255,
0.477675,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000003260,
0.486383,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003263,
1.04167,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000003275,
1.04167,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000003286,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000003290,
0.416667,µm,Spine,Spine Part Max Diameter,4,1,1,100000001,610000003294,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000003298,
1.46435,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000003301,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003306,
0.517136,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000003309,
0.961191,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000003312,
0.854797,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003315,
0.737654,µm,Spine,Spine Part Max Diameter,8,5,1,100000000,610000003318,
0.75305,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000003321,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003325,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000003328,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003330,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003334,
1.06771,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000003338,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000003343,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000003346,
0,µm,Spine,Spine Part Max Diameter,4,1,1,100000000,610000003352,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003354,
0,µm,Spine,Spine Part Max Diameter,4,1,1,100000000,610000003360,
0,µm,Spine,Spine Part Max Diameter,9,5,1,100000000,610000003383,
0,µm,Spine,Spine Part Max Diameter,9,5,1,100000000,610000003384,
0,µm,Spine,Spine Part Max Diameter,9,5,1,100000000,610000003385,
0,µm,Spine,Spine Part Max Diameter,10,4,1,100000000,610000003386,
0,µm,Spine,Spine Part Max Diameter,8,4,1,100000000,610000003387,
0,µm,Spine,Spine Part Max Diameter,8,2,1,100000000,610000003388,
0,µm,Spine,Spine Part Max Diameter,8,2,1,100000000,610000003389,
0,µm,Spine,Spine Part Max Diameter,8,5,1,100000000,610000003390,
0,µm,Spine,Spine Part Max Diameter,7,4,1,100000000,610000003391,
0,µm,Spine,Spine Part Max Diameter,8,4,1,100000000,610000003392,
0,µm,Spine,Spine Part Max Diameter,7,3,1,100000000,610000003393,
0,µm,Spine,Spine Part Max Diameter,7,3,1,100000000,610000003394,
0,µm,Spine,Spine Part Max Diameter,4,1,1,100000000,610000003395,
0,µm,Spine,Spine Part Max Diameter,4,1,1,100000000,610000003396,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000003397,
0,µm,Spine,Spine Part Max Diameter,4,3,1,100000000,610000003399,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000000,610000003400,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000003401,
0,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000003402,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000003403,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000003404,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000003405,
0,µm,Spine,Spine Part Max Diameter,5,3,1,100000001,610000003406,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000003407,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000003408,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000003410,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000003411,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000003412,
0,µm,Spine,Spine Part Max Diameter,3,3,1,100000002,610000003413,
0,µm,Spine,Spine Part Max Diameter,3,3,1,100000002,610000003414,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000003415,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000003416,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000003417,
0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000003418,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000003419,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000003420,
