
Segment Straightness
 ==================== 
Segment Straightness,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.934435,,Segment,2,1,1,100000002,510000001928,
0.879396,,Segment,5,2,1,100000001,510000001961,
0.998724,,Segment,4,2,1,100000001,510000001963,
0.96602,,Segment,3,2,1,100000001,510000001970,
0.891903,,Segment,2,2,1,100000001,510000001982,
0.981046,,Segment,1,2,1,100000001,510000001984,
0.983926,,Segment,0,1,1,100000001,510000002000,
0.963324,,Segment,2,2,1,100000000,510000002007,
0.914629,,Segment,1,1,1,100000000,510000002016,
0.822306,,Segment,0,1,1,100000000,510000002040,
0.916377,,Segment,2,3,1,100000000,510000002063,
0.989174,,Segment,6,3,1,100000000,510000002070,
0.967529,,Segment,1,2,1,100000002,510000002078,
0.945126,,Segment,5,3,1,100000000,510000002099,
0.97513,,Segment,4,2,1,100000000,510000002109,
0.995288,,Segment,3,1,1,100000000,510000002111,
0.981723,,Segment,2,1,1,100000000,510000002118,
0.971201,,Segment,1,1,1,100000000,510000002122,
0.980969,,Segment,1,2,1,100000000,510000002128,
0.835607,,Segment,1,2,1,100000002,510000002155,
0.997071,,Segment,0,1,1,100000002,510000002162,
0.77995,,Segment,1,2,1,100000002,510000002201,
0.69511,,Segment,1,1,1,100000002,510000002237,
0.998885,,Segment,2,1,1,100000000,510000002240,
0.985842,,Segment,5,3,1,100000000,510000002247,
0.785121,,Segment,3,2,1,100000000,510000002264,
0.807797,,Segment,2,2,1,100000001,510000002286,
0.759082,,Segment,4,3,1,100000000,510000002300,
0.988507,,Segment,0,1,1,100000000,510000002320,
0.859453,,Segment,4,1,1,100000000,510000002344,
0.738836,,Segment,3,3,1,100000000,510000002356,
0.984624,,Segment,2,2,1,100000000,510000002363,
0.949786,,Segment,5,2,1,100000000,510000002367,
0.812096,,Segment,3,1,1,100000002,510000002376,
0.950172,,Segment,2,1,1,100000000,510000002387,
0.967762,,Segment,5,3,1,100000001,510000002402,
0.906462,,Segment,3,3,1,100000000,510000002407,
0.907357,,Segment,5,3,1,100000000,510000002425,
0.966332,,Segment,4,2,1,100000000,510000002430,
0.988424,,Segment,3,2,1,100000000,510000002432,
0.923235,,Segment,5,4,1,100000000,510000002446,
0.990247,,Segment,4,3,1,100000000,510000002450,
0.935965,,Segment,5,3,1,100000000,510000002457,
0.989933,,Segment,5,2,1,100000000,510000002459,
0.994521,,Segment,2,2,1,100000002,510000002467,
0.861192,,Segment,0,1,1,100000001,510000002480,
0.999151,,Segment,5,4,1,100000001,510000002483,
0.880359,,Segment,4,3,1,100000001,510000002488,
0.94068,,Segment,5,3,1,100000001,510000002490,
0.961406,,Segment,3,3,1,100000001,510000002496,
0.977518,,Segment,3,2,1,100000002,510000002502,
0.9691,,Segment,0,1,1,100000001,510000002507,
0.894854,,Segment,5,1,1,100000001,510000002516,
0.995371,,Segment,0,1,1,100000001,510000002524,
0.97357,,Segment,2,3,1,100000001,510000002532,
0.974988,,Segment,1,1,1,100000002,510000002536,
1,,Segment,0,1,1,100000000,510000002540,
0.931916,,Segment,2,2,1,100000000,510000002542,
0.961933,,Segment,0,1,1,100000000,510000002547,
0.931979,,Segment,1,1,1,100000002,510000002549,
0.994884,,Segment,2,3,1,100000002,510000002551,
0.993512,,Segment,0,1,1,100000002,510000002566,
0.98692,,Segment,0,1,1,100000002,510000002573,
1,,Segment,9,4,1,100000000,510000002575,
1,,Segment,3,3,1,100000000,510000002576,
1,,Segment,0,1,1,100000000,510000002577,
1,,Segment,1,2,1,100000000,510000002578,
1,,Segment,0,1,1,100000000,510000002579,
1,,Segment,3,3,1,100000002,510000002583,
1,,Segment,1,2,1,100000002,510000002584,
