
Spine Intensity Mean Ch=3 Img=1
 ==================== 
Spine Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
24.519,,Spine,3,6,Image 1,3,1,100000000,610000002782,
13.1275,,Spine,3,9,Image 1,4,1,100000000,610000002802,
66.2624,,Spine,3,1,Image 1,2,1,100000002,610000002830,
45.1048,,Spine,3,3,Image 1,3,1,100000002,610000002839,
51.3793,,Spine,3,3,Image 1,2,1,100000000,610000002858,
58.0127,,Spine,3,3,Image 1,4,1,100000000,610000002866,
59.6949,,Spine,3,3,Image 1,4,1,100000000,610000002873,
52.7692,,Spine,3,3,Image 1,4,1,100000000,610000002879,
29.2029,,Spine,3,4,Image 1,4,1,100000000,610000002884,
11.8649,,Spine,3,3,Image 1,2,1,100000002,610000002888,
70.2304,,Spine,3,0,Image 1,1,1,100000001,610000002910,
70.4139,,Spine,3,0,Image 1,1,1,100000001,610000002931,
50.5414,,Spine,3,3,Image 1,4,1,100000000,610000002937,
62.0303,,Spine,3,0,Image 1,1,1,100000001,610000002951,
79.59,,Spine,3,9,Image 1,5,1,100000000,610000002966,
77.8186,,Spine,3,9,Image 1,5,1,100000000,610000002981,
81.418,,Spine,3,9,Image 1,5,1,100000000,610000002995,
24.3421,,Spine,3,1,Image 1,1,1,100000002,610000003003,
40.882,,Spine,3,3,Image 1,2,1,100000001,610000003016,
41.125,,Spine,3,3,Image 1,2,1,100000001,610000003028,
42.1345,,Spine,3,5,Image 1,3,1,100000000,610000003039,
39.9017,,Spine,3,2,Image 1,1,1,100000000,610000003045,
94.4812,,Spine,3,9,Image 1,5,1,100000000,610000003053,
62.7919,,Spine,3,8,Image 1,3,1,100000000,610000003066,
65.6194,,Spine,3,8,Image 1,3,1,100000000,610000003079,
66.6624,,Spine,3,8,Image 1,3,1,100000000,610000003091,
64.8306,,Spine,3,8,Image 1,3,1,100000000,610000003103,
57.8179,,Spine,3,8,Image 1,3,1,100000000,610000003114,
44.2391,,Spine,3,2,Image 1,1,1,100000000,610000003121,
34.4488,,Spine,3,1,Image 1,2,1,100000002,610000003128,
63.8274,,Spine,3,3,Image 1,1,1,100000002,610000003137,
51.4595,,Spine,3,1,Image 1,1,1,100000000,610000003144,
52.4747,,Spine,3,1,Image 1,1,1,100000000,610000003150,
33,,Spine,3,7,Image 1,3,1,100000000,610000003154,
41.1166,,Spine,3,4,Image 1,3,1,100000000,610000003163,
43.8131,,Spine,3,4,Image 1,3,1,100000000,610000003171,
68.7386,,Spine,3,0,Image 1,1,1,100000001,610000003178,
50.8906,,Spine,3,0,Image 1,1,1,100000001,610000003183,
56.5219,,Spine,3,9,Image 1,3,1,100000000,610000003195,
69.9645,,Spine,3,9,Image 1,3,1,100000000,610000003207,
55.4349,,Spine,3,9,Image 1,3,1,100000000,610000003217,
69.6104,,Spine,3,9,Image 1,3,1,100000000,610000003226,
66.9806,,Spine,3,9,Image 1,3,1,100000000,610000003234,
64.3158,,Spine,3,9,Image 1,3,1,100000000,610000003240,
68.0581,,Spine,3,9,Image 1,3,1,100000000,610000003243,
36.7273,,Spine,3,3,Image 1,2,1,100000001,610000003245,
80.3675,,Spine,3,2,Image 1,1,1,100000000,610000003249,
50.4066,,Spine,3,3,Image 1,2,1,100000000,610000003255,
49.6624,,Spine,3,3,Image 1,2,1,100000000,610000003260,
51.7385,,Spine,3,0,Image 1,1,1,100000000,610000003263,
62.9609,,Spine,3,1,Image 1,1,1,100000002,610000003275,
65.2109,,Spine,3,1,Image 1,1,1,100000002,610000003286,
61.9646,,Spine,3,2,Image 1,2,1,100000001,610000003290,
53.3617,,Spine,3,4,Image 1,1,1,100000001,610000003294,
60.9412,,Spine,3,2,Image 1,2,1,100000002,610000003298,
48.8618,,Spine,3,2,Image 1,2,1,100000001,610000003301,
67.9272,,Spine,3,0,Image 1,1,1,100000001,610000003306,
47.2281,,Spine,3,1,Image 1,1,1,100000002,610000003309,
59.7333,,Spine,3,0,Image 1,1,1,100000002,610000003312,
44.7634,,Spine,3,0,Image 1,1,1,100000001,610000003315,
60.4526,,Spine,3,8,Image 1,5,1,100000000,610000003318,
64.2014,,Spine,3,3,Image 1,2,1,100000001,610000003321,
64.8983,,Spine,3,0,Image 1,1,1,100000001,610000003325,
82.1642,,Spine,3,1,Image 1,1,1,100000002,610000003328,
65.1667,,Spine,3,0,Image 1,1,1,100000001,610000003330,
51,,Spine,3,0,Image 1,1,1,100000001,610000003334,
73.768,,Spine,3,2,Image 1,1,1,100000002,610000003338,
91.8243,,Spine,3,2,Image 1,2,1,100000002,610000003343,
53.1066,,Spine,3,3,Image 1,2,1,100000001,610000003346,
73.7252,,Spine,3,4,Image 1,1,1,100000000,610000003352,
