
Segment Center Number of Voxel Ch=5 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
23,,Segment,5,5,Image 1,3,1,100000002,510000001342,
3,,Segment,5,4,Image 1,3,1,100000002,510000001344,
68,,Segment,5,3,Image 1,2,1,100000002,510000001411,
3,,Segment,5,2,Image 1,1,1,100000002,510000001413,
17,,Segment,5,1,Image 1,1,1,100000002,510000001429,
37,,Segment,5,0,Image 1,1,1,100000002,510000001465,
6,,Segment,5,5,Image 1,4,1,100000002,510000001479,
3,,Segment,5,4,Image 1,2,1,100000002,510000001481,
62,,Segment,5,3,Image 1,2,1,100000001,510000001542,
20,,Segment,5,4,Image 1,4,1,100000000,510000001561,
8,,Segment,5,3,Image 1,3,1,100000000,510000001568,
9,,Segment,5,2,Image 1,2,1,100000000,510000001576,
51,,Segment,5,1,Image 1,1,1,100000000,510000001626,
41,,Segment,5,3,Image 1,4,1,100000000,510000001682,
18,,Segment,5,2,Image 1,3,1,100000000,510000001699,
26,,Segment,5,8,Image 1,2,1,100000000,510000001725,
5,,Segment,5,7,Image 1,2,1,100000000,510000001729,
32,,Segment,5,0,Image 1,1,1,100000001,510000001760,
16,,Segment,5,5,Image 1,2,1,100000001,510000001791,
5,,Segment,5,3,Image 1,2,1,100000002,510000001795,
3,,Segment,5,2,Image 1,2,1,100000002,510000001797,
8,,Segment,5,8,Image 1,3,1,100000000,510000001805,
47,,Segment,5,3,Image 1,2,1,100000000,510000001851,
29,,Segment,5,0,Image 1,1,1,100000000,510000001884,
32,,Segment,5,5,Image 1,2,1,100000001,510000001915,
3,,Segment,5,4,Image 1,1,1,100000001,510000001917,
12,,Segment,5,2,Image 1,1,1,100000002,510000001928,
34,,Segment,5,5,Image 1,2,1,100000001,510000001961,
3,,Segment,5,4,Image 1,2,1,100000001,510000001963,
8,,Segment,5,3,Image 1,2,1,100000001,510000001970,
13,,Segment,5,2,Image 1,2,1,100000001,510000001982,
3,,Segment,5,1,Image 1,2,1,100000001,510000001984,
16,,Segment,5,0,Image 1,1,1,100000001,510000002000,
8,,Segment,5,2,Image 1,2,1,100000000,510000002007,
10,,Segment,5,1,Image 1,1,1,100000000,510000002016,
23,,Segment,5,0,Image 1,1,1,100000000,510000002040,
24,,Segment,5,2,Image 1,3,1,100000000,510000002063,
8,,Segment,5,6,Image 1,3,1,100000000,510000002070,
9,,Segment,5,1,Image 1,2,1,100000002,510000002078,
22,,Segment,5,5,Image 1,3,1,100000000,510000002099,
11,,Segment,5,4,Image 1,2,1,100000000,510000002109,
3,,Segment,5,3,Image 1,1,1,100000000,510000002111,
8,,Segment,5,2,Image 1,1,1,100000000,510000002118,
5,,Segment,5,1,Image 1,1,1,100000000,510000002122,
7,,Segment,5,1,Image 1,2,1,100000000,510000002128,
28,,Segment,5,1,Image 1,2,1,100000002,510000002155,
4,,Segment,5,0,Image 1,1,1,100000002,510000002162,
40,,Segment,5,1,Image 1,2,1,100000002,510000002201,
37,,Segment,5,1,Image 1,1,1,100000002,510000002237,
4,,Segment,5,2,Image 1,1,1,100000000,510000002240,
8,,Segment,5,5,Image 1,3,1,100000000,510000002247,
18,,Segment,5,3,Image 1,2,1,100000000,510000002264,
23,,Segment,5,2,Image 1,2,1,100000001,510000002286,
15,,Segment,5,4,Image 1,3,1,100000000,510000002300,
12,,Segment,5,0,Image 1,1,1,100000000,510000002320,
25,,Segment,5,4,Image 1,1,1,100000000,510000002344,
13,,Segment,5,3,Image 1,3,1,100000000,510000002356,
8,,Segment,5,2,Image 1,2,1,100000000,510000002363,
5,,Segment,5,5,Image 1,2,1,100000000,510000002367,
10,,Segment,5,3,Image 1,1,1,100000002,510000002376,
11,,Segment,5,2,Image 1,1,1,100000000,510000002387,
16,,Segment,5,5,Image 1,3,1,100000001,510000002402,
6,,Segment,5,3,Image 1,3,1,100000000,510000002407,
19,,Segment,5,5,Image 1,3,1,100000000,510000002425,
6,,Segment,5,4,Image 1,2,1,100000000,510000002430,
3,,Segment,5,3,Image 1,2,1,100000000,510000002432,
15,,Segment,5,5,Image 1,4,1,100000000,510000002446,
5,,Segment,5,4,Image 1,3,1,100000000,510000002450,
8,,Segment,5,5,Image 1,3,1,100000000,510000002457,
3,,Segment,5,5,Image 1,2,1,100000000,510000002459,
9,,Segment,5,2,Image 1,2,1,100000002,510000002467,
9,,Segment,5,0,Image 1,1,1,100000001,510000002480,
4,,Segment,5,5,Image 1,4,1,100000001,510000002483,
6,,Segment,5,4,Image 1,3,1,100000001,510000002488,
3,,Segment,5,5,Image 1,3,1,100000001,510000002490,
7,,Segment,5,3,Image 1,3,1,100000001,510000002496,
7,,Segment,5,3,Image 1,2,1,100000002,510000002502,
6,,Segment,5,0,Image 1,1,1,100000001,510000002507,
10,,Segment,5,5,Image 1,1,1,100000001,510000002516,
8,,Segment,5,0,Image 1,1,1,100000001,510000002524,
4,,Segment,5,2,Image 1,3,1,100000001,510000002532,
5,,Segment,5,1,Image 1,1,1,100000002,510000002536,
2,,Segment,5,0,Image 1,1,1,100000000,510000002540,
3,,Segment,5,2,Image 1,2,1,100000000,510000002542,
5,,Segment,5,0,Image 1,1,1,100000000,510000002547,
3,,Segment,5,1,Image 1,1,1,100000002,510000002549,
3,,Segment,5,2,Image 1,3,1,100000002,510000002551,
6,,Segment,5,0,Image 1,1,1,100000002,510000002566,
5,,Segment,5,0,Image 1,1,1,100000002,510000002573,
2,,Segment,5,9,Image 1,4,1,100000000,510000002575,
2,,Segment,5,3,Image 1,3,1,100000000,510000002576,
2,,Segment,5,0,Image 1,1,1,100000000,510000002577,
2,,Segment,5,1,Image 1,2,1,100000000,510000002578,
2,,Segment,5,0,Image 1,1,1,100000000,510000002579,
2,,Segment,5,3,Image 1,3,1,100000002,510000002583,
2,,Segment,5,1,Image 1,2,1,100000002,510000002584,
