
Spine Center Intensity Median Ch=2 Img=1
 ==================== 
Spine Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
23.0625,,Spine,2,5,Image 1,1,1,100000000,610000005413,
45.5625,,Spine,2,3,Image 1,4,1,100000002,610000005436,
45.0625,,Spine,2,3,Image 1,4,1,100000002,610000005458,
31.0313,,Spine,2,5,Image 1,2,1,100000001,610000005461,
19.5312,,Spine,2,0,Image 1,1,1,100000003,610000005464,
25.5625,,Spine,2,3,Image 1,2,1,100000004,610000005467,
42.0312,,Spine,2,8,Image 1,3,1,100000001,610000005471,
25.5312,,Spine,2,2,Image 1,1,1,100000003,610000005474,
29.0313,,Spine,2,3,Image 1,2,1,100000000,610000005477,
21.0312,,Spine,2,8,Image 1,3,1,100000000,610000005479,
62.0312,,Spine,2,3,Image 1,2,1,100000000,610000005487,
33.0312,,Spine,2,5,Image 1,4,1,100000004,610000005489,
43.0312,,Spine,2,8,Image 1,3,1,100000001,610000005493,
46.0312,,Spine,2,2,Image 1,2,1,100000004,610000005497,
52.0625,,Spine,2,3,Image 1,4,1,100000002,610000005505,
74.0625,,Spine,2,5,Image 1,1,1,100000000,610000005510,
56.0312,,Spine,2,1,Image 1,2,1,100000003,610000005512,
19.5156,,Spine,2,4,Image 1,2,1,100000004,610000005515,
58.5625,,Spine,2,3,Image 1,1,1,100000000,610000005520,
50.0312,,Spine,2,2,Image 1,2,1,100000004,610000005523,
56.0312,,Spine,2,3,Image 1,2,1,100000000,610000005525,
19.0625,,Spine,2,11,Image 1,5,1,100000001,610000005527,
74.0312,,Spine,2,1,Image 1,1,1,100000001,610000005532,
37.0078,,Spine,2,8,Image 1,3,1,100000001,610000005534,
75.0312,,Spine,2,3,Image 1,2,1,100000000,610000005538,
59.0078,,Spine,2,3,Image 1,2,1,100000000,610000005541,
23.0312,,Spine,2,7,Image 1,2,1,100000001,610000005544,
64.0312,,Spine,2,4,Image 1,1,1,100000002,610000005547,
65.0156,,Spine,2,2,Image 1,2,1,100000002,610000005549,
78.0625,,Spine,2,3,Image 1,1,1,100000000,610000005553,
36.0625,,Spine,2,11,Image 1,6,1,100000001,610000005555,
10.0312,,Spine,2,5,Image 1,1,1,100000000,610000005557,
30.5039,,Spine,2,0,Image 1,1,1,100000003,610000005559,
70.0625,,Spine,2,3,Image 1,2,1,100000000,610000005565,
41.0156,,Spine,2,1,Image 1,2,1,100000004,610000005568,
70.0625,,Spine,2,11,Image 1,6,1,100000001,610000005570,
39.0625,,Spine,2,5,Image 1,4,1,100000004,610000005574,
86.5625,,Spine,2,3,Image 1,3,1,100000002,610000005578,
48.0625,,Spine,2,12,Image 1,3,1,100000001,610000005581,
72.5312,,Spine,2,3,Image 1,2,1,100000001,610000005584,
74.0156,,Spine,2,4,Image 1,2,1,100000001,610000005587,
83.0312,,Spine,2,5,Image 1,4,1,100000004,610000005592,
86.5312,,Spine,2,3,Image 1,2,1,100000000,610000005594,
66.0312,,Spine,2,13,Image 1,5,1,100000001,610000005596,
59.5156,,Spine,2,0,Image 1,1,1,100000000,610000005599,
43.0156,,Spine,2,2,Image 1,1,1,100000000,610000005601,
70.0625,,Spine,2,3,Image 1,2,1,100000000,610000005604,
54.0625,,Spine,2,13,Image 1,5,1,100000000,610000005607,
72.0625,,Spine,2,3,Image 1,4,1,100000002,610000005609,
38.0156,,Spine,2,5,Image 1,4,1,100000004,610000005611,
69.0312,,Spine,2,0,Image 1,1,1,100000000,610000005615,
81.0625,,Spine,2,1,Image 1,1,1,100000001,610000005619,
69.0625,,Spine,2,3,Image 1,2,1,100000000,610000005625,
34.0312,,Spine,2,7,Image 1,3,1,100000000,610000005627,
46.0039,,Spine,2,8,Image 1,2,1,100000001,610000005631,
44.0312,,Spine,2,0,Image 1,1,1,100000001,610000005636,
40.0156,,Spine,2,0,Image 1,1,1,100000002,610000005639,
30.5625,,Spine,2,11,Image 1,5,1,100000001,610000005643,
