
Spine Center Number of Voxel Ch=3 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
3,,Spine,3,12,Image 1,3,1,100000001,610000005581,
4,,Spine,3,3,Image 1,2,1,100000001,610000005584,
3,,Spine,3,4,Image 1,2,1,100000001,610000005587,
4,,Spine,3,5,Image 1,4,1,100000004,610000005592,
2,,Spine,3,3,Image 1,2,1,100000000,610000005594,
3,,Spine,3,13,Image 1,5,1,100000001,610000005596,
4,,Spine,3,0,Image 1,1,1,100000000,610000005599,
3,,Spine,3,2,Image 1,1,1,100000000,610000005601,
3,,Spine,3,3,Image 1,2,1,100000000,610000005604,
4,,Spine,3,13,Image 1,5,1,100000000,610000005607,
3,,Spine,3,3,Image 1,4,1,100000002,610000005609,
2,,Spine,3,5,Image 1,4,1,100000004,610000005611,
5,,Spine,3,0,Image 1,1,1,100000000,610000005615,
4,,Spine,3,1,Image 1,1,1,100000001,610000005619,
5,,Spine,3,3,Image 1,2,1,100000000,610000005625,
3,,Spine,3,7,Image 1,3,1,100000000,610000005627,
3,,Spine,3,8,Image 1,2,1,100000001,610000005631,
4,,Spine,3,0,Image 1,1,1,100000001,610000005636,
3,,Spine,3,0,Image 1,1,1,100000002,610000005639,
4,,Spine,3,11,Image 1,5,1,100000001,610000005643,
3,,Spine,3,3,Image 1,2,1,100000000,610000005647,
3,,Spine,3,3,Image 1,2,1,100000002,610000005649,
3,,Spine,3,6,Image 1,1,1,100000000,610000005651,
3,,Spine,3,6,Image 1,1,1,100000000,610000005655,
2,,Spine,3,5,Image 1,4,1,100000004,610000005658,
4,,Spine,3,3,Image 1,4,1,100000002,610000005661,
3,,Spine,3,2,Image 1,2,1,100000000,610000005664,
2,,Spine,3,1,Image 1,1,1,100000001,610000005666,
3,,Spine,3,6,Image 1,2,1,100000001,610000005668,
3,,Spine,3,1,Image 1,1,1,100000001,610000005671,
2,,Spine,3,5,Image 1,4,1,100000004,610000005673,
2,,Spine,3,5,Image 1,4,1,100000004,610000005677,
3,,Spine,3,1,Image 1,1,1,100000001,610000005681,
3,,Spine,3,2,Image 1,2,1,100000002,610000005683,
3,,Spine,3,0,Image 1,1,1,100000001,610000005686,
2,,Spine,3,3,Image 1,2,1,100000000,610000005691,
3,,Spine,3,6,Image 1,1,1,100000000,610000005695,
3,,Spine,3,5,Image 1,2,1,100000001,610000005698,
3,,Spine,3,7,Image 1,3,1,100000000,610000005702,
3,,Spine,3,3,Image 1,2,1,100000000,610000005711,
3,,Spine,3,5,Image 1,2,1,100000001,610000005714,
3,,Spine,3,3,Image 1,2,1,100000000,610000005717,
3,,Spine,3,1,Image 1,2,1,100000001,610000005719,
3,,Spine,3,2,Image 1,2,1,100000002,610000005721,
3,,Spine,3,2,Image 1,3,1,100000001,610000005730,
2,,Spine,3,3,Image 1,2,1,100000000,610000005737,
2,,Spine,3,1,Image 1,1,1,100000001,610000005740,
2,,Spine,3,1,Image 1,1,1,100000001,610000005744,
2,,Spine,3,3,Image 1,2,1,100000000,610000005752,
2,,Spine,3,3,Image 1,2,1,100000000,610000005762,
3,,Spine,3,3,Image 1,2,1,100000002,610000005764,
2,,Spine,3,3,Image 1,2,1,100000000,610000005768,
2,,Spine,3,3,Image 1,2,1,100000000,610000005775,
2,,Spine,3,1,Image 1,1,1,100000001,610000005777,
2,,Spine,3,3,Image 1,2,1,100000002,610000005805,
2,,Spine,3,7,Image 1,3,1,100000000,610000005807,
2,,Spine,3,7,Image 1,3,1,100000000,610000005808,
2,,Spine,3,4,Image 1,2,1,100000000,610000005809,
2,,Spine,3,5,Image 1,1,1,100000000,610000005810,
2,,Spine,3,4,Image 1,1,1,100000000,610000005811,
2,,Spine,3,3,Image 1,1,1,100000000,610000005812,
2,,Spine,3,1,Image 1,2,1,100000000,610000005813,
2,,Spine,3,3,Image 1,2,1,100000000,610000005816,
2,,Spine,3,1,Image 1,2,1,100000000,610000005817,
2,,Spine,3,0,Image 1,1,1,100000000,610000005818,
2,,Spine,3,2,Image 1,2,1,100000000,610000005820,
2,,Spine,3,2,Image 1,1,1,100000000,610000005821,
1,,Spine,3,0,Image 1,1,1,100000000,610000005822,
2,,Spine,3,0,Image 1,1,1,100000000,610000005823,
2,,Spine,3,0,Image 1,1,1,100000000,610000005824,
2,,Spine,3,6,Image 1,1,1,100000000,610000005829,
2,,Spine,3,12,Image 1,5,1,100000000,610000005830,
2,,Spine,3,9,Image 1,3,1,100000000,610000005831,
2,,Spine,3,1,Image 1,1,1,100000000,610000005832,
2,,Spine,3,6,Image 1,2,1,100000000,610000005833,
2,,Spine,3,1,Image 1,1,1,100000000,610000005834,
2,,Spine,3,1,Image 1,1,1,100000000,610000005835,
2,,Spine,3,1,Image 1,2,1,100000000,610000005836,
2,,Spine,3,0,Image 1,1,1,100000000,610000005837,
2,,Spine,3,1,Image 1,2,1,100000000,610000005841,
2,,Spine,3,1,Image 1,1,1,100000000,610000005842,
2,,Spine,3,13,Image 1,6,1,100000001,610000005844,
2,,Spine,3,10,Image 1,5,1,100000001,610000005845,
2,,Spine,3,11,Image 1,6,1,100000001,610000005846,
2,,Spine,3,8,Image 1,5,1,100000001,610000005847,
2,,Spine,3,13,Image 1,6,1,100000001,610000005848,
2,,Spine,3,13,Image 1,6,1,100000001,610000005849,
2,,Spine,3,13,Image 1,5,1,100000001,610000005850,
2,,Spine,3,9,Image 1,3,1,100000001,610000005851,
2,,Spine,3,8,Image 1,4,1,100000001,610000005852,
2,,Spine,3,8,Image 1,2,1,100000001,610000005853,
2,,Spine,3,8,Image 1,3,1,100000001,610000005854,
2,,Spine,3,7,Image 1,2,1,100000001,610000005855,
2,,Spine,3,6,Image 1,2,1,100000001,610000005856,
2,,Spine,3,2,Image 1,2,1,100000001,610000005857,
2,,Spine,3,1,Image 1,2,1,100000001,610000005860,
2,,Spine,3,0,Image 1,1,1,100000001,610000005861,
2,,Spine,3,0,Image 1,1,1,100000001,610000005862,
2,,Spine,3,0,Image 1,1,1,100000001,610000005863,
2,,Spine,3,5,Image 1,2,1,100000001,610000005864,
2,,Spine,3,4,Image 1,2,1,100000001,610000005865,
2,,Spine,3,0,Image 1,1,1,100000001,610000005866,
2,,Spine,3,2,Image 1,3,1,100000001,610000005867,
2,,Spine,3,1,Image 1,1,1,100000001,610000005868,
2,,Spine,3,5,Image 1,2,1,100000001,610000005869,
2,,Spine,3,0,Image 1,1,1,100000001,610000005870,
2,,Spine,3,0,Image 1,1,1,100000001,610000005872,
2,,Spine,3,2,Image 1,2,1,100000001,610000005873,
2,,Spine,3,1,Image 1,2,1,100000001,610000005874,
2,,Spine,3,3,Image 1,4,1,100000002,610000005876,
2,,Spine,3,3,Image 1,4,1,100000002,610000005877,
2,,Spine,3,3,Image 1,4,1,100000002,610000005878,
2,,Spine,3,3,Image 1,3,1,100000002,610000005879,
2,,Spine,3,2,Image 1,2,1,100000002,610000005880,
2,,Spine,3,1,Image 1,2,1,100000002,610000005881,
2,,Spine,3,3,Image 1,2,1,100000002,610000005882,
2,,Spine,3,3,Image 1,2,1,100000002,610000005883,
2,,Spine,3,3,Image 1,2,1,100000002,610000005884,
2,,Spine,3,4,Image 1,1,1,100000002,610000005885,
2,,Spine,3,4,Image 1,1,1,100000002,610000005886,
2,,Spine,3,1,Image 1,2,1,100000002,610000005887,
2,,Spine,3,1,Image 1,2,1,100000002,610000005888,
2,,Spine,3,3,Image 1,1,1,100000002,610000005889,
2,,Spine,3,3,Image 1,2,1,100000002,610000005890,
2,,Spine,3,1,Image 1,2,1,100000002,610000005891,
2,,Spine,3,2,Image 1,3,1,100000003,610000005893,
2,,Spine,3,1,Image 1,1,1,100000003,610000005894,
2,,Spine,3,1,Image 1,1,1,100000003,610000005895,
2,,Spine,3,0,Image 1,1,1,100000003,610000005897,
2,,Spine,3,4,Image 1,2,1,100000004,610000005899,
2,,Spine,3,2,Image 1,2,1,100000004,610000005900,
2,,Spine,3,5,Image 1,4,1,100000004,610000005901,
2,,Spine,3,4,Image 1,3,1,100000004,610000005902,
2,,Spine,3,2,Image 1,1,1,100000004,610000005903,
