
Spine Intensity Max Ch=3 Img=1
 ==================== 
Spine Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
134,,Spine,3,5,Image 1,1,1,100000000,610000005413,
188,,Spine,3,3,Image 1,4,1,100000002,610000005436,
188,,Spine,3,3,Image 1,4,1,100000002,610000005458,
94,,Spine,3,5,Image 1,2,1,100000001,610000005461,
102,,Spine,3,0,Image 1,1,1,100000003,610000005464,
146,,Spine,3,3,Image 1,2,1,100000004,610000005467,
85,,Spine,3,8,Image 1,3,1,100000001,610000005471,
72,,Spine,3,2,Image 1,1,1,100000003,610000005474,
102,,Spine,3,3,Image 1,2,1,100000000,610000005477,
63,,Spine,3,8,Image 1,3,1,100000000,610000005479,
147,,Spine,3,3,Image 1,2,1,100000000,610000005487,
60,,Spine,3,5,Image 1,4,1,100000004,610000005489,
85,,Spine,3,8,Image 1,3,1,100000001,610000005493,
108,,Spine,3,2,Image 1,2,1,100000004,610000005497,
188,,Spine,3,3,Image 1,4,1,100000002,610000005505,
152,,Spine,3,5,Image 1,1,1,100000000,610000005510,
110,,Spine,3,1,Image 1,2,1,100000003,610000005512,
122,,Spine,3,4,Image 1,2,1,100000004,610000005515,
158,,Spine,3,3,Image 1,1,1,100000000,610000005520,
108,,Spine,3,2,Image 1,2,1,100000004,610000005523,
60,,Spine,3,3,Image 1,2,1,100000000,610000005525,
132,,Spine,3,11,Image 1,5,1,100000001,610000005527,
138,,Spine,3,1,Image 1,1,1,100000001,610000005532,
85,,Spine,3,8,Image 1,3,1,100000001,610000005534,
147,,Spine,3,3,Image 1,2,1,100000000,610000005538,
143,,Spine,3,3,Image 1,2,1,100000000,610000005541,
73,,Spine,3,7,Image 1,2,1,100000001,610000005544,
113,,Spine,3,4,Image 1,1,1,100000002,610000005547,
82,,Spine,3,2,Image 1,2,1,100000002,610000005549,
158,,Spine,3,3,Image 1,1,1,100000000,610000005553,
137,,Spine,3,11,Image 1,6,1,100000001,610000005555,
133,,Spine,3,5,Image 1,1,1,100000000,610000005557,
123,,Spine,3,0,Image 1,1,1,100000003,610000005559,
162,,Spine,3,3,Image 1,2,1,100000000,610000005565,
91,,Spine,3,1,Image 1,2,1,100000004,610000005568,
114,,Spine,3,11,Image 1,6,1,100000001,610000005570,
141,,Spine,3,5,Image 1,4,1,100000004,610000005574,
166,,Spine,3,3,Image 1,3,1,100000002,610000005578,
106,,Spine,3,12,Image 1,3,1,100000001,610000005581,
93,,Spine,3,3,Image 1,2,1,100000001,610000005584,
107,,Spine,3,4,Image 1,2,1,100000001,610000005587,
110,,Spine,3,5,Image 1,4,1,100000004,610000005592,
131,,Spine,3,3,Image 1,2,1,100000000,610000005594,
105,,Spine,3,13,Image 1,5,1,100000001,610000005596,
108,,Spine,3,0,Image 1,1,1,100000000,610000005599,
132,,Spine,3,2,Image 1,1,1,100000000,610000005601,
133,,Spine,3,3,Image 1,2,1,100000000,610000005604,
146,,Spine,3,13,Image 1,5,1,100000000,610000005607,
188,,Spine,3,3,Image 1,4,1,100000002,610000005609,
72,,Spine,3,5,Image 1,4,1,100000004,610000005611,
137,,Spine,3,0,Image 1,1,1,100000000,610000005615,
155,,Spine,3,1,Image 1,1,1,100000001,610000005619,
129,,Spine,3,3,Image 1,2,1,100000000,610000005625,
