
Spine Terminal Pt Intensity Center Ch=5 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
0,,Spine,5,5,Image 1,1,100000000,610000005413,
0,,Spine,5,3,Image 1,1,100000002,610000005436,
17,,Spine,5,3,Image 1,1,100000002,610000005458,
0,,Spine,5,5,Image 1,1,100000001,610000005461,
0,,Spine,5,0,Image 1,1,100000003,610000005464,
0,,Spine,5,3,Image 1,1,100000004,610000005467,
0,,Spine,5,8,Image 1,1,100000001,610000005471,
0,,Spine,5,2,Image 1,1,100000003,610000005474,
49,,Spine,5,3,Image 1,1,100000000,610000005477,
0,,Spine,5,8,Image 1,1,100000000,610000005479,
0,,Spine,5,3,Image 1,1,,610000005481,
0,,Spine,5,5,Image 1,1,100000004,610000005489,
0,,Spine,5,8,Image 1,1,100000001,610000005493,
0,,Spine,5,2,Image 1,1,100000004,610000005497,
11,,Spine,5,3,Image 1,1,100000002,610000005505,
0,,Spine,5,5,Image 1,1,100000000,610000005510,
0,,Spine,5,1,Image 1,1,100000003,610000005512,
0,,Spine,5,4,Image 1,1,100000004,610000005515,
0,,Spine,5,3,Image 1,1,100000000,610000005520,
0,,Spine,5,2,Image 1,1,100000004,610000005523,
18,,Spine,5,11,Image 1,1,100000001,610000005527,
0,,Spine,5,2,Image 1,1,,610000005529,
0,,Spine,5,8,Image 1,1,100000001,610000005534,
0,,Spine,5,3,Image 1,1,,610000005536,
0,,Spine,5,3,Image 1,1,,610000005540,
0,,Spine,5,7,Image 1,1,100000001,610000005544,
25,,Spine,5,4,Image 1,1,100000002,610000005547,
0,,Spine,5,2,Image 1,1,100000002,610000005549,
0,,Spine,5,3,Image 1,1,100000000,610000005553,
0,,Spine,5,11,Image 1,1,100000001,610000005555,
0,,Spine,5,5,Image 1,1,100000000,610000005557,
0,,Spine,5,3,Image 1,1,,610000005563,
0,,Spine,5,1,Image 1,1,100000004,610000005568,
0,,Spine,5,11,Image 1,1,100000001,610000005570,
0,,Spine,5,4,Image 1,1,,610000005573,
0,,Spine,5,3,Image 1,1,100000002,610000005578,
0,,Spine,5,12,Image 1,1,100000001,610000005581,
0,,Spine,5,3,Image 1,1,100000001,610000005584,
0,,Spine,5,4,Image 1,1,100000001,610000005587,
0,,Spine,5,4,Image 1,1,,610000005590,
0,,Spine,5,13,Image 1,1,100000001,610000005596,
0,,Spine,5,0,Image 1,1,100000000,610000005599,
0,,Spine,5,2,Image 1,1,100000000,610000005601,
0,,Spine,5,3,Image 1,1,,610000005603,
0,,Spine,5,13,Image 1,1,100000000,610000005607,
0,,Spine,5,3,Image 1,1,100000002,610000005609,
66,,Spine,5,0,Image 1,1,100000000,610000005615,
0,,Spine,5,2,Image 1,1,,610000005617,
0,,Spine,5,3,Image 1,1,,610000005622,
0,,Spine,5,7,Image 1,1,100000000,610000005627,
12,,Spine,5,8,Image 1,1,100000001,610000005631,
0,,Spine,5,0,Image 1,1,100000001,610000005636,
0,,Spine,5,0,Image 1,1,100000002,610000005639,
0,,Spine,5,11,Image 1,1,100000001,610000005643,
0,,Spine,5,3,Image 1,1,,610000005646,
0,,Spine,5,3,Image 1,1,100000002,610000005649,
0,,Spine,5,6,Image 1,1,100000000,610000005651,
0,,Spine,5,6,Image 1,1,100000000,610000005655,
0,,Spine,5,3,Image 1,1,100000002,610000005661,
0,,Spine,5,2,Image 1,1,100000000,610000005664,
0,,Spine,5,6,Image 1,1,100000001,610000005668,
0,,Spine,5,2,Image 1,1,,610000005670,
0,,Spine,5,2,Image 1,1,,610000005680,
0,,Spine,5,2,Image 1,1,100000002,610000005683,
0,,Spine,5,0,Image 1,1,100000001,610000005686,
0,,Spine,5,6,Image 1,1,100000000,610000005695,
0,,Spine,5,5,Image 1,1,100000001,610000005698,
0,,Spine,5,7,Image 1,1,100000000,610000005702,
0,,Spine,5,3,Image 1,1,,610000005710,
0,,Spine,5,5,Image 1,1,100000001,610000005714,
0,,Spine,5,3,Image 1,1,,610000005716,
0,,Spine,5,1,Image 1,1,100000001,610000005719,
0,,Spine,5,2,Image 1,1,100000002,610000005721,
0,,Spine,5,2,Image 1,1,100000001,610000005730,
0,,Spine,5,3,Image 1,1,100000002,610000005764,
0,,Spine,5,2,Image 1,1,,610000006048,
0,,Spine,5,1,Image 1,1,,610000006048,
0,,Spine,5,7,Image 1,1,,610000006049,
0,,Spine,5,2,Image 1,1,,610000006049,
0,,Spine,5,4,Image 1,1,,610000006049,
0,,Spine,5,1,Image 1,1,,610000006049,
0,,Spine,5,13,Image 1,1,,610000006049,
0,,Spine,5,7,Image 1,1,,610000006050,
0,,Spine,5,2,Image 1,1,,610000006050,
0,,Spine,5,3,Image 1,1,,610000006050,
0,,Spine,5,13,Image 1,1,,610000006050,
0,,Spine,5,4,Image 1,1,,610000006051,
0,,Spine,5,3,Image 1,1,,610000006051,
0,,Spine,5,13,Image 1,1,,610000006051,
0,,Spine,5,5,Image 1,1,,610000006051,
0,,Spine,5,0,Image 1,1,,610000006051,
0,,Spine,5,4,Image 1,1,,610000006052,
0,,Spine,5,3,Image 1,1,,610000006052,
0,,Spine,5,5,Image 1,1,,610000006052,
97,,Spine,5,0,Image 1,1,,610000006052,
0,,Spine,5,9,Image 1,1,,610000006052,
0,,Spine,5,4,Image 1,1,,610000006053,
81,,Spine,5,3,Image 1,1,,610000006053,
0,,Spine,5,8,Image 1,1,,610000006053,
0,,Spine,5,4,Image 1,1,,610000006054,
0,,Spine,5,1,Image 1,1,,610000006054,
0,,Spine,5,3,Image 1,1,,610000006054,
0,,Spine,5,8,Image 1,1,,610000006054,
0,,Spine,5,4,Image 1,1,,610000006055,
0,,Spine,5,1,Image 1,1,,610000006055,
0,,Spine,5,8,Image 1,1,,610000006055,
0,,Spine,5,7,Image 1,1,,610000006056,
0,,Spine,5,4,Image 1,1,,610000006056,
0,,Spine,5,3,Image 1,1,,610000006056,
0,,Spine,5,12,Image 1,1,,610000006056,
0,,Spine,5,3,Image 1,1,,610000006057,
0,,Spine,5,6,Image 1,1,,610000006057,
0,,Spine,5,9,Image 1,1,,610000006057,
0,,Spine,5,1,Image 1,1,,610000006058,
0,,Spine,5,8,Image 1,1,,610000006058,
0,,Spine,5,6,Image 1,1,,610000006058,
0,,Spine,5,4,Image 1,1,,610000006059,
0,,Spine,5,11,Image 1,1,,610000006059,
0,,Spine,5,0,Image 1,1,,610000006059,
0,,Spine,5,4,Image 1,1,,610000006060,
0,,Spine,5,1,Image 1,1,,610000006060,
42,,Spine,5,10,Image 1,1,,610000006060,
0,,Spine,5,1,Image 1,1,,610000006061,
0,,Spine,5,3,Image 1,1,,610000006061,
0,,Spine,5,13,Image 1,1,,610000006061,
0,,Spine,5,1,Image 1,1,,610000006062,
0,,Spine,5,3,Image 1,1,,610000006062,
0,,Spine,5,0,Image 1,1,,610000006062,
0,,Spine,5,3,Image 1,1,,610000006063,
17,,Spine,5,6,Image 1,1,,610000006063,
0,,Spine,5,0,Image 1,1,,610000006063,
0,,Spine,5,3,Image 1,1,,610000006064,
0,,Spine,5,0,Image 1,1,,610000006064,
0,,Spine,5,1,Image 1,1,,610000006065,
0,,Spine,5,0,Image 1,1,,610000006065,
0,,Spine,5,0,Image 1,1,,610000006066,
0,,Spine,5,2,Image 1,1,,610000006067,
0,,Spine,5,5,Image 1,1,,610000006067,
0,,Spine,5,2,Image 1,1,,610000006068,
0,,Spine,5,0,Image 1,1,,610000006068,
0,,Spine,5,4,Image 1,1,,610000006069,
27,,Spine,5,1,Image 1,1,,610000006069,
0,,Spine,5,1,Image 1,1,,610000006070,
30,,Spine,5,5,Image 1,1,,610000006070,
0,,Spine,5,0,Image 1,1,,610000006071,
0,,Spine,5,1,Image 1,1,,610000006072,
0,,Spine,5,2,Image 1,1,,610000006073,
0,,Spine,5,3,Image 1,1,,610000006073,
0,,Spine,5,1,Image 1,1,,610000006074,
0,,Spine,5,3,Image 1,1,,610000006074,
0,,Spine,5,2,Image 1,1,,610000006075,
0,,Spine,5,3,Image 1,1,,610000006075,
0,,Spine,5,2,Image 1,1,,610000006076,
0,,Spine,5,3,Image 1,1,,610000006076,
0,,Spine,5,2,Image 1,1,,610000006077,
