
Spine Intensity Median Ch=1 Img=1
 ==================== 
Spine Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
6.01562,,Spine,1,5,Image 1,1,1,100000000,610000005413,
92.25,,Spine,1,3,Image 1,4,1,100000002,610000005436,
98.25,,Spine,1,3,Image 1,4,1,100000002,610000005458,
5.03125,,Spine,1,5,Image 1,2,1,100000001,610000005461,
23.125,,Spine,1,0,Image 1,1,1,100000003,610000005464,
1.00391,,Spine,1,3,Image 1,2,1,100000004,610000005467,
4.01562,,Spine,1,8,Image 1,3,1,100000001,610000005471,
3.00781,,Spine,1,2,Image 1,1,1,100000003,610000005474,
3.03125,,Spine,1,3,Image 1,2,1,100000000,610000005477,
1.00391,,Spine,1,8,Image 1,3,1,100000000,610000005479,
7.0625,,Spine,1,3,Image 1,2,1,100000000,610000005487,
2.00391,,Spine,1,5,Image 1,4,1,100000004,610000005489,
5.03125,,Spine,1,8,Image 1,3,1,100000001,610000005493,
0.00195312,,Spine,1,2,Image 1,2,1,100000004,610000005497,
112.25,,Spine,1,3,Image 1,4,1,100000002,610000005505,
2.00781,,Spine,1,5,Image 1,1,1,100000000,610000005510,
1.00391,,Spine,1,1,Image 1,2,1,100000003,610000005512,
1.00781,,Spine,1,4,Image 1,2,1,100000004,610000005515,
2.00391,,Spine,1,3,Image 1,1,1,100000000,610000005520,
0.00195312,,Spine,1,2,Image 1,2,1,100000004,610000005523,
17.0625,,Spine,1,3,Image 1,2,1,100000000,610000005525,
18.5625,,Spine,1,11,Image 1,5,1,100000001,610000005527,
1.01562,,Spine,1,1,Image 1,1,1,100000001,610000005532,
4.01562,,Spine,1,8,Image 1,3,1,100000001,610000005534,
4.03125,,Spine,1,3,Image 1,2,1,100000000,610000005538,
7.0625,,Spine,1,3,Image 1,2,1,100000000,610000005541,
5.00781,,Spine,1,7,Image 1,2,1,100000001,610000005544,
2.03125,,Spine,1,4,Image 1,1,1,100000002,610000005547,
10.0625,,Spine,1,2,Image 1,2,1,100000002,610000005549,
2.00391,,Spine,1,3,Image 1,1,1,100000000,610000005553,
3.00781,,Spine,1,11,Image 1,6,1,100000001,610000005555,
1.00391,,Spine,1,5,Image 1,1,1,100000000,610000005557,
56.25,,Spine,1,0,Image 1,1,1,100000003,610000005559,
2.00391,,Spine,1,3,Image 1,2,1,100000000,610000005565,
1.00391,,Spine,1,1,Image 1,2,1,100000004,610000005568,
1.00391,,Spine,1,11,Image 1,6,1,100000001,610000005570,
1.00391,,Spine,1,5,Image 1,4,1,100000004,610000005574,
4.0625,,Spine,1,3,Image 1,3,1,100000002,610000005578,
2.00391,,Spine,1,12,Image 1,3,1,100000001,610000005581,
1.00391,,Spine,1,3,Image 1,2,1,100000001,610000005584,
2.00391,,Spine,1,4,Image 1,2,1,100000001,610000005587,
1.00391,,Spine,1,5,Image 1,4,1,100000004,610000005592,
7.0625,,Spine,1,3,Image 1,2,1,100000000,610000005594,
2.00781,,Spine,1,13,Image 1,5,1,100000001,610000005596,
1.00391,,Spine,1,0,Image 1,1,1,100000000,610000005599,
2.00781,,Spine,1,2,Image 1,1,1,100000000,610000005601,
3.01562,,Spine,1,3,Image 1,2,1,100000000,610000005604,
1.00781,,Spine,1,13,Image 1,5,1,100000000,610000005607,
110.75,,Spine,1,3,Image 1,4,1,100000002,610000005609,
1.00391,,Spine,1,5,Image 1,4,1,100000004,610000005611,
14.0625,,Spine,1,0,Image 1,1,1,100000000,610000005615,
2.00391,,Spine,1,1,Image 1,1,1,100000001,610000005619,
1.00391,,Spine,1,3,Image 1,2,1,100000000,610000005625,
2.00391,,Spine,1,7,Image 1,3,1,100000000,610000005627,
2.53125,,Spine,1,8,Image 1,2,1,100000001,610000005631,
1.00391,,Spine,1,0,Image 1,1,1,100000001,610000005636,
2.00391,,Spine,1,0,Image 1,1,1,100000002,610000005639,
1.00781,,Spine,1,11,Image 1,5,1,100000001,610000005643,
1.00391,,Spine,1,3,Image 1,2,1,100000000,610000005647,
3.0625,,Spine,1,3,Image 1,2,1,100000002,610000005649,
8.03125,,Spine,1,6,Image 1,1,1,100000000,610000005651,
11.0312,,Spine,1,6,Image 1,1,1,100000000,610000005655,
1.00781,,Spine,1,5,Image 1,4,1,100000004,610000005658,
1.00391,,Spine,1,3,Image 1,4,1,100000002,610000005661,
2.00391,,Spine,1,2,Image 1,2,1,100000000,610000005664,
2.00781,,Spine,1,1,Image 1,1,1,100000001,610000005666,
2.00391,,Spine,1,6,Image 1,2,1,100000001,610000005668,
1.00391,,Spine,1,1,Image 1,1,1,100000001,610000005671,
1.00391,,Spine,1,5,Image 1,4,1,100000004,610000005673,
1.00781,,Spine,1,5,Image 1,4,1,100000004,610000005677,
1.00781,,Spine,1,1,Image 1,1,1,100000001,610000005681,
1.00391,,Spine,1,2,Image 1,2,1,100000002,610000005683,
2.03125,,Spine,1,0,Image 1,1,1,100000001,610000005686,
1.00391,,Spine,1,3,Image 1,2,1,100000000,610000005691,
8.03125,,Spine,1,6,Image 1,1,1,100000000,610000005695,
4.03125,,Spine,1,5,Image 1,2,1,100000001,610000005698,
2.125,,Spine,1,7,Image 1,3,1,100000000,610000005702,
1.00391,,Spine,1,3,Image 1,2,1,100000000,610000005711,
1.00391,,Spine,1,5,Image 1,2,1,100000001,610000005714,
1.00391,,Spine,1,3,Image 1,2,1,100000000,610000005717,
4.03125,,Spine,1,1,Image 1,2,1,100000001,610000005719,
2.00781,,Spine,1,2,Image 1,2,1,100000002,610000005721,
1.00391,,Spine,1,2,Image 1,3,1,100000001,610000005730,
10.0625,,Spine,1,3,Image 1,2,1,100000000,610000005737,
1.00391,,Spine,1,1,Image 1,1,1,100000001,610000005740,
2.00391,,Spine,1,1,Image 1,1,1,100000001,610000005744,
6.125,,Spine,1,3,Image 1,2,1,100000000,610000005752,
