
Segment Spine Density
 ==================== 
Segment Spine Density,Unit,Category,Depth,Level,Time,FilamentID,ID,
13.4605,1/10µm,Segment,1,1,1,100000000,510000000967,
0,1/10µm,Segment,0,1,1,100000000,510000000995,
0,1/10µm,Segment,0,1,1,100000002,510000001036,
0,1/10µm,Segment,6,4,1,100000004,510000001065,
19.4135,1/10µm,Segment,4,2,1,100000004,510000001069,
0,1/10µm,Segment,2,3,1,100000004,510000001085,
0,1/10µm,Segment,3,3,1,100000004,510000001088,
0,1/10µm,Segment,3,3,1,100000001,510000001105,
0,1/10µm,Segment,2,3,1,100000001,510000001142,
4.93078,1/10µm,Segment,1,2,1,100000001,510000001164,
8.85889,1/10µm,Segment,0,1,1,100000001,510000001194,
0,1/10µm,Segment,3,4,1,100000001,510000001200,
0,1/10µm,Segment,2,2,1,100000001,510000001202,
0,1/10µm,Segment,1,2,1,100000001,510000001210,
0,1/10µm,Segment,1,2,1,100000001,510000001213,
0,1/10µm,Segment,1,1,1,100000001,510000001216,
21.7917,1/10µm,Segment,6,2,1,100000000,510000001220,
0,1/10µm,Segment,5,1,1,100000000,510000001222,
0,1/10µm,Segment,4,1,1,100000000,510000001229,
0,1/10µm,Segment,3,1,1,100000000,510000001253,
0,1/10µm,Segment,2,1,1,100000000,510000001277,
7.02114,1/10µm,Segment,1,1,1,100000000,510000001308,
30.3307,1/10µm,Segment,0,1,1,100000000,510000001320,
11.4165,1/10µm,Segment,6,1,1,100000000,510000001335,
0,1/10µm,Segment,5,2,1,100000000,510000001338,
0,1/10µm,Segment,4,2,1,100000000,510000001341,
0,1/10µm,Segment,3,2,1,100000000,510000001355,
0,1/10µm,Segment,1,1,1,100000002,510000001360,
0,1/10µm,Segment,0,1,1,100000002,510000001383,
0,1/10µm,Segment,2,2,1,100000000,510000001388,
0,1/10µm,Segment,1,1,1,100000004,510000001393,
0,1/10µm,Segment,8,4,1,100000004,510000001405,
0,1/10µm,Segment,7,4,1,100000004,510000001407,
2.2798,1/10µm,Segment,5,4,1,100000004,510000001462,
0,1/10µm,Segment,4,3,1,100000004,510000001470,
2.63322,1/10µm,Segment,3,2,1,100000004,510000001511,
0,1/10µm,Segment,2,2,1,100000004,510000001522,
0,1/10µm,Segment,1,1,1,100000004,510000001539,
0,1/10µm,Segment,0,1,1,100000004,510000001582,
0,1/10µm,Segment,6,5,1,100000004,510000001598,
0,1/10µm,Segment,7,5,1,100000004,510000001601,
0,1/10µm,Segment,5,2,1,100000004,510000001639,
0,1/10µm,Segment,4,2,1,100000004,510000001656,
0,1/10µm,Segment,14,7,1,100000001,510000001659,
11.0809,1/10µm,Segment,13,6,1,100000001,510000001681,
0,1/10µm,Segment,12,5,1,100000001,510000001688,
7.24259,1/10µm,Segment,11,5,1,100000001,510000001720,
0,1/10µm,Segment,10,4,1,100000001,510000001732,
8.57164,1/10µm,Segment,9,3,1,100000001,510000001742,
0,1/10µm,Segment,8,3,1,100000001,510000001746,
0,1/10µm,Segment,7,3,1,100000001,510000001758,
6.77535,1/10µm,Segment,6,2,1,100000001,510000001789,
6.56199,1/10µm,Segment,5,2,1,100000001,510000001804,
0,1/10µm,Segment,14,6,1,100000001,510000001807,
0,1/10µm,Segment,6,4,1,100000004,510000001809,
0,1/10µm,Segment,5,3,1,100000004,510000001811,
0,1/10µm,Segment,8,4,1,100000001,510000001823,
0,1/10µm,Segment,7,3,1,100000001,510000001832,
0,1/10µm,Segment,6,3,1,100000001,510000001837,
3.55835,1/10µm,Segment,5,2,1,100000001,510000001872,
0,1/10µm,Segment,4,2,1,100000001,510000001875,
2.02047,1/10µm,Segment,3,2,1,100000001,510000001930,
0,1/10µm,Segment,2,1,1,100000001,510000001939,
0,1/10µm,Segment,1,1,1,100000001,510000001941,
10.7055,1/10µm,Segment,0,1,1,100000001,510000001967,
10.199,1/10µm,Segment,13,5,1,100000001,510000002013,
0,1/10µm,Segment,5,2,1,100000002,510000002030,
0,1/10µm,Segment,4,1,1,100000002,510000002047,
3.5316,1/10µm,Segment,3,1,1,100000002,510000002072,
0,1/10µm,Segment,2,1,1,100000002,510000002090,
0,1/10µm,Segment,1,1,1,100000002,510000002095,
2.07967,1/10µm,Segment,0,1,1,100000002,510000002172,
0,1/10µm,Segment,8,3,1,100000001,510000002174,
0,1/10µm,Segment,5,3,1,100000004,510000002190,
0,1/10µm,Segment,6,2,1,100000001,510000002199,
0,1/10µm,Segment,12,6,1,100000001,510000002206,
0,1/10µm,Segment,4,2,1,100000002,510000002216,
0,1/10µm,Segment,4,2,1,100000002,510000002230,
8.78263,1/10µm,Segment,3,2,1,100000002,510000002239,
0,1/10µm,Segment,5,3,1,100000002,510000002242,
0,1/10µm,Segment,4,3,1,100000002,510000002244,
0,1/10µm,Segment,14,6,1,100000000,510000002271,
0,1/10µm,Segment,13,6,1,100000000,510000002278,
10.7582,1/10µm,Segment,12,5,1,100000000,510000002288,
0,1/10µm,Segment,11,5,1,100000000,510000002296,
0,1/10µm,Segment,10,4,1,100000000,510000002310,
0,1/10µm,Segment,9,4,1,100000000,510000002326,
0,1/10µm,Segment,8,3,1,100000000,510000002336,
0,1/10µm,Segment,6,2,1,100000000,510000002341,
7.16242,1/10µm,Segment,11,6,1,100000001,510000002383,
0,1/10µm,Segment,10,6,1,100000001,510000002410,
5.29854,1/10µm,Segment,8,2,1,100000001,510000002452,
6.90715,1/10µm,Segment,7,2,1,100000001,510000002485,
0,1/10µm,Segment,13,4,1,100000001,510000002495,
10.1819,1/10µm,Segment,12,3,1,100000001,510000002503,
0,1/10µm,Segment,11,3,1,100000001,510000002513,
0,1/10µm,Segment,10,3,1,100000001,510000002515,
0,1/10µm,Segment,11,3,1,100000000,510000002530,
0,1/10µm,Segment,10,3,1,100000000,510000002541,
0,1/10µm,Segment,9,3,1,100000000,510000002581,
4.51775,1/10µm,Segment,2,2,1,100000002,510000002607,
8.87078,1/10µm,Segment,5,4,1,100000004,510000002618,
0,1/10µm,Segment,4,4,1,100000004,510000002625,
0,1/10µm,Segment,11,4,1,100000001,510000002635,
0,1/10µm,Segment,13,5,1,100000001,510000002667,
9.01624,1/10µm,Segment,4,3,1,100000004,510000002676,
0,1/10µm,Segment,13,3,1,100000001,510000002684,
25.2608,1/10µm,Segment,8,3,1,100000001,510000002701,
0,1/10µm,Segment,11,4,1,100000000,510000002704,
4.1069,1/10µm,Segment,9,3,1,100000000,510000002725,
0,1/10µm,Segment,8,2,1,100000000,510000002736,
0,1/10µm,Segment,14,7,1,100000000,510000002740,
0,1/10µm,Segment,10,4,1,100000000,510000002749,
0,1/10µm,Segment,3,3,1,100000004,510000002754,
0,1/10µm,Segment,5,5,1,100000004,510000002756,
9.56739,1/10µm,Segment,13,5,1,100000000,510000002765,
11.8641,1/10µm,Segment,2,2,1,100000000,510000002776,
0,1/10µm,Segment,1,1,1,100000000,510000002778,
4.86672,1/10µm,Segment,0,1,1,100000000,510000002875,
13.664,1/10µm,Segment,2,1,1,100000000,510000002900,
0,1/10µm,Segment,12,4,1,100000001,510000002902,
13.2171,1/10µm,Segment,13,6,1,100000001,510000002909,
0,1/10µm,Segment,12,6,1,100000000,510000002916,
0,1/10µm,Segment,13,6,1,100000001,510000002920,
0,1/10µm,Segment,9,2,1,100000000,510000002922,
0,1/10µm,Segment,6,1,1,100000000,510000002929,
4.9663,1/10µm,Segment,5,1,1,100000000,510000002976,
7.68139,1/10µm,Segment,4,1,1,100000000,510000002986,
0,1/10µm,Segment,8,4,1,100000000,510000003004,
0,1/10µm,Segment,7,3,1,100000000,510000003027,
0,1/10µm,Segment,4,4,1,100000003,510000003029,
0,1/10µm,Segment,3,3,1,100000003,510000003033,
2.37522,1/10µm,Segment,2,3,1,100000003,510000003073,
0,1/10µm,Segment,1,2,1,100000003,510000003096,
0,1/10µm,Segment,0,1,1,100000003,510000003104,
0,1/10µm,Segment,3,2,1,100000003,510000003158,
0,1/10µm,Segment,2,2,1,100000003,510000003167,
0,1/10µm,Segment,11,7,1,100000001,510000003170,
0,1/10µm,Segment,6,2,1,100000000,510000003173,
0,1/10µm,Segment,11,4,1,100000000,510000003181,
0,1/10µm,Segment,1,2,1,100000000,510000003185,
0,1/10µm,Segment,5,3,1,100000001,510000003192,
8.08611,1/10µm,Segment,2,1,1,100000004,510000003203,
0,1/10µm,Segment,3,4,1,100000003,510000003205,
0,1/10µm,Segment,11,4,1,100000001,510000003210,
0,1/10µm,Segment,11,6,1,100000001,510000003229,
0,1/10µm,Segment,3,2,1,100000001,510000003249,
0,1/10µm,Segment,2,2,1,100000001,510000003289,
0,1/10µm,Segment,10,3,1,100000000,510000003293,
0,1/10µm,Segment,9,2,1,100000000,510000003295,
10.7383,1/10µm,Segment,1,2,1,100000002,510000003301,
0,1/10µm,Segment,10,2,1,100000000,510000003306,
0,1/10µm,Segment,10,5,1,100000000,510000003313,
0,1/10µm,Segment,2,3,1,100000003,510000003317,
2.79678,1/10µm,Segment,1,2,1,100000003,510000003356,
0,1/10µm,Segment,0,1,1,100000003,510000003367,
0,1/10µm,Segment,8,1,1,100000000,510000003392,
0,1/10µm,Segment,4,3,1,100000001,510000003396,
0,1/10µm,Segment,8,2,1,100000000,510000003406,
0,1/10µm,Segment,7,2,1,100000000,510000003413,
0,1/10µm,Segment,8,3,1,100000000,510000003419,
0,1/10µm,Segment,1,2,1,100000004,510000003424,
10.3481,1/10µm,Segment,5,2,1,100000001,510000003449,
10.6497,1/10µm,Segment,4,2,1,100000001,510000003460,
0,1/10µm,Segment,2,1,1,100000001,510000003467,
0,1/10µm,Segment,1,1,1,100000001,510000003500,
3.46657,1/10µm,Segment,0,1,1,100000001,510000003536,
15.202,1/10µm,Segment,8,3,1,100000000,510000003549,
9.04289,1/10µm,Segment,8,4,1,100000001,510000003558,
0,1/10µm,Segment,6,4,1,100000001,510000003586,
0,1/10µm,Segment,2,2,1,100000003,510000003593,
0,1/10µm,Segment,9,4,1,100000001,510000003595,
0,1/10µm,Segment,7,2,1,100000000,510000003600,
0,1/10µm,Segment,3,3,1,100000001,510000003602,
0,1/10µm,Segment,2,2,1,100000001,510000003613,
0,1/10µm,Segment,5,3,1,100000001,510000003622,
0,1/10µm,Segment,9,6,1,100000001,510000003626,
0,1/10µm,Segment,5,3,1,100000002,510000003662,
0,1/10µm,Segment,4,2,1,100000002,510000003666,
17.6927,1/10µm,Segment,3,2,1,100000002,510000003688,
0,1/10µm,Segment,2,2,1,100000002,510000003695,
0,1/10µm,Segment,1,1,1,100000002,510000003702,
0,1/10µm,Segment,0,1,1,100000002,510000003721,
7.50277,1/10µm,Segment,5,2,1,100000001,510000003736,
0,1/10µm,Segment,3,1,1,100000001,510000003741,
0,1/10µm,Segment,8,4,1,100000001,510000003743,
0,1/10µm,Segment,4,2,1,100000001,510000003749,
0,1/10µm,Segment,3,2,1,100000001,510000003754,
3.10225,1/10µm,Segment,0,1,1,100000003,510000003790,
0,1/10µm,Segment,7,3,1,100000001,510000003803,
0,1/10µm,Segment,5,2,1,100000000,510000003808,
0,1/10µm,Segment,3,2,1,100000003,510000003813,
5.05694,1/10µm,Segment,2,1,1,100000003,510000003833,
0,1/10µm,Segment,1,1,1,100000003,510000003841,
2.4799,1/10µm,Segment,1,2,1,100000000,510000003880,
0,1/10µm,Segment,0,1,1,100000000,510000003915,
0,1/10µm,Segment,4,3,1,100000001,510000003923,
0,1/10µm,Segment,3,1,1,100000003,510000003927,
0,1/10µm,Segment,4,1,1,100000001,510000003931,
3.84143,1/10µm,Segment,1,1,1,100000003,510000003993,
0,1/10µm,Segment,2,2,1,100000001,510000004007,
0,1/10µm,Segment,1,2,1,100000001,510000004020,
0,1/10µm,Segment,3,3,1,100000000,510000004045,
0,1/10µm,Segment,2,2,1,100000000,510000004047,
7.05847,1/10µm,Segment,1,2,1,100000000,510000004063,
51.5522,1/10µm,Segment,0,1,1,100000000,510000004070,
0,1/10µm,Segment,5,2,1,100000000,510000004092,
0,1/10µm,Segment,2,2,1,100000003,510000004095,
0,1/10µm,Segment,5,3,1,100000000,510000004097,
0,1/10µm,Segment,1,2,1,100000001,510000004111,
5.68167,1/10µm,Segment,0,1,1,100000001,510000004156,
0,1/10µm,Segment,6,3,1,100000001,510000004180,
0,1/10µm,Segment,4,5,1,100000001,510000004191,
0,1/10µm,Segment,3,4,1,100000001,510000004204,
0,1/10µm,Segment,2,3,1,100000001,510000004206,
0,1/10µm,Segment,1,2,1,100000001,510000004210,
0,1/10µm,Segment,0,1,1,100000001,510000004224,
24.81,1/10µm,Segment,4,1,1,100000002,510000004236,
0,1/10µm,Segment,2,1,1,100000002,510000004245,
0,1/10µm,Segment,3,3,1,100000003,510000004247,
0,1/10µm,Segment,2,3,1,100000001,510000004249,
0,1/10µm,Segment,5,2,1,100000002,510000004251,
0,1/10µm,Segment,1,1,1,100000001,510000004255,
0,1/10µm,Segment,5,1,1,100000001,510000004257,
0,1/10µm,Segment,3,2,1,100000000,510000004276,
0,1/10µm,Segment,4,2,1,100000000,510000004298,
0,1/10µm,Segment,3,2,1,100000002,510000004308,
0,1/10µm,Segment,4,3,1,100000002,510000004311,
0,1/10µm,Segment,2,1,1,100000000,510000004341,
16.8489,1/10µm,Segment,1,1,1,100000000,510000004345,
0,1/10µm,Segment,2,2,1,100000001,510000004348,
0,1/10µm,Segment,1,2,1,100000001,510000004355,
12.022,1/10µm,Segment,2,3,1,100000001,510000004360,
6.12005,1/10µm,Segment,1,2,1,100000001,510000004376,
0,1/10µm,Segment,3,3,1,100000002,510000004396,
0,1/10µm,Segment,2,2,1,100000002,510000004405,
0,1/10µm,Segment,1,1,1,100000002,510000004413,
0,1/10µm,Segment,0,1,1,100000002,510000004420,
5.02971,1/10µm,Segment,1,2,1,100000002,510000004441,
0,1/10µm,Segment,3,2,1,100000000,510000004461,
8.65625,1/10µm,Segment,3,2,1,100000002,510000004470,
0,1/10µm,Segment,4,3,1,100000000,510000004473,
0,1/10µm,Segment,3,3,1,100000000,510000004475,
0,1/10µm,Segment,2,3,1,100000000,510000004479,
0,1/10µm,Segment,4,2,1,100000002,510000004481,
7.32531,1/10µm,Segment,3,2,1,100000000,510000004494,
0,1/10µm,Segment,4,4,1,100000001,510000004498,
0,1/10µm,Segment,3,3,1,100000002,510000004506,
16.8077,1/10µm,Segment,2,2,1,100000001,510000004515,
0,1/10µm,Segment,3,2,1,100000001,510000004540,
7.9651,1/10µm,Segment,2,2,1,100000001,510000004548,
0,1/10µm,Segment,5,2,1,100000001,510000004553,
0,1/10µm,Segment,1,2,1,100000003,510000004558,
0,1/10µm,Segment,0,1,1,100000003,510000004568,
0,1/10µm,Segment,3,4,1,100000000,510000004573,
0,1/10µm,Segment,1,1,1,100000003,510000004575,
0,1/10µm,Segment,5,1,1,100000001,510000004580,
0,1/10µm,Segment,1,2,1,100000000,510000004595,
0,1/10µm,Segment,1,2,1,100000001,510000004600,
0,1/10µm,Segment,1,1,1,100000001,510000004602,
11.5299,1/10µm,Segment,1,2,1,100000000,510000004608,
0,1/10µm,Segment,2,2,1,100000000,510000004616,
9.40202,1/10µm,Segment,2,3,1,100000001,510000004625,
17.0053,1/10µm,Segment,1,2,1,100000001,510000004630,
0,1/10µm,Segment,0,1,1,100000001,510000004634,
21.1033,1/10µm,Segment,1,2,1,100000002,510000004640,
0,1/10µm,Segment,0,1,1,100000004,510000004667,
0,1/10µm,Segment,2,1,1,100000002,510000004683,
0,1/10µm,Segment,0,1,1,100000003,510000004718,
0,1/10µm,Segment,0,1,1,100000004,510000004725,
0,1/10µm,Segment,0,1,1,100000001,510000004757,
0,1/10µm,Segment,0,1,1,100000001,510000004763,
0,1/10µm,Segment,0,1,1,100000004,510000004777,
10.9914,1/10µm,Segment,1,1,1,100000001,510000004783,
0,1/10µm,Segment,2,2,1,100000001,510000004787,
0,1/10µm,Segment,0,1,1,100000000,510000004801,
0,1/10µm,Segment,0,1,1,100000000,510000004828,
0,1/10µm,Segment,1,2,1,100000002,510000004836,
0,1/10µm,Segment,1,1,1,100000000,510000004841,
0,1/10µm,Segment,1,1,1,100000002,510000004845,
0,1/10µm,Segment,0,1,1,100000000,510000004868,
0,1/10µm,Segment,0,1,1,100000000,510000004877,
21.6337,1/10µm,Segment,1,2,1,100000000,510000004881,
0,1/10µm,Segment,0,1,1,100000003,510000004903,
0,1/10µm,Segment,6,3,1,100000000,510000004914,
0,1/10µm,Segment,4,4,1,100000000,510000004915,
0,1/10µm,Segment,7,2,1,100000000,510000004916,
0,1/10µm,Segment,2,2,1,100000000,510000004917,
0,1/10µm,Segment,2,1,1,100000001,510000004919,
0,1/10µm,Segment,3,1,1,100000001,510000004920,
0,1/10µm,Segment,12,5,1,100000001,510000004921,
0,1/10µm,Segment,4,1,1,100000001,510000004922,
0,1/10µm,Segment,2,2,1,100000001,510000004923,
0,1/10µm,Segment,3,1,1,100000001,510000004924,
0,1/10µm,Segment,7,4,1,100000001,510000004925,
0,1/10µm,Segment,4,1,1,100000001,510000004926,
0,1/10µm,Segment,4,2,1,100000001,510000004927,
0,1/10µm,Segment,3,3,1,100000001,510000004929,
0,1/10µm,Segment,3,1,1,100000002,510000004930,
0,1/10µm,Segment,5,1,1,100000002,510000004931,
0,1/10µm,Segment,5,4,1,100000002,510000004932,
0,1/10µm,Segment,4,3,1,100000003,510000004934,
0,1/10µm,Segment,8,5,1,100000004,510000004937,
0,1/10µm,Segment,8,7,1,100000004,510000004938,
0,1/10µm,Segment,5,3,1,100000004,510000004939,
0,1/10µm,Segment,6,4,1,100000004,510000004940,
0,1/10µm,Segment,8,5,1,100000004,510000004941,
0,1/10µm,Segment,6,3,1,100000004,510000004942,
0,1/10µm,Segment,3,3,1,100000004,510000004943,
0,1/10µm,Segment,0,1,1,100000004,510000004945,
