
Segment Center Intensity Sum Ch=1 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
21,,Segment,1,9,Image 1,7,1,100000004,510000000053,
271,,Segment,1,8,Image 1,6,1,100000004,510000000072,
30,,Segment,1,7,Image 1,5,1,100000004,510000000074,
50,,Segment,1,6,Image 1,5,1,100000004,510000000107,
27,,Segment,1,5,Image 1,4,1,100000004,510000000126,
16,,Segment,1,4,Image 1,3,1,100000004,510000000140,
11,,Segment,1,3,Image 1,2,1,100000004,510000000148,
12,,Segment,1,2,Image 1,2,1,100000004,510000000157,
0,,Segment,1,1,Image 1,2,1,100000004,510000000166,
0,,Segment,1,0,Image 1,1,1,100000004,510000000182,
32,,Segment,1,9,Image 1,6,1,100000004,510000000206,
70,,Segment,1,10,Image 1,7,1,100000004,510000000210,
8,,Segment,1,9,Image 1,6,1,100000004,510000000213,
12,,Segment,1,8,Image 1,6,1,100000004,510000000218,
134,,Segment,1,7,Image 1,6,1,100000004,510000000233,
31,,Segment,1,10,Image 1,6,1,100000004,510000000235,
12,,Segment,1,9,Image 1,7,1,100000004,510000000241,
309,,Segment,1,3,Image 1,2,1,100000000,510000000283,
150,,Segment,1,2,Image 1,2,1,100000000,510000000353,
6,,Segment,1,1,Image 1,1,1,100000000,510000000357,
9,,Segment,1,0,Image 1,1,1,100000000,510000000374,
30,,Segment,1,3,Image 1,3,1,100000000,510000000402,
560,,Segment,1,7,Image 1,3,1,100000000,510000000493,
5,,Segment,1,6,Image 1,2,1,100000000,510000000495,
23,,Segment,1,5,Image 1,2,1,100000000,510000000506,
27,,Segment,1,4,Image 1,2,1,100000000,510000000513,
28,,Segment,1,3,Image 1,1,1,100000000,510000000520,
13,,Segment,1,2,Image 1,1,1,100000000,510000000528,
79,,Segment,1,16,Image 1,8,1,100000001,510000000537,
57,,Segment,1,15,Image 1,8,1,100000001,510000000555,
163,,Segment,1,14,Image 1,7,1,100000001,510000000570,
196,,Segment,1,13,Image 1,7,1,100000001,510000000593,
7,,Segment,1,12,Image 1,6,1,100000001,510000000595,
17,,Segment,1,11,Image 1,5,1,100000001,510000000608,
165,,Segment,1,10,Image 1,5,1,100000001,510000000620,
67,,Segment,1,9,Image 1,5,1,100000001,510000000622,
32,,Segment,1,8,Image 1,5,1,100000001,510000000626,
55,,Segment,1,7,Image 1,4,1,100000001,510000000636,
4,,Segment,1,6,Image 1,3,1,100000001,510000000639,
27,,Segment,1,5,Image 1,3,1,100000001,510000000658,
22,,Segment,1,4,Image 1,2,1,100000001,510000000669,
8,,Segment,1,1,Image 1,1,1,100000001,510000000674,
29,,Segment,1,0,Image 1,1,1,100000001,510000000690,
12,,Segment,1,16,Image 1,9,1,100000001,510000000699,
185,,Segment,1,15,Image 1,7,1,100000001,510000000703,
83,,Segment,1,14,Image 1,8,1,100000001,510000000714,
115,,Segment,1,14,Image 1,8,1,100000001,510000000721,
1780,,Segment,1,3,Image 1,4,1,100000002,510000000764,
24,,Segment,1,2,Image 1,3,1,100000002,510000000772,
238,,Segment,1,1,Image 1,2,1,100000002,510000000799,
13,,Segment,1,0,Image 1,1,1,100000002,510000000808,
248,,Segment,1,3,Image 1,3,1,100000002,510000000839,
38,,Segment,1,2,Image 1,2,1,100000002,510000000857,
687,,Segment,1,9,Image 1,3,1,100000000,510000000878,
19,,Segment,1,8,Image 1,2,1,100000000,510000000887,
26,,Segment,1,7,Image 1,1,1,100000000,510000000897,
105,,Segment,1,6,Image 1,1,1,100000000,510000000907,
48,,Segment,1,5,Image 1,1,1,100000000,510000000929,
7,,Segment,1,4,Image 1,1,1,100000000,510000000934,
20,,Segment,1,3,Image 1,1,1,100000000,510000000947,
66,,Segment,1,2,Image 1,1,1,100000000,510000000959,
39,,Segment,1,1,Image 1,1,1,100000000,510000000967,
328,,Segment,1,0,Image 1,1,1,100000000,510000000995,
80,,Segment,1,0,Image 1,1,1,100000002,510000001036,
15,,Segment,1,6,Image 1,4,1,100000004,510000001065,
13,,Segment,1,4,Image 1,2,1,100000004,510000001069,
10,,Segment,1,2,Image 1,3,1,100000004,510000001085,
4,,Segment,1,3,Image 1,3,1,100000004,510000001088,
149,,Segment,1,3,Image 1,3,1,100000001,510000001105,
110,,Segment,1,2,Image 1,3,1,100000001,510000001142,
328,,Segment,1,1,Image 1,2,1,100000001,510000001164,
47,,Segment,1,0,Image 1,1,1,100000001,510000001194,
82,,Segment,1,3,Image 1,4,1,100000001,510000001200,
107,,Segment,1,2,Image 1,2,1,100000001,510000001202,
16,,Segment,1,1,Image 1,2,1,100000001,510000001210,
9,,Segment,1,1,Image 1,2,1,100000001,510000001213,
10,,Segment,1,1,Image 1,1,1,100000001,510000001216,
54,,Segment,1,6,Image 1,2,1,100000000,510000001220,
115,,Segment,1,5,Image 1,1,1,100000000,510000001222,
273,,Segment,1,4,Image 1,1,1,100000000,510000001229,
56,,Segment,1,3,Image 1,1,1,100000000,510000001253,
62,,Segment,1,2,Image 1,1,1,100000000,510000001277,
80,,Segment,1,1,Image 1,1,1,100000000,510000001308,
6,,Segment,1,0,Image 1,1,1,100000000,510000001320,
131,,Segment,1,6,Image 1,1,1,100000000,510000001335,
87,,Segment,1,5,Image 1,2,1,100000000,510000001338,
38,,Segment,1,4,Image 1,2,1,100000000,510000001341,
23,,Segment,1,3,Image 1,2,1,100000000,510000001355,
29,,Segment,1,1,Image 1,1,1,100000002,510000001360,
48,,Segment,1,0,Image 1,1,1,100000002,510000001383,
10,,Segment,1,2,Image 1,2,1,100000000,510000001388,
1,,Segment,1,1,Image 1,1,1,100000004,510000001393,
199,,Segment,1,8,Image 1,4,1,100000004,510000001405,
25,,Segment,1,7,Image 1,4,1,100000004,510000001407,
100,,Segment,1,5,Image 1,4,1,100000004,510000001462,
11,,Segment,1,4,Image 1,3,1,100000004,510000001470,
89,,Segment,1,3,Image 1,2,1,100000004,510000001511,
17,,Segment,1,2,Image 1,2,1,100000004,510000001522,
26,,Segment,1,1,Image 1,1,1,100000004,510000001539,
52,,Segment,1,0,Image 1,1,1,100000004,510000001582,
