
Segment Center Intensity StdDev Ch=2 Img=1
 ==================== 
Segment Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
13.6012,,Segment,2,9,Image 1,7,1,100000004,510000000053,
14.7736,,Segment,2,8,Image 1,6,1,100000004,510000000072,
23.3381,,Segment,2,7,Image 1,5,1,100000004,510000000074,
25.6228,,Segment,2,6,Image 1,5,1,100000004,510000000107,
13.5222,,Segment,2,5,Image 1,4,1,100000004,510000000126,
22.039,,Segment,2,4,Image 1,3,1,100000004,510000000140,
16.3963,,Segment,2,3,Image 1,2,1,100000004,510000000148,
12.8546,,Segment,2,2,Image 1,2,1,100000004,510000000157,
14.2361,,Segment,2,1,Image 1,2,1,100000004,510000000166,
0,,Segment,2,0,Image 1,1,1,100000004,510000000182,
22.4944,,Segment,2,9,Image 1,6,1,100000004,510000000206,
22.0309,,Segment,2,10,Image 1,7,1,100000004,510000000210,
11.987,,Segment,2,9,Image 1,6,1,100000004,510000000213,
7.603,,Segment,2,8,Image 1,6,1,100000004,510000000218,
17.471,,Segment,2,7,Image 1,6,1,100000004,510000000233,
34.6699,,Segment,2,10,Image 1,6,1,100000004,510000000235,
13.7722,,Segment,2,9,Image 1,7,1,100000004,510000000241,
20.8435,,Segment,2,3,Image 1,2,1,100000000,510000000283,
22.3794,,Segment,2,2,Image 1,2,1,100000000,510000000353,
28.7374,,Segment,2,1,Image 1,1,1,100000000,510000000357,
18.0272,,Segment,2,0,Image 1,1,1,100000000,510000000374,
24.5003,,Segment,2,3,Image 1,3,1,100000000,510000000402,
37.5546,,Segment,2,7,Image 1,3,1,100000000,510000000493,
11.5854,,Segment,2,6,Image 1,2,1,100000000,510000000495,
32.3276,,Segment,2,5,Image 1,2,1,100000000,510000000506,
18.7066,,Segment,2,4,Image 1,2,1,100000000,510000000513,
14.0089,,Segment,2,3,Image 1,1,1,100000000,510000000520,
13.8064,,Segment,2,2,Image 1,1,1,100000000,510000000528,
23.7464,,Segment,2,16,Image 1,8,1,100000001,510000000537,
17.9923,,Segment,2,15,Image 1,8,1,100000001,510000000555,
18.1924,,Segment,2,14,Image 1,7,1,100000001,510000000570,
20.1711,,Segment,2,13,Image 1,7,1,100000001,510000000593,
6.94422,,Segment,2,12,Image 1,6,1,100000001,510000000595,
17.8932,,Segment,2,11,Image 1,5,1,100000001,510000000608,
