
Spine Max Diameter
 ==================== 
Spine Max Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.635793,µm,Spine,0,1,1,100000000,610000005615,
0.535265,µm,Spine,2,3,1,100000001,610000005619,
0.400372,µm,Spine,3,2,1,100000000,610000005625,
0.319855,µm,Spine,7,3,1,100000000,610000005627,
0.338725,µm,Spine,8,2,1,100000001,610000005631,
0.595077,µm,Spine,0,1,1,100000001,610000005636,
0.337105,µm,Spine,0,1,1,100000002,610000005639,
0.311093,µm,Spine,11,5,1,100000001,610000005643,
0.343249,µm,Spine,3,2,1,100000000,610000005647,
0.382726,µm,Spine,3,2,1,100000002,610000005649,
0.282878,µm,Spine,6,1,1,100000000,610000005651,
0.282878,µm,Spine,6,1,1,100000000,610000005655,
0.58897,µm,Spine,4,3,1,100000004,610000005658,
0.189285,µm,Spine,3,4,1,100000002,610000005661,
0.390896,µm,Spine,2,2,1,100000000,610000005664,
0.637259,µm,Spine,2,3,1,100000001,610000005666,
0.342196,µm,Spine,6,2,1,100000001,610000005668,
0.34684,µm,Spine,2,3,1,100000001,610000005671,
0.453267,µm,Spine,4,3,1,100000004,610000005673,
0.360695,µm,Spine,4,3,1,100000004,610000005677,
0.673409,µm,Spine,2,3,1,100000001,610000005681,
0.423747,µm,Spine,2,2,1,100000002,610000005683,
0.54939,µm,Spine,0,1,1,100000001,610000005686,
0.291187,µm,Spine,3,2,1,100000000,610000005691,
0.332744,µm,Spine,6,1,1,100000000,610000005695,
0.430888,µm,Spine,5,2,1,100000001,610000005698,
0.340569,µm,Spine,7,3,1,100000000,610000005702,
0.396061,µm,Spine,3,2,1,100000000,610000005711,
0.328426,µm,Spine,5,2,1,100000001,610000005714,
0.282076,µm,Spine,3,2,1,100000000,610000005717,
0.377079,µm,Spine,1,2,1,100000001,610000005719,
0.451738,µm,Spine,2,2,1,100000002,610000005721,
0.346077,µm,Spine,2,3,1,100000001,610000005730,
0.461207,µm,Spine,3,2,1,100000000,610000005737,
0.650708,µm,Spine,2,3,1,100000001,610000005740,
0.535265,µm,Spine,2,3,1,100000001,610000005744,
0.709668,µm,Spine,3,2,1,100000000,610000005752,
0.374512,µm,Spine,3,2,1,100000000,610000005762,
0.382726,µm,Spine,3,2,1,100000002,610000005764,
0.482967,µm,Spine,3,2,1,100000000,610000005768,
0.282076,µm,Spine,3,2,1,100000000,610000005775,
0.319922,µm,Spine,2,3,1,100000001,610000005777,
0.711077,µm,Spine,3,2,1,100000002,610000005805,
0.298118,µm,Spine,7,3,1,100000000,610000005807,
0.255964,µm,Spine,7,3,1,100000000,610000005808,
0.312644,µm,Spine,4,2,1,100000000,610000005809,
0.33694,µm,Spine,5,1,1,100000000,610000005810,
0.373781,µm,Spine,4,1,1,100000000,610000005811,
0.36489,µm,Spine,3,1,1,100000000,610000005812,
0.296745,µm,Spine,1,2,1,100000000,610000005813,
0.330182,µm,Spine,3,2,1,100000000,610000005816,
0.367255,µm,Spine,1,2,1,100000000,610000005817,
0.545665,µm,Spine,0,1,1,100000000,610000005818,
0.329482,µm,Spine,2,2,1,100000000,610000005820,
0.321358,µm,Spine,2,1,1,100000000,610000005821,
0.209534,µm,Spine,0,1,1,100000000,610000005822,
0.436448,µm,Spine,0,1,1,100000000,610000005823,
0.436448,µm,Spine,0,1,1,100000000,610000005824,
0.332744,µm,Spine,6,1,1,100000000,610000005829,
0.383666,µm,Spine,12,5,1,100000000,610000005830,
0.289313,µm,Spine,9,3,1,100000000,610000005831,
0.457139,µm,Spine,1,1,1,100000000,610000005832,
0.261523,µm,Spine,6,2,1,100000000,610000005833,
0.270882,µm,Spine,1,1,1,100000000,610000005834,
0.394824,µm,Spine,1,1,1,100000000,610000005835,
0.325703,µm,Spine,1,2,1,100000000,610000005836,
0.213849,µm,Spine,0,1,1,100000000,610000005837,
0.33847,µm,Spine,1,2,1,100000000,610000005841,
0.306307,µm,Spine,1,1,1,100000000,610000005842,
0.319248,µm,Spine,13,6,1,100000001,610000005844,
0.357789,µm,Spine,10,5,1,100000001,610000005845,
0.306461,µm,Spine,11,6,1,100000001,610000005846,
0.330104,µm,Spine,8,5,1,100000001,610000005847,
0.264867,µm,Spine,13,6,1,100000001,610000005848,
0.301658,µm,Spine,13,6,1,100000001,610000005849,
0.303007,µm,Spine,13,5,1,100000001,610000005850,
0.299497,µm,Spine,9,3,1,100000001,610000005851,
0.290298,µm,Spine,8,4,1,100000001,610000005852,
0.31754,µm,Spine,8,2,1,100000001,610000005853,
0.291433,µm,Spine,8,3,1,100000001,610000005854,
0.305139,µm,Spine,7,2,1,100000001,610000005855,
0.347887,µm,Spine,6,2,1,100000001,610000005856,
0.428457,µm,Spine,2,2,1,100000001,610000005857,
0.386903,µm,Spine,1,2,1,100000001,610000005860,
0.439692,µm,Spine,0,1,1,100000001,610000005861,
0.45112,µm,Spine,0,1,1,100000001,610000005862,
0.427012,µm,Spine,0,1,1,100000001,610000005863,
0.309616,µm,Spine,5,2,1,100000001,610000005864,
0.323705,µm,Spine,4,2,1,100000001,610000005865,
0.396904,µm,Spine,0,1,1,100000001,610000005866,
0.419822,µm,Spine,2,3,1,100000001,610000005867,
0.328943,µm,Spine,1,1,1,100000001,610000005868,
0.416792,µm,Spine,5,2,1,100000001,610000005869,
0.487592,µm,Spine,0,1,1,100000001,610000005870,
0.434028,µm,Spine,0,1,1,100000001,610000005872,
0.355103,µm,Spine,2,2,1,100000001,610000005873,
0.379485,µm,Spine,1,2,1,100000001,610000005874,
0.342953,µm,Spine,3,4,1,100000002,610000005876,
0.420636,µm,Spine,3,4,1,100000002,610000005877,
0.403077,µm,Spine,3,4,1,100000002,610000005878,
0.361157,µm,Spine,3,3,1,100000002,610000005879,
0.451738,µm,Spine,2,2,1,100000002,610000005880,
0.255181,µm,Spine,1,2,1,100000002,610000005881,
0.335578,µm,Spine,3,2,1,100000002,610000005882,
0.39558,µm,Spine,3,2,1,100000002,610000005883,
0.382726,µm,Spine,3,2,1,100000002,610000005884,
0.409981,µm,Spine,4,1,1,100000002,610000005885,
0.441708,µm,Spine,4,1,1,100000002,610000005886,
0.24375,µm,Spine,1,2,1,100000002,610000005887,
0.297604,µm,Spine,1,2,1,100000002,610000005888,
0.400334,µm,Spine,3,1,1,100000002,610000005889,
0.342221,µm,Spine,3,2,1,100000002,610000005890,
0.258984,µm,Spine,1,2,1,100000002,610000005891,
0.413341,µm,Spine,2,3,1,100000003,610000005893,
0.411236,µm,Spine,1,1,1,100000003,610000005894,
0.470933,µm,Spine,1,1,1,100000003,610000005895,
0.306972,µm,Spine,0,1,1,100000003,610000005897,
0.542281,µm,Spine,4,2,1,100000004,610000005899,
0.314346,µm,Spine,2,2,1,100000004,610000005900,
0.233043,µm,Spine,5,4,1,100000004,610000005901,
0.280256,µm,Spine,4,3,1,100000004,610000005902,
0.326029,µm,Spine,2,1,1,100000004,610000005903,
