
Spine Attachment Pt Distance from Origin
 ==================== 
Spine Attachment Pt Distance from Origin,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
20540.6,µm,Spine,Spine Attachment Pt Distance from Origin,7,3,1,,610000006049,
20510.4,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,,610000006049,
20545.3,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,,610000006049,
20515.8,µm,Spine,Spine Attachment Pt Distance from Origin,13,6,1,,610000006049,
20546.8,µm,Spine,Spine Attachment Pt Distance from Origin,3,3,1,,610000006050,
20541.1,µm,Spine,Spine Attachment Pt Distance from Origin,7,3,1,,610000006050,
20548.6,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,,610000006050,
20512.8,µm,Spine,Spine Attachment Pt Distance from Origin,2,3,1,,610000006050,
20516.8,µm,Spine,Spine Attachment Pt Distance from Origin,13,6,1,,610000006050,
20546,µm,Spine,Spine Attachment Pt Distance from Origin,5,4,1,,610000006051,
20539,µm,Spine,Spine Attachment Pt Distance from Origin,4,2,1,,610000006051,
20516.9,µm,Spine,Spine Attachment Pt Distance from Origin,13,5,1,,610000006051,
20545.6,µm,Spine,Spine Attachment Pt Distance from Origin,3,4,1,,610000006051,
20547.4,µm,Spine,Spine Attachment Pt Distance from Origin,4,3,1,,610000006052,
20541.8,µm,Spine,Spine Attachment Pt Distance from Origin,5,1,1,,610000006052,
20517.7,µm,Spine,Spine Attachment Pt Distance from Origin,9,3,1,,610000006052,
20545.6,µm,Spine,Spine Attachment Pt Distance from Origin,3,4,1,,610000006052,
20518.3,µm,Spine,Spine Attachment Pt Distance from Origin,8,4,1,,610000006053,
20539.2,µm,Spine,Spine Attachment Pt Distance from Origin,4,1,1,,610000006053,
20545.2,µm,Spine,Spine Attachment Pt Distance from Origin,3,4,1,,610000006053,
20546,µm,Spine,Spine Attachment Pt Distance from Origin,1,2,1,,610000006054,
20538.6,µm,Spine,Spine Attachment Pt Distance from Origin,3,1,1,,610000006054,
20520.8,µm,Spine,Spine Attachment Pt Distance from Origin,8,2,1,,610000006054,
20546.8,µm,Spine,Spine Attachment Pt Distance from Origin,1,2,1,,610000006055,
20532.9,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,,610000006055,
20520.8,µm,Spine,Spine Attachment Pt Distance from Origin,8,3,1,,610000006055,
20544.1,µm,Spine,Spine Attachment Pt Distance from Origin,3,2,1,,610000006056,
20519.2,µm,Spine,Spine Attachment Pt Distance from Origin,7,2,1,,610000006056,
20523.1,µm,Spine,Spine Attachment Pt Distance from Origin,12,5,1,,610000006056,
20520.8,µm,Spine,Spine Attachment Pt Distance from Origin,6,2,1,,610000006057,
20544,µm,Spine,Spine Attachment Pt Distance from Origin,3,1,1,,610000006057,
20526.3,µm,Spine,Spine Attachment Pt Distance from Origin,9,3,1,,610000006057,
20547,µm,Spine,Spine Attachment Pt Distance from Origin,1,2,1,,610000006058,
20527.8,µm,Spine,Spine Attachment Pt Distance from Origin,6,1,1,,610000006058,
20523.8,µm,Spine,Spine Attachment Pt Distance from Origin,8,5,1,,610000006058,
20536.5,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000006059,
20547.9,µm,Spine,Spine Attachment Pt Distance from Origin,4,1,1,,610000006059,
20524.8,µm,Spine,Spine Attachment Pt Distance from Origin,11,6,1,,610000006059,
20536.4,µm,Spine,Spine Attachment Pt Distance from Origin,1,2,1,,610000006060,
20547.8,µm,Spine,Spine Attachment Pt Distance from Origin,4,1,1,,610000006060,
20524.3,µm,Spine,Spine Attachment Pt Distance from Origin,10,5,1,,610000006060,
20525.5,µm,Spine,Spine Attachment Pt Distance from Origin,13,6,1,,610000006061,
20536.8,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,,610000006062,
20519.9,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000006062,
20546.7,µm,Spine,Spine Attachment Pt Distance from Origin,3,2,1,,610000006062,
20519.9,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000006063,
20537.9,µm,Spine,Spine Attachment Pt Distance from Origin,6,2,1,,610000006063,
20548.8,µm,Spine,Spine Attachment Pt Distance from Origin,3,2,1,,610000006063,
20521.5,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000006064,
20522.3,µm,Spine,Spine Attachment Pt Distance from Origin,1,2,1,,610000006065,
20535.4,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000006065,
20532.7,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000006066,
20530,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,,610000006067,
20515.3,µm,Spine,Spine Attachment Pt Distance from Origin,5,2,1,,610000006067,
20519.7,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000006068,
20531.3,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,,610000006068,
20533.9,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,,610000006069,
20521,µm,Spine,Spine Attachment Pt Distance from Origin,4,2,1,,610000006069,
20531.1,µm,Spine,Spine Attachment Pt Distance from Origin,1,2,1,,610000006070,
20521.2,µm,Spine,Spine Attachment Pt Distance from Origin,5,2,1,,610000006070,
20537.4,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000006071,
20538.5,µm,Spine,Spine Attachment Pt Distance from Origin,1,2,1,,610000006072,
20518.8,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,,610000006073,
20539,µm,Spine,Spine Attachment Pt Distance from Origin,3,2,1,,610000006073,
20520.5,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,,610000006074,
