
Segment Time Index
 ==================== 
Segment Time Index,Unit,Category,Depth,Level,Time,FilamentID,ID,
1,,Segment,9,7,1,100000004,510000000053,
1,,Segment,8,6,1,100000004,510000000072,
1,,Segment,7,5,1,100000004,510000000074,
1,,Segment,6,5,1,100000004,510000000107,
1,,Segment,5,4,1,100000004,510000000126,
1,,Segment,4,3,1,100000004,510000000140,
1,,Segment,3,2,1,100000004,510000000148,
1,,Segment,2,2,1,100000004,510000000157,
1,,Segment,1,2,1,100000004,510000000166,
1,,Segment,0,1,1,100000004,510000000182,
1,,Segment,9,6,1,100000004,510000000206,
1,,Segment,10,7,1,100000004,510000000210,
1,,Segment,9,6,1,100000004,510000000213,
1,,Segment,8,6,1,100000004,510000000218,
1,,Segment,7,6,1,100000004,510000000233,
1,,Segment,10,6,1,100000004,510000000235,
1,,Segment,9,7,1,100000004,510000000241,
1,,Segment,3,2,1,100000000,510000000283,
1,,Segment,2,2,1,100000000,510000000353,
1,,Segment,1,1,1,100000000,510000000357,
1,,Segment,0,1,1,100000000,510000000374,
1,,Segment,3,3,1,100000000,510000000402,
1,,Segment,7,3,1,100000000,510000000493,
1,,Segment,6,2,1,100000000,510000000495,
1,,Segment,5,2,1,100000000,510000000506,
1,,Segment,4,2,1,100000000,510000000513,
1,,Segment,3,1,1,100000000,510000000520,
1,,Segment,2,1,1,100000000,510000000528,
1,,Segment,16,8,1,100000001,510000000537,
1,,Segment,15,8,1,100000001,510000000555,
1,,Segment,14,7,1,100000001,510000000570,
1,,Segment,13,7,1,100000001,510000000593,
1,,Segment,12,6,1,100000001,510000000595,
1,,Segment,11,5,1,100000001,510000000608,
1,,Segment,10,5,1,100000001,510000000620,
1,,Segment,9,5,1,100000001,510000000622,
1,,Segment,8,5,1,100000001,510000000626,
1,,Segment,7,4,1,100000001,510000000636,
1,,Segment,6,3,1,100000001,510000000639,
1,,Segment,5,3,1,100000001,510000000658,
1,,Segment,4,2,1,100000001,510000000669,
1,,Segment,1,1,1,100000001,510000000674,
1,,Segment,0,1,1,100000001,510000000690,
1,,Segment,16,9,1,100000001,510000000699,
1,,Segment,15,7,1,100000001,510000000703,
1,,Segment,14,8,1,100000001,510000000714,
1,,Segment,14,8,1,100000001,510000000721,
1,,Segment,3,4,1,100000002,510000000764,
1,,Segment,2,3,1,100000002,510000000772,
1,,Segment,1,2,1,100000002,510000000799,
1,,Segment,0,1,1,100000002,510000000808,
1,,Segment,3,3,1,100000002,510000000839,
1,,Segment,2,2,1,100000002,510000000857,
1,,Segment,9,3,1,100000000,510000000878,
1,,Segment,8,2,1,100000000,510000000887,
1,,Segment,7,1,1,100000000,510000000897,
1,,Segment,6,1,1,100000000,510000000907,
1,,Segment,5,1,1,100000000,510000000929,
1,,Segment,4,1,1,100000000,510000000934,
1,,Segment,3,1,1,100000000,510000000947,
1,,Segment,2,1,1,100000000,510000000959,
1,,Segment,1,1,1,100000000,510000000967,
1,,Segment,0,1,1,100000000,510000000995,
1,,Segment,0,1,1,100000002,510000001036,
1,,Segment,6,4,1,100000004,510000001065,
1,,Segment,4,2,1,100000004,510000001069,
1,,Segment,2,3,1,100000004,510000001085,
1,,Segment,3,3,1,100000004,510000001088,
1,,Segment,3,3,1,100000001,510000001105,
1,,Segment,2,3,1,100000001,510000001142,
1,,Segment,1,2,1,100000001,510000001164,
1,,Segment,0,1,1,100000001,510000001194,
1,,Segment,3,4,1,100000001,510000001200,
1,,Segment,2,2,1,100000001,510000001202,
1,,Segment,1,2,1,100000001,510000001210,
1,,Segment,1,2,1,100000001,510000001213,
1,,Segment,1,1,1,100000001,510000001216,
1,,Segment,6,2,1,100000000,510000001220,
1,,Segment,5,1,1,100000000,510000001222,
1,,Segment,4,1,1,100000000,510000001229,
1,,Segment,3,1,1,100000000,510000001253,
1,,Segment,2,1,1,100000000,510000001277,
1,,Segment,1,1,1,100000000,510000001308,
1,,Segment,0,1,1,100000000,510000001320,
1,,Segment,6,1,1,100000000,510000001335,
1,,Segment,5,2,1,100000000,510000001338,
1,,Segment,4,2,1,100000000,510000001341,
1,,Segment,3,2,1,100000000,510000001355,
1,,Segment,1,1,1,100000002,510000001360,
1,,Segment,0,1,1,100000002,510000001383,
1,,Segment,2,2,1,100000000,510000001388,
1,,Segment,1,1,1,100000004,510000001393,
1,,Segment,8,4,1,100000004,510000001405,
1,,Segment,7,4,1,100000004,510000001407,
1,,Segment,5,4,1,100000004,510000001462,
1,,Segment,4,3,1,100000004,510000001470,
1,,Segment,3,2,1,100000004,510000001511,
1,,Segment,2,2,1,100000004,510000001522,
1,,Segment,1,1,1,100000004,510000001539,
1,,Segment,0,1,1,100000004,510000001582,
1,,Segment,6,5,1,100000004,510000001598,
1,,Segment,7,5,1,100000004,510000001601,
1,,Segment,5,2,1,100000004,510000001639,
1,,Segment,4,2,1,100000004,510000001656,
1,,Segment,14,7,1,100000001,510000001659,
1,,Segment,13,6,1,100000001,510000001681,
1,,Segment,12,5,1,100000001,510000001688,
1,,Segment,11,5,1,100000001,510000001720,
1,,Segment,10,4,1,100000001,510000001732,
1,,Segment,9,3,1,100000001,510000001742,
1,,Segment,8,3,1,100000001,510000001746,
1,,Segment,7,3,1,100000001,510000001758,
1,,Segment,6,2,1,100000001,510000001789,
1,,Segment,5,2,1,100000001,510000001804,
1,,Segment,14,6,1,100000001,510000001807,
1,,Segment,6,4,1,100000004,510000001809,
1,,Segment,5,3,1,100000004,510000001811,
1,,Segment,8,4,1,100000001,510000001823,
1,,Segment,7,3,1,100000001,510000001832,
1,,Segment,6,3,1,100000001,510000001837,
1,,Segment,5,2,1,100000001,510000001872,
1,,Segment,4,2,1,100000001,510000001875,
1,,Segment,3,2,1,100000001,510000001930,
1,,Segment,2,1,1,100000001,510000001939,
1,,Segment,1,1,1,100000001,510000001941,
1,,Segment,0,1,1,100000001,510000001967,
1,,Segment,13,5,1,100000001,510000002013,
1,,Segment,5,2,1,100000002,510000002030,
1,,Segment,4,1,1,100000002,510000002047,
1,,Segment,3,1,1,100000002,510000002072,
1,,Segment,2,1,1,100000002,510000002090,
1,,Segment,1,1,1,100000002,510000002095,
1,,Segment,0,1,1,100000002,510000002172,
1,,Segment,8,3,1,100000001,510000002174,
1,,Segment,5,3,1,100000004,510000002190,
1,,Segment,6,2,1,100000001,510000002199,
1,,Segment,12,6,1,100000001,510000002206,
1,,Segment,4,2,1,100000002,510000002216,
1,,Segment,4,2,1,100000002,510000002230,
1,,Segment,3,2,1,100000002,510000002239,
1,,Segment,5,3,1,100000002,510000002242,
1,,Segment,4,3,1,100000002,510000002244,
1,,Segment,14,6,1,100000000,510000002271,
1,,Segment,13,6,1,100000000,510000002278,
1,,Segment,12,5,1,100000000,510000002288,
1,,Segment,11,5,1,100000000,510000002296,
1,,Segment,10,4,1,100000000,510000002310,
1,,Segment,9,4,1,100000000,510000002326,
1,,Segment,8,3,1,100000000,510000002336,
1,,Segment,6,2,1,100000000,510000002341,
1,,Segment,11,6,1,100000001,510000002383,
1,,Segment,10,6,1,100000001,510000002410,
1,,Segment,8,2,1,100000001,510000002452,
1,,Segment,7,2,1,100000001,510000002485,
1,,Segment,13,4,1,100000001,510000002495,
1,,Segment,12,3,1,100000001,510000002503,
1,,Segment,11,3,1,100000001,510000002513,
1,,Segment,10,3,1,100000001,510000002515,
1,,Segment,11,3,1,100000000,510000002530,
1,,Segment,10,3,1,100000000,510000002541,
1,,Segment,9,3,1,100000000,510000002581,
1,,Segment,2,2,1,100000002,510000002607,
1,,Segment,5,4,1,100000004,510000002618,
1,,Segment,4,4,1,100000004,510000002625,
1,,Segment,11,4,1,100000001,510000002635,
1,,Segment,13,5,1,100000001,510000002667,
1,,Segment,4,3,1,100000004,510000002676,
1,,Segment,13,3,1,100000001,510000002684,
1,,Segment,8,3,1,100000001,510000002701,
1,,Segment,11,4,1,100000000,510000002704,
1,,Segment,9,3,1,100000000,510000002725,
1,,Segment,8,2,1,100000000,510000002736,
1,,Segment,14,7,1,100000000,510000002740,
1,,Segment,10,4,1,100000000,510000002749,
1,,Segment,3,3,1,100000004,510000002754,
