
Segment Center Number of Voxel Ch=1 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
42,,Segment,1,3,Image 1,2,1,100000004,510000001511,
12,,Segment,1,2,Image 1,2,1,100000004,510000001522,
18,,Segment,1,1,Image 1,1,1,100000004,510000001539,
31,,Segment,1,0,Image 1,1,1,100000004,510000001582,
14,,Segment,1,6,Image 1,5,1,100000004,510000001598,
3,,Segment,1,7,Image 1,5,1,100000004,510000001601,
39,,Segment,1,5,Image 1,2,1,100000004,510000001639,
18,,Segment,1,4,Image 1,2,1,100000004,510000001656,
4,,Segment,1,14,Image 1,7,1,100000001,510000001659,
23,,Segment,1,13,Image 1,6,1,100000001,510000001681,
8,,Segment,1,12,Image 1,5,1,100000001,510000001688,
33,,Segment,1,11,Image 1,5,1,100000001,510000001720,
13,,Segment,1,10,Image 1,4,1,100000001,510000001732,
11,,Segment,1,9,Image 1,3,1,100000001,510000001742,
5,,Segment,1,8,Image 1,3,1,100000001,510000001746,
13,,Segment,1,7,Image 1,3,1,100000001,510000001758,
32,,Segment,1,6,Image 1,2,1,100000001,510000001789,
16,,Segment,1,5,Image 1,2,1,100000001,510000001804,
4,,Segment,1,14,Image 1,6,1,100000001,510000001807,
3,,Segment,1,6,Image 1,4,1,100000004,510000001809,
3,,Segment,1,5,Image 1,3,1,100000004,510000001811,
12,,Segment,1,8,Image 1,4,1,100000001,510000001823,
10,,Segment,1,7,Image 1,3,1,100000001,510000001832,
6,,Segment,1,6,Image 1,3,1,100000001,510000001837,
36,,Segment,1,5,Image 1,2,1,100000001,510000001872,
4,,Segment,1,4,Image 1,2,1,100000001,510000001875,
56,,Segment,1,3,Image 1,2,1,100000001,510000001930,
10,,Segment,1,2,Image 1,1,1,100000001,510000001939,
3,,Segment,1,1,Image 1,1,1,100000001,510000001941,
23,,Segment,1,0,Image 1,1,1,100000001,510000001967,
22,,Segment,1,13,Image 1,5,1,100000001,510000002013,
18,,Segment,1,5,Image 1,2,1,100000002,510000002030,
18,,Segment,1,4,Image 1,1,1,100000002,510000002047,
26,,Segment,1,3,Image 1,1,1,100000002,510000002072,
19,,Segment,1,2,Image 1,1,1,100000002,510000002090,
6,,Segment,1,1,Image 1,1,1,100000002,510000002095,
42,,Segment,1,0,Image 1,1,1,100000002,510000002172,
3,,Segment,1,8,Image 1,3,1,100000001,510000002174,
17,,Segment,1,5,Image 1,3,1,100000004,510000002190,
10,,Segment,1,6,Image 1,2,1,100000001,510000002199,
7,,Segment,1,12,Image 1,6,1,100000001,510000002206,
11,,Segment,1,4,Image 1,2,1,100000002,510000002216,
15,,Segment,1,4,Image 1,2,1,100000002,510000002230,
10,,Segment,1,3,Image 1,2,1,100000002,510000002239,
3,,Segment,1,5,Image 1,3,1,100000002,510000002242,
3,,Segment,1,4,Image 1,3,1,100000002,510000002244,
28,,Segment,1,14,Image 1,6,1,100000000,510000002271,
8,,Segment,1,13,Image 1,6,1,100000000,510000002278,
11,,Segment,1,12,Image 1,5,1,100000000,510000002288,
9,,Segment,1,11,Image 1,5,1,100000000,510000002296,
15,,Segment,1,10,Image 1,4,1,100000000,510000002310,
17,,Segment,1,9,Image 1,4,1,100000000,510000002326,
11,,Segment,1,8,Image 1,3,1,100000000,510000002336,
5,,Segment,1,6,Image 1,2,1,100000000,510000002341,
42,,Segment,1,11,Image 1,6,1,100000001,510000002383,
28,,Segment,1,10,Image 1,6,1,100000001,510000002410,
43,,Segment,1,8,Image 1,2,1,100000001,510000002452,
34,,Segment,1,7,Image 1,2,1,100000001,510000002485,
11,,Segment,1,13,Image 1,4,1,100000001,510000002495,
9,,Segment,1,12,Image 1,3,1,100000001,510000002503,
11,,Segment,1,11,Image 1,3,1,100000001,510000002513,
3,,Segment,1,10,Image 1,3,1,100000001,510000002515,
16,,Segment,1,11,Image 1,3,1,100000000,510000002530,
12,,Segment,1,10,Image 1,3,1,100000000,510000002541,
41,,Segment,1,9,Image 1,3,1,100000000,510000002581,
27,,Segment,1,2,Image 1,2,1,100000002,510000002607,
12,,Segment,1,5,Image 1,4,1,100000004,510000002618,
8,,Segment,1,4,Image 1,4,1,100000004,510000002625,
10,,Segment,1,11,Image 1,4,1,100000001,510000002635,
33,,Segment,1,13,Image 1,5,1,100000001,510000002667,
9,,Segment,1,4,Image 1,3,1,100000004,510000002676,
9,,Segment,1,13,Image 1,3,1,100000001,510000002684,
18,,Segment,1,8,Image 1,3,1,100000001,510000002701,
4,,Segment,1,11,Image 1,4,1,100000000,510000002704,
22,,Segment,1,9,Image 1,3,1,100000000,510000002725,
12,,Segment,1,8,Image 1,2,1,100000000,510000002736,
5,,Segment,1,14,Image 1,7,1,100000000,510000002740,
10,,Segment,1,10,Image 1,4,1,100000000,510000002749,
6,,Segment,1,3,Image 1,3,1,100000004,510000002754,
3,,Segment,1,5,Image 1,5,1,100000004,510000002756,
10,,Segment,1,13,Image 1,5,1,100000000,510000002765,
12,,Segment,1,2,Image 1,2,1,100000000,510000002776,
3,,Segment,1,1,Image 1,1,1,100000000,510000002778,
51,,Segment,1,0,Image 1,1,1,100000000,510000002875,
14,,Segment,1,2,Image 1,1,1,100000000,510000002900,
3,,Segment,1,12,Image 1,4,1,100000001,510000002902,
8,,Segment,1,13,Image 1,6,1,100000001,510000002909,
8,,Segment,1,12,Image 1,6,1,100000000,510000002916,
5,,Segment,1,13,Image 1,6,1,100000001,510000002920,
3,,Segment,1,9,Image 1,2,1,100000000,510000002922,
8,,Segment,1,6,Image 1,1,1,100000000,510000002929,
48,,Segment,1,5,Image 1,1,1,100000000,510000002976,
11,,Segment,1,4,Image 1,1,1,100000000,510000002986,
19,,Segment,1,8,Image 1,4,1,100000000,510000003004,
24,,Segment,1,7,Image 1,3,1,100000000,510000003027,
3,,Segment,1,4,Image 1,4,1,100000003,510000003029,
5,,Segment,1,3,Image 1,3,1,100000003,510000003033,
41,,Segment,1,2,Image 1,3,1,100000003,510000003073,
24,,Segment,1,1,Image 1,2,1,100000003,510000003096,
2,,Segment,1,0,Image 1,1,1,100000003,510000003104,
36,,Segment,1,3,Image 1,2,1,100000003,510000003158,
10,,Segment,1,2,Image 1,2,1,100000003,510000003167,
4,,Segment,1,11,Image 1,7,1,100000001,510000003170,
3,,Segment,1,6,Image 1,2,1,100000000,510000003173,
9,,Segment,1,11,Image 1,4,1,100000000,510000003181,
5,,Segment,1,1,Image 1,2,1,100000000,510000003185,
8,,Segment,1,5,Image 1,3,1,100000001,510000003192,
12,,Segment,1,2,Image 1,1,1,100000004,510000003203,
3,,Segment,1,3,Image 1,4,1,100000003,510000003205,
6,,Segment,1,11,Image 1,4,1,100000001,510000003210,
20,,Segment,1,11,Image 1,6,1,100000001,510000003229,
21,,Segment,1,3,Image 1,2,1,100000001,510000003249,
41,,Segment,1,2,Image 1,2,1,100000001,510000003289,
5,,Segment,1,10,Image 1,3,1,100000000,510000003293,
3,,Segment,1,9,Image 1,2,1,100000000,510000003295,
7,,Segment,1,1,Image 1,2,1,100000002,510000003301,
6,,Segment,1,10,Image 1,2,1,100000000,510000003306,
8,,Segment,1,10,Image 1,5,1,100000000,510000003313,
5,,Segment,1,2,Image 1,3,1,100000003,510000003317,
40,,Segment,1,1,Image 1,2,1,100000003,510000003356,
10,,Segment,1,0,Image 1,1,1,100000003,510000003367,
6,,Segment,1,8,Image 1,1,1,100000000,510000003392,
5,,Segment,1,4,Image 1,3,1,100000001,510000003396,
11,,Segment,1,8,Image 1,2,1,100000000,510000003406,
8,,Segment,1,7,Image 1,2,1,100000000,510000003413,
7,,Segment,1,8,Image 1,3,1,100000000,510000003419,
6,,Segment,1,1,Image 1,2,1,100000004,510000003424,
26,,Segment,1,5,Image 1,2,1,100000001,510000003449,
12,,Segment,1,4,Image 1,2,1,100000001,510000003460,
7,,Segment,1,2,Image 1,1,1,100000001,510000003467,
34,,Segment,1,1,Image 1,1,1,100000001,510000003500,
28,,Segment,1,0,Image 1,1,1,100000001,510000003536,
5,,Segment,1,8,Image 1,3,1,100000000,510000003549,
10,,Segment,1,8,Image 1,4,1,100000001,510000003558,
29,,Segment,1,6,Image 1,4,1,100000001,510000003586,
8,,Segment,1,2,Image 1,2,1,100000003,510000003593,
3,,Segment,1,9,Image 1,4,1,100000001,510000003595,
5,,Segment,1,7,Image 1,2,1,100000000,510000003600,
3,,Segment,1,3,Image 1,3,1,100000001,510000003602,
12,,Segment,1,2,Image 1,2,1,100000001,510000003613,
10,,Segment,1,5,Image 1,3,1,100000001,510000003622,
5,,Segment,1,9,Image 1,6,1,100000001,510000003626,
37,,Segment,1,5,Image 1,3,1,100000002,510000003662,
5,,Segment,1,4,Image 1,2,1,100000002,510000003666,
23,,Segment,1,3,Image 1,2,1,100000002,510000003688,
8,,Segment,1,2,Image 1,2,1,100000002,510000003695,
8,,Segment,1,1,Image 1,1,1,100000002,510000003702,
10,,Segment,1,0,Image 1,1,1,100000002,510000003721,
16,,Segment,1,5,Image 1,2,1,100000001,510000003736,
5,,Segment,1,3,Image 1,1,1,100000001,510000003741,
3,,Segment,1,8,Image 1,4,1,100000001,510000003743,
7,,Segment,1,4,Image 1,2,1,100000001,510000003749,
6,,Segment,1,3,Image 1,2,1,100000001,510000003754,
37,,Segment,1,0,Image 1,1,1,100000003,510000003790,
14,,Segment,1,7,Image 1,3,1,100000001,510000003803,
6,,Segment,1,5,Image 1,2,1,100000000,510000003808,
6,,Segment,1,3,Image 1,2,1,100000003,510000003813,
21,,Segment,1,2,Image 1,1,1,100000003,510000003833,
9,,Segment,1,1,Image 1,1,1,100000003,510000003841,
40,,Segment,1,1,Image 1,2,1,100000000,510000003880,
19,,Segment,1,0,Image 1,1,1,100000000,510000003915,
6,,Segment,1,4,Image 1,3,1,100000001,510000003923,
4,,Segment,1,3,Image 1,1,1,100000003,510000003927,
5,,Segment,1,4,Image 1,1,1,100000001,510000003931,
63,,Segment,1,1,Image 1,1,1,100000003,510000003993,
15,,Segment,1,2,Image 1,2,1,100000001,510000004007,
14,,Segment,1,1,Image 1,2,1,100000001,510000004020,
26,,Segment,1,3,Image 1,3,1,100000000,510000004045,
3,,Segment,1,2,Image 1,2,1,100000000,510000004047,
17,,Segment,1,1,Image 1,2,1,100000000,510000004063,
5,,Segment,1,0,Image 1,1,1,100000000,510000004070,
20,,Segment,1,5,Image 1,2,1,100000000,510000004092,
4,,Segment,1,2,Image 1,2,1,100000003,510000004095,
3,,Segment,1,5,Image 1,3,1,100000000,510000004097,
15,,Segment,1,1,Image 1,2,1,100000001,510000004111,
39,,Segment,1,0,Image 1,1,1,100000001,510000004156,
7,,Segment,1,6,Image 1,3,1,100000001,510000004180,
9,,Segment,1,4,Image 1,5,1,100000001,510000004191,
14,,Segment,1,3,Image 1,4,1,100000001,510000004204,
3,,Segment,1,2,Image 1,3,1,100000001,510000004206,
5,,Segment,1,1,Image 1,2,1,100000001,510000004210,
4,,Segment,1,0,Image 1,1,1,100000001,510000004224,
13,,Segment,1,4,Image 1,1,1,100000002,510000004236,
9,,Segment,1,2,Image 1,1,1,100000002,510000004245,
3,,Segment,1,3,Image 1,3,1,100000003,510000004247,
3,,Segment,1,2,Image 1,3,1,100000001,510000004249,
3,,Segment,1,5,Image 1,2,1,100000002,510000004251,
5,,Segment,1,1,Image 1,1,1,100000001,510000004255,
3,,Segment,1,5,Image 1,1,1,100000001,510000004257,
20,,Segment,1,3,Image 1,2,1,100000000,510000004276,
22,,Segment,1,4,Image 1,2,1,100000000,510000004298,
11,,Segment,1,3,Image 1,2,1,100000002,510000004308,
3,,Segment,1,4,Image 1,3,1,100000002,510000004311,
31,,Segment,1,2,Image 1,1,1,100000000,510000004341,
5,,Segment,1,1,Image 1,1,1,100000000,510000004345,
4,,Segment,1,2,Image 1,2,1,100000001,510000004348,
8,,Segment,1,1,Image 1,2,1,100000001,510000004355,
6,,Segment,1,2,Image 1,3,1,100000001,510000004360,
17,,Segment,1,1,Image 1,2,1,100000001,510000004376,
21,,Segment,1,3,Image 1,3,1,100000002,510000004396,
10,,Segment,1,2,Image 1,2,1,100000002,510000004405,
9,,Segment,1,1,Image 1,1,1,100000002,510000004413,
6,,Segment,1,0,Image 1,1,1,100000002,510000004420,
22,,Segment,1,1,Image 1,2,1,100000002,510000004441,
21,,Segment,1,3,Image 1,2,1,100000000,510000004461,
10,,Segment,1,3,Image 1,2,1,100000002,510000004470,
4,,Segment,1,4,Image 1,3,1,100000000,510000004473,
3,,Segment,1,3,Image 1,3,1,100000000,510000004475,
5,,Segment,1,2,Image 1,3,1,100000000,510000004479,
3,,Segment,1,4,Image 1,2,1,100000002,510000004481,
13,,Segment,1,3,Image 1,2,1,100000000,510000004494,
5,,Segment,1,4,Image 1,4,1,100000001,510000004498,
9,,Segment,1,3,Image 1,3,1,100000002,510000004506,
9,,Segment,1,2,Image 1,2,1,100000001,510000004515,
4,,Segment,1,3,Image 1,2,1,100000001,510000004540,
9,,Segment,1,2,Image 1,2,1,100000001,510000004548,
6,,Segment,1,5,Image 1,2,1,100000001,510000004553,
5,,Segment,1,1,Image 1,2,1,100000003,510000004558,
8,,Segment,1,0,Image 1,1,1,100000003,510000004568,
4,,Segment,1,3,Image 1,4,1,100000000,510000004573,
3,,Segment,1,1,Image 1,1,1,100000003,510000004575,
3,,Segment,1,5,Image 1,1,1,100000001,510000004580,
16,,Segment,1,1,Image 1,2,1,100000000,510000004595,
6,,Segment,1,1,Image 1,2,1,100000001,510000004600,
3,,Segment,1,1,Image 1,1,1,100000001,510000004602,
7,,Segment,1,1,Image 1,2,1,100000000,510000004608,
8,,Segment,1,2,Image 1,2,1,100000000,510000004616,
10,,Segment,1,2,Image 1,3,1,100000001,510000004625,
6,,Segment,1,1,Image 1,2,1,100000001,510000004630,
4,,Segment,1,0,Image 1,1,1,100000001,510000004634,
4,,Segment,1,1,Image 1,2,1,100000002,510000004640,
24,,Segment,1,0,Image 1,1,1,100000004,510000004667,
17,,Segment,1,2,Image 1,1,1,100000002,510000004683,
24,,Segment,1,0,Image 1,1,1,100000003,510000004718,
4,,Segment,1,0,Image 1,1,1,100000004,510000004725,
4,,Segment,1,0,Image 1,1,1,100000001,510000004757,
3,,Segment,1,0,Image 1,1,1,100000001,510000004763,
7,,Segment,1,0,Image 1,1,1,100000004,510000004777,
7,,Segment,1,1,Image 1,1,1,100000001,510000004783,
5,,Segment,1,2,Image 1,2,1,100000001,510000004787,
11,,Segment,1,0,Image 1,1,1,100000000,510000004801,
4,,Segment,1,0,Image 1,1,1,100000000,510000004828,
4,,Segment,1,1,Image 1,2,1,100000002,510000004836,
5,,Segment,1,1,Image 1,1,1,100000000,510000004841,
5,,Segment,1,1,Image 1,1,1,100000002,510000004845,
3,,Segment,1,0,Image 1,1,1,100000000,510000004868,
5,,Segment,1,0,Image 1,1,1,100000000,510000004877,
5,,Segment,1,1,Image 1,2,1,100000000,510000004881,
16,,Segment,1,0,Image 1,1,1,100000003,510000004903,
2,,Segment,1,6,Image 1,3,1,100000000,510000004914,
2,,Segment,1,4,Image 1,4,1,100000000,510000004915,
2,,Segment,1,7,Image 1,2,1,100000000,510000004916,
2,,Segment,1,2,Image 1,2,1,100000000,510000004917,
2,,Segment,1,2,Image 1,1,1,100000001,510000004919,
2,,Segment,1,3,Image 1,1,1,100000001,510000004920,
2,,Segment,1,12,Image 1,5,1,100000001,510000004921,
2,,Segment,1,4,Image 1,1,1,100000001,510000004922,
2,,Segment,1,2,Image 1,2,1,100000001,510000004923,
2,,Segment,1,3,Image 1,1,1,100000001,510000004924,
2,,Segment,1,7,Image 1,4,1,100000001,510000004925,
2,,Segment,1,4,Image 1,1,1,100000001,510000004926,
2,,Segment,1,4,Image 1,2,1,100000001,510000004927,
2,,Segment,1,3,Image 1,3,1,100000001,510000004929,
2,,Segment,1,3,Image 1,1,1,100000002,510000004930,
2,,Segment,1,5,Image 1,1,1,100000002,510000004931,
2,,Segment,1,5,Image 1,4,1,100000002,510000004932,
2,,Segment,1,4,Image 1,3,1,100000003,510000004934,
2,,Segment,1,8,Image 1,5,1,100000004,510000004937,
2,,Segment,1,8,Image 1,7,1,100000004,510000004938,
2,,Segment,1,5,Image 1,3,1,100000004,510000004939,
2,,Segment,1,6,Image 1,4,1,100000004,510000004940,
2,,Segment,1,8,Image 1,5,1,100000004,510000004941,
2,,Segment,1,6,Image 1,3,1,100000004,510000004942,
2,,Segment,1,3,Image 1,3,1,100000004,510000004943,
2,,Segment,1,0,Image 1,1,1,100000004,510000004945,
