
Spine Center Intensity StdDev Ch=2 Img=1
 ==================== 
Spine Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
34.9221,,Spine,2,5,Image 1,1,1,100000000,610000005413,
33.2978,,Spine,2,3,Image 1,4,1,100000002,610000005436,
33.2042,,Spine,2,3,Image 1,4,1,100000002,610000005458,
22.4875,,Spine,2,5,Image 1,2,1,100000001,610000005461,
18.633,,Spine,2,0,Image 1,1,1,100000003,610000005464,
43.4705,,Spine,2,3,Image 1,2,1,100000004,610000005467,
15.7911,,Spine,2,8,Image 1,3,1,100000001,610000005471,
21.9815,,Spine,2,2,Image 1,1,1,100000003,610000005474,
17.2916,,Spine,2,3,Image 1,2,1,100000000,610000005477,
14.7196,,Spine,2,8,Image 1,3,1,100000000,610000005479,
15.5839,,Spine,2,3,Image 1,2,1,100000000,610000005487,
18.8738,,Spine,2,5,Image 1,4,1,100000004,610000005489,
15.6,,Spine,2,8,Image 1,3,1,100000001,610000005493,
21.1231,,Spine,2,2,Image 1,2,1,100000004,610000005497,
33.1934,,Spine,2,3,Image 1,4,1,100000002,610000005505,
35.3318,,Spine,2,5,Image 1,1,1,100000000,610000005510,
23.3286,,Spine,2,1,Image 1,2,1,100000003,610000005512,
10.0623,,Spine,2,4,Image 1,2,1,100000004,610000005515,
26.2488,,Spine,2,3,Image 1,1,1,100000000,610000005520,
22.7198,,Spine,2,2,Image 1,2,1,100000004,610000005523,
18,,Spine,2,3,Image 1,2,1,100000000,610000005525,
39.8358,,Spine,2,11,Image 1,5,1,100000001,610000005527,
18.1174,,Spine,2,1,Image 1,1,1,100000001,610000005532,
3.39935,,Spine,2,8,Image 1,3,1,100000001,610000005534,
14.151,,Spine,2,3,Image 1,2,1,100000000,610000005538,
6.18241,,Spine,2,3,Image 1,2,1,100000000,610000005541,
21.1231,,Spine,2,7,Image 1,2,1,100000001,610000005544,
19.799,,Spine,2,4,Image 1,1,1,100000002,610000005547,
12.4989,,Spine,2,2,Image 1,2,1,100000002,610000005549,
28.3662,,Spine,2,3,Image 1,1,1,100000000,610000005553,
30.5396,,Spine,2,11,Image 1,6,1,100000001,610000005555,
15.107,,Spine,2,5,Image 1,1,1,100000000,610000005557,
2.5,,Spine,2,0,Image 1,1,1,100000003,610000005559,
26.8002,,Spine,2,3,Image 1,2,1,100000000,610000005565,
10.2561,,Spine,2,1,Image 1,2,1,100000004,610000005568,
33.37,,Spine,2,11,Image 1,6,1,100000001,610000005570,
44.4522,,Spine,2,5,Image 1,4,1,100000004,610000005574,
28.3461,,Spine,2,3,Image 1,3,1,100000002,610000005578,
31.791,,Spine,2,12,Image 1,3,1,100000001,610000005581,
16.8967,,Spine,2,3,Image 1,2,1,100000001,610000005584,
7.93025,,Spine,2,4,Image 1,2,1,100000001,610000005587,
12.2474,,Spine,2,5,Image 1,4,1,100000004,610000005592,
19.5,,Spine,2,3,Image 1,2,1,100000000,610000005594,
19.8718,,Spine,2,13,Image 1,5,1,100000001,610000005596,
6.57172,,Spine,2,0,Image 1,1,1,100000000,610000005599,
11.9536,,Spine,2,2,Image 1,1,1,100000000,610000005601,
37.241,,Spine,2,3,Image 1,2,1,100000000,610000005604,
41.0449,,Spine,2,13,Image 1,5,1,100000000,610000005607,
34.5672,,Spine,2,3,Image 1,4,1,100000002,610000005609,
9,,Spine,2,5,Image 1,4,1,100000004,610000005611,
15.3701,,Spine,2,0,Image 1,1,1,100000000,610000005615,
41.6316,,Spine,2,1,Image 1,1,1,100000001,610000005619,
26.7731,,Spine,2,3,Image 1,2,1,100000000,610000005625,
17.2111,,Spine,2,7,Image 1,3,1,100000000,610000005627,
2.49444,,Spine,2,8,Image 1,2,1,100000001,610000005631,
18.5927,,Spine,2,0,Image 1,1,1,100000001,610000005636,
12.2837,,Spine,2,0,Image 1,1,1,100000002,610000005639,
39.1048,,Spine,2,11,Image 1,5,1,100000001,610000005643,
24.779,,Spine,2,3,Image 1,2,1,100000000,610000005647,
19.6129,,Spine,2,3,Image 1,2,1,100000002,610000005649,
25.7466,,Spine,2,6,Image 1,1,1,100000000,610000005651,
9.56847,,Spine,2,6,Image 1,1,1,100000000,610000005655,
3,,Spine,2,5,Image 1,4,1,100000004,610000005658,
36.4349,,Spine,2,3,Image 1,4,1,100000002,610000005661,
2.49444,,Spine,2,2,Image 1,2,1,100000000,610000005664,
25,,Spine,2,1,Image 1,1,1,100000001,610000005666,
30.0998,,Spine,2,6,Image 1,2,1,100000001,610000005668,
13.4412,,Spine,2,1,Image 1,1,1,100000001,610000005671,
32.5,,Spine,2,5,Image 1,4,1,100000004,610000005673,
10,,Spine,2,5,Image 1,4,1,100000004,610000005677,
10.403,,Spine,2,1,Image 1,1,1,100000001,610000005681,
11.431,,Spine,2,2,Image 1,2,1,100000002,610000005683,
6.12826,,Spine,2,0,Image 1,1,1,100000001,610000005686,
2.5,,Spine,2,3,Image 1,2,1,100000000,610000005691,
5.4365,,Spine,2,6,Image 1,1,1,100000000,610000005695,
12.1198,,Spine,2,5,Image 1,2,1,100000001,610000005698,
13.1233,,Spine,2,7,Image 1,3,1,100000000,610000005702,
42.0819,,Spine,2,3,Image 1,2,1,100000000,610000005711,
8.05536,,Spine,2,5,Image 1,2,1,100000001,610000005714,
31.0269,,Spine,2,3,Image 1,2,1,100000000,610000005717,
7.4087,,Spine,2,1,Image 1,2,1,100000001,610000005719,
1.69967,,Spine,2,2,Image 1,2,1,100000002,610000005721,
18.4572,,Spine,2,2,Image 1,3,1,100000001,610000005730,
13.5,,Spine,2,3,Image 1,2,1,100000000,610000005737,
31,,Spine,2,1,Image 1,1,1,100000001,610000005740,
16.5,,Spine,2,1,Image 1,1,1,100000001,610000005744,
23.5,,Spine,2,3,Image 1,2,1,100000000,610000005752,
7.5,,Spine,2,3,Image 1,2,1,100000000,610000005762,
8.73053,,Spine,2,3,Image 1,2,1,100000002,610000005764,
6,,Spine,2,3,Image 1,2,1,100000000,610000005768,
8,,Spine,2,3,Image 1,2,1,100000000,610000005775,
0,,Spine,2,1,Image 1,1,1,100000001,610000005777,
39,,Spine,2,3,Image 1,2,1,100000002,610000005805,
5,,Spine,2,7,Image 1,3,1,100000000,610000005807,
6,,Spine,2,7,Image 1,3,1,100000000,610000005808,
11,,Spine,2,4,Image 1,2,1,100000000,610000005809,
7,,Spine,2,5,Image 1,1,1,100000000,610000005810,
7.5,,Spine,2,4,Image 1,1,1,100000000,610000005811,
11.5,,Spine,2,3,Image 1,1,1,100000000,610000005812,
30,,Spine,2,1,Image 1,2,1,100000000,610000005813,
17.5,,Spine,2,3,Image 1,2,1,100000000,610000005816,
6.5,,Spine,2,1,Image 1,2,1,100000000,610000005817,
0,,Spine,2,0,Image 1,1,1,100000000,610000005818,
5,,Spine,2,2,Image 1,2,1,100000000,610000005820,
28,,Spine,2,2,Image 1,1,1,100000000,610000005821,
0,,Spine,2,0,Image 1,1,1,100000000,610000005822,
4,,Spine,2,0,Image 1,1,1,100000000,610000005823,
3,,Spine,2,0,Image 1,1,1,100000000,610000005824,
2.5,,Spine,2,6,Image 1,1,1,100000000,610000005829,
6.5,,Spine,2,12,Image 1,5,1,100000000,610000005830,
25.5,,Spine,2,9,Image 1,3,1,100000000,610000005831,
50.5,,Spine,2,1,Image 1,1,1,100000000,610000005832,
1,,Spine,2,6,Image 1,2,1,100000000,610000005833,
17.5,,Spine,2,1,Image 1,1,1,100000000,610000005834,
12,,Spine,2,1,Image 1,1,1,100000000,610000005835,
11.5,,Spine,2,1,Image 1,2,1,100000000,610000005836,
0,,Spine,2,0,Image 1,1,1,100000000,610000005837,
19,,Spine,2,1,Image 1,2,1,100000000,610000005841,
29.5,,Spine,2,1,Image 1,1,1,100000000,610000005842,
4.5,,Spine,2,13,Image 1,6,1,100000001,610000005844,
16,,Spine,2,10,Image 1,5,1,100000001,610000005845,
22.5,,Spine,2,11,Image 1,6,1,100000001,610000005846,
30.5,,Spine,2,8,Image 1,5,1,100000001,610000005847,
11.5,,Spine,2,13,Image 1,6,1,100000001,610000005848,
5.5,,Spine,2,13,Image 1,6,1,100000001,610000005849,
11.5,,Spine,2,13,Image 1,5,1,100000001,610000005850,
7.5,,Spine,2,9,Image 1,3,1,100000001,610000005851,
7,,Spine,2,8,Image 1,4,1,100000001,610000005852,
27.5,,Spine,2,8,Image 1,2,1,100000001,610000005853,
14,,Spine,2,8,Image 1,3,1,100000001,610000005854,
28.5,,Spine,2,7,Image 1,2,1,100000001,610000005855,
25.5,,Spine,2,6,Image 1,2,1,100000001,610000005856,
9.5,,Spine,2,2,Image 1,2,1,100000001,610000005857,
