
Segment Center Intensity Mean Ch=3 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
25.0909,,Segment,3,9,Image 1,7,1,100000004,510000000053,
39.8,,Segment,3,8,Image 1,6,1,100000004,510000000072,
57,,Segment,3,7,Image 1,5,1,100000004,510000000074,
20.2333,,Segment,3,6,Image 1,5,1,100000004,510000000107,
38.5,,Segment,3,5,Image 1,4,1,100000004,510000000126,
46.8667,,Segment,3,4,Image 1,3,1,100000004,510000000140,
63.2222,,Segment,3,3,Image 1,2,1,100000004,510000000148,
51.6,,Segment,3,2,Image 1,2,1,100000004,510000000157,
53,,Segment,3,1,Image 1,2,1,100000004,510000000166,
36,,Segment,3,0,Image 1,1,1,100000004,510000000182,
22.6,,Segment,3,9,Image 1,6,1,100000004,510000000206,
70.8,,Segment,3,10,Image 1,7,1,100000004,510000000210,
88.25,,Segment,3,9,Image 1,6,1,100000004,510000000213,
60.1667,,Segment,3,8,Image 1,6,1,100000004,510000000218,
61.125,,Segment,3,7,Image 1,6,1,100000004,510000000233,
37.6667,,Segment,3,10,Image 1,6,1,100000004,510000000235,
60.4286,,Segment,3,9,Image 1,7,1,100000004,510000000241,
60.8049,,Segment,3,3,Image 1,2,1,100000000,510000000283,
40.6901,,Segment,3,2,Image 1,2,1,100000000,510000000353,
50.6,,Segment,3,1,Image 1,1,1,100000000,510000000357,
76.8571,,Segment,3,0,Image 1,1,1,100000000,510000000374,
40.1429,,Segment,3,3,Image 1,3,1,100000000,510000000402,
52.1739,,Segment,3,7,Image 1,3,1,100000000,510000000493,
39.3333,,Segment,3,6,Image 1,2,1,100000000,510000000495,
61.4167,,Segment,3,5,Image 1,2,1,100000000,510000000506,
53.25,,Segment,3,4,Image 1,2,1,100000000,510000000513,
55,,Segment,3,3,Image 1,1,1,100000000,510000000520,
62.2222,,Segment,3,2,Image 1,1,1,100000000,510000000528,
38.1,,Segment,3,16,Image 1,8,1,100000001,510000000537,
51.4737,,Segment,3,15,Image 1,8,1,100000001,510000000555,
38.3125,,Segment,3,14,Image 1,7,1,100000001,510000000570,
28,,Segment,3,13,Image 1,7,1,100000001,510000000593,
57.6667,,Segment,3,12,Image 1,6,1,100000001,510000000595,
38.2143,,Segment,3,11,Image 1,5,1,100000001,510000000608,
64.5385,,Segment,3,10,Image 1,5,1,100000001,510000000620,
107,,Segment,3,9,Image 1,5,1,100000001,510000000622,
88.4,,Segment,3,8,Image 1,5,1,100000001,510000000626,
52.3636,,Segment,3,7,Image 1,4,1,100000001,510000000636,
66.25,,Segment,3,6,Image 1,3,1,100000001,510000000639,
78.85,,Segment,3,5,Image 1,3,1,100000001,510000000658,
85.0833,,Segment,3,4,Image 1,2,1,100000001,510000000669,
47,,Segment,3,1,Image 1,1,1,100000001,510000000674,
72.5,,Segment,3,0,Image 1,1,1,100000001,510000000690,
37.2,,Segment,3,16,Image 1,9,1,100000001,510000000699,
17,,Segment,3,15,Image 1,7,1,100000001,510000000703,
22.1667,,Segment,3,14,Image 1,8,1,100000001,510000000714,
27.375,,Segment,3,14,Image 1,8,1,100000001,510000000721,
95.6364,,Segment,3,3,Image 1,4,1,100000002,510000000764,
106.778,,Segment,3,2,Image 1,3,1,100000002,510000000772,
58.6071,,Segment,3,1,Image 1,2,1,100000002,510000000799,
101.5,,Segment,3,0,Image 1,1,1,100000002,510000000808,
71.6364,,Segment,3,3,Image 1,3,1,100000002,510000000839,
74.8421,,Segment,3,2,Image 1,2,1,100000002,510000000857,
26.0455,,Segment,3,9,Image 1,3,1,100000000,510000000878,
18,,Segment,3,8,Image 1,2,1,100000000,510000000887,
44.2727,,Segment,3,7,Image 1,1,1,100000000,510000000897,
61.3636,,Segment,3,6,Image 1,1,1,100000000,510000000907,
88.087,,Segment,3,5,Image 1,1,1,100000000,510000000929,
107,,Segment,3,4,Image 1,1,1,100000000,510000000934,
100.429,,Segment,3,3,Image 1,1,1,100000000,510000000947,
96,,Segment,3,2,Image 1,1,1,100000000,510000000959,
126,,Segment,3,1,Image 1,1,1,100000000,510000000967,
90.9286,,Segment,3,0,Image 1,1,1,100000000,510000000995,
64.8684,,Segment,3,0,Image 1,1,1,100000002,510000001036,
53.3333,,Segment,3,6,Image 1,4,1,100000004,510000001065,
40.25,,Segment,3,4,Image 1,2,1,100000004,510000001069,
35.2941,,Segment,3,2,Image 1,3,1,100000004,510000001085,
61.75,,Segment,3,3,Image 1,3,1,100000004,510000001088,
59.3333,,Segment,3,3,Image 1,3,1,100000001,510000001105,
74.2105,,Segment,3,2,Image 1,3,1,100000001,510000001142,
86.7826,,Segment,3,1,Image 1,2,1,100000001,510000001164,
113.433,,Segment,3,0,Image 1,1,1,100000001,510000001194,
47.1429,,Segment,3,3,Image 1,4,1,100000001,510000001200,
66.3333,,Segment,3,2,Image 1,2,1,100000001,510000001202,
82.7778,,Segment,3,1,Image 1,2,1,100000001,510000001210,
65.75,,Segment,3,1,Image 1,2,1,100000001,510000001213,
107.5,,Segment,3,1,Image 1,1,1,100000001,510000001216,
18.8,,Segment,3,6,Image 1,2,1,100000000,510000001220,
41.3333,,Segment,3,5,Image 1,1,1,100000000,510000001222,
72.5,,Segment,3,4,Image 1,1,1,100000000,510000001229,
75.12,,Segment,3,3,Image 1,1,1,100000000,510000001253,
64.84,,Segment,3,2,Image 1,1,1,100000000,510000001277,
78.3438,,Segment,3,1,Image 1,1,1,100000000,510000001308,
112,,Segment,3,0,Image 1,1,1,100000000,510000001320,
94.875,,Segment,3,6,Image 1,1,1,100000000,510000001335,
35.5,,Segment,3,5,Image 1,2,1,100000000,510000001338,
48.25,,Segment,3,4,Image 1,2,1,100000000,510000001341,
42.5333,,Segment,3,3,Image 1,2,1,100000000,510000001355,
49.3333,,Segment,3,1,Image 1,1,1,100000002,510000001360,
98.0952,,Segment,3,0,Image 1,1,1,100000002,510000001383,
33.1667,,Segment,3,2,Image 1,2,1,100000000,510000001388,
78,,Segment,3,1,Image 1,1,1,100000004,510000001393,
60.9231,,Segment,3,8,Image 1,4,1,100000004,510000001405,
22,,Segment,3,7,Image 1,4,1,100000004,510000001407,
52.3636,,Segment,3,5,Image 1,4,1,100000004,510000001462,
50,,Segment,3,4,Image 1,3,1,100000004,510000001470,
75.1667,,Segment,3,3,Image 1,2,1,100000004,510000001511,
