
Spine Center Intensity Min Ch=2 Img=1
 ==================== 
Spine Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
19,,Spine,2,5,Image 1,1,1,100000000,610000005413,
9,,Spine,2,3,Image 1,4,1,100000002,610000005436,
9,,Spine,2,3,Image 1,4,1,100000002,610000005458,
5,,Spine,2,5,Image 1,2,1,100000001,610000005461,
3,,Spine,2,0,Image 1,1,1,100000003,610000005464,
13,,Spine,2,3,Image 1,2,1,100000004,610000005467,
6,,Spine,2,8,Image 1,3,1,100000001,610000005471,
4,,Spine,2,2,Image 1,1,1,100000003,610000005474,
7,,Spine,2,3,Image 1,2,1,100000000,610000005477,
11,,Spine,2,8,Image 1,3,1,100000000,610000005479,
40,,Spine,2,3,Image 1,2,1,100000000,610000005487,
14,,Spine,2,5,Image 1,4,1,100000004,610000005489,
21,,Spine,2,8,Image 1,3,1,100000001,610000005493,
24,,Spine,2,2,Image 1,2,1,100000004,610000005497,
20,,Spine,2,3,Image 1,4,1,100000002,610000005505,
28,,Spine,2,5,Image 1,1,1,100000000,610000005510,
11,,Spine,2,1,Image 1,2,1,100000003,610000005512,
12,,Spine,2,4,Image 1,2,1,100000004,610000005515,
29,,Spine,2,3,Image 1,1,1,100000000,610000005520,
20,,Spine,2,2,Image 1,2,1,100000004,610000005523,
38,,Spine,2,3,Image 1,2,1,100000000,610000005525,
18,,Spine,2,11,Image 1,5,1,100000001,610000005527,
54,,Spine,2,1,Image 1,1,1,100000001,610000005532,
35,,Spine,2,8,Image 1,3,1,100000001,610000005534,
46,,Spine,2,3,Image 1,2,1,100000000,610000005538,
57,,Spine,2,3,Image 1,2,1,100000000,610000005541,
16,,Spine,2,7,Image 1,2,1,100000001,610000005544,
64,,Spine,2,4,Image 1,1,1,100000002,610000005547,
39,,Spine,2,2,Image 1,2,1,100000002,610000005549,
31,,Spine,2,3,Image 1,1,1,100000000,610000005553,
29,,Spine,2,11,Image 1,6,1,100000001,610000005555,
8,,Spine,2,5,Image 1,1,1,100000000,610000005557,
28,,Spine,2,0,Image 1,1,1,100000003,610000005559,
43,,Spine,2,3,Image 1,2,1,100000000,610000005565,
27,,Spine,2,1,Image 1,2,1,100000004,610000005568,
