
Segment Center Intensity Min Ch=3 Img=1
 ==================== 
Segment Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
8,,Segment,3,9,Image 1,7,1,100000004,510000000053,
13,,Segment,3,8,Image 1,6,1,100000004,510000000072,
24,,Segment,3,7,Image 1,5,1,100000004,510000000074,
0,,Segment,3,6,Image 1,5,1,100000004,510000000107,
15,,Segment,3,5,Image 1,4,1,100000004,510000000126,
17,,Segment,3,4,Image 1,3,1,100000004,510000000140,
41,,Segment,3,3,Image 1,2,1,100000004,510000000148,
33,,Segment,3,2,Image 1,2,1,100000004,510000000157,
41,,Segment,3,1,Image 1,2,1,100000004,510000000166,
36,,Segment,3,0,Image 1,1,1,100000004,510000000182,
0,,Segment,3,9,Image 1,6,1,100000004,510000000206,
29,,Segment,3,10,Image 1,7,1,100000004,510000000210,
75,,Segment,3,9,Image 1,6,1,100000004,510000000213,
50,,Segment,3,8,Image 1,6,1,100000004,510000000218,
18,,Segment,3,7,Image 1,6,1,100000004,510000000233,
0,,Segment,3,10,Image 1,6,1,100000004,510000000235,
41,,Segment,3,9,Image 1,7,1,100000004,510000000241,
20,,Segment,3,3,Image 1,2,1,100000000,510000000283,
0,,Segment,3,2,Image 1,2,1,100000000,510000000353,
27,,Segment,3,1,Image 1,1,1,100000000,510000000357,
35,,Segment,3,0,Image 1,1,1,100000000,510000000374,
3,,Segment,3,3,Image 1,3,1,100000000,510000000402,
0,,Segment,3,7,Image 1,3,1,100000000,510000000493,
24,,Segment,3,6,Image 1,2,1,100000000,510000000495,
12,,Segment,3,5,Image 1,2,1,100000000,510000000506,
30,,Segment,3,4,Image 1,2,1,100000000,510000000513,
32,,Segment,3,3,Image 1,1,1,100000000,510000000520,
42,,Segment,3,2,Image 1,1,1,100000000,510000000528,
11,,Segment,3,16,Image 1,8,1,100000001,510000000537,
20,,Segment,3,15,Image 1,8,1,100000001,510000000555,
15,,Segment,3,14,Image 1,7,1,100000001,510000000570,
0,,Segment,3,13,Image 1,7,1,100000001,510000000593,
49,,Segment,3,12,Image 1,6,1,100000001,510000000595,
8,,Segment,3,11,Image 1,5,1,100000001,510000000608,
40,,Segment,3,10,Image 1,5,1,100000001,510000000620,
76,,Segment,3,9,Image 1,5,1,100000001,510000000622,
66,,Segment,3,8,Image 1,5,1,100000001,510000000626,
19,,Segment,3,7,Image 1,4,1,100000001,510000000636,
41,,Segment,3,6,Image 1,3,1,100000001,510000000639,
46,,Segment,3,5,Image 1,3,1,100000001,510000000658,
48,,Segment,3,4,Image 1,2,1,100000001,510000000669,
24,,Segment,3,1,Image 1,1,1,100000001,510000000674,
16,,Segment,3,0,Image 1,1,1,100000001,510000000690,
19,,Segment,3,16,Image 1,9,1,100000001,510000000699,
0,,Segment,3,15,Image 1,7,1,100000001,510000000703,
0,,Segment,3,14,Image 1,8,1,100000001,510000000714,
0,,Segment,3,14,Image 1,8,1,100000001,510000000721,
0,,Segment,3,3,Image 1,4,1,100000002,510000000764,
64,,Segment,3,2,Image 1,3,1,100000002,510000000772,
0,,Segment,3,1,Image 1,2,1,100000002,510000000799,
67,,Segment,3,0,Image 1,1,1,100000002,510000000808,
0,,Segment,3,3,Image 1,3,1,100000002,510000000839,
0,,Segment,3,2,Image 1,2,1,100000002,510000000857,
0,,Segment,3,9,Image 1,3,1,100000000,510000000878,
0,,Segment,3,8,Image 1,2,1,100000000,510000000887,
23,,Segment,3,7,Image 1,1,1,100000000,510000000897,
20,,Segment,3,6,Image 1,1,1,100000000,510000000907,
40,,Segment,3,5,Image 1,1,1,100000000,510000000929,
41,,Segment,3,4,Image 1,1,1,100000000,510000000934,
55,,Segment,3,3,Image 1,1,1,100000000,510000000947,
31,,Segment,3,2,Image 1,1,1,100000000,510000000959,
88,,Segment,3,1,Image 1,1,1,100000000,510000000967,
57,,Segment,3,0,Image 1,1,1,100000000,510000000995,
0,,Segment,3,0,Image 1,1,1,100000002,510000001036,
10,,Segment,3,6,Image 1,4,1,100000004,510000001065,
0,,Segment,3,4,Image 1,2,1,100000004,510000001069,
0,,Segment,3,2,Image 1,3,1,100000004,510000001085,
52,,Segment,3,3,Image 1,3,1,100000004,510000001088,
28,,Segment,3,3,Image 1,3,1,100000001,510000001105,
29,,Segment,3,2,Image 1,3,1,100000001,510000001142,
28,,Segment,3,1,Image 1,2,1,100000001,510000001164,
0,,Segment,3,0,Image 1,1,1,100000001,510000001194,
0,,Segment,3,3,Image 1,4,1,100000001,510000001200,
49,,Segment,3,2,Image 1,2,1,100000001,510000001202,
36,,Segment,3,1,Image 1,2,1,100000001,510000001210,
0,,Segment,3,1,Image 1,2,1,100000001,510000001213,
73,,Segment,3,1,Image 1,1,1,100000001,510000001216,
13,,Segment,3,6,Image 1,2,1,100000000,510000001220,
22,,Segment,3,5,Image 1,1,1,100000000,510000001222,
48,,Segment,3,4,Image 1,1,1,100000000,510000001229,
22,,Segment,3,3,Image 1,1,1,100000000,510000001253,
21,,Segment,3,2,Image 1,1,1,100000000,510000001277,
0,,Segment,3,1,Image 1,1,1,100000000,510000001308,
97,,Segment,3,0,Image 1,1,1,100000000,510000001320,
25,,Segment,3,6,Image 1,1,1,100000000,510000001335,
12,,Segment,3,5,Image 1,2,1,100000000,510000001338,
15,,Segment,3,4,Image 1,2,1,100000000,510000001341,
13,,Segment,3,3,Image 1,2,1,100000000,510000001355,
0,,Segment,3,1,Image 1,1,1,100000002,510000001360,
47,,Segment,3,0,Image 1,1,1,100000002,510000001383,
21,,Segment,3,2,Image 1,2,1,100000000,510000001388,
78,,Segment,3,1,Image 1,1,1,100000004,510000001393,
0,,Segment,3,8,Image 1,4,1,100000004,510000001405,
12,,Segment,3,7,Image 1,4,1,100000004,510000001407,
8,,Segment,3,5,Image 1,4,1,100000004,510000001462,
35,,Segment,3,4,Image 1,3,1,100000004,510000001470,
8,,Segment,3,3,Image 1,2,1,100000004,510000001511,
55,,Segment,3,2,Image 1,2,1,100000004,510000001522,
23,,Segment,3,1,Image 1,1,1,100000004,510000001539,
0,,Segment,3,0,Image 1,1,1,100000004,510000001582,
30,,Segment,3,6,Image 1,5,1,100000004,510000001598,
0,,Segment,3,7,Image 1,5,1,100000004,510000001601,
16,,Segment,3,5,Image 1,2,1,100000004,510000001639,
15,,Segment,3,4,Image 1,2,1,100000004,510000001656,
0,,Segment,3,14,Image 1,7,1,100000001,510000001659,
7,,Segment,3,13,Image 1,6,1,100000001,510000001681,
0,,Segment,3,12,Image 1,5,1,100000001,510000001688,
11,,Segment,3,11,Image 1,5,1,100000001,510000001720,
18,,Segment,3,10,Image 1,4,1,100000001,510000001732,
43,,Segment,3,9,Image 1,3,1,100000001,510000001742,
21,,Segment,3,8,Image 1,3,1,100000001,510000001746,
43,,Segment,3,7,Image 1,3,1,100000001,510000001758,
43,,Segment,3,6,Image 1,2,1,100000001,510000001789,
44,,Segment,3,5,Image 1,2,1,100000001,510000001804,
0,,Segment,3,14,Image 1,6,1,100000001,510000001807,
0,,Segment,3,6,Image 1,4,1,100000004,510000001809,
8,,Segment,3,5,Image 1,3,1,100000004,510000001811,
24,,Segment,3,8,Image 1,4,1,100000001,510000001823,
14,,Segment,3,7,Image 1,3,1,100000001,510000001832,
16,,Segment,3,6,Image 1,3,1,100000001,510000001837,
12,,Segment,3,5,Image 1,2,1,100000001,510000001872,
35,,Segment,3,4,Image 1,2,1,100000001,510000001875,
26,,Segment,3,3,Image 1,2,1,100000001,510000001930,
38,,Segment,3,2,Image 1,1,1,100000001,510000001939,
49,,Segment,3,1,Image 1,1,1,100000001,510000001941,
33,,Segment,3,0,Image 1,1,1,100000001,510000001967,
19,,Segment,3,13,Image 1,5,1,100000001,510000002013,
0,,Segment,3,5,Image 1,2,1,100000002,510000002030,
52,,Segment,3,4,Image 1,1,1,100000002,510000002047,
25,,Segment,3,3,Image 1,1,1,100000002,510000002072,
28,,Segment,3,2,Image 1,1,1,100000002,510000002090,
43,,Segment,3,1,Image 1,1,1,100000002,510000002095,
0,,Segment,3,0,Image 1,1,1,100000002,510000002172,
15,,Segment,3,8,Image 1,3,1,100000001,510000002174,
16,,Segment,3,5,Image 1,3,1,100000004,510000002190,
0,,Segment,3,6,Image 1,2,1,100000001,510000002199,
18,,Segment,3,12,Image 1,6,1,100000001,510000002206,
0,,Segment,3,4,Image 1,2,1,100000002,510000002216,
32,,Segment,3,4,Image 1,2,1,100000002,510000002230,
19,,Segment,3,3,Image 1,2,1,100000002,510000002239,
