
Spine Intensity StdDev Ch=1 Img=1
 ==================== 
Spine Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
23.44,,Spine,1,19,Image 1,8,1,100000000,610000001575,
23.4338,,Spine,1,19,Image 1,8,1,100000000,610000001580,
16.8381,,Spine,1,4,Image 1,3,1,100000000,610000001582,
15.1319,,Spine,1,1,Image 1,1,1,100000002,610000001584,
36.1268,,Spine,1,3,Image 1,2,1,100000000,610000001587,
45.1933,,Spine,1,0,Image 1,1,1,100000000,610000001592,
30.9437,,Spine,1,2,Image 1,2,1,100000001,610000001594,
15.2137,,Spine,1,1,Image 1,2,1,100000000,610000001596,
17.3974,,Spine,1,19,Image 1,8,1,100000000,610000001600,
40.7154,,Spine,1,4,Image 1,1,1,100000002,610000001603,
35.621,,Spine,1,5,Image 1,3,1,100000000,610000001606,
18.3189,,Spine,1,19,Image 1,8,1,100000000,610000001612,
47.9461,,Spine,1,0,Image 1,1,1,100000000,610000001615,
44.3452,,Spine,1,0,Image 1,1,1,100000000,610000001617,
22.8617,,Spine,1,19,Image 1,8,1,100000000,610000001621,
38.1322,,Spine,1,0,Image 1,1,1,100000001,610000001624,
22.9117,,Spine,1,19,Image 1,8,1,100000000,610000001628,
22.8508,,Spine,1,19,Image 1,8,1,100000000,610000001631,
19.0383,,Spine,1,19,Image 1,8,1,100000000,610000001635,
11.9055,,Spine,1,19,Image 1,8,1,100000000,610000001639,
18.8215,,Spine,1,19,Image 1,8,1,100000000,610000001642,
35.7214,,Spine,1,19,Image 1,8,1,100000000,610000001646,
31.0255,,Spine,1,19,Image 1,8,1,100000000,610000001650,
30.8739,,Spine,1,3,Image 1,3,1,100000001,610000001652,
12.2408,,Spine,1,19,Image 1,8,1,100000000,610000001654,
18.6769,,Spine,1,19,Image 1,8,1,100000000,610000001657,
32.7737,,Spine,1,0,Image 1,1,1,100000000,610000001660,
17.1199,,Spine,1,1,Image 1,1,1,100000002,610000001662,
15.0977,,Spine,1,19,Image 1,8,1,100000000,610000001664,
15.286,,Spine,1,19,Image 1,8,1,100000000,610000001667,
25.3258,,Spine,1,16,Image 1,8,1,100000000,610000001669,
37.7978,,Spine,1,3,Image 1,1,1,100000002,610000001672,
13.7065,,Spine,1,19,Image 1,8,1,100000000,610000001675,
18.0121,,Spine,1,19,Image 1,8,1,100000000,610000001678,
16.8929,,Spine,1,19,Image 1,8,1,100000000,610000001681,
14.7013,,Spine,1,19,Image 1,8,1,100000000,610000001683,
35.8501,,Spine,1,3,Image 1,1,1,100000002,610000001687,
22.6798,,Spine,1,19,Image 1,8,1,100000000,610000001690,
27.807,,Spine,1,19,Image 1,8,1,100000000,610000001693,
15.6105,,Spine,1,19,Image 1,8,1,100000000,610000001695,
22.2334,,Spine,1,19,Image 1,8,1,100000000,610000001698,
23.4358,,Spine,1,19,Image 1,8,1,100000000,610000001702,
37.803,,Spine,1,3,Image 1,1,1,100000000,610000001704,
42.8431,,Spine,1,19,Image 1,8,1,100000000,610000001707,
34.5417,,Spine,1,19,Image 1,8,1,100000000,610000001709,
20.1823,,Spine,1,19,Image 1,8,1,100000000,610000001711,
22.4972,,Spine,1,19,Image 1,8,1,100000000,610000001715,
21.6576,,Spine,1,19,Image 1,8,1,100000000,610000001718,
30.8926,,Spine,1,1,Image 1,1,1,100000002,610000001720,
30.9343,,Spine,1,19,Image 1,8,1,100000000,610000001725,
28.8278,,Spine,1,19,Image 1,8,1,100000000,610000001728,
30.2767,,Spine,1,0,Image 1,1,1,100000000,610000001735,
18.3733,,Spine,1,19,Image 1,8,1,100000000,610000001740,
20.2378,,Spine,1,19,Image 1,8,1,100000000,610000001744,
