
Segment Center Number of Voxel Ch=1 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
11,,Segment,1,2,Image 1,2,1,100000001,510000000018,
3,,Segment,1,1,Image 1,1,1,100000001,510000000020,
8,,Segment,1,0,Image 1,1,1,100000001,510000000031,
14,,Segment,1,2,Image 1,2,1,100000001,510000000049,
12,,Segment,1,1,Image 1,2,1,100000001,510000000060,
3,,Segment,1,2,Image 1,3,1,100000001,510000000062,
5,,Segment,1,2,Image 1,1,1,100000001,510000000066,
41,,Segment,1,4,Image 1,3,1,100000000,510000000106,
4,,Segment,1,3,Image 1,2,1,100000000,510000000109,
8,,Segment,1,2,Image 1,2,1,100000000,510000000116,
27,,Segment,1,1,Image 1,2,1,100000000,510000000142,
4,,Segment,1,0,Image 1,1,1,100000000,510000000158,
11,,Segment,1,4,Image 1,2,1,100000000,510000000173,
3,,Segment,1,2,Image 1,3,1,100000000,510000000175,
24,,Segment,1,12,Image 1,3,1,100000000,510000000200,
7,,Segment,1,11,Image 1,2,1,100000000,510000000206,
13,,Segment,1,10,Image 1,2,1,100000000,510000000218,
19,,Segment,1,9,Image 1,2,1,100000000,510000000236,
4,,Segment,1,8,Image 1,2,1,100000000,510000000239,
3,,Segment,1,7,Image 1,2,1,100000000,510000000241,
10,,Segment,1,6,Image 1,2,1,100000000,510000000250,
5,,Segment,1,5,Image 1,2,1,100000000,510000000254,
3,,Segment,1,4,Image 1,2,1,100000000,510000000256,
6,,Segment,1,3,Image 1,2,1,100000000,510000000261,
4,,Segment,1,2,Image 1,2,1,100000000,510000000264,
5,,Segment,1,1,Image 1,2,1,100000000,510000000268,
16,,Segment,1,0,Image 1,1,1,100000000,510000000299,
4,,Segment,1,11,Image 1,3,1,100000000,510000000302,
5,,Segment,1,12,Image 1,2,1,100000000,510000000306,
7,,Segment,1,10,Image 1,3,1,100000000,510000000312,
12,,Segment,1,4,Image 1,1,1,100000002,510000000323,
15,,Segment,1,3,Image 1,1,1,100000002,510000000337,
7,,Segment,1,2,Image 1,1,1,100000002,510000000343,
3,,Segment,1,1,Image 1,1,1,100000002,510000000345,
3,,Segment,1,0,Image 1,1,1,100000002,510000000354,
3,,Segment,1,4,Image 1,2,1,100000002,510000000356,
41,,Segment,1,5,Image 1,1,1,100000000,510000000396,
4,,Segment,1,4,Image 1,1,1,100000000,510000000399,
5,,Segment,1,3,Image 1,1,1,100000000,510000000403,
