
Segment Position
 ==================== 
Segment Position X,Segment Position Y,Segment Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
-7685.18,-23638.1,1513.47,µm,Segment,Segment Position,15,6,1,100000000,510000000881,
-7679.98,-23640.1,1518.35,µm,Segment,Segment Position,15,7,1,100000000,510000000759,
-7686.34,-23640.2,1510.04,µm,Segment,Segment Position,15,7,1,100000000,510000000812,
-7683.53,-23640.9,1520.09,µm,Segment,Segment Position,15,8,1,100000000,510000000542,
-7677.73,-23641.2,1519.24,µm,Segment,Segment Position,16,7,1,100000000,510000000748,
-7686.3,-23643.2,1522.18,µm,Segment,Segment Position,16,8,1,100000000,510000000515,
-7678.83,-23640.9,1520.21,µm,Segment,Segment Position,16,8,1,100000000,510000000859,
-7687.55,-23641.3,1522.11,µm,Segment,Segment Position,16,9,1,100000000,510000000775,
-7676.27,-23641.4,1519.86,µm,Segment,Segment Position,17,7,1,100000000,510000000781,
-7686.26,-23645.6,1521.63,µm,Segment,Segment Position,17,8,1,100000000,510000000502,
-7673.63,-23640.8,1519.68,µm,Segment,Segment Position,17,8,1,100000000,510000000741,
-7685.9,-23644.9,1522.7,µm,Segment,Segment Position,17,9,1,100000000,510000000689,
-7676.12,-23641.4,1521.77,µm,Segment,Segment Position,18,7,1,100000000,510000000779,
-7687.78,-23648.4,1520.92,µm,Segment,Segment Position,18,8,1,100000000,510000000687,
-7669.11,-23639,1517.36,µm,Segment,Segment Position,18,8,1,100000000,510000000718,
-7676.13,-23642.2,1521.38,µm,Segment,Segment Position,18,8,1,100000000,510000000785,
-7687.17,-23646.9,1519.87,µm,Segment,Segment Position,18,9,1,100000000,510000000495,
-7671.41,-23639.2,1517.27,µm,Segment,Segment Position,18,9,1,100000000,510000000766,
-7688.04,-23646.6,1518.6,µm,Segment,Segment Position,19,10,1,100000000,510000000490,
-7666.08,-23639.7,1517.71,µm,Segment,Segment Position,19,8,1,100000000,510000000701,
-7688.16,-23646.6,1519.36,µm,Segment,Segment Position,19,9,1,100000000,510000000679,
-7667.23,-23639.4,1516.53,µm,Segment,Segment Position,19,9,1,100000000,510000000762,
-7767.12,-23575.3,1519.46,µm,Segment,Segment Position,2,1,1,100000001,510000000066,
-7657.08,-23640.1,1514,µm,Segment,Segment Position,2,1,1,100000002,510000000343,
-7714.18,-23625.8,1512.48,µm,Segment,Segment Position,2,1,1,100000000,510000000407,
-7655.67,-23648.4,1506.47,µm,Segment,Segment Position,2,1,1,100000002,510000001140,
-7756.92,-23579.7,1507.63,µm,Segment,Segment Position,2,1,1,100000001,510000001340,
-7768.09,-23574.7,1517.38,µm,Segment,Segment Position,2,2,1,100000001,510000000018,
-7765.8,-23579.9,1523.42,µm,Segment,Segment Position,2,2,1,100000001,510000000049,
-7714.28,-23639.3,1521.45,µm,Segment,Segment Position,2,2,1,100000000,510000000116,
-7716.39,-23633.5,1519.96,µm,Segment,Segment Position,2,2,1,100000000,510000000264,
-7716.56,-23631.3,1521.55,µm,Segment,Segment Position,2,2,1,100000000,510000000479,
-7698.39,-23630.1,1514.37,µm,Segment,Segment Position,2,2,1,100000000,510000000652,
-7755.96,-23580.4,1508.02,µm,Segment,Segment Position,2,2,1,100000001,510000000962,
-7714.05,-23626,1513.33,µm,Segment,Segment Position,2,2,1,100000000,510000001191,
-7655.99,-23648.2,1505.62,µm,Segment,Segment Position,2,2,1,100000002,510000001195,
-7657.86,-23640.6,1514.44,µm,Segment,Segment Position,2,2,1,100000002,510000001234,
-7765.03,-23579.2,1522.03,µm,Segment,Segment Position,2,3,1,100000001,510000000062,
-7714.21,-23638.9,1520.77,µm,Segment,Segment Position,2,3,1,100000000,510000000175,
-7716.58,-23631.7,1522.03,µm,Segment,Segment Position,2,3,1,100000000,510000000470,
-7716.29,-23633.4,1519.61,µm,Segment,Segment Position,2,3,1,100000000,510000000487,
-7698.55,-23630.7,1517.04,µm,Segment,Segment Position,2,3,1,100000000,510000001056,
-7655.67,-23638.4,1512.22,µm,Segment,Segment Position,3,1,1,100000002,510000000337,
-7715.29,-23625.1,1511.67,µm,Segment,Segment Position,3,1,1,100000000,510000000403,
-7757.07,-23580.2,1506.49,µm,Segment,Segment Position,3,1,1,100000001,510000001186,
-7654.81,-23649.1,1506.61,µm,Segment,Segment Position,3,1,1,100000002,510000001344,
-7714.75,-23640.3,1522.7,µm,Segment,Segment Position,3,2,1,100000000,510000000109,
-7717.32,-23634.6,1520.3,µm,Segment,Segment Position,3,2,1,100000000,510000000261,
-7696.02,-23629.5,1514.35,µm,Segment,Segment Position,3,2,1,100000000,510000000648,
-7754.6,-23581.3,1508.93,µm,Segment,Segment Position,3,2,1,100000001,510000000955,
-7756.16,-23580.2,1505.81,µm,Segment,Segment Position,3,2,1,100000001,510000001027,
-7716.44,-23625.1,1513.3,µm,Segment,Segment Position,3,2,1,100000000,510000001111,
-7656.42,-23639.1,1516.2,µm,Segment,Segment Position,3,2,1,100000002,510000001121,
-7654.7,-23649.1,1506.18,µm,Segment,Segment Position,3,2,1,100000002,510000001220,
-7714.69,-23626,1514.67,µm,Segment,Segment Position,3,2,1,100000000,510000001331,
-7717.07,-23634.2,1519.85,µm,Segment,Segment Position,3,3,1,100000000,510000000485,
-7755.2,-23581.9,1509.18,µm,Segment,Segment Position,3,3,1,100000001,510000001077,
-7697.3,-23629.9,1512.85,µm,Segment,Segment Position,3,3,1,100000000,510000001131,
-7714.74,-23626,1514.83,µm,Segment,Segment Position,3,3,1,100000000,510000001188,
-7714.73,-23640.1,1522.41,µm,Segment,Segment Position,3,3,1,100000000,510000001327,
-7656.45,-23636.8,1513.71,µm,Segment,Segment Position,4,1,1,100000002,510000000323,
-7715.47,-23623.7,1511.19,µm,Segment,Segment Position,4,1,1,100000000,510000000399,
-7653.01,-23649.7,1505.88,µm,Segment,Segment Position,4,1,1,100000002,510000001214,
-7713.29,-23640.4,1526.22,µm,Segment,Segment Position,4,2,1,100000000,510000000173,
-7717.97,-23635.7,1520.55,µm,Segment,Segment Position,4,2,1,100000000,510000000256,
-7656.23,-23636.9,1511.14,µm,Segment,Segment Position,4,2,1,100000002,510000000356,
-7753.39,-23580.8,1509.32,µm,Segment,Segment Position,4,2,1,100000001,510000000951,
-7654.51,-23649.2,1507.36,µm,Segment,Segment Position,4,2,1,100000002,510000001135,
-7693.68,-23628.4,1514.86,µm,Segment,Segment Position,4,2,1,100000000,510000001175,
-7715.29,-23624.1,1510.54,µm,Segment,Segment Position,4,2,1,100000000,510000001179,
-7755.11,-23580.7,1504.15,µm,Segment,Segment Position,4,2,1,100000001,510000001341,
-7716.68,-23643.6,1522.82,µm,Segment,Segment Position,4,3,1,100000000,510000000106,
-7717.75,-23635.7,1519.81,µm,Segment,Segment Position,4,3,1,100000000,510000000463,
-7693.58,-23628.2,1514.21,µm,Segment,Segment Position,4,3,1,100000000,510000000636,
-7755.4,-23582.1,1510.43,µm,Segment,Segment Position,4,3,1,100000001,510000001098,
-7754.85,-23580.9,1504.36,µm,Segment,Segment Position,4,3,1,100000001,510000001100,
-7753.91,-23581.2,1508.77,µm,Segment,Segment Position,4,3,1,100000001,510000001113,
-7755.88,-23582.4,1510.45,µm,Segment,Segment Position,4,4,1,100000001,510000001073,
-7717.96,-23621.3,1519.07,µm,Segment,Segment Position,5,1,1,100000000,510000000396,
-7718.7,-23636.2,1521,µm,Segment,Segment Position,5,2,1,100000000,510000000254,
-7752.13,-23579.6,1509.68,µm,Segment,Segment Position,5,2,1,100000001,510000000945,
-7753.68,-23581.9,1503.23,µm,Segment,Segment Position,5,2,1,100000001,510000001020,
-7715.97,-23622,1510.45,µm,Segment,Segment Position,5,2,1,100000000,510000001066,
-7718.06,-23636.4,1521.11,µm,Segment,Segment Position,5,3,1,100000000,510000000466,
-7691.52,-23627.5,1514.28,µm,Segment,Segment Position,5,3,1,100000000,510000000633,
-7751.95,-23580.8,1510.54,µm,Segment,Segment Position,5,3,1,100000001,510000001043,
-7755.45,-23580.9,1503.36,µm,Segment,Segment Position,5,3,1,100000001,510000001125,
-7692.03,-23627.8,1513.57,µm,Segment,Segment Position,5,4,1,100000000,510000001059,
-7720.4,-23636.4,1521.97,µm,Segment,Segment Position,6,2,1,100000000,510000000250,
-7750.68,-23583.7,1502.85,µm,Segment,Segment Position,6,2,1,100000001,510000001012,
-7751.64,-23578.5,1507.71,µm,Segment,Segment Position,6,2,1,100000001,510000001091,
-7716.43,-23620.6,1508.57,µm,Segment,Segment Position,6,2,1,100000000,510000001330,
-7719.85,-23635.9,1520.26,µm,Segment,Segment Position,6,3,1,100000000,510000000460,
-7689.74,-23627,1514.29,µm,Segment,Segment Position,6,3,1,100000000,510000000628,
-7751.68,-23578.2,1509.96,µm,Segment,Segment Position,6,3,1,100000001,510000000943,
-7716.31,-23620.5,1507.89,µm,Segment,Segment Position,6,3,1,100000000,510000001062,
-7752.09,-23583.3,1503.43,µm,Segment,Segment Position,6,3,1,100000001,510000001095,
-7689.92,-23627.2,1513.62,µm,Segment,Segment Position,6,4,1,100000000,510000001069,
-7722.13,-23636.6,1523.06,µm,Segment,Segment Position,7,2,1,100000000,510000000241,
-7721.77,-23638,1521.09,µm,Segment,Segment Position,7,3,1,100000000,510000000446,
-7688.12,-23626.7,1514.44,µm,Segment,Segment Position,7,3,1,100000000,510000000626,
-7750.75,-23576.5,1509.14,µm,Segment,Segment Position,7,3,1,100000001,510000000935,
-7751.05,-23576.5,1510.23,µm,Segment,Segment Position,7,4,1,100000001,510000001030,
-7688.82,-23626.6,1513.23,µm,Segment,Segment Position,7,4,1,100000000,510000001081,
-7723.15,-23636.5,1523.66,µm,Segment,Segment Position,8,2,1,100000000,510000000239,
-7722.47,-23637.1,1524.01,µm,Segment,Segment Position,8,3,1,100000000,510000000455,
-7686.16,-23626.4,1514.53,µm,Segment,Segment Position,8,3,1,100000000,510000000619,
-7750.42,-23576,1507.3,µm,Segment,Segment Position,8,3,1,100000001,510000001339,
-7750.34,-23576,1507.17,µm,Segment,Segment Position,8,4,1,100000001,510000000930,
-7686.41,-23626.4,1514.62,µm,Segment,Segment Position,8,4,1,100000000,510000001335,
-7725.83,-23634.8,1523.05,µm,Segment,Segment Position,9,2,1,100000000,510000000236,
-7724.36,-23636.3,1525.38,µm,Segment,Segment Position,9,3,1,100000000,510000000451,
-7685.13,-23626,1514.39,µm,Segment,Segment Position,9,3,1,100000000,510000001033,
-7684.54,-23626.7,1513.95,µm,Segment,Segment Position,9,4,1,100000000,510000000616,
-7686.35,-23626.1,1515.81,µm,Segment,Segment Position,9,4,1,100000000,510000000996,
-7685.68,-23625.4,1517.26,µm,Segment,Segment Position,9,5,1,100000000,510000000927,
