
Spine Part Max Diameter
 ==================== 
Spine Part Max Diameter Ground,Spine Part Max Diameter Head,Spine Part Max Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1.07096,1.40138,0,µm,Spine,Spine Part Max Diameter,16,9,1,100000000,610000001698,
2.26129,2.28631,0,µm,Spine,Spine Part Max Diameter,16,9,1,100000000,610000001702,
0.416667,0.419108,0,µm,Spine,Spine Part Max Diameter,16,9,1,100000000,610000001707,
0.831909,0.831909,0,µm,Spine,Spine Part Max Diameter,16,9,1,100000000,610000001709,
0.416667,0.416667,0,µm,Spine,Spine Part Max Diameter,16,9,1,100000000,610000001711,
0.638021,0.416667,0,µm,Spine,Spine Part Max Diameter,16,9,1,100000000,610000001715,
0.416667,0.416667,0,µm,Spine,Spine Part Max Diameter,16,9,1,100000000,610000001718,
1.22752,1.22752,0,µm,Spine,Spine Part Max Diameter,16,9,1,100000000,610000001725,
2.77402,2.77402,0,µm,Spine,Spine Part Max Diameter,16,9,1,100000000,610000001728,
0.528971,0.416667,0,µm,Spine,Spine Part Max Diameter,16,9,1,100000000,610000001740,
1.2793,1.2793,0,µm,Spine,Spine Part Max Diameter,16,9,1,100000000,610000001744,
0.419108,0.419108,0,µm,Spine,Spine Part Max Diameter,16,9,1,100000000,610000001746,
0.506413,0.558078,0,µm,Spine,Spine Part Max Diameter,16,9,1,100000000,610000001753,
0.615992,0.611015,0,µm,Spine,Spine Part Max Diameter,16,9,1,100000000,610000001790,
1.31013,1.1815,0.695884,µm,Spine,Spine Part Max Diameter,19,8,1,100000000,610000001575,
1.31013,1.25,0.572836,µm,Spine,Spine Part Max Diameter,19,8,1,100000000,610000001580,
1.66667,1.66667,0,µm,Spine,Spine Part Max Diameter,19,8,1,100000000,610000001791,
1.59101,1.51542,0,µm,Spine,Spine Part Max Diameter,19,8,1,100000000,610000001792,
0.913198,0.833333,0,µm,Spine,Spine Part Max Diameter,19,9,1,100000000,610000001793,
0.963542,0.416667,0,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000001594,
0.625,0.625,0,µm,Spine,Spine Part Max Diameter,2,3,1,100000000,610000001799,
1.37579,0.694767,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001672,
1.10854,0.542608,0.707392,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001687,
1.15336,0.690509,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000000,610000001704,
1.37579,0.827989,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001810,
1.10854,1.01903,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001811,
1.10854,1.02184,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001812,
2.29167,0.625,1.41623,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000001587,
0.858404,0.490056,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000001772,
1.07419,0.6736,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000001813,
0.851643,0.883773,0,µm,Spine,Spine Part Max Diameter,3,3,1,100000001,610000001652,
0.752,0.507812,0,µm,Spine,Spine Part Max Diameter,3,3,1,100000000,610000001798,
1.35328,0.833333,1.1075,µm,Spine,Spine Part Max Diameter,4,1,1,100000002,610000001603,
0.833333,0.833333,0,µm,Spine,Spine Part Max Diameter,4,1,1,100000002,610000001809,
0.907819,0.416667,0,µm,Spine,Spine Part Max Diameter,4,1,1,100000002,610000001814,
1.45658,0.645472,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000000,610000001582,
0.919113,0.748698,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000000,610000001768,
1.65089,0.897696,1.30182,µm,Spine,Spine Part Max Diameter,5,3,1,100000000,610000001606,
0.908055,0.416667,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000001,610000001804,
1.04808,0.898363,0,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000001805,
0.833333,0.623264,0,µm,Spine,Spine Part Max Diameter,9,3,1,100000000,610000001771,
