
Segment Area
 ==================== 
Segment Area,Unit,Category,Depth,Level,Time,FilamentID,ID,
10.7423,µm^2,Segment,2,2,1,100000001,510000000018,
3.74978,µm^2,Segment,1,1,1,100000001,510000000020,
9.34728,µm^2,Segment,0,1,1,100000001,510000000031,
10.9824,µm^2,Segment,2,2,1,100000001,510000000049,
16.3963,µm^2,Segment,1,2,1,100000001,510000000060,
3.32064,µm^2,Segment,2,3,1,100000001,510000000062,
7.89183,µm^2,Segment,2,1,1,100000001,510000000066,
24.5924,µm^2,Segment,4,3,1,100000000,510000000106,
5.11599,µm^2,Segment,3,2,1,100000000,510000000109,
8.78759,µm^2,Segment,2,2,1,100000000,510000000116,
19.8774,µm^2,Segment,1,2,1,100000000,510000000142,
4.38155,µm^2,Segment,0,1,1,100000000,510000000158,
17.1727,µm^2,Segment,4,2,1,100000000,510000000173,
3.6758,µm^2,Segment,2,3,1,100000000,510000000175,
17.0274,µm^2,Segment,12,3,1,100000000,510000000200,
6.49615,µm^2,Segment,11,2,1,100000000,510000000206,
8.60145,µm^2,Segment,10,2,1,100000000,510000000218,
12.8371,µm^2,Segment,9,2,1,100000000,510000000236,
4.59573,µm^2,Segment,8,2,1,100000000,510000000239,
3.75633,µm^2,Segment,7,2,1,100000000,510000000241,
8.77315,µm^2,Segment,6,2,1,100000000,510000000250,
3.75972,µm^2,Segment,5,2,1,100000000,510000000254,
2.1973,µm^2,Segment,4,2,1,100000000,510000000256,
4.77403,µm^2,Segment,3,2,1,100000000,510000000261,
3.21748,µm^2,Segment,2,2,1,100000000,510000000264,
4.45041,µm^2,Segment,1,2,1,100000000,510000000268,
15.056,µm^2,Segment,0,1,1,100000000,510000000299,
4.69854,µm^2,Segment,11,3,1,100000000,510000000302,
6.07234,µm^2,Segment,12,2,1,100000000,510000000306,
9.36792,µm^2,Segment,10,3,1,100000000,510000000312,
18.5429,µm^2,Segment,4,1,1,100000002,510000000323,
16.7994,µm^2,Segment,3,1,1,100000002,510000000337,
5.82985,µm^2,Segment,2,1,1,100000002,510000000343,
2.50634,µm^2,Segment,1,1,1,100000002,510000000345,
2.42079,µm^2,Segment,0,1,1,100000002,510000000354,
4.21144,µm^2,Segment,4,2,1,100000002,510000000356,
49.1578,µm^2,Segment,5,1,1,100000000,510000000396,
4.51578,µm^2,Segment,4,1,1,100000000,510000000399,
5.00199,µm^2,Segment,3,1,1,100000000,510000000403,
8.76998,µm^2,Segment,2,1,1,100000000,510000000407,
5.96506,µm^2,Segment,1,1,1,100000000,510000000409,
18.0076,µm^2,Segment,0,1,1,100000000,510000000430,
12.4639,µm^2,Segment,7,3,1,100000000,510000000446,
9.58158,µm^2,Segment,9,3,1,100000000,510000000451,
