
Spine Position Z
 ==================== 
Spine Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1512.15,µm,Spine,Spine Position,16,9,1,100000000,610000001744,
1515.15,µm,Spine,Spine Position,16,9,1,100000000,610000001746,
1513.65,µm,Spine,Spine Position,16,9,1,100000000,610000001753,
1522.5,µm,Spine,Spine Position,4,3,1,100000000,610000001768,
1526.36,µm,Spine,Spine Position,9,3,1,100000000,610000001771,
1520.28,µm,Spine,Spine Position,3,2,1,100000000,610000001772,
1519.78,µm,Spine,Spine Position,1,2,1,100000000,610000001773,
1513.98,µm,Spine,Spine Position,0,1,1,100000000,610000001777,
1513.98,µm,Spine,Spine Position,0,1,1,100000000,610000001778,
1513.92,µm,Spine,Spine Position,0,1,1,100000000,610000001779,
1513.8,µm,Spine,Spine Position,0,1,1,100000000,610000001780,
1522.37,µm,Spine,Spine Position,16,9,1,100000000,610000001790,
1517.78,µm,Spine,Spine Position,19,8,1,100000000,610000001791,
1518.07,µm,Spine,Spine Position,19,8,1,100000000,610000001792,
1516.16,µm,Spine,Spine Position,19,9,1,100000000,610000001793,
1519.22,µm,Spine,Spine Position,16,7,1,100000000,610000001794,
1518.14,µm,Spine,Spine Position,15,7,1,100000000,610000001795,
1517.1,µm,Spine,Spine Position,14,7,1,100000000,610000001796,
1515.99,µm,Spine,Spine Position,14,7,1,100000000,610000001797,
1512.76,µm,Spine,Spine Position,3,3,1,100000000,610000001798,
1518.5,µm,Spine,Spine Position,2,3,1,100000000,610000001799,
1513.92,µm,Spine,Spine Position,0,1,1,100000000,610000001800,
1513.65,µm,Spine,Spine Position,0,1,1,100000000,610000001801,
1513.18,µm,Spine,Spine Position,0,1,1,100000000,610000001802,
1502.9,µm,Spine,Spine Position,6,2,1,100000001,610000001804,
1503.68,µm,Spine,Spine Position,6,3,1,100000001,610000001805,
1507.76,µm,Spine,Spine Position,1,1,1,100000001,610000001806,
1510.39,µm,Spine,Spine Position,0,1,1,100000001,610000001808,
1514.1,µm,Spine,Spine Position,4,1,1,100000002,610000001809,
1510.66,µm,Spine,Spine Position,3,1,1,100000002,610000001810,
1510.51,µm,Spine,Spine Position,3,1,1,100000002,610000001811,
1510.51,µm,Spine,Spine Position,3,1,1,100000002,610000001812,
1515.71,µm,Spine,Spine Position,3,2,1,100000002,610000001813,
1506.03,µm,Spine,Spine Position,4,1,1,100000002,610000001814,
