
Segment Position Z
 ==================== 
Segment Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1514.28,µm,Segment,Segment Position,5,3,1,100000000,510000000633,
1514.21,µm,Segment,Segment Position,4,3,1,100000000,510000000636,
1514.35,µm,Segment,Segment Position,3,2,1,100000000,510000000648,
1514.37,µm,Segment,Segment Position,2,2,1,100000000,510000000652,
1514.18,µm,Segment,Segment Position,1,2,1,100000000,510000000655,
1513.38,µm,Segment,Segment Position,0,1,1,100000000,510000000677,
1519.36,µm,Segment,Segment Position,19,9,1,100000000,510000000679,
1520.92,µm,Segment,Segment Position,18,8,1,100000000,510000000687,
1522.7,µm,Segment,Segment Position,17,9,1,100000000,510000000689,
1517.71,µm,Segment,Segment Position,19,8,1,100000000,510000000701,
1517.36,µm,Segment,Segment Position,18,8,1,100000000,510000000718,
1519.68,µm,Segment,Segment Position,17,8,1,100000000,510000000741,
1519.24,µm,Segment,Segment Position,16,7,1,100000000,510000000748,
1518.35,µm,Segment,Segment Position,15,7,1,100000000,510000000759,
1516.53,µm,Segment,Segment Position,19,9,1,100000000,510000000762,
1517.27,µm,Segment,Segment Position,18,9,1,100000000,510000000766,
1522.11,µm,Segment,Segment Position,16,9,1,100000000,510000000775,
1521.77,µm,Segment,Segment Position,18,7,1,100000000,510000000779,
1519.86,µm,Segment,Segment Position,17,7,1,100000000,510000000781,
1521.38,µm,Segment,Segment Position,18,8,1,100000000,510000000785,
1510.04,µm,Segment,Segment Position,15,7,1,100000000,510000000812,
1512.38,µm,Segment,Segment Position,14,6,1,100000000,510000000814,
1516.34,µm,Segment,Segment Position,14,6,1,100000000,510000000826,
1515.66,µm,Segment,Segment Position,13,6,1,100000000,510000000842,
1514.19,µm,Segment,Segment Position,12,5,1,100000000,510000000844,
1514.25,µm,Segment,Segment Position,11,4,1,100000000,510000000847,
1513.96,µm,Segment,Segment Position,10,4,1,100000000,510000000853,
1520.21,µm,Segment,Segment Position,16,8,1,100000000,510000000859,
1512.47,µm,Segment,Segment Position,15,6,1,100000000,510000000866,
1513.29,µm,Segment,Segment Position,14,5,1,100000000,510000000872,
1514.98,µm,Segment,Segment Position,14,8,1,100000000,510000000876,
1513.47,µm,Segment,Segment Position,15,6,1,100000000,510000000881,
1518.07,µm,Segment,Segment Position,14,7,1,100000000,510000000885,
1513.34,µm,Segment,Segment Position,15,5,1,100000000,510000000892,
1511.27,µm,Segment,Segment Position,14,7,1,100000000,510000000897,
1513.18,µm,Segment,Segment Position,14,6,1,100000000,510000000899,
1513.79,µm,Segment,Segment Position,12,7,1,100000000,510000000904,
1513.31,µm,Segment,Segment Position,11,5,1,100000000,510000000908,
1513.39,µm,Segment,Segment Position,11,5,1,100000000,510000000913,
1514.73,µm,Segment,Segment Position,12,4,1,100000000,510000000916,
1517.26,µm,Segment,Segment Position,9,5,1,100000000,510000000927,
1507.17,µm,Segment,Segment Position,8,4,1,100000001,510000000930,
1509.14,µm,Segment,Segment Position,7,3,1,100000001,510000000935,
1509.96,µm,Segment,Segment Position,6,3,1,100000001,510000000943,
1509.68,µm,Segment,Segment Position,5,2,1,100000001,510000000945,
1509.32,µm,Segment,Segment Position,4,2,1,100000001,510000000951,
1508.93,µm,Segment,Segment Position,3,2,1,100000001,510000000955,
1508.02,µm,Segment,Segment Position,2,2,1,100000001,510000000962,
1508.33,µm,Segment,Segment Position,1,1,1,100000001,510000000969,
1509.55,µm,Segment,Segment Position,0,1,1,100000001,510000000976,
1517.16,µm,Segment,Segment Position,10,5,1,100000000,510000000994,
1515.81,µm,Segment,Segment Position,9,4,1,100000000,510000000996,
1502.85,µm,Segment,Segment Position,6,2,1,100000001,510000001012,
1503.23,µm,Segment,Segment Position,5,2,1,100000001,510000001020,
1505.81,µm,Segment,Segment Position,3,2,1,100000001,510000001027,
1510.23,µm,Segment,Segment Position,7,4,1,100000001,510000001030,
1514.39,µm,Segment,Segment Position,9,3,1,100000000,510000001033,
1510.54,µm,Segment,Segment Position,5,3,1,100000001,510000001043,
1517.04,µm,Segment,Segment Position,2,3,1,100000000,510000001056,
1513.57,µm,Segment,Segment Position,5,4,1,100000000,510000001059,
1507.89,µm,Segment,Segment Position,6,3,1,100000000,510000001062,
1510.45,µm,Segment,Segment Position,5,2,1,100000000,510000001066,
1513.62,µm,Segment,Segment Position,6,4,1,100000000,510000001069,
1510.45,µm,Segment,Segment Position,4,4,1,100000001,510000001073,
1509.18,µm,Segment,Segment Position,3,3,1,100000001,510000001077,
1513.23,µm,Segment,Segment Position,7,4,1,100000000,510000001081,
1507.71,µm,Segment,Segment Position,6,2,1,100000001,510000001091,
1503.43,µm,Segment,Segment Position,6,3,1,100000001,510000001095,
1510.43,µm,Segment,Segment Position,4,3,1,100000001,510000001098,
1504.36,µm,Segment,Segment Position,4,3,1,100000001,510000001100,
1513.3,µm,Segment,Segment Position,3,2,1,100000000,510000001111,
1508.77,µm,Segment,Segment Position,4,3,1,100000001,510000001113,
1516.2,µm,Segment,Segment Position,3,2,1,100000002,510000001121,
1503.36,µm,Segment,Segment Position,5,3,1,100000001,510000001125,
1512.85,µm,Segment,Segment Position,3,3,1,100000000,510000001131,
1507.36,µm,Segment,Segment Position,4,2,1,100000002,510000001135,
1506.47,µm,Segment,Segment Position,2,1,1,100000002,510000001140,
1506.11,µm,Segment,Segment Position,1,1,1,100000002,510000001146,
1506.9,µm,Segment,Segment Position,0,1,1,100000002,510000001169,
1514.86,µm,Segment,Segment Position,4,2,1,100000000,510000001175,
1510.54,µm,Segment,Segment Position,4,2,1,100000000,510000001179,
1515.45,µm,Segment,Segment Position,1,1,1,100000000,510000001184,
1506.49,µm,Segment,Segment Position,3,1,1,100000001,510000001186,
1514.83,µm,Segment,Segment Position,3,3,1,100000000,510000001188,
1513.33,µm,Segment,Segment Position,2,2,1,100000000,510000001191,
1505.62,µm,Segment,Segment Position,2,2,1,100000002,510000001195,
1517.24,µm,Segment,Segment Position,1,1,1,100000000,510000001201,
1508.91,µm,Segment,Segment Position,1,2,1,100000001,510000001204,
1505.88,µm,Segment,Segment Position,4,1,1,100000002,510000001214,
1512.14,µm,Segment,Segment Position,1,2,1,100000000,510000001218,
1506.18,µm,Segment,Segment Position,3,2,1,100000002,510000001220,
1507.2,µm,Segment,Segment Position,1,2,1,100000002,510000001226,
1513.85,µm,Segment,Segment Position,1,2,1,100000000,510000001231,
1514.44,µm,Segment,Segment Position,2,2,1,100000002,510000001234,
1511.23,µm,Segment,Segment Position,0,1,1,100000001,510000001247,
1514.27,µm,Segment,Segment Position,0,1,1,100000001,510000001254,
1511.59,µm,Segment,Segment Position,0,1,1,100000000,510000001277,
1510.57,µm,Segment,Segment Position,0,1,1,100000001,510000001298,
1514.11,µm,Segment,Segment Position,1,2,1,100000002,510000001302,
1512.77,µm,Segment,Segment Position,0,1,1,100000001,510000001308,
1513.43,µm,Segment,Segment Position,0,1,1,100000000,510000001315,
1508.22,µm,Segment,Segment Position,1,1,1,100000002,510000001323,
1522.41,µm,Segment,Segment Position,3,3,1,100000000,510000001327,
1508.57,µm,Segment,Segment Position,6,2,1,100000000,510000001330,
1514.67,µm,Segment,Segment Position,3,2,1,100000000,510000001331,
1513.09,µm,Segment,Segment Position,13,6,1,100000000,510000001333,
1514.21,µm,Segment,Segment Position,13,5,1,100000000,510000001334,
1514.62,µm,Segment,Segment Position,8,4,1,100000000,510000001335,
1516.69,µm,Segment,Segment Position,10,4,1,100000000,510000001336,
1507.3,µm,Segment,Segment Position,8,3,1,100000001,510000001339,
1507.63,µm,Segment,Segment Position,2,1,1,100000001,510000001340,
1504.15,µm,Segment,Segment Position,4,2,1,100000001,510000001341,
1511.47,µm,Segment,Segment Position,0,1,1,100000001,510000001343,
1506.61,µm,Segment,Segment Position,3,1,1,100000002,510000001344,
1505.97,µm,Segment,Segment Position,1,2,1,100000002,510000001345,
1508.65,µm,Segment,Segment Position,0,1,1,100000002,510000001346,
