
Segment Orientation Angle
 ==================== 
Segment Orientation Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
103.793,°,Segment,3,1,1,100000000,510000000403,
154.865,°,Segment,2,1,1,100000000,510000000407,
151.535,°,Segment,1,1,1,100000000,510000000409,
150.442,°,Segment,0,1,1,100000000,510000000430,
-75.7207,°,Segment,7,3,1,100000000,510000000446,
-170.913,°,Segment,9,3,1,100000000,510000000451,
-54.4972,°,Segment,8,3,1,100000000,510000000455,
119.888,°,Segment,6,3,1,100000000,510000000460,
5.26239,°,Segment,4,3,1,100000000,510000000463,
-50.533,°,Segment,5,3,1,100000000,510000000466,
-125.526,°,Segment,2,3,1,100000000,510000000470,
151.009,°,Segment,1,2,1,100000000,510000000477,
106.875,°,Segment,2,2,1,100000000,510000000479,
177.58,°,Segment,1,1,1,100000000,510000000483,
-131.114,°,Segment,3,3,1,100000000,510000000485,
-155.609,°,Segment,2,3,1,100000000,510000000487,
152.535,°,Segment,19,10,1,100000000,510000000490,
159.2,°,Segment,18,9,1,100000000,510000000495,
-110.747,°,Segment,17,8,1,100000000,510000000502,
-82.1795,°,Segment,16,8,1,100000000,510000000515,
-155.776,°,Segment,15,8,1,100000000,510000000542,
-48.2197,°,Segment,14,7,1,100000000,510000000551,
-57.691,°,Segment,13,7,1,100000000,510000000559,
-116.803,°,Segment,12,6,1,100000000,510000000563,
-100.629,°,Segment,11,6,1,100000000,510000000578,
-85.5856,°,Segment,10,5,1,100000000,510000000603,
-21.8876,°,Segment,9,4,1,100000000,510000000616,
0.51997,°,Segment,8,3,1,100000000,510000000619,
8.80593,°,Segment,7,3,1,100000000,510000000626,
17.1718,°,Segment,6,3,1,100000000,510000000628,
12.6599,°,Segment,5,3,1,100000000,510000000633,
25.2496,°,Segment,4,3,1,100000000,510000000636,
23.3499,°,Segment,3,2,1,100000000,510000000648,
14.9907,°,Segment,2,2,1,100000000,510000000652,
33.0294,°,Segment,1,2,1,100000000,510000000655,
26.4289,°,Segment,0,1,1,100000000,510000000677,
169.243,°,Segment,19,9,1,100000000,510000000679,
-130.798,°,Segment,18,8,1,100000000,510000000687,
-35.6524,°,Segment,17,9,1,100000000,510000000689,
-6.97555,°,Segment,19,8,1,100000000,510000000701,
-1.01286,°,Segment,18,8,1,100000000,510000000718,
21.9319,°,Segment,17,8,1,100000000,510000000741,
-15.4057,°,Segment,16,7,1,100000000,510000000748,
-15.7614,°,Segment,15,7,1,100000000,510000000759,
-45.4815,°,Segment,19,9,1,100000000,510000000762,
176.991,°,Segment,18,9,1,100000000,510000000766,
132.809,°,Segment,16,9,1,100000000,510000000775,
157.837,°,Segment,18,7,1,100000000,510000000779,
0.80978,°,Segment,17,7,1,100000000,510000000781,
-103.169,°,Segment,18,8,1,100000000,510000000785,
-89.8082,°,Segment,15,7,1,100000000,510000000812,
-152.848,°,Segment,14,6,1,100000000,510000000814,
130.165,°,Segment,14,6,1,100000000,510000000826,
61.235,°,Segment,13,6,1,100000000,510000000842,
19.8923,°,Segment,12,5,1,100000000,510000000844,
13.4051,°,Segment,11,4,1,100000000,510000000847,
29.2999,°,Segment,10,4,1,100000000,510000000853,
-161.76,°,Segment,16,8,1,100000000,510000000859,
97.4669,°,Segment,15,6,1,100000000,510000000866,
-23.6838,°,Segment,14,5,1,100000000,510000000872,
2.2026,°,Segment,14,8,1,100000000,510000000876,
-50.7252,°,Segment,15,6,1,100000000,510000000881,
1.87361,°,Segment,14,7,1,100000000,510000000885,
3.46907,°,Segment,15,5,1,100000000,510000000892,
-32.5916,°,Segment,14,7,1,100000000,510000000897,
-125.784,°,Segment,14,6,1,100000000,510000000899,
-168.451,°,Segment,12,7,1,100000000,510000000904,
-129.094,°,Segment,11,5,1,100000000,510000000908,
107.481,°,Segment,11,5,1,100000000,510000000913,
36.8699,°,Segment,12,4,1,100000000,510000000916,
45.7002,°,Segment,9,5,1,100000000,510000000927,
2.88038,°,Segment,8,4,1,100000001,510000000930,
47.8815,°,Segment,7,3,1,100000001,510000000935,
70.0631,°,Segment,6,3,1,100000001,510000000943,
66.4666,°,Segment,5,2,1,100000001,510000000945,
39.0873,°,Segment,4,2,1,100000001,510000000951,
18.3298,°,Segment,3,2,1,100000001,510000000955,
-39.4041,°,Segment,2,2,1,100000001,510000000962,
-28.4595,°,Segment,1,1,1,100000001,510000000969,
-48.393,°,Segment,0,1,1,100000001,510000000976,
-75.4136,°,Segment,10,5,1,100000000,510000000994,
-98.4678,°,Segment,9,4,1,100000000,510000000996,
-32.9616,°,Segment,6,2,1,100000001,510000001012,
-36.5439,°,Segment,5,2,1,100000001,510000001020,
-23.56,°,Segment,3,2,1,100000001,510000001027,
84.8616,°,Segment,7,4,1,100000001,510000001030,
44.8708,°,Segment,9,3,1,100000000,510000001033,
-77.296,°,Segment,5,3,1,100000001,510000001043,
-81.0111,°,Segment,2,3,1,100000000,510000001056,
-30.7014,°,Segment,5,4,1,100000000,510000001059,
37.0906,°,Segment,6,3,1,100000000,510000001062,
110.611,°,Segment,5,2,1,100000000,510000001066,
-102.175,°,Segment,6,4,1,100000000,510000001069,
-146.521,°,Segment,4,4,1,100000001,510000001073,
-134.784,°,Segment,3,3,1,100000001,510000001077,
47.1992,°,Segment,7,4,1,100000000,510000001081,
103.134,°,Segment,6,2,1,100000001,510000001091,
-90.9269,°,Segment,6,3,1,100000001,510000001095,
19.8581,°,Segment,4,3,1,100000001,510000001098,
-45.2729,°,Segment,4,3,1,100000001,510000001100,
162.071,°,Segment,3,2,1,100000000,510000001111,
-31.8109,°,Segment,4,3,1,100000001,510000001113,
161.383,°,Segment,3,2,1,100000002,510000001121,
-177.128,°,Segment,5,3,1,100000001,510000001125,
-10.361,°,Segment,3,3,1,100000000,510000001131,
66.6174,°,Segment,4,2,1,100000002,510000001135,
-39.2395,°,Segment,2,1,1,100000002,510000001140,
-59.361,°,Segment,1,1,1,100000002,510000001146,
-88.2482,°,Segment,0,1,1,100000002,510000001169,
-8.02356,°,Segment,4,2,1,100000000,510000001175,
-9.11684,°,Segment,4,2,1,100000000,510000001179,
-45,°,Segment,1,1,1,100000000,510000001184,
-143.84,°,Segment,3,1,1,100000001,510000001186,
-175.654,°,Segment,3,3,1,100000000,510000001188,
176.214,°,Segment,2,2,1,100000000,510000001191,
-108.773,°,Segment,2,2,1,100000002,510000001195,
-142.052,°,Segment,1,1,1,100000000,510000001201,
-108.139,°,Segment,1,2,1,100000001,510000001204,
-17.6548,°,Segment,4,1,1,100000002,510000001214,
42.9416,°,Segment,1,2,1,100000000,510000001218,
-14.7678,°,Segment,3,2,1,100000002,510000001220,
43.3024,°,Segment,1,2,1,100000002,510000001226,
-154.748,°,Segment,1,2,1,100000000,510000001231,
-160.681,°,Segment,2,2,1,100000002,510000001234,
28.4237,°,Segment,0,1,1,100000001,510000001247,
-174.108,°,Segment,0,1,1,100000001,510000001254,
-62.3386,°,Segment,0,1,1,100000000,510000001277,
-100.911,°,Segment,0,1,1,100000001,510000001298,
169.684,°,Segment,1,2,1,100000002,510000001302,
-148.148,°,Segment,0,1,1,100000001,510000001308,
79.1257,°,Segment,0,1,1,100000000,510000001315,
22.2894,°,Segment,1,1,1,100000002,510000001323,
24.4665,°,Segment,3,3,1,100000000,510000001327,
77.2664,°,Segment,6,2,1,100000000,510000001330,
133.93,°,Segment,3,2,1,100000000,510000001331,
-144.447,°,Segment,13,6,1,100000000,510000001333,
-21.6125,°,Segment,13,5,1,100000000,510000001334,
79.796,°,Segment,8,4,1,100000000,510000001335,
4.25384,°,Segment,10,4,1,100000000,510000001336,
148.849,°,Segment,8,3,1,100000001,510000001339,
-54.6768,°,Segment,2,1,1,100000001,510000001340,
-36.4336,°,Segment,4,2,1,100000001,510000001341,
133.966,°,Segment,0,1,1,100000001,510000001343,
-34.2832,°,Segment,3,1,1,100000002,510000001344,
1.96046,°,Segment,1,2,1,100000002,510000001345,
29.7449,°,Segment,0,1,1,100000002,510000001346,
