
Pt Time Type=Spine Attachment
 ==================== 
Pt Time,Unit,Category,Depth,Time,Type,FilamentID,ID,
0,s,Point,4,1,Spine Attachment,100000000,800000187,
0,s,Point,4,1,Spine Attachment,100000000,800000188,
0,s,Point,3,1,Spine Attachment,100000000,800000189,
0,s,Point,3,1,Spine Attachment,100000000,800000190,
0,s,Point,0,1,Spine Attachment,100000000,800000191,
0,s,Point,0,1,Spine Attachment,100000000,800000192,
0,s,Point,0,1,Spine Attachment,100000000,800000193,
0,s,Point,0,1,Spine Attachment,100000000,800000194,
0,s,Point,0,1,Spine Attachment,100000000,800000195,
0,s,Point,9,1,Spine Attachment,100000000,800000196,
0,s,Point,1,1,Spine Attachment,100000000,800000197,
0,s,Point,14,1,Spine Attachment,100000000,800000198,
0,s,Point,14,1,Spine Attachment,100000000,800000199,
0,s,Point,5,1,Spine Attachment,100000000,800000200,
0,s,Point,3,1,Spine Attachment,100000000,800000201,
0,s,Point,0,1,Spine Attachment,100000000,800000202,
0,s,Point,0,1,Spine Attachment,100000000,800000203,
0,s,Point,0,1,Spine Attachment,100000000,800000204,
0,s,Point,19,1,Spine Attachment,100000000,800000205,
0,s,Point,19,1,Spine Attachment,100000000,800000206,
0,s,Point,19,1,Spine Attachment,100000000,800000207,
0,s,Point,15,1,Spine Attachment,100000000,800000208,
0,s,Point,19,1,Spine Attachment,100000000,800000209,
0,s,Point,16,1,Spine Attachment,100000000,800000210,
0,s,Point,16,1,Spine Attachment,100000000,800000211,
0,s,Point,2,1,Spine Attachment,100000000,800000212,
0,s,Point,3,1,Spine Attachment,100000000,800000213,
0,s,Point,1,1,Spine Attachment,100000000,800000214,
0,s,Point,2,1,Spine Attachment,100000001,800000259,
0,s,Point,1,1,Spine Attachment,100000001,800000260,
0,s,Point,0,1,Spine Attachment,100000001,800000261,
0,s,Point,6,1,Spine Attachment,100000001,800000262,
0,s,Point,3,1,Spine Attachment,100000001,800000263,
0,s,Point,6,1,Spine Attachment,100000001,800000264,
0,s,Point,0,1,Spine Attachment,100000001,800000265,
0,s,Point,4,1,Spine Attachment,100000002,800000273,
0,s,Point,4,1,Spine Attachment,100000002,800000274,
0,s,Point,3,1,Spine Attachment,100000002,800000275,
0,s,Point,3,1,Spine Attachment,100000002,800000276,
0,s,Point,3,1,Spine Attachment,100000002,800000277,
0,s,Point,4,1,Spine Attachment,100000002,800000278,
0,s,Point,1,1,Spine Attachment,100000002,800000279,
