
Segment No. Spines
 ==================== 
Segment No. Spines,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,,Segment,4,2,1,100000001,510000002424,
0,,Segment,4,3,1,100000002,510000002432,
0,,Segment,2,3,1,100000001,510000002435,
1,,Segment,5,2,1,100000002,510000002446,
0,,Segment,3,4,1,100000002,510000002448,
0,,Segment,3,3,1,100000002,510000002450,
0,,Segment,2,1,1,100000001,510000002455,
0,,Segment,3,1,1,100000002,510000002458,
0,,Segment,1,2,1,100000002,510000002462,
3,,Segment,0,1,1,100000002,510000002472,
0,,Segment,1,1,1,100000002,510000002478,
1,,Segment,0,1,1,100000002,510000002489,
0,,Segment,0,1,1,100000002,510000002492,
0,,Segment,0,1,1,100000001,510000002527,
1,,Segment,0,1,1,100000000,510000002558,
1,,Segment,0,1,1,100000000,510000002595,
0,,Segment,1,2,1,100000000,510000002597,
0,,Segment,2,3,1,100000000,510000002598,
0,,Segment,1,1,1,100000000,510000002599,
0,,Segment,2,1,1,100000001,510000002600,
0,,Segment,1,1,1,100000001,510000002601,
0,,Segment,4,2,1,100000001,510000002602,
0,,Segment,1,1,1,100000001,510000002603,
0,,Segment,4,2,1,100000002,510000002605,
0,,Segment,3,2,1,100000002,510000002610,
