
Segment Center Intensity Median Ch=2 Img=1
 ==================== 
Segment Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
36.125,,Segment,2,4,Image 1,3,1,100000001,510000000008,
55.0625,,Segment,2,3,Image 1,2,1,100000001,510000000040,
116.125,,Segment,2,2,Image 1,1,1,100000001,510000000068,
68.0625,,Segment,2,1,Image 1,1,1,100000001,510000000101,
5.0625,,Segment,2,0,Image 1,1,1,100000001,510000000143,
18.625,,Segment,2,4,Image 1,2,1,100000001,510000000166,
54.0625,,Segment,2,3,Image 1,3,1,100000001,510000000174,
75.5625,,Segment,2,2,Image 1,2,1,100000001,510000000191,
61.5625,,Segment,2,4,Image 1,2,1,100000001,510000000198,
64.0625,,Segment,2,3,Image 1,2,1,100000001,510000000200,
21.0156,,Segment,2,4,Image 1,3,1,100000001,510000000203,
110.062,,Segment,2,3,Image 1,1,1,100000001,510000000215,
16,,Segment,2,1,Image 1,2,1,100000001,510000000220,
35.0312,,Segment,2,6,Image 1,2,1,100000001,510000000224,
49.0312,,Segment,2,5,Image 1,2,1,100000001,510000000235,
34.0625,,Segment,2,4,Image 1,2,1,100000001,510000000278,
81.0625,,Segment,2,3,Image 1,1,1,100000001,510000000295,
83.5625,,Segment,2,1,Image 1,1,1,100000001,510000000309,
36.0625,,Segment,2,0,Image 1,1,1,100000001,510000000341,
29.0156,,Segment,2,6,Image 1,3,1,100000001,510000000359,
39.0312,,Segment,2,5,Image 1,3,1,100000001,510000000363,
42.5312,,Segment,2,3,Image 1,3,1,100000002,510000000397,
76.0625,,Segment,2,2,Image 1,2,1,100000002,510000000415,
72.0312,,Segment,2,1,Image 1,1,1,100000002,510000000434,
70.125,,Segment,2,0,Image 1,1,1,100000002,510000000479,
26.0625,,Segment,2,4,Image 1,3,1,100000002,510000000525,
48.5625,,Segment,2,3,Image 1,2,1,100000002,510000000538,
67.0625,,Segment,2,1,Image 1,2,1,100000002,510000000571,
36.0312,,Segment,2,2,Image 1,1,1,100000002,510000000574,
84.0625,,Segment,2,3,Image 1,2,1,100000001,510000000646,
23.0156,,Segment,2,4,Image 1,1,1,100000001,510000000648,
45.0312,,Segment,2,2,Image 1,2,1,100000001,510000000650,
57.0156,,Segment,2,1,Image 1,2,1,100000001,510000000652,
46.0625,,Segment,2,4,Image 1,1,1,100000002,510000000676,
51.0312,,Segment,2,3,Image 1,1,1,100000002,510000000693,
72.0625,,Segment,2,2,Image 1,1,1,100000002,510000000704,
44.0625,,Segment,2,1,Image 1,1,1,100000002,510000000724,
78.125,,Segment,2,0,Image 1,1,1,100000002,510000000778,
47.0312,,Segment,2,4,Image 1,2,1,100000002,510000000815,
87.0625,,Segment,2,3,Image 1,2,1,100000002,510000000845,
24.0625,,Segment,2,2,Image 1,2,1,100000002,510000000852,
14.0312,,Segment,2,1,Image 1,2,1,100000002,510000000862,
33.5312,,Segment,2,4,Image 1,2,1,100000000,510000000875,
56.0312,,Segment,2,3,Image 1,1,1,100000000,510000000891,
72.0625,,Segment,2,2,Image 1,1,1,100000000,510000000918,
89.0312,,Segment,2,1,Image 1,1,1,100000000,510000000924,
97.125,,Segment,2,0,Image 1,1,1,100000000,510000000969,
65.125,,Segment,2,4,Image 1,1,1,100000000,510000001132,
26.0312,,Segment,2,3,Image 1,2,1,100000000,510000001138,
46.0625,,Segment,2,3,Image 1,2,1,100000000,510000001148,
15.0078,,Segment,2,4,Image 1,2,1,100000000,510000001151,
92.0625,,Segment,2,3,Image 1,2,1,100000000,510000001159,
59.5312,,Segment,2,2,Image 1,2,1,100000000,510000001162,
27.0039,,Segment,2,4,Image 1,3,1,100000000,510000001164,
41.0625,,Segment,2,3,Image 1,3,1,100000000,510000001166,
95.0625,,Segment,2,1,Image 1,2,1,100000000,510000001180,
81.0312,,Segment,2,2,Image 1,2,1,100000000,510000001184,
19.0312,,Segment,2,4,Image 1,4,1,100000002,510000001199,
31.5625,,Segment,2,3,Image 1,3,1,100000002,510000001258,
19.0625,,Segment,2,2,Image 1,2,1,100000002,510000001267,
93.5312,,Segment,2,1,Image 1,1,1,100000002,510000001274,
97.0039,,Segment,2,0,Image 1,1,1,100000002,510000001278,
26.5312,,Segment,2,4,Image 1,3,1,100000002,510000001291,
63.0625,,Segment,2,3,Image 1,2,1,100000002,510000001301,
49.0625,,Segment,2,7,Image 1,4,1,100000002,510000001347,
42.5625,,Segment,2,6,Image 1,3,1,100000002,510000001394,
20.0312,,Segment,2,5,Image 1,3,1,100000002,510000001401,
53.0312,,Segment,2,4,Image 1,2,1,100000002,510000001405,
63.0312,,Segment,2,2,Image 1,1,1,100000002,510000001416,
49.0625,,Segment,2,7,Image 1,3,1,100000002,510000001426,
48.0156,,Segment,2,6,Image 1,4,1,100000002,510000001428,
33.0625,,Segment,2,6,Image 1,2,1,100000000,510000001461,
33.0312,,Segment,2,5,Image 1,1,1,100000000,510000001464,
87.0625,,Segment,2,4,Image 1,1,1,100000000,510000001482,
66.5625,,Segment,2,3,Image 1,1,1,100000000,510000001509,
49.5625,,Segment,2,2,Image 1,1,1,100000000,510000001530,
42.0625,,Segment,2,1,Image 1,1,1,100000000,510000001548,
83.0625,,Segment,2,0,Image 1,1,1,100000000,510000001580,
47.5625,,Segment,2,5,Image 1,2,1,100000000,510000001606,
63.0625,,Segment,2,4,Image 1,2,1,100000000,510000001634,
20.0156,,Segment,2,6,Image 1,1,1,100000000,510000001637,
71.0625,,Segment,2,3,Image 1,2,1,100000000,510000001650,
25.0312,,Segment,2,2,Image 1,2,1,100000000,510000001659,
55.0625,,Segment,2,4,Image 1,3,1,100000001,510000001672,
43.0625,,Segment,2,3,Image 1,3,1,100000001,510000001720,
17.5625,,Segment,2,2,Image 1,2,1,100000001,510000001731,
56.5625,,Segment,2,1,Image 1,2,1,100000001,510000001770,
114.062,,Segment,2,0,Image 1,1,1,100000001,510000001780,
38.0156,,Segment,2,4,Image 1,4,1,100000001,510000001790,
36.0312,,Segment,2,3,Image 1,2,1,100000001,510000001804,
40.5625,,Segment,2,5,Image 1,3,1,100000002,510000001819,
30.5312,,Segment,2,4,Image 1,3,1,100000002,510000001830,
75.0312,,Segment,2,3,Image 1,3,1,100000002,510000001848,
45.0625,,Segment,2,2,Image 1,3,1,100000002,510000001851,
53.0625,,Segment,2,1,Image 1,2,1,100000002,510000001869,
28.5312,,Segment,2,5,Image 1,4,1,100000002,510000001878,
36.0156,,Segment,2,4,Image 1,3,1,100000001,510000001882,
34.0625,,Segment,2,3,Image 1,2,1,100000001,510000001898,
76.0625,,Segment,2,2,Image 1,1,1,100000001,510000001912,
102.062,,Segment,2,1,Image 1,1,1,100000001,510000001958,
104.062,,Segment,2,0,Image 1,1,1,100000001,510000001971,
27.0312,,Segment,2,5,Image 1,2,1,100000001,510000001975,
33.0312,,Segment,2,5,Image 1,3,1,100000001,510000001978,
42.0625,,Segment,2,2,Image 1,3,1,100000001,510000002000,
77.125,,Segment,2,4,Image 1,3,1,100000001,510000002028,
116.031,,Segment,2,3,Image 1,2,1,100000001,510000002030,
116.031,,Segment,2,2,Image 1,2,1,100000001,510000002034,
70.125,,Segment,2,1,Image 1,2,1,100000001,510000002056,
50.5625,,Segment,2,4,Image 1,2,1,100000001,510000002067,
72.0625,,Segment,2,3,Image 1,1,1,100000001,510000002093,
77.0625,,Segment,2,4,Image 1,1,1,100000001,510000002103,
38.0625,,Segment,2,4,Image 1,3,1,100000002,510000002133,
57.125,,Segment,2,1,Image 1,2,1,100000001,510000002147,
128.062,,Segment,2,0,Image 1,1,1,100000001,510000002198,
62.0156,,Segment,2,4,Image 1,2,1,100000001,510000002214,
41.0625,,Segment,2,4,Image 1,4,1,100000002,510000002217,
64.125,,Segment,2,3,Image 1,2,1,100000000,510000002223,
48.0625,,Segment,2,2,Image 1,2,1,100000000,510000002247,
75.125,,Segment,2,1,Image 1,2,1,100000000,510000002266,
148.125,,Segment,2,0,Image 1,1,1,100000000,510000002301,
43.0312,,Segment,2,3,Image 1,3,1,100000000,510000002309,
75.125,,Segment,2,2,Image 1,2,1,100000000,510000002344,
39.0625,,Segment,2,3,Image 1,3,1,100000001,510000002350,
90.0625,,Segment,2,5,Image 1,2,1,100000002,510000002362,
69.0625,,Segment,2,4,Image 1,2,1,100000002,510000002366,
128.031,,Segment,2,3,Image 1,2,1,100000002,510000002369,
87.0625,,Segment,2,2,Image 1,2,1,100000002,510000002373,
59.0625,,Segment,2,2,Image 1,3,1,100000000,510000002387,
69.0312,,Segment,2,5,Image 1,3,1,100000002,510000002393,
54.0625,,Segment,2,2,Image 1,2,1,100000001,510000002400,
81.125,,Segment,2,2,Image 1,2,1,100000001,510000002418,
114.062,,Segment,2,4,Image 1,2,1,100000001,510000002424,
47.0625,,Segment,2,4,Image 1,3,1,100000002,510000002432,
69.5625,,Segment,2,2,Image 1,3,1,100000001,510000002435,
62.5625,,Segment,2,5,Image 1,2,1,100000002,510000002446,
28.0625,,Segment,2,3,Image 1,4,1,100000002,510000002448,
32.0625,,Segment,2,3,Image 1,3,1,100000002,510000002450,
142.516,,Segment,2,2,Image 1,1,1,100000001,510000002455,
26.5312,,Segment,2,3,Image 1,1,1,100000002,510000002458,
49.0625,,Segment,2,1,Image 1,2,1,100000002,510000002462,
105.125,,Segment,2,0,Image 1,1,1,100000002,510000002472,
116.031,,Segment,2,1,Image 1,1,1,100000002,510000002478,
61.5312,,Segment,2,0,Image 1,1,1,100000002,510000002489,
61.5312,,Segment,2,0,Image 1,1,1,100000002,510000002492,
97.0625,,Segment,2,0,Image 1,1,1,100000001,510000002527,
68.0625,,Segment,2,0,Image 1,1,1,100000000,510000002558,
67.0625,,Segment,2,0,Image 1,1,1,100000000,510000002595,
42.5156,,Segment,2,1,Image 1,2,1,100000000,510000002597,
57.0312,,Segment,2,2,Image 1,3,1,100000000,510000002598,
129.531,,Segment,2,1,Image 1,1,1,100000000,510000002599,
75.5078,,Segment,2,2,Image 1,1,1,100000001,510000002600,
43.0078,,Segment,2,1,Image 1,1,1,100000001,510000002601,
37.0078,,Segment,2,4,Image 1,2,1,100000001,510000002602,
145.516,,Segment,2,1,Image 1,1,1,100000001,510000002603,
37.0156,,Segment,2,4,Image 1,2,1,100000002,510000002605,
73.5078,,Segment,2,3,Image 1,2,1,100000002,510000002610,
