
Spine Center Intensity Median Ch=2 Img=1
 ==================== 
Spine Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
26.0312,,Spine,2,4,Image 1,1,1,100000001,610000002814,
17.5312,,Spine,2,4,Image 1,1,1,100000001,610000002819,
31.0625,,Spine,2,1,Image 1,1,1,100000002,610000002823,
44.5625,,Spine,2,1,Image 1,1,1,100000001,610000002831,
48.5625,,Spine,2,2,Image 1,3,1,100000001,610000002834,
45.0312,,Spine,2,5,Image 1,3,1,100000002,610000002841,
37.0312,,Spine,2,5,Image 1,3,1,100000002,610000002846,
17.125,,Spine,2,3,Image 1,2,1,100000002,610000002849,
19.0625,,Spine,2,3,Image 1,3,1,100000002,610000002851,
23.0156,,Spine,2,4,Image 1,1,1,100000000,610000002853,
21.0625,,Spine,2,2,Image 1,1,1,100000001,610000002856,
78.0312,,Spine,2,2,Image 1,2,1,100000000,610000002859,
40.5625,,Spine,2,0,Image 1,1,1,100000000,610000002862,
27.0312,,Spine,2,0,Image 1,1,1,100000002,610000002864,
28.0156,,Spine,2,5,Image 1,2,1,100000001,610000002866,
36.0312,,Spine,2,0,Image 1,1,1,100000000,610000002869,
80.0625,,Spine,2,2,Image 1,3,1,100000000,610000002873,
67.125,,Spine,2,0,Image 1,1,1,100000000,610000002877,
64.0625,,Spine,2,0,Image 1,1,1,100000000,610000002880,
51.0312,,Spine,2,1,Image 1,2,1,100000001,610000002887,
71.0625,,Spine,2,0,Image 1,1,1,100000000,610000002893,
51.0039,,Spine,2,1,Image 1,2,1,100000001,610000002896,
98.0156,,Spine,2,1,Image 1,2,1,100000001,610000002899,
70.0312,,Spine,2,0,Image 1,1,1,100000002,610000002902,
56.0625,,Spine,2,1,Image 1,1,1,100000001,610000002904,
46.0312,,Spine,2,1,Image 1,2,1,100000001,610000002907,
72.5312,,Spine,2,0,Image 1,1,1,100000002,610000002911,
99.0625,,Spine,2,0,Image 1,1,1,100000001,610000002914,
68.0078,,Spine,2,1,Image 1,2,1,100000001,610000002919,
95.5078,,Spine,2,1,Image 1,2,1,100000001,610000002921,
52.0156,,Spine,2,1,Image 1,2,1,100000001,610000002924,
83.0312,,Spine,2,0,Image 1,1,1,100000001,610000002926,
44.0625,,Spine,2,0,Image 1,1,1,100000001,610000002928,
57.0312,,Spine,2,1,Image 1,1,1,100000001,610000002930,
69.5156,,Spine,2,1,Image 1,2,1,100000001,610000002934,
88.5625,,Spine,2,2,Image 1,3,1,100000000,610000002940,
97.0312,,Spine,2,0,Image 1,1,1,100000002,610000002943,
