
Segment Center Intensity Sum Ch=5 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,5,4,Image 1,3,1,100000001,510000000008,
0,,Segment,5,3,Image 1,2,1,100000001,510000000040,
0,,Segment,5,2,Image 1,1,1,100000001,510000000068,
0,,Segment,5,1,Image 1,1,1,100000001,510000000101,
0,,Segment,5,0,Image 1,1,1,100000001,510000000143,
0,,Segment,5,4,Image 1,2,1,100000001,510000000166,
0,,Segment,5,3,Image 1,3,1,100000001,510000000174,
70,,Segment,5,2,Image 1,2,1,100000001,510000000191,
493,,Segment,5,4,Image 1,2,1,100000001,510000000198,
0,,Segment,5,3,Image 1,2,1,100000001,510000000200,
0,,Segment,5,4,Image 1,3,1,100000001,510000000203,
0,,Segment,5,3,Image 1,1,1,100000001,510000000215,
0,,Segment,5,1,Image 1,2,1,100000001,510000000220,
0,,Segment,5,6,Image 1,2,1,100000001,510000000224,
0,,Segment,5,5,Image 1,2,1,100000001,510000000235,
0,,Segment,5,4,Image 1,2,1,100000001,510000000278,
0,,Segment,5,3,Image 1,1,1,100000001,510000000295,
0,,Segment,5,1,Image 1,1,1,100000001,510000000309,
0,,Segment,5,0,Image 1,1,1,100000001,510000000341,
0,,Segment,5,6,Image 1,3,1,100000001,510000000359,
0,,Segment,5,5,Image 1,3,1,100000001,510000000363,
0,,Segment,5,3,Image 1,3,1,100000002,510000000397,
0,,Segment,5,2,Image 1,2,1,100000002,510000000415,
0,,Segment,5,1,Image 1,1,1,100000002,510000000434,
0,,Segment,5,0,Image 1,1,1,100000002,510000000479,
0,,Segment,5,4,Image 1,3,1,100000002,510000000525,
0,,Segment,5,3,Image 1,2,1,100000002,510000000538,
225,,Segment,5,1,Image 1,2,1,100000002,510000000571,
0,,Segment,5,2,Image 1,1,1,100000002,510000000574,
0,,Segment,5,3,Image 1,2,1,100000001,510000000646,
0,,Segment,5,4,Image 1,1,1,100000001,510000000648,
0,,Segment,5,2,Image 1,2,1,100000001,510000000650,
0,,Segment,5,1,Image 1,2,1,100000001,510000000652,
0,,Segment,5,4,Image 1,1,1,100000002,510000000676,
0,,Segment,5,3,Image 1,1,1,100000002,510000000693,
0,,Segment,5,2,Image 1,1,1,100000002,510000000704,
0,,Segment,5,1,Image 1,1,1,100000002,510000000724,
0,,Segment,5,0,Image 1,1,1,100000002,510000000778,
0,,Segment,5,4,Image 1,2,1,100000002,510000000815,
0,,Segment,5,3,Image 1,2,1,100000002,510000000845,
